scope,task,fold,subject_id,method,BA,macro_F1,accuracy,trials
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,27,C0_LiteBN_DualCE,0.94,0.94,0.94,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,34,B0_Exact_LiteBN,0.63,0.6161427533976553,0.63,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,34,C0_LiteBN_DualCE,0.6,0.5920032639738881,0.6,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,45,B0_Exact_LiteBN,0.79,0.7889659330720531,0.79,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,45,C0_LiteBN_DualCE,0.8,0.7987117552334944,0.8,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,49,B0_Exact_LiteBN,0.87,0.8684077335762729,0.87,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,3,49,C0_LiteBN_DualCE,0.8400000000000001,0.8389694041867954,0.84,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,20,B0_Exact_LiteBN,0.8999999999999999,0.8998397435897436,0.9,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,20,C0_LiteBN_DualCE,0.8899999999999999,0.8894583458948849,0.89,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,21,B0_Exact_LiteBN,0.9,0.898989898989899,0.9,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,21,C0_LiteBN_DualCE,0.9199999999999999,0.9194847020933977,0.92,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,41,B0_Exact_LiteBN,0.79,0.7889659330720531,0.79,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,41,C0_LiteBN_DualCE,0.78,0.7756017951856384,0.78,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,44,B0_Exact_LiteBN,0.87,0.8689384010484928,0.87,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,44,C0_LiteBN_DualCE,0.87,0.8677652324280338,0.87,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,46,B0_Exact_LiteBN,0.6799999999999999,0.64349376114082,0.68,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,46,C0_LiteBN_DualCE,0.6699999999999999,0.6396986570586308,0.67,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,53,B0_Exact_LiteBN,0.7,0.6899545266639107,0.7,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,53,C0_LiteBN_DualCE,0.81,0.8090644156366193,0.81,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,7,B0_Exact_LiteBN,0.6699999999999999,0.6601791782514674,0.67,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,7,C0_LiteBN_DualCE,0.71,0.7064480210547626,0.71,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,9,B0_Exact_LiteBN,0.6699999999999999,0.6683750376846548,0.67,100
POST_GATE_EXPLORATORY_C0,OpenBMI_MI,4,9,C0_LiteBN_DualCE,0.64,0.6376811594202898,0.64,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,15,B0_Exact_LiteBN,0.35,0.29097744360902256,0.35,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,15,C0_LiteBN_DualCE,0.33,0.26894447789780684,0.33,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,3,B0_Exact_LiteBN,1.0,1.0,1.0,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,3,C0_LiteBN_DualCE,0.99,0.9899959983993598,0.99,100
POST_GATE_EXPLORATORY_C0,OpenBMI_SSVEP,0,32,B0_Exact_LiteBN,0.74,0.6974592074592075,0.74,100
