task,method,fold,epoch,mean_CE_A,mean_CE_B,mean_supervised_CE,mean_J,median_J,mean_total_loss,train_mode_prediction_disagreement,mean_probability_L1_disagreement,mean_logit_L2_distance,mean_entropy_A,mean_entropy_B,mean_preclip_gradient_norm,mean_gradscaler_scale,attempted_optimizer_steps,successful_optimizer_steps,amp_skips,inner_val_subject_BA,inner_val_subject_macro_F1,selected,epoch_runtime_seconds
WBCIC_MI,C0_LiteBN_DualCE,0,11,0.39506179640690486,0.38906596377491953,0.3920638789733251,0.054515825832883516,0.052846552804112434,0.3920638789733251,0.11822916666666666,0.18120983814199765,0.8347696999708811,0.3924781337380409,0.390317357579867,1.7868626415729523,16384.0,60,60,0,0.630989898989899,0.5698010115571152,True,8.86329544801265
WBCIC_MI,C0_LiteBN_DualCE,0,12,0.3628748858968417,0.36570731550455093,0.36429110219081245,0.05470437298839291,0.052021294832229614,0.36429110219081245,0.10546875,0.1761796339104573,0.845504402120908,0.3654824286699295,0.36395029177268345,1.6253000438213348,16384.0,60,60,0,0.6651994949494948,0.6171309659094637,True,8.902239388786256
WBCIC_MI,C0_LiteBN_DualCE,0,13,0.3600541174411774,0.3632711296280225,0.36166262328624726,0.053820205852389336,0.053482843562960625,0.36166262328624726,0.09908854166666667,0.16998045394817987,0.8456970612208049,0.35652457575003305,0.35750414431095123,1.5265948871771495,16384.0,60,60,0,0.6646603535353536,0.6447657023037194,False,8.909495587460697
WBCIC_MI,C0_LiteBN_DualCE,0,14,0.348586975534757,0.34897469903031986,0.348780836413304,0.05412222867210706,0.05410672537982464,0.348780836413304,0.10169270833333334,0.16814503371715545,0.8431696285804112,0.3559892773628235,0.3540243367354075,1.49979873696963,16384.0,60,60,0,0.6616805555555555,0.6447842767615837,False,8.913653699681163
WBCIC_MI,C0_LiteBN_DualCE,0,15,0.35154506042599676,0.34934913987914723,0.3504470996558666,0.05707032276938359,0.057300593703985214,0.3504470996558666,0.107421875,0.1730359736829996,0.8644315212965011,0.35386699537436167,0.35482556621233624,1.8745709717273713,16384.0,60,60,0,0.5451666666666667,0.423781673862002,False,8.908381971530616
WBCIC_MI,C0_LiteBN_DualCE,0,16,0.34510253742337227,0.3455569699406624,0.34532975355784096,0.0573159230252107,0.05552683584392071,0.34532975355784096,0.10442708333333334,0.16784056971470515,0.8668968796730041,0.33957685306668284,0.3400217672189077,1.6065139333407084,16384.0,60,60,0,0.6876489898989899,0.6757839318417435,True,8.915842682123184
WBCIC_MI,C0_LiteBN_DualCE,0,17,0.33595338836312294,0.33483525142073634,0.33539431964357697,0.05660153723632296,0.05613569915294647,0.33539431964357697,0.097265625,0.16592335999011992,0.8640770783027013,0.33599713295698164,0.3365613336364428,1.5379975815614064,16384.0,60,60,0,0.6656287878787879,0.6400182521065665,False,8.900800418108702
WBCIC_MI,C0_LiteBN_DualCE,0,18,0.34125294784704846,0.34223093663652737,0.3417419418692589,0.050082620109121005,0.0513821579515934,0.3417419418692589,0.09674479166666666,0.16014081860582033,0.8494850168625514,0.3494022955497106,0.3466553876797358,1.5855517427126566,16384.0,60,60,0,0.615625,0.5358684047206667,False,8.877544735558331
WBCIC_MI,C0_LiteBN_DualCE,0,19,0.3149476562937101,0.31463534409801164,0.3147915000716845,0.05454423564175765,0.05157306417822838,0.3147915000716845,0.09752604166666666,0.15863135581215224,0.8639956166346868,0.31965819622079533,0.3186578832566738,1.5486180553833644,16384.0,60,60,0,0.6596186868686869,0.6380823776795714,False,8.880629297345877
WBCIC_MI,C0_LiteBN_DualCE,0,20,0.2993998462955157,0.29901500393946967,0.2992074271043142,0.05600757238765557,0.054064393043518066,0.2992074271043142,0.08997395833333334,0.1555770953496297,0.8739718715349833,0.3039860380192598,0.30421772301197053,1.6049074490865072,16384.0,60,60,0,0.6776590909090909,0.6589208023657454,False,9.08123270329088
WBCIC_MI,C0_LiteBN_DualCE,0,21,0.3145067644615968,0.3195619205633799,0.3170343418916067,0.05686016818508506,0.054558366537094116,0.3170343418916067,0.09166666666666666,0.15830199470122655,0.883020947376887,0.31307444324096045,0.31184438640872636,1.627185833454132,16384.0,60,60,0,0.6646287878787879,0.6462277120333063,False,8.86118568573147
WBCIC_MI,C0_LiteBN_DualCE,0,22,0.3167857214808464,0.3201330048342546,0.3184593640267849,0.05155367894719044,0.04959633760154247,0.3184593640267849,0.09557291666666666,0.15236931219696997,0.8623417824506759,0.32134895722071327,0.3205877773463726,1.542262061436971,16384.0,60,60,0,0.6706388888888888,0.6480278507685819,False,8.863272476941347
WBCIC_MI,C0_LiteBN_DualCE,0,23,0.31182553494970006,0.3082060451308886,0.31001579090952874,0.05658790534362197,0.05507815629243851,0.31001579090952874,0.09388020833333334,0.1566409089912971,0.8767255634069443,0.31444676319758097,0.31174144248167673,1.645026542743047,16384.0,60,60,0,0.6706186868686869,0.6540204762158472,False,8.86648440733552
WBCIC_MI,C0_LiteBN_DualCE,0,24,0.30220134779810903,0.3012940436601639,0.3017476956049601,0.05678222210456928,0.05370347946882248,0.3017476956049601,0.098828125,0.15635189240177472,0.8809691071510315,0.30334341451525687,0.30289740512768426,1.975096837679545,16384.0,60,60,0,0.5041249999999999,0.34297167330083356,False,8.86598018463701
WBCIC_MI,C0_LiteBN_DualCE,0,25,0.31012197906772293,0.30586848681171735,0.3079952319463094,0.05645867263277372,0.05416342243552208,0.3079952319463094,0.09296875,0.15554529378811519,0.8864702065785726,0.3078081674873829,0.30924123898148537,1.6356727302074432,16384.0,60,60,0,0.6576590909090909,0.6399318651676494,False,8.859766712412238
WBCIC_MI,C0_LiteBN_DualCE,0,26,0.28709593837459885,0.29407377938429513,0.2905848587552706,0.06009975615888834,0.05817444436252117,0.2905848587552706,0.096875,0.1571670031795899,0.8945180624723434,0.29921260674794514,0.2989212180177371,inf,12288.0,60,59,1,0.6716287878787879,0.6518870505169467,False,8.862679440528154
WBCIC_MI,C0_LiteBN_DualCE,0,27,0.30980242465933167,0.30648496076464654,0.3081436907251676,0.05688407570123673,0.05422258749604225,0.3081436907251676,0.09166666666666666,0.15349421488742035,0.8817841867605846,0.3031503270069758,0.3028770531217257,1.6927558213472367,8192.0,60,60,0,0.6656287878787879,0.648645533988897,False,8.861788782291114
WBCIC_MI,C0_LiteBN_DualCE,0,28,0.29523742695649463,0.2941085015734037,0.29467296600341797,0.052801286118725935,0.04982741177082062,0.29467296600341797,0.09361979166666666,0.14735833629965783,0.8768519918123882,0.29924101556340854,0.29761122887333236,1.712343959013621,8192.0,60,60,0,0.5164583333333332,0.36805971795353526,False,8.861134982667863
WBCIC_MI,C0_LiteBN_DualCE,0,29,0.280837353070577,0.2815889783203602,0.2812131643295288,0.05966740474104881,0.06029513664543629,0.2812131643295288,0.09322916666666667,0.15202020580569903,0.9126335054636001,0.2845574835936228,0.28520127361019454,1.5550160646438598,8192.0,60,60,0,0.6676489898989898,0.6443250171165281,False,8.870642058551311
WBCIC_MI,C0_LiteBN_DualCE,0,30,0.28328472102681795,0.2819465654591719,0.2826156444847584,0.05878544660905997,0.05691743455827236,0.2826156444847584,0.090625,0.1525830678641796,0.9004565457503001,0.28263969644904136,0.2823823384940624,1.714747311671575,8192.0,60,60,0,0.6656691919191919,0.648625942870666,False,9.082494579255581
WBCIC_MI,C0_LiteBN_DualCE,0,31,0.2903051155308882,0.29190188149611157,0.29110349863767626,0.060985898474852245,0.05569157004356384,0.29110349863767626,0.09674479166666666,0.1567727858821551,0.904115977883339,0.29606225738922753,0.29418823222319285,2.3876566092173257,8192.0,60,60,0,0.5,0.33401360544217684,False,8.864498403854668
WBCIC_MI,C0_LiteBN_DualCE,0,32,0.29193819041053454,0.2911722766856352,0.29155523590743543,0.05917190853506327,0.05745069123804569,0.29155523590743543,0.09283854166666666,0.15149694805343947,0.9096136818329493,0.28365629638234774,0.28114373832941053,inf,4983.466666666666,60,59,1,0.6340416666666666,0.5761305509782024,False,8.863048298284411
WBCIC_MI,C0_LiteBN_DualCE,0,33,0.26426517913738884,0.2680957379440467,0.266180457919836,0.06069664657115936,0.05789725482463837,0.266180457919836,0.08919270833333333,0.14811867736279966,0.9346566289663315,0.26800132443507513,0.26764520232876143,1.6823359608650208,4096.0,60,60,0,0.6726590909090909,0.6502687426174147,False,8.86627809330821
WBCIC_MI,C0_LiteBN_DualCE,0,34,0.2813082215686639,0.27742701172828677,0.2793676162759463,0.05945647141585748,0.056684935465455055,0.2793676162759463,0.08984375,0.15085074913998445,0.9155685891707738,0.27864293083548547,0.2781777876118819,1.6635115047295888,4096.0,60,60,0,0.6686489898989898,0.6483403731041653,False,8.861116826534271
WBCIC_MI,C0_LiteBN_DualCE,0,35,0.26922455007831253,0.2708829405407111,0.27005374655127523,0.0561028112967809,0.05494837462902069,0.27005374655127523,0.08229166666666667,0.14269792052606742,0.9162636389334996,0.2732840791344643,0.2738053778807322,1.571773142615954,4096.0,60,60,0,0.6746388888888888,0.6554104825888892,False,8.862014466896653
WBCIC_MI,C0_LiteBN_DualCE,0,36,0.26661266138156253,0.2617132900903622,0.26416297803322475,0.06207526580741008,0.06013313680887222,0.26416297803322475,0.0875,0.1504744179546833,0.9538358867168426,0.26471538096666336,0.26133050868908564,1.8446165253718694,4096.0,60,60,0,0.6966893939393939,0.690252483569418,True,8.869131565093994
WBCIC_MI,C0_LiteBN_DualCE,0,37,0.27271434888243673,0.2719222264985243,0.27231828769048055,0.06036909054964781,0.05552964098751545,0.27231828769048055,0.0921875,0.15004248743255932,0.9247959395249684,0.2730528878668944,0.2723327713708083,2.2621749619642895,4096.0,60,60,0,0.5,0.33401360544217684,False,8.863080480135977
WBCIC_MI,C0_LiteBN_DualCE,0,38,0.26412997643152875,0.2616936368246873,0.2629118060072263,0.062147866437832516,0.058996617794036865,0.2629118060072263,0.0921875,0.14820040402313073,0.9212546437978745,0.26430999487638474,0.2608520932495594,1.5492830683787664,4096.0,60,60,0,0.676679292929293,0.664523510891868,False,8.876222523860633
WBCIC_MI,C0_LiteBN_DualCE,0,39,0.28854084983468054,0.2883612923324108,0.28845107071101667,0.06118722576647997,0.05815121904015541,0.28845107071101667,0.09466145833333334,0.15324513092637063,0.916965588927269,0.2903041092058023,0.28966090207298595,1.881433790922165,4096.0,60,60,0,0.5,0.33401360544217684,False,8.910617355257273
WBCIC_MI,C0_LiteBN_DualCE,0,40,0.2665549038598935,0.26895911681155366,0.2677570121983687,0.060553309756020704,0.058019181713461876,0.2677570121983687,0.093359375,0.14926129058003426,0.9315464536348979,0.2689170906941096,0.2717949226498604,1.6825729956229527,4096.0,60,60,0,0.670689393939394,0.6480569693352186,False,9.128026862628758
WBCIC_MI,C0_LiteBN_DualCE,0,41,0.2762367583811283,0.28155582857628664,0.278896293292443,0.06300277644768357,0.05986678600311279,0.278896293292443,0.09388020833333334,0.1501161079853773,0.9277535319328308,0.271655415246884,0.27277303462227187,1.9495755751927695,4096.0,60,60,0,0.5010416666666667,0.33630531414564346,False,8.866009585559368
WBCIC_MI,C0_LiteBN_DualCE,0,42,0.2634399443864822,0.2640362173318863,0.2637380798657735,0.059435747812191644,0.05489657633006573,0.2637380798657735,0.091796875,0.14630036043624084,0.9249670624732971,0.26667071705063183,0.2685893356800079,1.7456654816865922,4096.0,60,60,0,0.678689393939394,0.667201156460762,False,8.900531065650284
WBCIC_MI,C0_LiteBN_DualCE,0,43,0.2708469105263551,0.27162133579452835,0.27123412092526755,0.056377810426056385,0.0541741494089365,0.27123412092526755,0.08828125,0.14159636981785298,0.9209303508202235,0.26807245885332426,0.26847168430685997,1.6465916365385056,4096.0,60,60,0,0.6866590909090909,0.6726673173875842,False,8.886148756369948
WBCIC_MI,C0_LiteBN_DualCE,0,44,0.25727056587735814,0.25681059174239634,0.25704057837526,0.05908500285198291,0.05443907715380192,0.25704057837526,0.0875,0.14369331200917562,0.9222708642482758,0.26546851309637226,0.2677985305587451,1.9764149496952692,4096.0,60,60,0,0.5,0.33401360544217684,False,8.910249781794846
WBCIC_MI,C0_LiteBN_DualCE,0,45,0.24613502025604247,0.24359637921055158,0.2448657010992368,0.06100268202523391,0.06159944459795952,0.2448657010992368,0.08111979166666666,0.13978576250374317,0.9537352780501048,0.2464106187224388,0.2467135928571224,1.6763803750276565,4096.0,60,60,0,0.6747297979797979,0.6471929896757956,False,8.91352348960936
WBCIC_MI,C0_LiteBN_DualCE,0,46,0.2443084992468357,0.24100594570239384,0.2426572234680255,0.06683703207721313,0.062107982113957405,0.2426572234680255,0.08359375,0.14501731743415197,0.9640668710072835,0.24180663352211315,0.24137209877371787,1.9096582849820456,4096.0,60,60,0,0.6726691919191918,0.6567039215641118,False,8.911769278347492
WBCIC_MI,C0_LiteBN_DualCE,0,47,0.2654067388425271,0.25892091865340866,0.26216382905840874,0.05922645591199398,0.05740088410675526,0.26216382905840874,0.08359375,0.1438613345225652,0.9393137405316035,0.2634687997400761,0.26416524772842725,1.7506029029687247,4096.0,60,60,0,0.6816590909090909,0.665862608155548,False,8.909555130638182
WBCIC_MI,C0_LiteBN_DualCE,0,48,0.24366313765446346,0.2515958309173584,0.2476294830441475,0.06341620478779078,0.061303604394197464,0.2476294830441475,0.08671875,0.14585935523112614,0.9497824460268021,0.2510836477080981,0.2513566051920255,1.7621199131011962,4096.0,60,60,0,0.6796792929292929,0.6566488287492904,False,8.90682758577168
WBCIC_MI,C0_LiteBN_DualCE,0,49,0.24527653095622856,0.24315313150485357,0.24421483141680558,0.06308974583322803,0.06351769343018532,0.24421483141680558,0.08346354166666667,0.1416466588775317,0.9578991929690043,0.24283599679668744,0.24175877819458644,1.8569236079851785,4096.0,60,60,0,0.675669191919192,0.6605099549210323,False,8.906392063945532
WBCIC_MI,C0_LiteBN_DualCE,0,50,0.23645248984297115,0.23642087454597155,0.23643668281535307,0.062360368017107246,0.0590694323182106,0.23643668281535307,0.08151041666666667,0.13876382460196812,0.9730058312416077,0.2369726980725924,0.23538827126224834,1.7648722171783446,4096.0,60,60,0,0.6786691919191918,0.6589964749916908,False,9.126352166756988
WBCIC_MI,C0_LiteBN_DualCE,0,51,0.22938992977142333,0.231961207340161,0.23067556793491045,0.0644925410548846,0.05789225362241268,0.23067556793491045,0.08151041666666667,0.14035403269032637,0.9666675259669621,0.23338026106357573,0.23383264169096946,1.7542424698670704,4096.0,60,60,0,0.6816174242424242,0.6645762108048616,False,8.909861477091908
WBCIC_MI,C0_LiteBN_DualCE,0,52,0.25227500485877197,0.24608448768655458,0.2491797444721063,0.06578193673243125,0.05935792438685894,0.2491797444721063,0.09088541666666666,0.14471494232614834,0.9601546883583069,0.2467987544834614,0.24714718262354532,1.7835709710915884,4096.0,60,60,0,0.675669191919192,0.6611836086447413,False,8.908906352706254
WBCIC_MI,C0_LiteBN_DualCE,0,53,0.2437746200710535,0.24033564900358517,0.2420551339785258,0.06638652427742879,0.0641963742673397,0.2420551339785258,0.08229166666666667,0.14253662613530954,0.9554648190736771,0.24193184475104015,0.2417003631591797,2.6083471248547236,4096.0,60,60,0,0.5,0.33401360544217684,False,8.921180839650333
WBCIC_MI,C0_LiteBN_DualCE,0,54,0.2312129427989324,0.22980818673968315,0.2305105642726024,0.0629232745617628,0.06189515255391598,0.2305105642726024,0.07591145833333333,0.13659517218669256,0.9548309028148652,0.23322203705708186,0.23170414144794146,1.73330204586188,4096.0,60,60,0,0.6786666666666666,0.6489662442117179,False,8.871648147702217
WBCIC_MI,C0_LiteBN_DualCE,0,55,0.2566603273153305,0.25158415163556735,0.25412223959962527,0.06578408939143023,0.0625169686973095,0.25412223959962527,0.08645833333333333,0.14679546244442462,0.9577301313479741,0.24828268190224964,0.24759228229522706,2.0254740089178087,4096.0,60,60,0,0.5020416666666667,0.33850847760580216,False,8.884472919628024
WBCIC_MI,C0_LiteBN_DualCE,0,56,0.25073183501760166,0.25126695645352204,0.2509993962943554,0.06608471814543009,0.06514441221952438,0.2509993962943554,0.087890625,0.1467396544913451,0.9561007171869278,0.25058019210894905,0.2506027303636074,1.9929210225741067,4096.0,60,60,0,0.5947083333333334,0.5261461407220016,False,8.907504056580365
WBCIC_MI,C0_LiteBN_DualCE,0,57,0.228751165792346,0.2251375635464986,0.22694436560074488,0.06247597262263298,0.05940266698598862,0.22694436560074488,0.080078125,0.1361109392096599,0.9532750447591146,0.2290207225829363,0.22780383750796318,1.7643749048312505,4096.0,60,60,0,0.6707297979797979,0.6465929663733336,False,8.908504586666822
WBCIC_MI,C0_LiteBN_DualCE,0,58,0.23633800248305004,0.23799172552923362,0.23716486270229023,0.0672177093103528,0.05704628489911556,0.23716486270229023,0.08997395833333334,0.1460168859610955,0.9646954029798508,0.23706533138950667,0.2373280469328165,2.2951964606841404,4096.0,60,60,0,0.5996148989898991,0.5314750934139185,False,8.897236685268581
WBCIC_MI,C0_LiteBN_DualCE,0,59,0.23850473413864773,0.24030908371011417,0.23940690780679386,0.06569751190642516,0.06121464632451534,0.23940690780679386,0.08111979166666666,0.1433403804898262,0.975203667084376,0.23892465233802795,0.23952207267284392,1.8445165912310282,4096.0,60,60,0,0.6667083333333333,0.6234497023150232,False,8.86584063526243
WBCIC_MI,C0_LiteBN_DualCE,0,60,0.24686130608121554,0.2411173495153586,0.2439893273015817,0.061104241448144116,0.058262232691049576,0.2439893273015817,0.08151041666666667,0.14058593499163788,0.9631577610969544,0.2446453037361304,0.24572252357999483,1.7516738524039586,4096.0,60,60,0,0.6696691919191919,0.6545530531138668,False,9.105966502800584
WBCIC_MI,C0_LiteBN_DualCE,1,1,0.7044557351914663,0.7102469073401557,0.707351321265811,0.05174247400155143,0.04782130569219589,0.707351321265811,0.31299603174603174,0.2418306708808929,0.6827882358006069,0.6370364947924538,0.6370266108285814,1.5574948314636472,65536.0,63,63,0,0.6238914141414141,0.6183798711396894,False,9.546511944383383
WBCIC_MI,C0_LiteBN_DualCE,1,2,0.6469800888545929,0.6478311334337506,0.6474056111441718,0.03263941164764147,0.0325138159096241,0.6474056111441718,0.26240079365079366,0.19353147371420784,0.6512273919014704,0.6438025605110895,0.6443433714291406,1.1566791203286912,65536.0,63,63,0,0.6820416666666669,0.6794614570100844,False,9.336679050698876
WBCIC_MI,C0_LiteBN_DualCE,1,3,0.5971962459503658,0.5989098775954473,0.5980530617729066,0.03952870931890276,0.03941164165735245,0.5980530617729066,0.19407242063492064,0.2031487716095788,0.6861584943438334,0.5974288497652326,0.6002089002775768,1.377927719600617,65536.0,63,63,0,0.7622904040404042,0.7610798917442443,False,9.338778170756996
WBCIC_MI,C0_LiteBN_DualCE,1,4,0.5498355475683061,0.5544797078011527,0.552157626738624,0.04805242075096993,0.04732142388820648,0.552157626738624,0.17162698412698413,0.21327182721524013,0.7260167059444246,0.5506665593101865,0.5517733768811302,1.566146973579649,65536.0,63,63,0,0.8053497474747473,0.8050327953515855,False,9.338981374166906
WBCIC_MI,C0_LiteBN_DualCE,1,5,0.49255023068851894,0.49810373972332667,0.4953269859155019,0.05583457536404095,0.055237364023923874,0.4953269859155019,0.15327380952380953,0.2138362732671556,0.7704292469554477,0.4899170971105969,0.4907349395373511,1.624890611285255,65536.0,63,63,0,0.8215479797979798,0.820868594689985,False,9.318072692491114
WBCIC_MI,C0_LiteBN_DualCE,1,6,0.48525410275610664,0.48395172092649674,0.4846029111317226,0.051967241579578036,0.050857435911893845,0.4846029111317226,0.15029761904761904,0.20452251249835604,0.764528837468889,0.4868875727767036,0.48445853780186365,1.5277377064265902,65536.0,63,63,0,0.8365075757575757,0.8357733691022995,False,9.335745882242918
WBCIC_MI,C0_LiteBN_DualCE,1,7,0.4442395567893982,0.44955763031565954,0.44689859284294975,0.0563012214880141,0.05628517270088196,0.44689859284294975,0.13355654761904762,0.20150682684921084,0.7983929751411317,0.44539579796412637,0.44358902318137033,1.57591308109344,65536.0,63,63,0,0.8576616161616162,0.857021224721026,False,9.294114934280515
WBCIC_MI,C0_LiteBN_DualCE,1,8,0.4289815028508504,0.4314713383477832,0.4302264182340531,0.052634755119917886,0.05078284814953804,0.4302264182340531,0.12624007936507936,0.19042461968603588,0.8025746449591622,0.42864629058610826,0.42792393621944247,1.5501302026567005,65536.0,63,63,0,0.8495151515151516,0.8491886106055715,False,9.295454503968358
WBCIC_MI,C0_LiteBN_DualCE,1,9,0.43972872930859763,0.4424366648235018,0.4410826984852079,0.05249226406689674,0.051811203360557556,0.4410826984852079,0.13603670634920634,0.19114869407245091,0.7902995347976685,0.4388180114920177,0.43892833353981137,1.5252469778060913,65536.0,63,63,0,0.8525997474747475,0.852194736333438,False,9.295612004585564
WBCIC_MI,C0_LiteBN_DualCE,1,10,0.40205826693110996,0.3979522876796268,0.4000052781332107,0.056065748253512,0.0543508380651474,0.4000052781332107,0.11644345238095238,0.18572663669548337,0.8263801629581149,0.40221377024574884,0.40261105365223354,1.5777040549686976,65536.0,63,63,0,0.8506300505050504,0.8499762888921225,True,9.522845096886158
WBCIC_MI,C0_LiteBN_DualCE,1,11,0.4225377270153591,0.4233414289497194,0.42293957869211835,0.05135015788532439,0.050571128726005554,0.42293957869211835,0.12512400793650794,0.18552251633197542,0.8020715448591444,0.41846305321133326,0.4212085784427703,1.5056369228968545,65536.0,63,63,0,0.8575896464646465,0.8570698510757616,True,9.282828671857715
WBCIC_MI,C0_LiteBN_DualCE,1,12,0.4031372103426192,0.4035666414669582,0.4033519270874205,0.05414166857325842,0.053992051631212234,0.4033519270874205,0.11780753968253968,0.1815166806890851,0.8193461790917411,0.39950193961461383,0.3996919984855349,1.484506124541873,65536.0,63,63,0,0.8636212121212121,0.8628812088093623,True,9.265763614326715
WBCIC_MI,C0_LiteBN_DualCE,1,13,0.39227187538903857,0.39191919328674435,0.39209553362831234,0.053099260709825014,0.05208808183670044,0.39209553362831234,0.11917162698412699,0.17961880706605457,0.8243473427636283,0.3954061373831734,0.39640437279428753,1.5246404163421146,65536.0,63,63,0,0.8575896464646465,0.8569319613735216,False,9.298371996730566
WBCIC_MI,C0_LiteBN_DualCE,1,14,0.38731799452077775,0.39066112514526125,0.3889895597147563,0.04996361281900179,0.04737018421292305,0.3889895597147563,0.10987103174603174,0.17089036178021205,0.8160480118933178,0.38474092691663714,0.38618555948847816,1.449879094721779,65536.0,63,63,0,0.8716199494949495,0.8712527416829211,True,9.345505028963089
WBCIC_MI,C0_LiteBN_DualCE,1,15,0.4016286451665182,0.3993417965987372,0.4004852218287332,0.049359531984442755,0.04689403623342514,0.4004852218287332,0.12574404761904762,0.17428411850853573,0.7936803613390241,0.40608119396936326,0.405472889779106,1.4747802586782546,65536.0,63,63,0,0.8506401515151513,0.8497353223816649,False,9.336742502637208
WBCIC_MI,C0_LiteBN_DualCE,1,16,0.3792692314064692,0.3771512673960792,0.37821025034737965,0.04885316220304323,0.04810859262943268,0.37821025034737965,0.11321924603174603,0.16848413516131658,0.7996461211688934,0.3863232944692884,0.38576577438248527,1.5296235954950725,65536.0,63,63,0,0.870631313131313,0.8700632493792139,False,9.336316986940801
WBCIC_MI,C0_LiteBN_DualCE,1,17,0.37897657165451654,0.37802447165761677,0.3785005216560667,0.05425403066097744,0.05329577624797821,0.3785005216560667,0.11569940476190477,0.17397201309601465,0.8257744132526337,0.37542250752449036,0.37495570949145723,1.5769751563904777,65536.0,63,63,0,0.8766603535353535,0.8762724106691389,True,9.340789189562201
WBCIC_MI,C0_LiteBN_DualCE,1,18,0.3687006100302651,0.3661132213615236,0.3674069151045784,0.051845203966848434,0.04989375174045563,0.3674069151045784,0.11148313492063493,0.16826038027093523,0.8233133431464906,0.36621713401779293,0.3650421987450312,1.495690923834604,65536.0,63,63,0,0.8746401515151515,0.8741178071343001,False,9.340705442242324
WBCIC_MI,C0_LiteBN_DualCE,1,19,0.3782205040019656,0.37163372574344516,0.3749271162918636,0.05588657521302738,0.05206209421157837,0.3749271162918636,0.1185515873015873,0.17583201021429093,0.8428021622082543,0.37236282371339346,0.3717550819828397,1.5444172053110032,65536.0,63,63,0,0.8676199494949495,0.8671587871013078,False,9.336311570368707
