scope,task,method,fold,epoch,mean_CE_A,mean_CE_B,mean_supervised_CE,observed_mean_J_not_in_loss,mean_total_loss,train_mode_prediction_disagreement,mean_preclip_gradient_norm,mean_gradscaler_scale,attempted_optimizer_steps,successful_optimizer_steps,amp_skips,inner_val_subject_BA,inner_val_subject_macro_F1,selected,epoch_runtime_seconds
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,13,0.2306038604806299,0.2315895215602395,0.23109669088391785,0.057131436064561704,0.23109669088391785,0.06361283644200852,inf,33826.345341614906,805,804,1,0.8651515151515151,0.8416028072257404,False,17.47502204682678
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,14,0.22878342093147847,0.22457203154238115,0.22667772644054815,0.05823674544645763,0.22667772644054815,0.06415631470287808,2.930426195393438,32768.0,805,805,0,0.8658080808080807,0.8336289547285399,False,17.338641917333007
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,15,0.21578390663084776,0.21618068546797178,0.2159822954894593,0.060565417313149995,0.2159822954894593,0.06297877846945146,2.945256157173133,32768.0,805,805,0,0.8704545454545455,0.8442591896671968,False,17.318859830498695
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,16,0.2137636635105432,0.21068947268939167,0.21222656838457035,0.06344749834504186,0.21222656838457035,0.06262292960971039,inf,37774.78757763975,805,804,1,0.8710606060606061,0.8255920998505446,False,17.216055654920638
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,17,0.20520200686332601,0.20783526415225143,0.20651863558877329,0.062134152484236295,0.20651863558877329,0.06359989648650152,2.8805724993996,32768.0,805,805,0,0.8739393939393939,0.8376108675218461,False,17.170284119434655
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,18,0.2023796981674914,0.20076186955437897,0.20157078411083043,0.06295236681373964,0.20157078411083043,0.05964026915268128,2.9081251095540774,32768.0,805,805,0,0.8642929292929292,0.8373649305008769,False,17.261880863457918
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,19,0.1941623047179317,0.1957519744725331,0.1949571397965369,0.06456677268797197,0.1949571397965369,0.060274327125238336,inf,48683.885714285716,805,804,1,0.8700505050505051,0.8491466997311498,False,17.28864161297679
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,20,0.19121328051323477,0.19366856065133345,0.19244092024909043,0.06626035863105555,0.19244092024909043,0.06101837474737108,2.9113526598266932,32768.0,805,805,0,0.8628787878787879,0.8404711482863885,False,17.323021000251174
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,21,0.18534771185483992,0.1842375158754565,0.18479261391373894,0.06737310817893248,0.18479261391373894,0.05718167701863354,2.8803977531675966,32768.0,805,805,0,0.8595454545454545,0.8386638410673141,False,17.094017007388175
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,22,0.18224801940392263,0.18265382577173458,0.1824509228978838,0.06866718221756613,0.1824509228978838,0.05731107660609743,inf,34762.57391304348,805,804,1,0.8636363636363636,0.8408738819652322,False,16.511392887681723
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,23,0.17536292872536258,0.17850513622534941,0.17693403263269744,0.0686851332369058,0.17693403263269744,0.057285196690455724,2.8870514600913717,32768.0,805,805,0,0.86,0.8476326247642194,False,16.84326888155192
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,24,0.17379073916199786,0.17776557184894634,0.17577815539440753,0.07025584199043534,0.17577815539440753,0.05595885093167702,inf,33704.22857142857,805,804,1,0.8635353535353535,0.8444493599836133,False,16.98221026174724
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,25,0.1719252097634425,0.16742327434953697,0.16967424159372074,0.07296389125009871,0.16967424159372074,0.05708462732919255,inf,19823.622360248446,805,804,1,0.8673232323232324,0.8482113497875609,False,17.160134489648044
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,26,0.16839694485345982,0.16602028094648574,0.16720861251587454,0.07187572611461145,0.16720861251587454,0.05535067287938936,2.9228101365314507,16384.0,805,805,0,0.8627777777777778,0.8487667838937193,False,16.601588755846024
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,27,0.1632958904602883,0.16145870796641948,0.1623772993174769,0.07357405935940535,0.1623772993174769,0.055460662528965046,2.98068297390612,21390.787577639752,805,805,0,0.867171717171717,0.8394036359225132,False,16.32099688053131
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,28,0.1578991864131104,0.15928512470137257,0.15859215552947536,0.07578874334507847,0.15859215552947536,0.055020703935289975,2.9054132360108893,32768.0,805,805,0,0.8646464646464646,0.8514839099562913,False,16.379527240991592
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,29,0.15875940044751818,0.15616968766271327,0.15746454408635263,0.07627218111956156,0.15746454408635263,0.0546777950310559,inf,29531.905590062113,805,804,1,0.8632323232323232,0.848896507804297,False,16.32823095936328
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,30,0.15273452018914016,0.15505480098520746,0.15389466037198624,0.07727881571891144,0.15389466037198624,0.05551889234262964,2.9470735429236607,16384.0,805,805,0,0.8667676767676767,0.8412259638445837,False,16.335391021333635
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,31,0.14891017464839895,0.15033226258913923,0.1496212184660553,0.0797136779550625,0.1496212184660553,0.05417313664596273,2.891223288767086,16384.0,805,805,0,0.8530303030303029,0.8431932537112119,False,16.315737332217395
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,32,0.15296493480155557,0.14652575204924026,0.14974534320442573,0.07931346956015743,0.14974534320442573,0.05428312629553842,inf,17727.28447204969,805,804,1,0.8588383838383838,0.8385531665591753,False,16.332132876850665
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,33,0.1446413755000378,0.145381917246843,0.14501164650185877,0.0815275954383408,0.14501164650185877,0.0546907349911906,2.900935940490746,16384.0,805,805,0,0.8576262626262626,0.8469433890707531,False,16.326990290544927
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,34,0.13943520258441106,0.14146062967060885,0.14044791632418677,0.08158074377671531,0.14044791632418677,0.05207039337628376,2.9063877568481873,18785.629813664596,805,805,0,0.85510101010101,0.8397986210149858,False,16.339925897307694
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,35,0.13619204035595708,0.14029881667276348,0.1382454285155172,0.08415518108732212,0.1382454285155172,0.05258152173913044,3.0189473654172434,32768.0,805,805,0,0.8528282828282828,0.8408875436549779,False,16.33610262721777
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,36,0.13679538340024325,0.13453465939169715,0.13566502141563788,0.08403922744002772,0.13566502141563788,0.05024585921479308,2.9153612502983637,32768.0,805,805,0,0.8628282828282829,0.8551590267647814,False,16.341168893501163
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,37,0.13715914239563187,0.1339870091458285,0.13557307570709945,0.08363144530087524,0.13557307570709945,0.05041407867803337,inf,33744.93416149068,805,804,1,0.846969696969697,0.8397972939360555,False,16.323102803900838
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,38,0.13420050219395516,0.1308287953784377,0.13251464882437486,0.08541139581049821,0.13251464882437486,0.050407608695652174,inf,32768.0,805,804,1,0.8555050505050504,0.8396888316279812,False,16.468174397945404
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,39,0.13022224324414078,0.13004332621067022,0.1301327846990609,0.08615428165341757,0.1301327846990609,0.05002587992026939,2.9139032172120136,16384.0,805,805,0,0.8510606060606061,0.8396172951567173,False,16.320082974620163
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,40,0.12643067768965818,0.1285867918676101,0.12750873487697253,0.08813071718312199,0.12750873487697253,0.05024585921479308,2.94179471464631,16384.0,805,805,0,0.8481818181818181,0.842434816039432,False,16.323775123804808
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,41,0.12505216719756215,0.13029018590770522,0.12767117681525508,0.08777755468111971,0.12767117681525508,0.0498770703949173,inf,23202.186335403727,805,804,1,0.8528282828282828,0.8402850610255387,False,16.353610205464065
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,42,0.12369680687877703,0.1267646224232194,0.1252307146764505,0.08959560213113053,0.1252307146764505,0.05025232919254658,2.8301345681736927,16384.0,805,805,0,0.8522222222222222,0.8462852148633102,False,16.357524937018752
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,43,0.1216984409329869,0.12040731099358996,0.12105287586957772,0.08882806674340127,0.12105287586957772,0.046758540372670805,2.9044401955160297,16384.0,805,805,0,0.8552020202020202,0.8451257426500165,False,16.35359087307006
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,44,0.11913239917029506,0.11887668525302632,0.11900454228570373,0.0910196521244249,0.11900454228570373,0.04898421325206016,inf,23466.772670807455,805,804,1,0.8617171717171717,0.8469786613262548,False,16.363664519041777
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,45,0.11925623805857963,0.1228355120936906,0.12104587494771674,0.09015302907976304,0.12104587494771674,0.048919513460642064,2.9539737171267872,16384.0,805,805,0,0.853939393939394,0.8454442011887083,False,16.37651943322271
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,46,0.11946284686278853,0.12222662688296589,0.12084473679709878,0.09162508180793028,0.12084473679709878,0.04618918219615954,2.9909346173268667,16384.0,805,805,0,0.8510101010101011,0.8463312765723418,False,16.3449442172423
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,47,0.11549466239022357,0.11554672090301973,0.11552069134408643,0.09214649438071325,0.11552069134408643,0.04605978260869565,2.909725315045126,27822.270807453417,805,805,0,0.8581313131313132,0.8451845094147911,False,16.40801636595279
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,48,0.1167662502364805,0.1131497520085725,0.11495800096518505,0.09254369468468687,0.11495800096518505,0.04889363354037267,inf,29959.314285714285,805,804,1,0.8541919191919193,0.8519926896762885,False,16.39538271445781
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,49,0.11297507931865891,0.11351688182363229,0.11324598041611798,0.0936507176341755,0.11324598041611798,0.046894409937888196,2.879316248212542,16384.0,805,805,0,0.8473737373737373,0.8394946134403712,False,16.64579443447292
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,50,0.11232934664032473,0.10959988265350369,0.11096461463881575,0.09397851952484676,0.11096461463881575,0.04576863354037267,2.899805256927976,16384.0,805,805,0,0.8612626262626262,0.85074198565871,False,16.355455381795764
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,51,0.10940460174558511,0.10874274404812026,0.10907367277682198,0.09310431701379904,0.10907367277682198,0.044739906832298136,inf,25196.760248447205,805,804,1,0.8555050505050503,0.8454218028267412,False,16.38567938376218
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,52,0.11133558322785433,0.10901280521582928,0.11017419418077105,0.09675428309240697,0.11017419418077105,0.046842650106604794,2.9297911139008423,16384.0,805,805,0,0.8532828282828283,0.8377110616914255,False,16.84093790408224
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,53,0.10690020686883178,0.10574025609154508,0.10632023142176385,0.0959952328550797,0.10632023142176385,0.04470108695652174,2.8648191615846588,16384.0,805,805,0,0.8505555555555556,0.8411741213383815,False,16.608350679278374
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,54,0.10475046684421738,0.10272868741882143,0.10373957705979021,0.09772254753140559,0.10373957705979021,0.0451733954482197,2.82557389332641,27272.745341614907,805,805,0,0.8602525252525254,0.8437849388990853,False,16.505674502812326
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,55,0.10267214996751792,0.10200746841786533,0.10233980929999618,0.09865404482213606,0.10233980929999618,0.044099378881987575,inf,30651.309316770185,805,804,1,0.8555050505050504,0.8429502417069966,False,16.511278323829174
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,56,0.10401931142446047,0.1038754642935273,0.10394738804525841,0.10375798862450611,0.10394738804525841,0.04601449275516575,2.994532921595603,16384.0,805,805,0,0.8592929292929293,0.8485262778030823,False,16.49733470287174
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,57,0.10317044872096422,0.10089838312915671,0.10203441597220506,0.09936536473008047,0.10203441597220506,0.044849896481873826,2.8683918609011987,16384.0,805,805,0,0.8532828282828283,0.8366896052834908,False,16.867407503537834
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,58,0.10165231944125447,0.09875507329746804,0.1002036965342227,0.09987329120822945,0.1002036965342227,0.04422877846945147,inf,22286.31055900621,805,804,1,0.8454545454545453,0.8399599198872544,False,17.338819665834308
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,59,0.09818079876973762,0.10063137032137895,0.09940608461613056,0.10389330618962737,0.09940608461613056,0.04456521739130435,2.9389992771311575,16384.0,805,805,0,0.8483333333333333,0.8396861002640374,False,16.98265931941569
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,0,60,0.09596386192516881,0.09683425943222568,0.09639906063907265,0.10253279765385279,0.09639906063907265,0.04402820911281598,2.898103116943229,16384.0,805,805,0,0.8479797979797978,0.8394863120419864,False,16.326442344114184
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,1,0.5296885011729247,0.5289287050318273,0.5293086033615266,0.049245064034595255,0.5293086033615266,0.1543866459627329,2.843939512708913,65536.0,805,805,0,0.7830303030303031,0.7188784922406858,False,16.54202465992421
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,2,0.39925809824688835,0.3957025452800419,0.39748032133771766,0.046883557646633676,0.39748032133771766,0.09083203933901668,2.7995784520362474,65536.0,805,805,0,0.8112626262626264,0.7502432573995751,False,16.74499826785177
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,3,0.3560454910401232,0.35764151828259416,0.3568435046428479,0.04448152244414972,0.3568435046428479,0.07873964803466886,inf,66024.46708074534,805,804,1,0.8301515151515152,0.7708413773078818,False,17.0742181353271
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,4,0.33201357124384884,0.3294638749142611,0.33073872268570137,0.045124427047529204,0.33073872268570137,0.07608048654398562,inf,48968.8248447205,805,804,1,0.8184343434343434,0.7592212125641081,False,16.59747610334307
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,5,0.31338073631621294,0.31299168291669455,0.313186209671986,0.0464844926405027,0.313186209671986,0.07314958592286762,3.182577456006352,32768.0,805,805,0,0.8163131313131312,0.7452401438017281,False,16.626635236665606
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,6,0.3000294811514594,0.2998300444728099,0.2999297630342638,0.048590524695952486,0.2999297630342638,0.07141563147306443,inf,22550.89689440994,805,804,1,0.8238383838383839,0.7824196730559011,False,16.56607635039836
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,7,0.28407784692063837,0.283036515931165,0.2835571811806341,0.05126199391872986,0.2835571811806341,0.06956521739130435,3.206097722053528,16384.0,805,805,0,0.825050505050505,0.7816633098689635,False,16.738638670183718
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,8,0.27322518927340184,0.2758421463995987,0.2745336674107528,0.05217179979272881,0.2745336674107528,0.06979166666820923,3.1865185864963887,18663.513043478262,805,805,0,0.8311111111111112,0.7827213247873764,False,16.680502499453723
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,9,0.26749659308365414,0.26618816173224713,0.26684237718582154,0.05207491191971746,0.26684237718582154,0.06862060041716381,3.149044237669951,32768.0,805,805,0,0.8380808080808081,0.7939220431899958,False,16.79571355227381
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,10,0.2578933915366297,0.2575003503735021,0.25769687098745975,0.05161898811781628,0.25769687098745975,0.06772127329192547,3.133960811691995,32768.0,805,805,0,0.8333838383838384,0.7904712648079921,True,16.497131356038153
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,11,0.24904977460825664,0.24830980089880664,0.2486797878738516,0.05314313784843276,0.2486797878738516,0.0641304347826087,inf,34518.340372670806,805,804,1,0.8267676767676768,0.7751078768917053,False,16.503287673927844
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,12,0.2394882173364207,0.2387547513435346,0.23912148462689442,0.054676471901652604,0.23912148462689442,0.06481625259107685,inf,32768.0,805,804,1,0.8321717171717173,0.782270297957587,False,16.493265789933503
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,13,0.23237116989326773,0.2314292591088307,0.2319002144084954,0.05537174719831218,0.2319002144084954,0.06310170807453416,3.192707267459135,16384.0,805,805,0,0.8345454545454546,0.7902343742991004,True,16.50088090263307
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,14,0.22866565380592524,0.22929622055673451,0.22898093672087474,0.056087214751921084,0.22898093672087474,0.06337991718735014,3.1416677912569932,16384.0,805,805,0,0.8347979797979798,0.7915596656879388,True,16.50549857597798
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,15,0.2227589695535091,0.22009755368836179,0.2214282617158031,0.05711884432188843,0.2214282617158031,0.06107660455640799,3.193714242322104,24830.4099378882,805,805,0,0.8290909090909091,0.781826977431377,False,16.497951206751168
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,16,0.21607231915644978,0.21174094283155032,0.21390663135495985,0.0597676702792415,0.21390663135495985,0.060921325053302396,3.149925350254367,32768.0,805,805,0,0.8273232323232321,0.7826538088218982,False,16.489531281404197
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,17,0.2073169479458969,0.20654192220257675,0.20692943490995383,0.060060496345995376,0.20692943490995383,0.05903856107814712,3.0692005675771963,33785.63975155279,805,805,0,0.8258585858585858,0.7805719744836871,False,16.492276744917035
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,18,0.20386382420518384,0.20223789585765845,0.20305085969822748,0.06194381592853099,0.20305085969822748,0.060934265022692474,inf,36126.21118012422,805,803,2,0.8161616161616161,0.7695445136509637,False,16.65891739819199
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,19,0.1993667711891373,0.20064611916679032,0.20000644524275146,0.06252385525044447,0.20000644524275146,0.05912914078983461,3.1717584778063044,16384.0,805,805,0,0.826868686868687,0.790395333811898,False,16.87472373433411
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,20,0.19405256446844302,0.19454303599014786,0.19429780029176924,0.06327734236831065,0.19429780029176924,0.05867624223602484,3.1628366595469646,16384.0,805,805,0,0.8355050505050504,0.7975865966790856,True,16.572649938054383
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,21,0.1908252641558647,0.19021993531203418,0.1905225997154387,0.06576296306498673,0.1905225997154387,0.05857919254658385,inf,24891.468322981367,805,804,1,0.8268181818181818,0.7857310623569616,False,16.72120951395482
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,22,0.18531043617436604,0.18436190504002276,0.18483617068355127,0.0644247311913634,0.18483617068355127,0.057304606628343926,3.132345023732748,16384.0,805,805,0,0.817979797979798,0.7725227479790768,False,16.973066558130085
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,23,0.18470461634652954,0.18222978533887715,0.18346720065759575,0.06709774695336819,0.18346720065759575,0.05744047619356132,3.2294991847150816,16384.0,805,805,0,0.8263131313131313,0.7775227295695157,False,16.95575036853552
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,24,0.17939986186506957,0.17464138732193418,0.17702062442343428,0.06689640791704936,0.17702062442343428,0.055816511393333816,3.225545838826932,25848.049689440995,805,805,0,0.8221212121212121,0.7760873635123615,False,17.05650174804032
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,25,0.1770284467000769,0.17286909639094927,0.1749487711452179,0.06797668483825574,0.1749487711452179,0.05506599378881988,inf,18480.33788819876,805,804,1,0.8232323232323232,0.7859498769212715,False,16.658526744693518
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,26,0.16960437266815523,0.16996437960437366,0.16978437627046744,0.07131335979431683,0.16978437627046744,0.05580357142857143,3.1488823014016476,16384.0,805,805,0,0.8173232323232323,0.7899067290021464,False,16.58518437948078
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,27,0.162710626974054,0.1628383182822177,0.16277447300297873,0.07231225457898578,0.16277447300297873,0.054289596273291926,3.2149152316662097,22734.072049689443,805,805,0,0.8214141414141413,0.7902279861140872,False,16.983999139629304
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,28,0.16250150730798704,0.16342513967559943,0.16296332335990407,0.07197574506982328,0.16296332335990407,0.05228390269305395,inf,26947.100621118014,805,804,1,0.8303030303030302,0.7960709057205871,False,16.482754424214363
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,29,0.16184459767125037,0.15750342329374012,0.1596740103610184,0.07553370940203992,0.1596740103610184,0.05365553830536256,3.1839182598990683,16384.0,805,805,0,0.8326767676767677,0.7986328431277304,False,16.90595082566142
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,30,0.1566567529802737,0.1561650883522093,0.1564109204765062,0.07659149373077458,0.1564109204765062,0.053474378881987576,3.198345331227557,16384.0,805,805,0,0.8228282828282829,0.8064402388739036,False,16.595307334326208
POST_GATE_EXPLORATORY_C0,OpenBMI_ERP,C0_LiteBN_DualCE,1,31,0.1499360784448637,0.1534248833145414,0.15168048086003488,0.0781657005180113,0.15168048086003488,0.0515269151154142,3.1849068258119666,30651.309316770185,805,805,0,0.8217171717171716,0.79073995854334,False,16.98155509866774
