family_id,decision_unit_type,dataset_id,backbone_id,fold_id,seed_id,audit_fold_id,subject_id,session_id,block_id,manifest_index,outcome_label,pred_noop,pred_erase,pred_amplify,pred_geometry,effect_erase,effect_amplify,effect_geometry,outer_test_used,f_router_p_full_max,f_router_entropy_full,f_router_top2_margin_full,f_router_nll_proxy_full,f_router_delta_p_l2,f_router_margin_change_full_erase,f_router_entropy_change_full_erase,f_router_kl_full_erase,f_router_js_full_erase,f_router_agreement_full_erase,f_router_probability_shift_l1,f_router_margin_geo,f_router_entropy_geo,f_router_agreement_base_geo,f_router_confidence_diff_base_geo,f_router_js_base_geo,f_router_protected_slot0_present,f_router_protected_slot0_projection,f_router_protected_slot0_signed_midpoint_distance,f_router_protected_slot0_prototype_distance_difference,f_router_protected_slot0_geometry_margin,f_router_protected_slot0_weighted_geometry_score,f_router_protected_slot0_contribution_norm,f_router_protected_slot1_present,f_router_protected_slot1_projection,f_router_protected_slot1_signed_midpoint_distance,f_router_protected_slot1_prototype_distance_difference,f_router_protected_slot1_geometry_margin,f_router_protected_slot1_weighted_geometry_score,f_router_protected_slot1_contribution_norm,unit_weight,effect_suppress,effect_suppress_ce,f_persistence_strength,f_geometry_strength,f_rank,f_jacobian_ratio,f_decision_logit_ratio,f_decision_margin,f_decision_flip,f_decision_tv,f_u_crossrun,f_u_crossrun_sd,f_u_crossouterfold,f_u_crossouterfold_sd,effect_suppress_raw,f_task_BA,f_baseline_BA,f_persistence_sd,f_u_crossfold,f_u_crossfold_sd,f_u_crossbackbone,f_u_crossbackbone_sd,f_eigenvalue_sum,f_minimum_eigenvalue,f_effective_positive_rank,f_cross_covariance_condition,f_centroid_correlation,f_principal_angle_mean,f_principal_angle_max
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71739,0,0,1,0,0,-1,0,0,False,0.6449106336,0.6505403519,0.2898212671,0.4386435151,0.9545112848,-0.0688637495,0.02317631245,0.2202573419,0.05360207707,0,0.6485062838,0.5282382965,0.5462851524,1,-0.1192085147,0.008577404544,1,-0.4758785665,-0.3942841887,-0.4115793705,0.4115793705,-0.3942841887,0.9545112848,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71740,1,1,1,1,1,0,0,0,False,0.7949201465,0.5073644519,0.5898402929,0.2295136005,0.3647092879,0.1930152178,-0.1048389077,0.02379658818,0.006184086204,1,0.1930152476,0.4742901325,0.5760219693,1,0.0577750802,0.002332719741,1,0.1999382973,0.281532675,0.307203114,0.307203114,0.281532675,0.3647092879,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71741,0,0,1,0,0,-1,0,0,False,0.5276669264,0.6916154623,0.05533388257,0.6392900348,0.5584863424,-0.2670491338,0.05137348175,0.07489876449,0.01827736013,0,0.3777168989,0.2515247762,0.6611725688,1,-0.09809547663,0.004936265759,1,-0.243600592,-0.1620062292,-0.1679856181,0.1679856181,-0.1620062292,0.5584863424,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71742,0,0,1,0,1,-1,0,-1,False,0.505417943,0.6930884719,0.010835886,0.6823695898,0.1897125691,-0.106900692,0.006888329983,0.008319862187,0.002073730575,0,0.128572464,0.03842803836,0.6924086213,0,-0.01379609108,0.0003034552501,1,-0.06967716664,0.01191719715,0.01517266035,0.01517266035,0.01191719715,0.1897125691,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71743,1,1,1,1,1,0,0,0,False,0.6707299948,0.6336604357,0.3414600194,0.3993886113,0.08246239275,-0.04692459106,0.01795530319,0.001278895885,0.0003175780585,1,0.04692459106,0.0869987011,0.689357996,1,0.1272306442,0.008512018248,1,-0.02122490853,0.06036945432,0.1060574651,0.1060574651,0.06036945432,0.08246239275,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71744,1,1,1,1,1,0,0,0,False,0.8153830171,0.4783227146,0.6307660341,0.2040973157,0.8330106735,0.4773249626,-0.2030057609,0.1291814446,0.03434700891,1,0.4773249328,0.7073653936,0.416267544,1,-0.03829967976,0.001330344123,1,0.412995249,0.4945896268,0.7621171474,0.7621171474,0.4945896268,0.8330106735,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71745,0,0,0,0,1,0,0,-1,False,0.5962128043,0.6745173931,0.1924256086,0.5171576142,0.1685432494,0.09641042352,-0.0140132308,0.004727691412,0.001187060727,1,0.09641042352,0.06448933482,0.6910662651,0,0.06396812201,0.008307975717,1,-0.0215074718,0.06008692086,0.06436371803,0.06436371803,0.06008692086,0.1685432494,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71746,1,1,1,1,1,0,0,0,False,0.9187527299,0.2818051279,0.8375054598,0.084738262,0.8220493197,0.2768458128,-0.2446850836,0.06922161579,0.01935630478,1,0.2768458128,0.7229118347,0.4023117423,1,0.05729681253,0.004238731693,1,0.3888342977,0.4704286754,0.5045414567,0.5045414567,0.4704286754,0.8220493197,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71747,0,0,1,0,0,-1,0,0,False,0.5897336602,0.6769553423,0.1794673502,0.5280842781,0.4409942925,0.0559258759,-0.008541047573,0.04616735876,0.01153029967,0,0.3030088246,0.1426775157,0.6829339266,1,0.01839488745,0.0001737040584,1,-0.1845734715,-0.1029791161,-0.08992397785,0.08992397785,-0.1029791161,0.4409942925,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openbmi_sample_router,trial,OpenBMI,EEGNet,0,0,0,24,1,PROTECTED_UNION,71748,0,0,0,0,0,0,0,0,False,0.782605648,0.5235902667,0.5652112961,0.2451263517,0.8714112639,0.5397315025,-0.1692322493,0.155477047,0.04066900536,1,0.5397315025,0.5105125904,0.5564864874,1,0.02734935284,0.0005264718202,1,-0.4289885759,-0.347394228,-0.5416049957,0.5416049957,-0.347394228,0.8714112639,0,0,0,0,0,0,0,0.1666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
