task,fold,epoch,training_loss,inner_val_BA,inner_val_macro_F1,learning_rate,gradient_norm_preclip_last_step,optimizer_attempts,successful_optimizer_steps,successful_optimizer_steps_cumulative,amp_skipped_steps,grad_scaler_scale,selected,bn_running_mean_abs,bn_running_var_mean,selected_inner_val_BA
OpenBMI_MI,0,22,0.44502336496398565,0.6549999999999999,0.6517569017700588,0.0003,1.894321084022522,21,21,462,0,65536.0,False,0.02134815789759159,0.20019081234931946,False
OpenBMI_MI,0,23,0.4294611925170535,0.68,0.679076274906416,0.0003,2.697951078414917,21,21,483,0,65536.0,False,0.02171015739440918,0.21259590983390808,False
OpenBMI_MI,0,24,0.43616888778550283,0.6733333333333333,0.6703721347606181,0.0003,1.78743577003479,21,21,504,0,65536.0,False,0.02070549875497818,0.21064412593841553,False
OpenBMI_MI,0,25,0.4142353775955382,0.6583333333333333,0.6546412683518903,0.0003,2.6805951595306396,21,21,525,0,65536.0,False,0.01953933760523796,0.20390921831130981,False
OpenBMI_MI,0,26,0.42038633284114657,0.6766666666666666,0.6745979386919196,0.0003,3.4783780574798584,21,21,546,0,65536.0,False,0.019529683515429497,0.20375296473503113,False
OpenBMI_MI,0,27,0.40937397593543645,0.6566666666666666,0.6543785929434498,0.0003,2.3180763721466064,21,21,567,0,65536.0,False,0.020209025591611862,0.19537591934204102,False
OpenBMI_MI,0,28,0.3901039021355765,0.685,0.6819225486686055,0.0003,2.6791179180145264,21,21,588,0,65536.0,False,0.01979358308017254,0.21479006111621857,False
OpenBMI_MI,0,29,0.40010837997709003,0.7000000000000001,0.698352311671829,0.0003,2.1821649074554443,21,21,609,0,65536.0,True,0.018956264480948448,0.21800780296325684,True
OpenBMI_MI,0,30,0.3775649056548164,0.6550000000000001,0.6517428279065256,0.0003,2.738457202911377,21,21,630,0,65536.0,False,0.01997089758515358,0.21492235362529755,False
OpenBMI_MI,0,31,0.41218202880450655,0.7116666666666666,0.7107408568664538,0.0003,3.199375629425049,21,21,651,0,65536.0,True,0.01907697319984436,0.21066445112228394,True
OpenBMI_MI,0,32,0.36455777287483215,0.6833333333333332,0.680949593822413,0.0003,3.917862892150879,21,21,672,0,65536.0,False,0.018797384575009346,0.18968459963798523,False
OpenBMI_MI,0,33,0.3866289925007593,0.7083333333333334,0.706555418236419,0.0003,2.667158603668213,21,21,693,0,65536.0,False,0.018466979265213013,0.1989106833934784,False
OpenBMI_MI,0,34,0.37196149002938045,0.6716666666666667,0.6671036475909621,0.0003,3.831451654434204,21,21,714,0,65536.0,False,0.018622275441884995,0.19302862882614136,False
OpenBMI_MI,0,35,0.37076923676899504,0.7000000000000001,0.6955607954572641,0.0003,2.2845458984375,21,21,735,0,65536.0,False,0.01816493086516857,0.22426702082157135,False
OpenBMI_MI,0,36,0.36832818388938904,0.6999999999999998,0.6974032943506666,0.0003,2.9129793643951416,21,21,756,0,65536.0,False,0.017942868173122406,0.23922163248062134,False
OpenBMI_MI,0,37,0.37539252780732657,0.6866666666666665,0.6768294195201152,0.0003,4.451157093048096,21,21,777,0,65536.0,False,0.017822006717324257,0.21613401174545288,False
OpenBMI_MI,0,38,0.3354236114592779,0.6983333333333333,0.6946390830920258,0.0003,3.008392095565796,21,21,798,0,65536.0,False,0.01799672283232212,0.2039497196674347,False
OpenBMI_MI,0,39,0.35927039810589384,0.695,0.6928334864476072,0.0003,4.236231327056885,21,21,819,0,65536.0,False,0.017895476892590523,0.2318418323993683,False
OpenBMI_MI,0,40,0.357086113521031,0.71,0.7049705991234863,0.0003,3.530066728591919,21,20,839,1,32768.0,False,0.018711479380726814,0.22668620944023132,False
OpenBMI_MI,0,41,0.350938964457739,0.705,0.7028105535983357,0.0003,4.3158979415893555,21,21,860,0,32768.0,False,0.017852792516350746,0.2258794903755188,False
OpenBMI_MI,0,42,0.3548999811921801,0.6933333333333334,0.6886347952479782,0.0003,3.431021213531494,21,21,881,0,32768.0,False,0.01783869042992592,0.2306080460548401,False
OpenBMI_MI,0,43,0.3534526697226933,0.71,0.7052024765742915,0.0003,1.9518754482269287,21,21,902,0,32768.0,False,0.01730945147573948,0.20499059557914734,False
OpenBMI_MI,0,44,0.33503837954430354,0.685,0.6813832190582896,0.0003,2.8229379653930664,21,21,923,0,32768.0,False,0.017962221056222916,0.21463289856910706,False
OpenBMI_MI,0,45,0.3443967927069891,0.6966666666666667,0.6944344988546053,0.0003,3.372821569442749,21,21,944,0,32768.0,False,0.017945094034075737,0.2142057567834854,False
OpenBMI_MI,0,46,0.3317477894680841,0.6816666666666666,0.6746136698710039,0.0003,5.056087017059326,21,21,965,0,32768.0,False,0.018340880051255226,0.19930240511894226,False
OpenBMI_MI,0,47,0.33959625590415227,0.6783333333333333,0.6711581061004673,0.0003,3.194415807723999,21,21,986,0,32768.0,False,0.01840744912624359,0.22729255259037018,False
OpenBMI_MI,0,48,0.32854355729761575,0.6983333333333333,0.6956202948982083,0.0003,4.915209770202637,21,21,1007,0,32768.0,False,0.01834290288388729,0.21893028914928436,False
OpenBMI_MI,0,49,0.3232481394495283,0.6866666666666666,0.6816377800947877,0.0003,4.033820152282715,21,21,1028,0,32768.0,False,0.018624279648065567,0.2534050941467285,False
OpenBMI_MI,0,50,0.3188595956280118,0.6816666666666668,0.6762718824014439,0.0003,5.184011936187744,21,21,1049,0,32768.0,False,0.019207952544093132,0.22155947983264923,False
OpenBMI_MI,0,51,0.37510171390715097,0.7083333333333334,0.7051076005313331,0.0003,3.276470899581909,21,21,1070,0,32768.0,False,0.018709711730480194,0.23410287499427795,False
OpenBMI_MI,0,52,0.35116158922513324,0.71,0.703676043584443,0.0003,2.8180277347564697,21,21,1091,0,32768.0,False,0.01908670738339424,0.24014602601528168,False
OpenBMI_MI,0,53,0.3346745889811289,0.7133333333333333,0.707994500228012,0.0003,2.424034595489502,21,21,1112,0,32768.0,True,0.01861177198588848,0.23789288103580475,True
OpenBMI_MI,0,54,0.29057088565258754,0.705,0.6991352664587486,0.0003,4.216845989227295,21,21,1133,0,32768.0,False,0.018454691395163536,0.26322147250175476,False
OpenBMI_MI,0,55,0.3163647609097617,0.695,0.6891834628861807,0.0003,2.4781196117401123,21,21,1154,0,32768.0,False,0.01797202229499817,0.2200447916984558,False
OpenBMI_MI,0,56,0.3000411398354031,0.6916666666666668,0.6881828513153706,0.0003,4.566555023193359,21,21,1175,0,32768.0,False,0.018205566331744194,0.21659880876541138,False
OpenBMI_MI,0,57,0.3265018541188467,0.715,0.7112889303126736,0.0003,3.2983810901641846,21,21,1196,0,32768.0,True,0.018156399950385094,0.22061918675899506,True
OpenBMI_MI,0,58,0.3309683842318399,0.6783333333333333,0.6711516645357701,0.0003,2.4957823753356934,21,21,1217,0,32768.0,False,0.018390847370028496,0.25264668464660645,False
OpenBMI_MI,0,59,0.30360953438849675,0.6816666666666666,0.6764948794417864,0.0003,2.8123695850372314,21,21,1238,0,32768.0,False,0.017733024433255196,0.22256040573120117,False
OpenBMI_MI,0,60,0.2802927486953281,0.6933333333333332,0.6859539091789255,0.0003,3.9800198078155518,21,21,1259,0,32768.0,False,0.017696768045425415,0.2296333909034729,False
OpenBMI_MI,1,1,0.7390077681768508,0.5499999999999999,0.543198593345597,0.0003,1.7994520664215088,21,21,21,0,65536.0,False,0.03028082102537155,0.28766995668411255,False
OpenBMI_MI,1,2,0.6746259076254708,0.58,0.5668160517855164,0.0003,1.5710440874099731,21,21,42,0,65536.0,False,0.033643562346696854,0.20073378086090088,False
OpenBMI_MI,1,3,0.6388642390569051,0.6266666666666666,0.6235608705936905,0.0003,1.5401519536972046,21,21,63,0,65536.0,False,0.03249283507466316,0.19916939735412598,False
OpenBMI_MI,1,4,0.5991830144609723,0.6433333333333334,0.6420621056211249,0.0003,1.5101289749145508,21,21,84,0,65536.0,False,0.031163491308689117,0.20694652199745178,False
OpenBMI_MI,1,5,0.5871117824599856,0.6383333333333333,0.6351229326960316,0.0003,1.6543846130371094,21,21,105,0,65536.0,False,0.031051460653543472,0.20541419088840485,False
OpenBMI_MI,1,6,0.5645455121994019,0.6466666666666666,0.6438998567128632,0.0003,1.530389666557312,21,21,126,0,65536.0,False,0.02996314875781536,0.19353324174880981,False
OpenBMI_MI,1,7,0.5464772922652108,0.6566666666666667,0.6481201607035799,0.0003,2.183204412460327,21,21,147,0,65536.0,False,0.029317284002900124,0.20136654376983643,False
OpenBMI_MI,1,8,0.5600442233539763,0.68,0.675801442190147,0.0003,1.4930822849273682,21,21,168,0,65536.0,False,0.028029367327690125,0.20583267509937286,False
OpenBMI_MI,1,9,0.5496825093314761,0.7033333333333333,0.6993287226689882,0.0003,1.7432279586791992,21,21,189,0,65536.0,False,0.028169216588139534,0.19763919711112976,False
OpenBMI_MI,1,10,0.5085822712807428,0.68,0.6724524370726991,0.0003,2.844583511352539,21,21,210,0,65536.0,True,0.02758445218205452,0.22485589981079102,True
OpenBMI_MI,1,11,0.5522124142873854,0.7050000000000001,0.6997462594872405,0.0003,1.5797985792160034,21,21,231,0,65536.0,True,0.02659241482615471,0.20879045128822327,True
OpenBMI_MI,1,12,0.5250925506864276,0.6833333333333332,0.6735729550698926,0.0003,2.383150577545166,21,21,252,0,65536.0,False,0.025944523513317108,0.20538605749607086,False
OpenBMI_MI,1,13,0.5155122847784133,0.7183333333333334,0.7127398547343905,0.0003,2.3684444427490234,21,21,273,0,65536.0,True,0.025492973625659943,0.19959650933742523,True
OpenBMI_MI,1,14,0.49910170265606474,0.7400000000000001,0.7357795510439399,0.0003,1.7940094470977783,21,21,294,0,65536.0,True,0.023897165432572365,0.19368308782577515,True
OpenBMI_MI,1,15,0.5205290118853251,0.7033333333333333,0.6928463265954369,0.0003,2.4810378551483154,21,21,315,0,65536.0,False,0.02313240058720112,0.20180892944335938,False
OpenBMI_MI,1,16,0.4679297549383981,0.73,0.7262170042969922,0.0003,2.204901933670044,21,21,336,0,65536.0,False,0.022700877860188484,0.2213926464319229,False
OpenBMI_MI,1,17,0.49016630223819185,0.7066666666666667,0.6995787796705722,0.0003,3.4016354084014893,21,21,357,0,65536.0,False,0.02264760620892048,0.19920893013477325,False
OpenBMI_MI,1,18,0.474975144579297,0.7116666666666666,0.7008456634255619,0.0003,2.0108509063720703,21,21,378,0,65536.0,False,0.022155839949846268,0.20767518877983093,False
OpenBMI_MI,1,19,0.4670909501257397,0.7183333333333333,0.7112286447854247,0.0003,2.6875462532043457,21,21,399,0,65536.0,False,0.021348536014556885,0.1974375993013382,False
OpenBMI_MI,1,20,0.46069231913203285,0.7416666666666667,0.7379491683055021,0.0003,3.7369425296783447,21,21,420,0,65536.0,True,0.021177195012569427,0.1797172725200653,True
OpenBMI_MI,1,21,0.4483404400802794,0.7066666666666667,0.6982391581720143,0.0003,4.5338969230651855,21,21,441,0,65536.0,False,0.020131418481469154,0.21573758125305176,False
OpenBMI_MI,1,22,0.4431054010277703,0.7483333333333334,0.7451193591747832,0.0003,3.2002365589141846,21,21,462,0,65536.0,True,0.02037404663860798,0.2168450653553009,True
OpenBMI_MI,1,23,0.4363791985171182,0.7250000000000001,0.7199851098527392,0.0003,3.0273609161376953,21,21,483,0,65536.0,False,0.01988743059337139,0.21223580837249756,False
OpenBMI_MI,1,24,0.4349572828837803,0.725,0.7160056106038603,0.0003,2.076697587966919,21,21,504,0,65536.0,False,0.019881820306181908,0.195549875497818,False
OpenBMI_MI,1,25,0.4432045263903482,0.7233333333333335,0.7153510697453505,0.0003,4.480749130249023,21,21,525,0,65536.0,False,0.01995360478758812,0.20129381120204926,False
OpenBMI_MI,1,26,0.43355695264680044,0.7433333333333333,0.7390875236551219,0.0003,2.670793056488037,21,21,546,0,65536.0,False,0.019888300448656082,0.20639660954475403,False
OpenBMI_MI,1,27,0.44052604124659583,0.7499999999999999,0.7453588570845113,0.0003,2.333488941192627,21,21,567,0,65536.0,True,0.019734369590878487,0.19631627202033997,True
OpenBMI_MI,1,28,0.4371811662401472,0.7583333333333333,0.7547878605988977,0.0003,2.8138372898101807,21,21,588,0,65536.0,True,0.01881546713411808,0.20933261513710022,True
OpenBMI_MI,1,29,0.40391593603860765,0.7433333333333333,0.7386572711781637,0.0003,2.510740280151367,21,21,609,0,65536.0,False,0.0191033948212862,0.18608373403549194,False
OpenBMI_MI,1,30,0.4025299648443858,0.73,0.7224009285796654,0.0003,3.1466870307922363,21,21,630,0,65536.0,False,0.019294222816824913,0.23966631293296814,False
OpenBMI_MI,1,31,0.4271294006279537,0.7433333333333335,0.7384599424770317,0.0003,3.7256667613983154,21,21,651,0,65536.0,False,0.018421543762087822,0.22334392368793488,False
OpenBMI_MI,1,32,0.3963602440697806,0.7416666666666667,0.7337669722213213,0.0003,2.1965503692626953,21,21,672,0,65536.0,False,0.01869346760213375,0.22979836165905,False
OpenBMI_MI,1,33,0.4086028592927115,0.7533333333333333,0.747409612070287,0.0003,2.781566858291626,21,21,693,0,65536.0,False,0.018090693280100822,0.21583256125450134,False
OpenBMI_MI,1,34,0.3839089700153896,0.745,0.7401674925761345,0.0003,2.5725626945495605,21,21,714,0,65536.0,False,0.01843887008726597,0.22211681306362152,False
OpenBMI_MI,1,35,0.40222142991565524,0.7516666666666666,0.7441814672287942,0.0003,2.8591270446777344,21,21,735,0,65536.0,False,0.018802259117364883,0.21799132227897644,False
OpenBMI_MI,1,36,0.4003867152191344,0.7300000000000001,0.716271217714504,0.0003,3.176684856414795,21,21,756,0,65536.0,False,0.018222317099571228,0.21212303638458252,False
OpenBMI_MI,1,37,0.37906860737573533,0.7599999999999999,0.7525274331063944,0.0003,2.3328068256378174,21,21,777,0,65536.0,True,0.01807232014834881,0.21774089336395264,True
OpenBMI_MI,1,38,0.3636037976968856,0.7716666666666666,0.7668544680221233,0.0003,4.30673360824585,21,21,798,0,65536.0,True,0.018592461943626404,0.2074819803237915,True
OpenBMI_MI,1,39,0.3857594430446625,0.7683333333333332,0.7637979758616135,0.0003,3.1187283992767334,21,21,819,0,65536.0,False,0.019039636477828026,0.20311763882637024,False
OpenBMI_MI,1,40,0.3619147964886257,0.745,0.7384867067070862,0.0003,3.0909316539764404,21,21,840,0,65536.0,False,0.017889631912112236,0.25728389620780945,False
OpenBMI_MI,1,41,0.37265217020398095,0.755,0.7459300656948181,0.0003,3.8769404888153076,21,21,861,0,65536.0,False,0.017646903172135353,0.23303785920143127,False
OpenBMI_MI,1,42,0.3695648269993918,0.715,0.7014012879143995,0.0003,3.0802254676818848,21,21,882,0,65536.0,False,0.017754200845956802,0.2046380341053009,False
OpenBMI_MI,1,43,0.3482346215418407,0.7200000000000001,0.706992665221628,0.0003,2.5032925605773926,21,21,903,0,65536.0,False,0.017692849040031433,0.2031656950712204,False
OpenBMI_MI,1,44,0.34044446973573594,0.7499999999999999,0.7431392325987906,0.0003,2.6072299480438232,21,21,924,0,65536.0,False,0.01753607951104641,0.21099478006362915,False
OpenBMI_MI,1,45,0.35835589681352886,0.7716666666666666,0.7673271818469937,0.0003,2.8567888736724854,21,21,945,0,65536.0,False,0.01720818132162094,0.20775078237056732,False
OpenBMI_MI,1,46,0.3563580583958399,0.7366666666666667,0.7261328994042091,0.0003,4.059028625488281,21,21,966,0,65536.0,False,0.016973813995718956,0.21802258491516113,False
OpenBMI_MI,1,47,0.32210862920397804,0.7583333333333334,0.7508840070938446,0.0003,2.9549190998077393,21,21,987,0,65536.0,False,0.017596228048205376,0.2234012335538864,False
OpenBMI_MI,1,48,0.33381455710956026,0.7666666666666667,0.759838894645016,0.0003,2.389270782470703,21,21,1008,0,65536.0,False,0.01700197532773018,0.21587711572647095,False
OpenBMI_MI,1,49,0.32035501088414875,0.7333333333333334,0.7210455056426445,0.0003,2.9917197227478027,21,21,1029,0,65536.0,False,0.017147131264209747,0.22838163375854492,False
OpenBMI_MI,1,50,0.33115883739221663,0.755,0.7475006324747205,0.0003,2.6219303607940674,21,21,1050,0,65536.0,False,0.01647195592522621,0.26376187801361084,False
OpenBMI_MI,1,51,0.34106952093896414,0.7416666666666667,0.7327584502209076,0.0003,2.3087780475616455,21,21,1071,0,65536.0,False,0.01703856699168682,0.19897712767124176,False
OpenBMI_MI,1,52,0.3476665722472327,0.7283333333333334,0.7110350431271236,0.0003,2.5699331760406494,21,21,1092,0,65536.0,False,0.016828462481498718,0.2182338982820511,False
OpenBMI_MI,1,53,0.3312922914822896,0.7533333333333333,0.7442374466833686,0.0003,3.170055866241455,21,21,1113,0,65536.0,False,0.01704990863800049,0.21769677102565765,False
OpenBMI_MI,1,54,0.325117031733195,0.7583333333333333,0.7499809586482473,0.0003,3.6765711307525635,21,21,1134,0,65536.0,False,0.01670658588409424,0.2231607437133789,False
OpenBMI_MI,1,55,0.322308653876895,0.7533333333333333,0.7407724651453953,0.0003,2.5936667919158936,21,21,1155,0,65536.0,False,0.016346288844943047,0.227406844496727,False
OpenBMI_MI,1,56,0.3322560829775674,0.735,0.7187002562944332,0.0003,2.2682366371154785,21,21,1176,0,65536.0,False,0.016422223299741745,0.22213996946811676,False
OpenBMI_MI,1,57,0.32449614434015184,0.765,0.7595039625948806,0.0003,5.985917091369629,21,21,1197,0,65536.0,False,0.016739552840590477,0.26466086506843567,False
OpenBMI_MI,1,58,0.32172639667987823,0.7599999999999999,0.7537172424638454,0.0003,2.767609119415283,21,21,1218,0,65536.0,False,0.01645869016647339,0.20985230803489685,False
OpenBMI_MI,1,59,0.3277148015442349,0.7633333333333333,0.7567365813342124,0.0003,2.1036181449890137,21,21,1239,0,65536.0,False,0.01632034033536911,0.21552670001983643,False
OpenBMI_MI,1,60,0.2880943034376417,0.7633333333333333,0.7564968749437874,0.0003,4.97880220413208,21,21,1260,0,65536.0,False,0.016428399831056595,0.22348818182945251,False
OpenBMI_MI,2,1,0.7129775228954497,0.665,0.6544076449166637,0.0003,1.8458702564239502,21,21,21,0,65536.0,False,0.02989739365875721,0.2818257212638855,False
OpenBMI_MI,2,2,0.6317469960167295,0.695,0.6929270266712043,0.0003,1.737646222114563,21,21,42,0,65536.0,False,0.03297628462314606,0.20260271430015564,False
OpenBMI_MI,2,3,0.6083419436500186,0.725,0.7218148543469102,0.0003,1.5058873891830444,21,21,63,0,65536.0,False,0.031609900295734406,0.22221429646015167,False
OpenBMI_MI,2,4,0.5772388918059213,0.7050000000000001,0.7023978485384509,0.0003,2.238680839538574,21,21,84,0,65536.0,False,0.031042082235217094,0.21388758718967438,False
OpenBMI_MI,2,5,0.5655903589157831,0.7133333333333333,0.7081561053740432,0.0003,2.1339995861053467,21,21,105,0,65536.0,False,0.029938703402876854,0.2113259881734848,False
OpenBMI_MI,2,6,0.5516633831319355,0.7066666666666667,0.7003228976631036,0.0003,2.12406849861145,21,21,126,0,65536.0,False,0.028713200241327286,0.20145046710968018,False
OpenBMI_MI,2,7,0.5405596125693548,0.715,0.7094793960884426,0.0003,1.819570779800415,21,21,147,0,65536.0,False,0.02860473096370697,0.1904100775718689,False
OpenBMI_MI,2,8,0.5059069466023218,0.7250000000000001,0.7216271827582705,0.0003,2.8637430667877197,21,21,168,0,65536.0,False,0.02695828303694725,0.20874682068824768,False
OpenBMI_MI,2,9,0.514254575683957,0.7083333333333334,0.6986894922021986,0.0003,2.1197140216827393,21,21,189,0,65536.0,False,0.026513636112213135,0.1904211938381195,False
OpenBMI_MI,2,10,0.49718779751232695,0.7216666666666667,0.7136817789954032,0.0003,2.4832189083099365,21,21,210,0,65536.0,True,0.026433540508151054,0.2142055630683899,True
OpenBMI_MI,2,11,0.46088645287922453,0.725,0.7176472899063274,0.0003,2.4561190605163574,21,21,231,0,65536.0,True,0.02562600001692772,0.19533102214336395,True
OpenBMI_MI,2,12,0.4810816986220224,0.7333333333333334,0.7294270703924904,0.0003,2.667511224746704,21,21,252,0,65536.0,True,0.0254820566624403,0.21871179342269897,True
OpenBMI_MI,2,13,0.4376447342690967,0.735,0.7305070319616003,0.0003,2.618307590484619,21,21,273,0,65536.0,True,0.024186786264181137,0.19842301309108734,True
OpenBMI_MI,2,14,0.4726649522781372,0.7283333333333334,0.7175728394340731,0.0003,1.7058675289154053,21,21,294,0,65536.0,False,0.023671384900808334,0.18619512021541595,False
OpenBMI_MI,2,15,0.42684030816668556,0.7416666666666666,0.7367933912276802,0.0003,3.678797721862793,21,21,315,0,65536.0,True,0.02283492125570774,0.19391238689422607,True
OpenBMI_MI,2,16,0.42735613669667927,0.745,0.7366933570781541,0.0003,3.277627944946289,21,21,336,0,65536.0,True,0.022536244243383408,0.22096867859363556,True
OpenBMI_MI,2,17,0.4348783493041992,0.7283333333333334,0.7183741663320043,0.0003,2.756953239440918,21,21,357,0,65536.0,False,0.022231601178646088,0.20170488953590393,False
OpenBMI_MI,2,18,0.42705959223565604,0.7133333333333334,0.7009655414751007,0.0003,2.7933766841888428,21,21,378,0,65536.0,False,0.022028381004929543,0.22457313537597656,False
OpenBMI_MI,2,19,0.4252838080837613,0.725,0.7145379396645181,0.0003,2.5161960124969482,21,21,399,0,65536.0,False,0.021953750401735306,0.1973589062690735,False
OpenBMI_MI,2,20,0.4174793944472358,0.735,0.7256151816087762,0.0003,4.264765739440918,21,21,420,0,65536.0,False,0.02120460942387581,0.19997791945934296,False
OpenBMI_MI,2,21,0.39941505732990445,0.7433333333333333,0.7348473559913941,0.0003,5.902767658233643,21,21,441,0,65536.0,False,0.02057812549173832,0.24727582931518555,False
OpenBMI_MI,2,22,0.3901541658810207,0.73,0.7184166432550461,0.0003,2.3736183643341064,21,21,462,0,65536.0,False,0.021319016814231873,0.23845630884170532,False
OpenBMI_MI,2,23,0.38486174600464956,0.7316666666666668,0.720674057706387,0.0003,3.5577495098114014,21,21,483,0,65536.0,False,0.020476557314395905,0.22071358561515808,False
OpenBMI_MI,2,24,0.3714549257641747,0.7483333333333334,0.7402692043468283,0.0003,5.398838520050049,21,21,504,0,65536.0,True,0.019793057814240456,0.22125244140625,True
OpenBMI_MI,2,25,0.38349284586452304,0.73,0.7201667838216607,0.0003,2.399822235107422,21,21,525,0,65536.0,False,0.01936410740017891,0.2082323580980301,False
OpenBMI_MI,2,26,0.3852173941476004,0.7366666666666667,0.7264880775237196,0.0003,3.105522871017456,21,21,546,0,65536.0,False,0.018934352323412895,0.23653268814086914,False
OpenBMI_MI,2,27,0.358293578738258,0.7266666666666666,0.7089967791779883,0.0003,3.1844570636749268,21,21,567,0,65536.0,False,0.019377095624804497,0.21026256680488586,False
OpenBMI_MI,2,28,0.3556473780246008,0.7183333333333333,0.7019283501802792,0.0003,3.3821704387664795,21,21,588,0,65536.0,False,0.01853754185140133,0.2171635925769806,False
OpenBMI_MI,2,29,0.36213714877764386,0.7033333333333335,0.687029264955833,0.0003,5.082465648651123,21,21,609,0,65536.0,False,0.018793553113937378,0.212391197681427,False
OpenBMI_MI,2,30,0.35220633305254434,0.7316666666666666,0.7181603466547326,0.0003,2.447422742843628,21,21,630,0,65536.0,False,0.018753357231616974,0.22422726452350616,False
OpenBMI_MI,2,31,0.35001290270260405,0.7383333333333333,0.7300331649028274,0.0003,2.808131456375122,21,21,651,0,65536.0,False,0.018622349947690964,0.24455903470516205,False
OpenBMI_MI,2,32,0.31796424871399287,0.735,0.7250509817499728,0.0003,2.2244904041290283,21,21,672,0,65536.0,False,0.018003098666667938,0.24769458174705505,False
OpenBMI_MI,2,33,0.3353385428587596,0.7366666666666667,0.7256224595365272,0.0003,2.3877930641174316,21,21,693,0,65536.0,False,0.018208958208560944,0.22045379877090454,False
OpenBMI_MI,2,34,0.3259280153683254,0.75,0.7400284248941104,0.0003,4.210012912750244,21,21,714,0,65536.0,True,0.0187076348811388,0.20039981603622437,True
OpenBMI_MI,2,35,0.3283079954839888,0.7416666666666666,0.7318513946199036,0.0003,3.427098512649536,21,21,735,0,65536.0,False,0.01854846067726612,0.22738879919052124,False
