best_calibration_BA,best_calibration_CE,best_calibration_macro_f1,best_epoch,calibration_rows,checkpoint,elapsed_seconds,epochs_executed,family,fold,method_id,mode,outcome_loader_constructed_during_training,outer_test_used,parameter_count,seed,status,train_rows
0.6799999999999999,0.6039609644013355,0.6796440489432702,8,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\A0_TASK_ONLY_EEGNET\best.pt,14.435674667358398,8,A,0,A0_TASK_ONLY_EEGNET,smoke,False,False,40142,0,COMPLETE,5600
0.6583333333333334,0.625897457894337,0.6581728644836048,7,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\A1_SUBJECT_GRL_EEGNET_L0050\best.pt,13.640679121017456,8,A,0,A1_SUBJECT_GRL_EEGNET_L0050,smoke,False,False,40142,0,COMPLETE,5600
0.6316666666666666,0.6452299756386537,0.6301038554559681,6,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\A1_SUBJECT_GRL_EEGNET_L0100\best.pt,13.960057497024536,8,A,0,A1_SUBJECT_GRL_EEGNET_L0100,smoke,False,False,40142,0,COMPLETE,5600
0.6483333333333333,0.6428541748992774,0.6478158182440308,8,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\A1_SUBJECT_GRL_EEGNET_L0300\best.pt,15.403549671173096,8,A,0,A1_SUBJECT_GRL_EEGNET_L0300,smoke,False,False,40142,0,COMPLETE,5600
0.6033333333333333,0.6436044955619009,0.6031172527264844,8,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\A1_SUBJECT_GRL_EEGNET_L1000\best.pt,13.762514114379883,8,A,0,A1_SUBJECT_GRL_EEGNET_L1000,smoke,False,False,40142,0,COMPLETE,5600
0.7216666666666667,0.5620217584395899,0.7185638329246611,8,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\B0_EEG_DG_TASK_ONLY\best.pt,32.74174952507019,8,B,0,B0_EEG_DG_TASK_ONLY,smoke,False,False,380446,0,COMPLETE,5600
0.6166666666666667,0.6128110717300427,0.608626107474674,12,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\B1_EEG_DG_FULL\best.pt,54.44491219520569,12,B,0,B1_EEG_DG_FULL,smoke,False,False,380446,0,COMPLETE,5600
0.76,0.5263445777722712,0.7566882568290623,6,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\C0_SCLDGN_TASK_ONLY\best.pt,12.720074892044067,8,C,0,C0_SCLDGN_TASK_ONLY,smoke,False,False,79349,0,COMPLETE,5600
0.7433333333333334,0.5614215275087733,0.7426900584795322,8,600,D:\nips-temp\TotalP\P1\CRCICLR_INVARIANCE_RESCUE_V1\experiments\persist_eeg_invariance_rescue_v1\outputs\smoke\fold-0\seed-0\C1_SCLDGN_FULL\best.pt,29.969592571258545,8,C,0,C1_SCLDGN_FULL,smoke,False,False,79349,0,COMPLETE,5600
