epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7859104090727197,0.7613333333333333,0.6455708106074853,0.9508270832773402,0.6262112011512121
1,0.7630630685288019,0.7453333333333334,0.5943469733200785,0.9495088989329936,0.5614008704821268
2,0.7487371836014499,0.7373333333333334,0.5593693185380227,0.9495088989329936,0.5185373326142629
3,0.7447386102222177,0.74,0.5426977260718092,0.9515181045948439,0.5082658852140108
4,0.7438500976545658,0.746,0.5333431849324269,0.95220710803127,0.4872105171283086
5,0.7430597012124918,0.75,0.5282606554000198,0.9509184482374555,0.4821364109714826
