seed,fold,subject_id,kind,source,target,condition,auroc
0,3,21,cross_paradigm,mi,ssvep,erase_UL,0.59307861328125
0,3,24,cross_paradigm,mi,ssvep,erase_UL,0.59185791015625
0,3,27,cross_paradigm,mi,ssvep,erase_UL,0.44171142578125
0,3,28,cross_paradigm,mi,ssvep,erase_UL,0.55731201171875
0,3,38,cross_paradigm,mi,ssvep,erase_UL,0.5008544921875
0,3,41,cross_paradigm,mi,ssvep,erase_UL,0.53289794921875
0,3,46,cross_paradigm,mi,ssvep,erase_UL,0.52581787109375
0,3,9,cross_paradigm,mi,ssvep,erase_UL,0.7025146484375
0,3,15,cross_paradigm,erp,ssvep,raw,0.155517578125
0,3,17,cross_paradigm,erp,ssvep,raw,0.68292236328125
0,3,20,cross_paradigm,erp,ssvep,raw,0.61181640625
0,3,21,cross_paradigm,erp,ssvep,raw,0.98114013671875
0,3,24,cross_paradigm,erp,ssvep,raw,0.91339111328125
0,3,27,cross_paradigm,erp,ssvep,raw,0.74163818359375
0,3,28,cross_paradigm,erp,ssvep,raw,0.46978759765625
0,3,38,cross_paradigm,erp,ssvep,raw,0.65972900390625
0,3,41,cross_paradigm,erp,ssvep,raw,0.7100830078125
0,3,46,cross_paradigm,erp,ssvep,raw,0.5828857421875
0,3,9,cross_paradigm,erp,ssvep,raw,0.66241455078125
0,3,15,cross_paradigm,erp,ssvep,erase_UL,0.56329345703125
0,3,17,cross_paradigm,erp,ssvep,erase_UL,0.5224609375
0,3,20,cross_paradigm,erp,ssvep,erase_UL,0.57861328125
0,3,21,cross_paradigm,erp,ssvep,erase_UL,0.70745849609375
0,3,24,cross_paradigm,erp,ssvep,erase_UL,0.55511474609375
0,3,27,cross_paradigm,erp,ssvep,erase_UL,0.51416015625
0,3,28,cross_paradigm,erp,ssvep,erase_UL,0.6104736328125
0,3,38,cross_paradigm,erp,ssvep,erase_UL,0.39691162109375
0,3,41,cross_paradigm,erp,ssvep,erase_UL,0.49761962890625
0,3,46,cross_paradigm,erp,ssvep,erase_UL,0.56878662109375
0,3,9,cross_paradigm,erp,ssvep,erase_UL,0.39727783203125
0,3,15,cross_session,mi,mi,raw,0.68365478515625
0,3,17,cross_session,mi,mi,raw,0.75653076171875
0,3,20,cross_session,mi,mi,raw,0.605712890625
0,3,21,cross_session,mi,mi,raw,0.97930908203125
0,3,24,cross_session,mi,mi,raw,0.79547119140625
0,3,27,cross_session,mi,mi,raw,0.83416748046875
0,3,28,cross_session,mi,mi,raw,0.80303955078125
0,3,38,cross_session,mi,mi,raw,0.7711181640625
0,3,41,cross_session,mi,mi,raw,0.7508544921875
0,3,46,cross_session,mi,mi,raw,0.95477294921875
0,3,9,cross_session,mi,mi,raw,0.726806640625
0,3,15,cross_session,mi,mi,erase_UL,0.660400390625
0,3,17,cross_session,mi,mi,erase_UL,0.81353759765625
0,3,20,cross_session,mi,mi,erase_UL,0.66558837890625
0,3,21,cross_session,mi,mi,erase_UL,0.76513671875
0,3,24,cross_session,mi,mi,erase_UL,0.515869140625
0,3,27,cross_session,mi,mi,erase_UL,0.7264404296875
0,3,28,cross_session,mi,mi,erase_UL,0.6712646484375
0,3,38,cross_session,mi,mi,erase_UL,0.665283203125
0,3,41,cross_session,mi,mi,erase_UL,0.6756591796875
0,3,46,cross_session,mi,mi,erase_UL,0.64410400390625
0,3,9,cross_session,mi,mi,erase_UL,0.61932373046875
0,3,15,cross_session,erp,erp,raw,0.741455078125
0,3,17,cross_session,erp,erp,raw,0.88824462890625
0,3,20,cross_session,erp,erp,raw,0.611083984375
0,3,21,cross_session,erp,erp,raw,0.98388671875
0,3,24,cross_session,erp,erp,raw,0.7734375
0,3,27,cross_session,erp,erp,raw,0.69891357421875
0,3,28,cross_session,erp,erp,raw,0.6263427734375
0,3,38,cross_session,erp,erp,raw,0.6885986328125
0,3,41,cross_session,erp,erp,raw,0.7142333984375
0,3,46,cross_session,erp,erp,raw,0.76318359375
0,3,9,cross_session,erp,erp,raw,0.70159912109375
0,3,15,cross_session,erp,erp,erase_UL,0.531005859375
0,3,17,cross_session,erp,erp,erase_UL,0.44482421875
0,3,20,cross_session,erp,erp,erase_UL,0.5618896484375
0,3,21,cross_session,erp,erp,erase_UL,0.65765380859375
0,3,24,cross_session,erp,erp,erase_UL,0.55096435546875
0,3,27,cross_session,erp,erp,erase_UL,0.54779052734375
0,3,28,cross_session,erp,erp,erase_UL,0.59368896484375
0,3,38,cross_session,erp,erp,erase_UL,0.45245361328125
0,3,41,cross_session,erp,erp,erase_UL,0.4915771484375
0,3,46,cross_session,erp,erp,erase_UL,0.5638427734375
0,3,9,cross_session,erp,erp,erase_UL,0.477294921875
0,3,15,cross_session,ssvep,ssvep,raw,0.24542236328125
0,3,17,cross_session,ssvep,ssvep,raw,0.8792724609375
0,3,20,cross_session,ssvep,ssvep,raw,0.73309326171875
0,3,21,cross_session,ssvep,ssvep,raw,0.91455078125
0,3,24,cross_session,ssvep,ssvep,raw,0.96197509765625
0,3,27,cross_session,ssvep,ssvep,raw,0.7222900390625
0,3,28,cross_session,ssvep,ssvep,raw,0.79217529296875
0,3,38,cross_session,ssvep,ssvep,raw,0.68035888671875
0,3,41,cross_session,ssvep,ssvep,raw,0.7294921875
0,3,46,cross_session,ssvep,ssvep,raw,0.801025390625
0,3,9,cross_session,ssvep,ssvep,raw,0.7816162109375
0,3,15,cross_session,ssvep,ssvep,erase_UL,0.55670166015625
0,3,17,cross_session,ssvep,ssvep,erase_UL,0.78741455078125
0,3,20,cross_session,ssvep,ssvep,erase_UL,0.63421630859375
0,3,21,cross_session,ssvep,ssvep,erase_UL,0.4801025390625
0,3,24,cross_session,ssvep,ssvep,erase_UL,0.77862548828125
0,3,27,cross_session,ssvep,ssvep,erase_UL,0.63568115234375
0,3,28,cross_session,ssvep,ssvep,erase_UL,0.83404541015625
0,3,38,cross_session,ssvep,ssvep,erase_UL,0.52740478515625
0,3,41,cross_session,ssvep,ssvep,erase_UL,0.6436767578125
0,3,46,cross_session,ssvep,ssvep,erase_UL,0.55377197265625
0,3,9,cross_session,ssvep,ssvep,erase_UL,0.656005859375
0,4,11,cross_paradigm,mi,erp,raw,0.764404296875
0,4,12,cross_paradigm,mi,erp,raw,0.713134765625
0,4,23,cross_paradigm,mi,erp,raw,0.50933837890625
0,4,3,cross_paradigm,mi,erp,raw,0.79193115234375
0,4,30,cross_paradigm,mi,erp,raw,0.71417236328125
0,4,31,cross_paradigm,mi,erp,raw,0.67041015625
0,4,37,cross_paradigm,mi,erp,raw,0.5394287109375
0,4,39,cross_paradigm,mi,erp,raw,0.646240234375
0,4,49,cross_paradigm,mi,erp,raw,0.62628173828125
0,4,8,cross_paradigm,mi,erp,raw,0.870849609375
0,4,11,cross_paradigm,mi,erp,erase_UL,0.55206298828125
0,4,12,cross_paradigm,mi,erp,erase_UL,0.6671142578125
0,4,23,cross_paradigm,mi,erp,erase_UL,0.6087646484375
0,4,3,cross_paradigm,mi,erp,erase_UL,0.536376953125
0,4,30,cross_paradigm,mi,erp,erase_UL,0.6207275390625
0,4,31,cross_paradigm,mi,erp,erase_UL,0.53692626953125
0,4,37,cross_paradigm,mi,erp,erase_UL,0.5997314453125
0,4,39,cross_paradigm,mi,erp,erase_UL,0.6224365234375
0,4,49,cross_paradigm,mi,erp,erase_UL,0.43292236328125
0,4,8,cross_paradigm,mi,erp,erase_UL,0.64251708984375
0,4,11,cross_paradigm,mi,ssvep,raw,0.66412353515625
0,4,12,cross_paradigm,mi,ssvep,raw,0.6368408203125
0,4,23,cross_paradigm,mi,ssvep,raw,0.9173583984375
0,4,3,cross_paradigm,mi,ssvep,raw,0.63800048828125
0,4,30,cross_paradigm,mi,ssvep,raw,0.666748046875
0,4,31,cross_paradigm,mi,ssvep,raw,0.59356689453125
0,4,37,cross_paradigm,mi,ssvep,raw,0.572021484375
0,4,39,cross_paradigm,mi,ssvep,raw,0.6837158203125
0,4,49,cross_paradigm,mi,ssvep,raw,0.66375732421875
0,4,8,cross_paradigm,mi,ssvep,raw,0.884765625
0,4,11,cross_paradigm,mi,ssvep,erase_UL,0.550537109375
0,4,12,cross_paradigm,mi,ssvep,erase_UL,0.6219482421875
0,4,23,cross_paradigm,mi,ssvep,erase_UL,0.89312744140625
0,4,3,cross_paradigm,mi,ssvep,erase_UL,0.43231201171875
0,4,30,cross_paradigm,mi,ssvep,erase_UL,0.38958740234375
0,4,31,cross_paradigm,mi,ssvep,erase_UL,0.4713134765625
0,4,37,cross_paradigm,mi,ssvep,erase_UL,0.57696533203125
0,4,39,cross_paradigm,mi,ssvep,erase_UL,0.65423583984375
0,4,49,cross_paradigm,mi,ssvep,erase_UL,0.59100341796875
0,4,8,cross_paradigm,mi,ssvep,erase_UL,0.615478515625
0,4,11,cross_paradigm,erp,ssvep,raw,0.6522216796875
0,4,12,cross_paradigm,erp,ssvep,raw,0.63360595703125
0,4,23,cross_paradigm,erp,ssvep,raw,0.6641845703125
0,4,3,cross_paradigm,erp,ssvep,raw,0.865478515625
0,4,30,cross_paradigm,erp,ssvep,raw,0.56585693359375
0,4,31,cross_paradigm,erp,ssvep,raw,0.69586181640625
0,4,37,cross_paradigm,erp,ssvep,raw,0.55877685546875
0,4,39,cross_paradigm,erp,ssvep,raw,0.53070068359375
0,4,49,cross_paradigm,erp,ssvep,raw,0.59808349609375
0,4,8,cross_paradigm,erp,ssvep,raw,0.7911376953125
0,4,11,cross_paradigm,erp,ssvep,erase_UL,0.57989501953125
0,4,12,cross_paradigm,erp,ssvep,erase_UL,0.55511474609375
0,4,23,cross_paradigm,erp,ssvep,erase_UL,0.5106201171875
0,4,3,cross_paradigm,erp,ssvep,erase_UL,0.527587890625
0,4,30,cross_paradigm,erp,ssvep,erase_UL,0.5360107421875
0,4,31,cross_paradigm,erp,ssvep,erase_UL,0.49932861328125
0,4,37,cross_paradigm,erp,ssvep,erase_UL,0.5406494140625
0,4,39,cross_paradigm,erp,ssvep,erase_UL,0.5224609375
0,4,49,cross_paradigm,erp,ssvep,erase_UL,0.43511962890625
0,4,8,cross_paradigm,erp,ssvep,erase_UL,0.68017578125
0,4,11,cross_session,mi,mi,raw,0.8768310546875
0,4,12,cross_session,mi,mi,raw,0.91082763671875
0,4,23,cross_session,mi,mi,raw,0.85430908203125
0,4,3,cross_session,mi,mi,raw,0.89764404296875
0,4,30,cross_session,mi,mi,raw,0.93231201171875
0,4,31,cross_session,mi,mi,raw,0.81243896484375
0,4,37,cross_session,mi,mi,raw,0.72442626953125
0,4,39,cross_session,mi,mi,raw,0.772705078125
0,4,49,cross_session,mi,mi,raw,0.84539794921875
0,4,8,cross_session,mi,mi,raw,0.9014892578125
0,4,11,cross_session,mi,mi,erase_UL,0.70269775390625
0,4,12,cross_session,mi,mi,erase_UL,0.7301025390625
0,4,23,cross_session,mi,mi,erase_UL,0.82470703125
0,4,3,cross_session,mi,mi,erase_UL,0.70294189453125
0,4,30,cross_session,mi,mi,erase_UL,0.68853759765625
0,4,31,cross_session,mi,mi,erase_UL,0.68896484375
0,4,37,cross_session,mi,mi,erase_UL,0.75970458984375
0,4,39,cross_session,mi,mi,erase_UL,0.7353515625
0,4,49,cross_session,mi,mi,erase_UL,0.7667236328125
0,4,8,cross_session,mi,mi,erase_UL,0.76239013671875
0,4,11,cross_session,erp,erp,raw,0.72637939453125
0,4,12,cross_session,erp,erp,raw,0.69921875
0,4,23,cross_session,erp,erp,raw,0.57562255859375
0,4,3,cross_session,erp,erp,raw,0.8909912109375
0,4,30,cross_session,erp,erp,raw,0.60211181640625
0,4,31,cross_session,erp,erp,raw,0.746337890625
0,4,37,cross_session,erp,erp,raw,0.5516357421875
0,4,39,cross_session,erp,erp,raw,0.68414306640625
0,4,49,cross_session,erp,erp,raw,0.5540771484375
0,4,8,cross_session,erp,erp,raw,0.74853515625
0,4,11,cross_session,erp,erp,erase_UL,0.5301513671875
0,4,12,cross_session,erp,erp,erase_UL,0.63214111328125
0,4,23,cross_session,erp,erp,erase_UL,0.48211669921875
0,4,3,cross_session,erp,erp,erase_UL,0.53607177734375
0,4,30,cross_session,erp,erp,erase_UL,0.56451416015625
0,4,31,cross_session,erp,erp,erase_UL,0.5770263671875
0,4,37,cross_session,erp,erp,erase_UL,0.5421142578125
0,4,39,cross_session,erp,erp,erase_UL,0.5155029296875
0,4,49,cross_session,erp,erp,erase_UL,0.54766845703125
0,4,8,cross_session,erp,erp,erase_UL,0.4786376953125
0,4,11,cross_session,ssvep,ssvep,raw,0.72821044921875
0,4,12,cross_session,ssvep,ssvep,raw,0.6572265625
0,4,23,cross_session,ssvep,ssvep,raw,0.99310302734375
0,4,3,cross_session,ssvep,ssvep,raw,0.82733154296875
0,4,30,cross_session,ssvep,ssvep,raw,0.7037353515625
0,4,31,cross_session,ssvep,ssvep,raw,0.75848388671875
0,4,37,cross_session,ssvep,ssvep,raw,0.67694091796875
0,4,39,cross_session,ssvep,ssvep,raw,0.6060791015625
0,4,49,cross_session,ssvep,ssvep,raw,0.65240478515625
0,4,8,cross_session,ssvep,ssvep,raw,0.83160400390625
0,4,11,cross_session,ssvep,ssvep,erase_UL,0.77386474609375
0,4,12,cross_session,ssvep,ssvep,erase_UL,0.59375
0,4,23,cross_session,ssvep,ssvep,erase_UL,0.96319580078125
0,4,3,cross_session,ssvep,ssvep,erase_UL,0.58038330078125
0,4,30,cross_session,ssvep,ssvep,erase_UL,0.69842529296875
0,4,31,cross_session,ssvep,ssvep,erase_UL,0.69024658203125
0,4,37,cross_session,ssvep,ssvep,erase_UL,0.689697265625
0,4,39,cross_session,ssvep,ssvep,erase_UL,0.7041015625
0,4,49,cross_session,ssvep,ssvep,erase_UL,0.59393310546875
0,4,8,cross_session,ssvep,ssvep,erase_UL,0.55377197265625
1,0,13,cross_paradigm,mi,erp,raw,0.9378662109375
1,0,14,cross_paradigm,mi,erp,raw,0.59051513671875
1,0,19,cross_paradigm,mi,erp,raw,0.6680908203125
1,0,2,cross_paradigm,mi,erp,raw,0.831787109375
1,0,32,cross_paradigm,mi,erp,raw,0.70404052734375
1,0,33,cross_paradigm,mi,erp,raw,0.6241455078125
1,0,36,cross_paradigm,mi,erp,raw,0.6668701171875
1,0,40,cross_paradigm,mi,erp,raw,0.724609375
1,0,47,cross_paradigm,mi,erp,raw,0.7041015625
1,0,50,cross_paradigm,mi,erp,raw,0.65960693359375
1,0,53,cross_paradigm,mi,erp,raw,0.827392578125
1,0,13,cross_paradigm,mi,erp,erase_UL,0.6143798828125
1,0,14,cross_paradigm,mi,erp,erase_UL,0.5030517578125
1,0,19,cross_paradigm,mi,erp,erase_UL,0.54815673828125
1,0,2,cross_paradigm,mi,erp,erase_UL,0.6885986328125
1,0,32,cross_paradigm,mi,erp,erase_UL,0.53515625
1,0,33,cross_paradigm,mi,erp,erase_UL,0.51226806640625
1,0,36,cross_paradigm,mi,erp,erase_UL,0.49176025390625
1,0,40,cross_paradigm,mi,erp,erase_UL,0.5537109375
1,0,47,cross_paradigm,mi,erp,erase_UL,0.53118896484375
1,0,50,cross_paradigm,mi,erp,erase_UL,0.4677734375
1,0,53,cross_paradigm,mi,erp,erase_UL,0.6993408203125
1,0,13,cross_paradigm,mi,ssvep,raw,0.93511962890625
1,0,14,cross_paradigm,mi,ssvep,raw,0.760009765625
1,0,19,cross_paradigm,mi,ssvep,raw,0.66180419921875
1,0,2,cross_paradigm,mi,ssvep,raw,0.832763671875
1,0,32,cross_paradigm,mi,ssvep,raw,0.6148681640625
1,0,33,cross_paradigm,mi,ssvep,raw,0.7686767578125
1,0,36,cross_paradigm,mi,ssvep,raw,0.67535400390625
1,0,40,cross_paradigm,mi,ssvep,raw,0.77166748046875
1,0,47,cross_paradigm,mi,ssvep,raw,0.76239013671875
1,0,50,cross_paradigm,mi,ssvep,raw,0.80487060546875
1,0,53,cross_paradigm,mi,ssvep,raw,0.84423828125
1,0,13,cross_paradigm,mi,ssvep,erase_UL,0.36834716796875
1,0,14,cross_paradigm,mi,ssvep,erase_UL,0.59429931640625
1,0,19,cross_paradigm,mi,ssvep,erase_UL,0.54718017578125
1,0,2,cross_paradigm,mi,ssvep,erase_UL,0.5767822265625
1,0,32,cross_paradigm,mi,ssvep,erase_UL,0.6265869140625
1,0,33,cross_paradigm,mi,ssvep,erase_UL,0.450927734375
1,0,36,cross_paradigm,mi,ssvep,erase_UL,0.5718994140625
1,0,40,cross_paradigm,mi,ssvep,erase_UL,0.654296875
1,0,47,cross_paradigm,mi,ssvep,erase_UL,0.6082763671875
1,0,50,cross_paradigm,mi,ssvep,erase_UL,0.5452880859375
1,0,53,cross_paradigm,mi,ssvep,erase_UL,0.6474609375
1,0,13,cross_paradigm,erp,ssvep,raw,0.88409423828125
1,0,14,cross_paradigm,erp,ssvep,raw,0.81231689453125
1,0,19,cross_paradigm,erp,ssvep,raw,0.59967041015625
1,0,2,cross_paradigm,erp,ssvep,raw,0.82647705078125
1,0,32,cross_paradigm,erp,ssvep,raw,0.4576416015625
1,0,33,cross_paradigm,erp,ssvep,raw,0.96063232421875
1,0,36,cross_paradigm,erp,ssvep,raw,0.61212158203125
1,0,40,cross_paradigm,erp,ssvep,raw,0.651123046875
1,0,47,cross_paradigm,erp,ssvep,raw,0.50958251953125
1,0,50,cross_paradigm,erp,ssvep,raw,0.8509521484375
1,0,53,cross_paradigm,erp,ssvep,raw,0.69488525390625
1,0,13,cross_paradigm,erp,ssvep,erase_UL,0.42022705078125
1,0,14,cross_paradigm,erp,ssvep,erase_UL,0.63037109375
1,0,19,cross_paradigm,erp,ssvep,erase_UL,0.6710205078125
1,0,2,cross_paradigm,erp,ssvep,erase_UL,0.4735107421875
1,0,32,cross_paradigm,erp,ssvep,erase_UL,0.5048828125
1,0,33,cross_paradigm,erp,ssvep,erase_UL,0.57745361328125
1,0,36,cross_paradigm,erp,ssvep,erase_UL,0.495361328125
1,0,40,cross_paradigm,erp,ssvep,erase_UL,0.48199462890625
1,0,47,cross_paradigm,erp,ssvep,erase_UL,0.63446044921875
1,0,50,cross_paradigm,erp,ssvep,erase_UL,0.49798583984375
1,0,53,cross_paradigm,erp,ssvep,erase_UL,0.5706787109375
1,0,13,cross_session,mi,mi,raw,0.8671875
1,0,14,cross_session,mi,mi,raw,0.78863525390625
1,0,19,cross_session,mi,mi,raw,0.8367919921875
1,0,2,cross_session,mi,mi,raw,0.864990234375
1,0,32,cross_session,mi,mi,raw,0.72503662109375
1,0,33,cross_session,mi,mi,raw,0.9124755859375
1,0,36,cross_session,mi,mi,raw,0.8531494140625
1,0,40,cross_session,mi,mi,raw,0.84814453125
1,0,47,cross_session,mi,mi,raw,0.88262939453125
1,0,50,cross_session,mi,mi,raw,0.7333984375
1,0,53,cross_session,mi,mi,raw,0.9244384765625
1,0,13,cross_session,mi,mi,erase_UL,0.76019287109375
1,0,14,cross_session,mi,mi,erase_UL,0.654541015625
1,0,19,cross_session,mi,mi,erase_UL,0.71600341796875
1,0,2,cross_session,mi,mi,erase_UL,0.73492431640625
1,0,32,cross_session,mi,mi,erase_UL,0.68536376953125
1,0,33,cross_session,mi,mi,erase_UL,0.65362548828125
1,0,36,cross_session,mi,mi,erase_UL,0.7647705078125
1,0,40,cross_session,mi,mi,erase_UL,0.7708740234375
1,0,47,cross_session,mi,mi,erase_UL,0.60833740234375
1,0,50,cross_session,mi,mi,erase_UL,0.72979736328125
1,0,53,cross_session,mi,mi,erase_UL,0.851806640625
1,0,13,cross_session,erp,erp,raw,0.861083984375
1,0,14,cross_session,erp,erp,raw,0.580810546875
1,0,19,cross_session,erp,erp,raw,0.6143798828125
1,0,2,cross_session,erp,erp,raw,0.885009765625
1,0,32,cross_session,erp,erp,raw,0.54779052734375
1,0,33,cross_session,erp,erp,raw,0.871337890625
1,0,36,cross_session,erp,erp,raw,0.623046875
1,0,40,cross_session,erp,erp,raw,0.61297607421875
1,0,47,cross_session,erp,erp,raw,0.55291748046875
1,0,50,cross_session,erp,erp,raw,0.73724365234375
1,0,53,cross_session,erp,erp,raw,0.7159423828125
1,0,13,cross_session,erp,erp,erase_UL,0.4271240234375
1,0,14,cross_session,erp,erp,erase_UL,0.427001953125
1,0,19,cross_session,erp,erp,erase_UL,0.61627197265625
1,0,2,cross_session,erp,erp,erase_UL,0.54400634765625
1,0,32,cross_session,erp,erp,erase_UL,0.5740966796875
1,0,33,cross_session,erp,erp,erase_UL,0.59039306640625
1,0,36,cross_session,erp,erp,erase_UL,0.5693359375
1,0,40,cross_session,erp,erp,erase_UL,0.48773193359375
1,0,47,cross_session,erp,erp,erase_UL,0.56671142578125
1,0,50,cross_session,erp,erp,erase_UL,0.5142822265625
1,0,53,cross_session,erp,erp,erase_UL,0.5816650390625
1,0,13,cross_session,ssvep,ssvep,raw,0.94195556640625
1,0,14,cross_session,ssvep,ssvep,raw,0.72015380859375
1,0,19,cross_session,ssvep,ssvep,raw,0.7476806640625
1,0,2,cross_session,ssvep,ssvep,raw,0.7159423828125
1,0,32,cross_session,ssvep,ssvep,raw,0.73858642578125
1,0,33,cross_session,ssvep,ssvep,raw,0.98150634765625
1,0,36,cross_session,ssvep,ssvep,raw,0.9749755859375
1,0,40,cross_session,ssvep,ssvep,raw,0.59100341796875
1,0,47,cross_session,ssvep,ssvep,raw,0.7706298828125
1,0,50,cross_session,ssvep,ssvep,raw,0.84893798828125
1,0,53,cross_session,ssvep,ssvep,raw,0.81109619140625
1,0,13,cross_session,ssvep,ssvep,erase_UL,0.5640869140625
1,0,14,cross_session,ssvep,ssvep,erase_UL,0.5394287109375
1,0,19,cross_session,ssvep,ssvep,erase_UL,0.65936279296875
1,0,2,cross_session,ssvep,ssvep,erase_UL,0.66815185546875
1,0,32,cross_session,ssvep,ssvep,erase_UL,0.637939453125
1,0,33,cross_session,ssvep,ssvep,erase_UL,0.71246337890625
1,0,36,cross_session,ssvep,ssvep,erase_UL,0.9447021484375
1,0,40,cross_session,ssvep,ssvep,erase_UL,0.5933837890625
1,0,47,cross_session,ssvep,ssvep,erase_UL,0.60296630859375
1,0,50,cross_session,ssvep,ssvep,erase_UL,0.6119384765625
1,0,53,cross_session,ssvep,ssvep,erase_UL,0.56329345703125
1,1,1,cross_paradigm,mi,erp,raw,0.58380126953125
1,1,10,cross_paradigm,mi,erp,raw,0.797119140625
1,1,16,cross_paradigm,mi,erp,raw,0.51177978515625
1,1,25,cross_paradigm,mi,erp,raw,0.6119384765625
1,1,35,cross_paradigm,mi,erp,raw,0.90277099609375
1,1,42,cross_paradigm,mi,erp,raw,0.4420166015625
1,1,43,cross_paradigm,mi,erp,raw,0.7110595703125
1,1,45,cross_paradigm,mi,erp,raw,0.83441162109375
1,1,48,cross_paradigm,mi,erp,raw,0.480224609375
1,1,5,cross_paradigm,mi,erp,raw,0.43450927734375
1,1,6,cross_paradigm,mi,erp,raw,0.7559814453125
1,1,1,cross_paradigm,mi,erp,erase_UL,0.54364013671875
1,1,10,cross_paradigm,mi,erp,erase_UL,0.569091796875
1,1,16,cross_paradigm,mi,erp,erase_UL,0.5382080078125
1,1,25,cross_paradigm,mi,erp,erase_UL,0.602294921875
1,1,35,cross_paradigm,mi,erp,erase_UL,0.32696533203125
1,1,42,cross_paradigm,mi,erp,erase_UL,0.38140869140625
1,1,43,cross_paradigm,mi,erp,erase_UL,0.577392578125
1,1,45,cross_paradigm,mi,erp,erase_UL,0.60968017578125
1,1,48,cross_paradigm,mi,erp,erase_UL,0.60308837890625
1,1,5,cross_paradigm,mi,erp,erase_UL,0.45599365234375
1,1,6,cross_paradigm,mi,erp,erase_UL,0.602294921875
1,1,1,cross_paradigm,mi,ssvep,raw,0.6607666015625
1,1,10,cross_paradigm,mi,ssvep,raw,0.85882568359375
1,1,16,cross_paradigm,mi,ssvep,raw,0.57220458984375
1,1,25,cross_paradigm,mi,ssvep,raw,0.6512451171875
1,1,35,cross_paradigm,mi,ssvep,raw,0.94720458984375
1,1,42,cross_paradigm,mi,ssvep,raw,0.529052734375
1,1,43,cross_paradigm,mi,ssvep,raw,0.76904296875
1,1,45,cross_paradigm,mi,ssvep,raw,0.86932373046875
1,1,48,cross_paradigm,mi,ssvep,raw,0.63909912109375
1,1,5,cross_paradigm,mi,ssvep,raw,0.467529296875
1,1,6,cross_paradigm,mi,ssvep,raw,0.422607421875
1,1,1,cross_paradigm,mi,ssvep,erase_UL,0.57373046875
1,1,10,cross_paradigm,mi,ssvep,erase_UL,0.649658203125
1,1,16,cross_paradigm,mi,ssvep,erase_UL,0.53985595703125
1,1,25,cross_paradigm,mi,ssvep,erase_UL,0.58441162109375
1,1,35,cross_paradigm,mi,ssvep,erase_UL,0.2420654296875
1,1,42,cross_paradigm,mi,ssvep,erase_UL,0.50311279296875
1,1,43,cross_paradigm,mi,ssvep,erase_UL,0.38702392578125
1,1,45,cross_paradigm,mi,ssvep,erase_UL,0.694580078125
1,1,48,cross_paradigm,mi,ssvep,erase_UL,0.6527099609375
1,1,5,cross_paradigm,mi,ssvep,erase_UL,0.36749267578125
1,1,6,cross_paradigm,mi,ssvep,erase_UL,0.5347900390625
1,1,1,cross_paradigm,erp,ssvep,raw,0.48419189453125
1,1,10,cross_paradigm,erp,ssvep,raw,0.61566162109375
1,1,16,cross_paradigm,erp,ssvep,raw,0.528564453125
1,1,25,cross_paradigm,erp,ssvep,raw,0.62322998046875
1,1,35,cross_paradigm,erp,ssvep,raw,0.85723876953125
1,1,42,cross_paradigm,erp,ssvep,raw,0.4755859375
1,1,43,cross_paradigm,erp,ssvep,raw,0.78582763671875
1,1,45,cross_paradigm,erp,ssvep,raw,0.7349853515625
1,1,48,cross_paradigm,erp,ssvep,raw,0.75146484375
1,1,5,cross_paradigm,erp,ssvep,raw,0.56988525390625
1,1,6,cross_paradigm,erp,ssvep,raw,0.4180908203125
1,1,1,cross_paradigm,erp,ssvep,erase_UL,0.48956298828125
1,1,10,cross_paradigm,erp,ssvep,erase_UL,0.5467529296875
1,1,16,cross_paradigm,erp,ssvep,erase_UL,0.58282470703125
1,1,25,cross_paradigm,erp,ssvep,erase_UL,0.5565185546875
1,1,35,cross_paradigm,erp,ssvep,erase_UL,0.46661376953125
1,1,42,cross_paradigm,erp,ssvep,erase_UL,0.39263916015625
1,1,43,cross_paradigm,erp,ssvep,erase_UL,0.39111328125
1,1,45,cross_paradigm,erp,ssvep,erase_UL,0.6851806640625
1,1,48,cross_paradigm,erp,ssvep,erase_UL,0.57745361328125
1,1,5,cross_paradigm,erp,ssvep,erase_UL,0.42840576171875
1,1,6,cross_paradigm,erp,ssvep,erase_UL,0.5411376953125
1,1,1,cross_session,mi,mi,raw,0.61981201171875
1,1,10,cross_session,mi,mi,raw,0.95086669921875
1,1,16,cross_session,mi,mi,raw,0.6612548828125
1,1,25,cross_session,mi,mi,raw,0.4193115234375
1,1,35,cross_session,mi,mi,raw,0.9560546875
1,1,42,cross_session,mi,mi,raw,0.62359619140625
1,1,43,cross_session,mi,mi,raw,0.81768798828125
1,1,45,cross_session,mi,mi,raw,0.95989990234375
1,1,48,cross_session,mi,mi,raw,0.8094482421875
1,1,5,cross_session,mi,mi,raw,0.733642578125
1,1,6,cross_session,mi,mi,raw,0.626953125
1,1,1,cross_session,mi,mi,erase_UL,0.476318359375
1,1,10,cross_session,mi,mi,erase_UL,0.88800048828125
1,1,16,cross_session,mi,mi,erase_UL,0.68463134765625
1,1,25,cross_session,mi,mi,erase_UL,0.42498779296875
1,1,35,cross_session,mi,mi,erase_UL,0.32281494140625
1,1,42,cross_session,mi,mi,erase_UL,0.6900634765625
1,1,43,cross_session,mi,mi,erase_UL,0.6845703125
1,1,45,cross_session,mi,mi,erase_UL,0.831298828125
1,1,48,cross_session,mi,mi,erase_UL,0.88018798828125
1,1,5,cross_session,mi,mi,erase_UL,0.56805419921875
