fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
0,0,0,4,"[0, 1, 2, 3]",True,0.0868138839009595,0.07430865587849592,0.08061865987351528,0.06939158421873799,False
0,0,1,4,"[4, 5, 6, 7]",True,0.026886833319812432,0.003063771729435577,0.02547370068046595,0.00013027085277953903,False
0,0,2,4,"[8, 9, 10, 11]",True,0.003781919517978083,-0.03574856962090023,0.00302350156679021,-0.042856224773309706,False
0,0,3,4,"[12, 13, 14, 15]",True,0.016111639295123693,-0.01623191412018065,0.014788249386804897,-0.019254089275184388,False
0,0,4,4,"[16, 17, 18, 19]",False,0.0015555340841534094,-0.03458863582981538,0.0010778602563958906,-0.03945348233330815,False
