fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
0,0,erp,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0011731453794230939,"[-0.0003124384191723527, 0.002724529604542621]",0.9363,-0.010913118946216575,"[-0.013187635441800676, -0.008704100056167459]",0.0,-0.003063725490196079,-0.02094937193627451,"{'mean': 0.0011731453794230939, 'ci95': [-0.0003124384191723527, 0.002724529604542621], 'sign_probability': 0.9363, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.010913118946216575, 'ci95': [-0.013187635441800676, -0.008704100056167459], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.002981742321153541,"[0.0015281265431415095, 0.004363757509854894]",0.9997,-0.008217266629026013,"[-0.010099716803201727, -0.006336454186985615]",0.0,-0.0031020220588235292,-0.01919845281862745,"{'mean': 0.002981742321153541, 'ci95': [0.0015281265431415095, 0.004363757509854894], 'sign_probability': 0.9997, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.008217266629026013, 'ci95': [-0.010099716803201727, -0.006336454186985615], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0005344533165863754,"[-0.0014056362793027615, 0.0003624897928441009]",0.119,-0.01325096158073334,"[-0.015344910732795555, -0.011211468428811459]",0.0,0.0038871017156862746,-0.022593635110294115,"{'mean': -0.0005344533165863754, 'ci95': [-0.0014056362793027615, 0.0003624897928441009], 'sign_probability': 0.119, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.01325096158073334, 'ci95': [-0.015344910732795555, -0.011211468428811459], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,erp,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04451555863804346,"[0.037865607876324356, 0.051326073966047464]",1.0,0.04325891765262459,"[0.03683956849403247, 0.05004935045206503]",1.0,-0.09095435049019607,-0.001746515012254902,"{'mean': 0.04451555863804346, 'ci95': [0.037865607876324356, 0.051326073966047464], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.04325891765262459, 'ci95': [0.03683956849403247, 0.05004935045206503], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,0,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0006051375888650504,"[-0.0016235566487738324, 0.0003130977910349073]",0.1045,-0.0036960673958301485,"[-0.004535119529968585, -0.0029714229580462322]",0.0,0.002647058823529418,-0.002493504901960783,"{'mean': -0.0006051375888650504, 'ci95': [-0.0016235566487738324, 0.0003130977910349073], 'sign_probability': 0.1045, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.0036960673958301485, 'ci95': [-0.004535119529968585, -0.0029714229580462322], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,1,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0013045505560127508,"[-0.0027636825331229377, 0.00013481450518169614]",0.0371,-0.004215589221611996,"[-0.005562731429597155, -0.0028995588763128955]",0.0,0.0027328431372549045,-0.0023350490196078415,"{'mean': -0.0013045505560127508, 'ci95': [-0.0027636825331229377, 0.00013481450518169614], 'sign_probability': 0.0371, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.004215589221611996, 'ci95': [-0.005562731429597155, -0.0028995588763128955], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,2,2,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0005078142194620133,"[-0.0009873131303221672, 0.00193138121020976]",0.7552,-0.006360267562021729,"[-0.0075595658471156605, -0.005216585274028448]",0.0,0.001286764705882354,-0.0063169117647058825,"{'mean': 0.0005078142194620133, 'ci95': [-0.0009873131303221672, 0.00193138121020976], 'sign_probability': 0.7552, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.006360267562021729, 'ci95': [-0.0075595658471156605, -0.005216585274028448], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.03349890986799564,"[0.028984268864365344, 0.03812097669713292]",1.0,0.022985580997666084,"[0.017873322215065775, 0.028101387781650285]",1.0,-0.03382352941176472,-0.010884313725490197,"{'mean': 0.03349890986799564, 'ci95': [0.028984268864365344, 0.03812097669713292], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.022985580997666084, 'ci95': [0.017873322215065775, 0.028101387781650285], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.04024884425296754,"[0.03279670371106709, 0.04750270458585906]",1.0,0.032891823688255196,"[0.02536001980757815, 0.04024287956018892]",1.0,-0.03480392156862746,-0.0070488970588235295,"{'mean': 0.04024884425296754, 'ci95': [0.03279670371106709, 0.04750270458585906], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.032891823688255196, 'ci95': [0.02536001980757815, 0.04024287956018892], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.00533986566091948,"[0.00267646632674904, 0.008173027217876426]",1.0,-0.009538663352297585,"[-0.013185019609509224, -0.0056987984645677225]",0.0,-0.005294117647058823,-0.014481617647058825,"{'mean': 0.00533986566091948, 'ci95': [0.00267646632674904, 0.008173027217876426], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.009538663352297585, 'ci95': [-0.013185019609509224, -0.0056987984645677225], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
0,0,ssvep,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0028391205973174265,"[0.0007580918764199849, 0.00499408704633554]",0.9958,-0.013593828653218959,"[-0.016517479529612494, -0.010708151556572705]",0.0,-0.0017279411764705836,-0.015663970588235297,"{'mean': 0.0028391205973174265, 'ci95': [0.0007580918764199849, 0.00499408704633554], 'sign_probability': 0.9958, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.013593828653218959, 'ci95': [-0.016517479529612494, -0.010708151556572705], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
