dataset,fold,seed,method,subject_id,BA,macro_F1,NLL,trials,inference_random_effect
WBCIC,2,1,ProspectiveOnly,22,0.7150000000000001,0.7137907659862921,0.5885681054077552,400,False
WBCIC,2,1,ProspectiveOnly,25,0.8999999999999999,0.8998397435897436,0.4107863620035171,400,False
WBCIC,2,1,ProspectiveOnly,26,0.8623743718592964,0.8611471416368756,0.453468699667523,399,False
WBCIC,2,1,ProspectiveOnly,29,0.7625,0.7604503533357289,0.5322495916983617,400,False
WBCIC,2,1,ProspectiveOnly,34,0.505,0.5013975976429704,0.7387218369153884,400,False
WBCIC,2,1,ProspectiveOnly,35,0.98,0.98,0.3040905127875872,400,False
WBCIC,2,1,ProspectiveOnly,49,0.8374999999999999,0.8356001542829321,0.5005801250841194,400,False
WBCIC,2,1,RandomEffectOnly,9,0.7424999999999999,0.7419177018147194,0.554138616058376,400,False
WBCIC,2,1,RandomEffectOnly,22,0.7175,0.7163921568627452,0.588559575848505,400,False
WBCIC,2,1,RandomEffectOnly,25,0.8999999999999999,0.8998397435897436,0.41082326545686043,400,False
WBCIC,2,1,RandomEffectOnly,26,0.8623743718592964,0.8611471416368756,0.45354958906590076,399,False
WBCIC,2,1,RandomEffectOnly,29,0.7625,0.7604503533357289,0.5323227382603332,400,False
WBCIC,2,1,RandomEffectOnly,34,0.505,0.5013975976429704,0.7387493750277033,400,False
WBCIC,2,1,RandomEffectOnly,35,0.98,0.98,0.30411321830242666,400,False
WBCIC,2,1,RandomEffectOnly,49,0.8374999999999999,0.8356001542829321,0.5006901178255861,400,False
WBCIC,2,1,AdversarialMixed,9,0.7424999999999999,0.7419177018147194,0.5540916061757943,400,False
WBCIC,2,1,AdversarialMixed,22,0.7150000000000001,0.7137907659862921,0.5885748177298901,400,False
WBCIC,2,1,AdversarialMixed,25,0.8999999999999999,0.8998397435897436,0.41078653187174796,400,False
WBCIC,2,1,AdversarialMixed,26,0.8623743718592964,0.8611471416368756,0.4534574495951576,399,False
WBCIC,2,1,AdversarialMixed,29,0.7625,0.7604503533357289,0.5322353023934564,400,False
WBCIC,2,1,AdversarialMixed,34,0.505,0.5013975976429704,0.7387206088378079,400,False
WBCIC,2,1,AdversarialMixed,35,0.98,0.98,0.3040848312731657,400,False
WBCIC,2,1,AdversarialMixed,49,0.8374999999999999,0.8356001542829321,0.5005817108723468,400,False
WBCIC,2,1,PERSIST-RE,9,0.7424999999999999,0.7419177018147194,0.5540770655510289,400,False
WBCIC,2,1,PERSIST-RE,22,0.7150000000000001,0.7137907659862921,0.5885824689459174,400,False
WBCIC,2,1,PERSIST-RE,25,0.8999999999999999,0.8998397435897436,0.4107827049888871,400,False
WBCIC,2,1,PERSIST-RE,26,0.8623743718592964,0.8611471416368756,0.45342887841144053,399,False
WBCIC,2,1,PERSIST-RE,29,0.7625,0.7604503533357289,0.5322058114096265,400,False
WBCIC,2,1,PERSIST-RE,34,0.505,0.5013975976429704,0.7386926567875904,400,False
WBCIC,2,1,PERSIST-RE,35,0.98,0.98,0.30410522741379065,400,False
WBCIC,2,1,PERSIST-RE,49,0.8374999999999999,0.8356001542829321,0.5005255084382721,400,False
WBCIC,2,2,ERM,9,0.7324999999999999,0.7322171543693026,0.5624248785998178,400,False
