dataset,role,fold,seed,subject,method,recipe,alpha,BA,macro_F1,margin,CE,ECE,future_session_used_for_fit,future_labels_used_for_fit,population_checkpoint_unchanged,oracle_label,population_checkpoint_id,certificate,rank,l2
OpenBMI,outcome,0,0,33,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,3.358642578125,0.1578073786418514,0.055591921318823984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,33,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,3.358642578125,0.1578073786418514,0.055591921318823984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,41,u_pda,upda_r1_l20.001_one_se,0.25,0.77,0.769792813532179,1.136827515192279,0.521207791938121,0.07470732649044995,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,41,correct_adapter,upda_r1_l20.001_one_se,0.25,0.77,0.769792813532179,1.136827515192279,0.521207791938121,0.07470732649044995,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,41,wrong_adapter,upda_r1_l20.001_one_se,0.25,0.76,0.76,1.0805737276061682,0.51736958262476,0.05161874760353955,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,41,shuffled_adapter,upda_r1_l20.001_one_se,0.25,0.76,0.76,1.0625524647222504,0.5163921302486598,0.052034088924559636,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,46,u_pda,upda_r1_l20.001_one_se,0.0,0.71,0.6906666666666667,1.6040658569335937,0.711294897383098,0.18701031556248585,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,46,correct_adapter,upda_r1_l20.001_one_se,0.0,0.71,0.6906666666666667,1.6040658569335937,0.711294897383098,0.18701031556248585,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,46,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.71,0.6906666666666667,1.6040658569335937,0.711294897383098,0.18701031556248585,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,46,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.71,0.6906666666666667,1.6040658569335937,0.711294897383098,0.18701031556248585,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,47,u_pda,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,2.06015438079834,0.2334073098876841,0.12897824696328003,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,47,correct_adapter,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,2.06015438079834,0.2334073098876841,0.12897824696328003,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,47,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,2.06015438079834,0.2334073098876841,0.12897824696328003,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,47,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.96,0.959983993597439,2.06015438079834,0.2334073098876841,0.12897824696328003,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,49,u_pda,upda_r1_l20.001_one_se,0.0,0.74,0.7267759562841529,1.5186396789550782,0.606422841039143,0.11150411839951002,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,49,correct_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7267759562841529,1.5186396789550782,0.606422841039143,0.11150411839951002,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,49,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7267759562841529,1.5186396789550782,0.606422841039143,0.11150411839951002,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,0,49,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7267759562841529,1.5186396789550782,0.606422841039143,0.11150411839951002,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,15,u_pda,upda_r1_l20.001_one_se,0.5,0.8200000000000001,0.8199279711884754,3.244945145709431,0.5988956897921925,0.11530292293381912,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,15,correct_adapter,upda_r1_l20.001_one_se,0.5,0.8200000000000001,0.8199279711884754,3.244945145709431,0.5988956897921925,0.11530292293381912,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,15,wrong_adapter,upda_r1_l20.001_one_se,0.5,0.84,0.8383838383838383,3.154899586734489,0.6565000027333231,0.12035499480431214,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,15,shuffled_adapter,upda_r1_l20.001_one_se,0.5,0.77,0.7631551848419318,1.8340774895114444,0.5538042659977214,0.13730285473566214,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,19,u_pda,upda_r1_l20.001_one_se,0.0,0.72,0.7189883580891208,1.3334846878051758,0.5687641169644766,0.09232044231397028,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,19,correct_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7189883580891208,1.3334846878051758,0.5687641169644766,0.09232044231397028,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,19,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7189883580891208,1.3334846878051758,0.5687641169644766,0.09232044231397028,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,19,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7189883580891208,1.3334846878051758,0.5687641169644766,0.09232044231397028,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,32,u_pda,upda_r1_l20.001_one_se,0.0,0.73,0.7237851662404092,1.6203851318359375,0.9950983666553043,0.20646605177385952,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,32,correct_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7237851662404092,1.6203851318359375,0.9950983666553043,0.20646605177385952,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,32,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7237851662404092,1.6203851318359375,0.9950983666553043,0.20646605177385952,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,32,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7237851662404092,1.6203851318359375,0.9950983666553043,0.20646605177385952,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,33,u_pda,upda_r1_l20.001_one_se,0.0,0.88,0.8798076923076923,2.4875537109375,0.2523572842505662,0.04966117323283111,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,33,correct_adapter,upda_r1_l20.001_one_se,0.0,0.88,0.8798076923076923,2.4875537109375,0.2523572842505662,0.04966117323283111,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,33,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.88,0.8798076923076923,2.4875537109375,0.2523572842505662,0.04966117323283111,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,33,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.88,0.8798076923076923,2.4875537109375,0.2523572842505662,0.04966117323283111,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,41,u_pda,upda_r1_l20.001_one_se,0.25,0.75,0.74997499749975,1.2959474480194262,0.5254445497730937,0.05763962404828854,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,41,correct_adapter,upda_r1_l20.001_one_se,0.25,0.75,0.74997499749975,1.2959474480194262,0.5254445497730937,0.05763962404828854,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,41,wrong_adapter,upda_r1_l20.001_one_se,0.25,0.74,0.74,1.2354637042246734,0.5177157382253114,0.05434810307133617,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,41,shuffled_adapter,upda_r1_l20.001_one_se,0.25,0.74,0.74,1.2160873476467229,0.5154699800863899,0.06956676041919395,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,46,u_pda,upda_r1_l20.001_one_se,0.0,0.73,0.7149192271143491,1.5042474365234375,0.7548930836675751,0.2010763304444984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,46,correct_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7149192271143491,1.5042474365234375,0.7548930836675751,0.2010763304444984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,46,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7149192271143491,1.5042474365234375,0.7548930836675751,0.2010763304444984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,46,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.73,0.7149192271143491,1.5042474365234375,0.7548930836675751,0.2010763304444984,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,47,u_pda,upda_r1_l20.001_one_se,0.0,0.8,0.7916666666666667,1.8604712295532226,0.40917927448260444,0.06770051934026079,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,47,correct_adapter,upda_r1_l20.001_one_se,0.0,0.8,0.7916666666666667,1.8604712295532226,0.40917927448260444,0.06770051934026079,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,47,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.8,0.7916666666666667,1.8604712295532226,0.40917927448260444,0.06770051934026079,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,47,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.8,0.7916666666666667,1.8604712295532226,0.40917927448260444,0.06770051934026079,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,49,u_pda,upda_r1_l20.001_one_se,0.0,0.8500000000000001,0.8492613807657522,1.83502197265625,0.37263150446192683,0.06174961106030445,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,49,correct_adapter,upda_r1_l20.001_one_se,0.0,0.8500000000000001,0.8492613807657522,1.83502197265625,0.37263150446192683,0.06174961106030445,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,49,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.8500000000000001,0.8492613807657522,1.83502197265625,0.37263150446192683,0.06174961106030445,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,1,49,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.8500000000000001,0.8492613807657522,1.83502197265625,0.37263150446192683,0.06174961106030445,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,15,u_pda,upda_r1_l20.001_one_se,0.5,0.78,0.7799119647859143,2.5225182073611134,0.6087142546973302,0.12977445694124567,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,15,correct_adapter,upda_r1_l20.001_one_se,0.5,0.78,0.7799119647859143,2.5225182073611134,0.6087142546973302,0.12977445694124567,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,15,wrong_adapter,upda_r1_l20.001_one_se,0.5,0.77,0.767182913250329,2.454523988731134,0.6838161654704336,0.14399853344487792,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,15,shuffled_adapter,upda_r1_l20.001_one_se,0.5,0.75,0.736036321402175,1.4571592383508838,0.5927978213617446,0.09538473248104312,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,19,u_pda,upda_r1_l20.001_one_se,0.0,0.76,0.7564935064935066,1.4217144775390624,0.5919997460191295,0.1378926606200461,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,19,correct_adapter,upda_r1_l20.001_one_se,0.0,0.76,0.7564935064935066,1.4217144775390624,0.5919997460191295,0.1378926606200461,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,19,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.76,0.7564935064935066,1.4217144775390624,0.5919997460191295,0.1378926606200461,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,19,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.76,0.7564935064935066,1.4217144775390624,0.5919997460191295,0.1378926606200461,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,32,u_pda,upda_r1_l20.001_one_se,0.0,0.74,0.7395833333333333,1.74190673828125,0.6139070122862065,0.12399389457440958,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,32,correct_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7395833333333333,1.74190673828125,0.6139070122862065,0.12399389457440958,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,32,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7395833333333333,1.74190673828125,0.6139070122862065,0.12399389457440958,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,32,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.74,0.7395833333333333,1.74190673828125,0.6139070122862065,0.12399389457440958,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,33,u_pda,upda_r1_l20.001_one_se,0.0,0.9,0.8999599839935974,2.6733912658691406,0.2426700336975464,0.018850903942255935,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,33,correct_adapter,upda_r1_l20.001_one_se,0.0,0.9,0.8999599839935974,2.6733912658691406,0.2426700336975464,0.018850903942255935,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,33,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.9,0.8999599839935974,2.6733912658691406,0.2426700336975464,0.018850903942255935,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,33,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.9,0.8999599839935974,2.6733912658691406,0.2426700336975464,0.018850903942255935,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,41,u_pda,upda_r1_l20.001_one_se,0.25,0.71,0.7097387648883995,1.3210547774155332,0.5055919400943814,0.10952369252326329,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,41,correct_adapter,upda_r1_l20.001_one_se,0.25,0.71,0.7097387648883995,1.3210547774155332,0.5055919400943814,0.10952369252326329,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,41,wrong_adapter,upda_r1_l20.001_one_se,0.25,0.71,0.7097387648883995,1.2614554849905628,0.5037764006655773,0.08526521609868484,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,41,shuffled_adapter,upda_r1_l20.001_one_se,0.25,0.71,0.7092731829573935,1.2423624681009577,0.503581765744666,0.09088829755172137,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,46,u_pda,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6310763888888888,1.3663623046875,0.8963554924850379,0.2175403376753231,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,46,correct_adapter,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6310763888888888,1.3663623046875,0.8963554924850379,0.2175403376753231,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,46,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6310763888888888,1.3663623046875,0.8963554924850379,0.2175403376753231,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,46,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6310763888888888,1.3663623046875,0.8963554924850379,0.2175403376753231,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,47,u_pda,upda_r1_l20.001_one_se,0.0,0.9199999999999999,0.9199679871948779,1.7072894287109375,0.272140854613313,0.14810240563281457,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,47,correct_adapter,upda_r1_l20.001_one_se,0.0,0.9199999999999999,0.9199679871948779,1.7072894287109375,0.272140854613313,0.14810240563281457,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
OpenBMI,outcome,0,2,47,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.9199999999999999,0.9199679871948779,1.7072894287109375,0.272140854613313,0.14810240563281457,False,False,True,,6d09c5dc89898730838356a2c9e982f81d99e2a95b71ed72dbc414e123dcbd6e,one-SE U-PDA,1,0.001
