dataset,role,fold,seed,subject,method,recipe,alpha,BA,macro_F1,margin,CE,ECE,future_session_used_for_fit,future_labels_used_for_fit,population_checkpoint_unchanged,oracle_label,population_checkpoint_id,certificate,rank,l2
OpenBMI,outcome,2,0,21,random_gate,upda_r1_l20.001_one_se,0.0,0.69,0.6874684948079444,0.8724188232421874,0.6900939362363545,0.15745291395395328,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,22,random_gate,upda_r1_l20.001_one_se,0.25,0.64,0.625,0.6213555682047233,0.7776928913371183,0.18687903824989455,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,31,random_gate,upda_r1_l20.001_one_se,0.0,0.83,0.8299829982998299,1.687296142578125,0.3605333700982062,0.04952672202878676,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,45,random_gate,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6594551282051282,0.7367044067382813,0.7334794858709683,0.13809447913384645,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,53,random_gate,upda_r1_l20.001_one_se,0.0,0.6699999999999999,0.6691729323308271,0.9931680297851563,0.5928503451094983,0.12058480238127506,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,9,random_gate,upda_r1_l20.001_one_se,0.0,0.74,0.7395833333333333,1.2258197593688964,0.6334973636166963,0.11387671799209828,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,10,random_gate,upda_r1_l20.001_one_se,0.0,0.7,0.6989160979526294,0.914853515625,0.697460259419321,0.15347976689531728,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,16,random_gate,upda_r1_l20.001_one_se,0.0,0.9,0.8999599839935974,3.041275634765625,0.22217398279829037,0.03163942745789351,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,21,random_gate,upda_r1_l20.001_one_se,0.0,0.97,0.9699729756781104,3.3843365478515626,0.09798758567774113,0.08287684499949152,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,22,random_gate,upda_r1_l20.001_one_se,0.75,0.68,0.6753246753246753,0.8756214490698108,0.594209740667298,0.09622445868267852,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,31,random_gate,upda_r1_l20.001_one_se,0.0,0.81,0.8090644156366193,1.6947015380859376,0.4224529315095016,0.08075551105136744,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,45,random_gate,upda_r1_l20.001_one_se,0.25,0.77,0.7694235588972431,1.3892350343076174,0.49516452533648464,0.09344830190309109,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,1,53,random_gate,upda_r1_l20.001_one_se,0.25,0.73,0.7277951406391774,1.182664441411243,0.5509218180784086,0.08528774257048762,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,9,random_gate,upda_r1_l20.001_one_se,0.0,0.76,0.7596153846153846,1.5333914184570312,0.5633984427048698,0.09175026530989602,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,10,random_gate,upda_r1_l20.001_one_se,0.75,0.6699999999999999,0.6673051718923279,0.5572565757568163,0.6664923278618304,0.10724968869460019,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,16,random_gate,upda_r1_l20.001_one_se,0.0,0.9299999999999999,0.9299929992999301,3.2580322265625,0.16609278155229576,0.031185640584422445,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,21,random_gate,upda_r1_l20.001_one_se,0.0,0.98,0.98,3.60552978515625,0.08925838133720493,0.0471879315899342,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,22,random_gate,upda_r1_l20.001_one_se,0.25,0.63,0.6009060511271707,0.9699587742898799,0.753985179127841,0.19752921867597645,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,31,random_gate,upda_r1_l20.001_one_se,0.0,0.78,0.779205138498595,1.622650146484375,0.47604282025704014,0.0784680336867242,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,45,random_gate,upda_r1_l20.001_one_se,0.0,0.81,0.8090644156366193,1.847286376953125,0.44060117493394807,0.055379405648226715,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,2,53,random_gate,upda_r1_l20.001_one_se,0.25,0.73,0.7293233082706767,1.124504902055107,0.5546999416568208,0.11037926788797481,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,1,random_gate,upda_r1_l20.001_one_se,0.0,0.6599999999999999,0.6578099838969405,0.507467041015625,0.684250810578188,0.08193296961842106,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,5,random_gate,upda_r1_l20.001_one_se,0.0,0.76,0.7575757575757576,0.80990234375,0.5742237750367194,0.0787050136443389,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,6,random_gate,upda_r1_l20.001_one_se,0.0,0.92,0.92,2.1780885314941405,0.2146373871967554,0.08446453459707207,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,7,random_gate,upda_r1_l20.001_one_se,0.25,0.78,0.7799119647859143,1.0647661164484676,0.4201687164101536,0.0806739689976955,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,20,random_gate,upda_r1_l20.001_one_se,0.5,0.8,0.7999199679871949,1.1341220409710708,0.4369881586808691,0.04893433372830262,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,23,random_gate,upda_r1_l20.001_one_se,0.0,0.6,0.5998399359743898,0.2211334228515625,0.8099172105826483,0.17101233929628945,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,26,random_gate,upda_r1_l20.001_one_se,0.0,0.8,0.7996794871794872,1.819752197265625,0.38904783077816696,0.06564754830673988,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,0,35,random_gate,upda_r1_l20.001_one_se,0.0,0.79,0.7889659330720531,1.9949774169921874,0.4238026156524122,0.0883064236479373,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,1,random_gate,upda_r1_l20.001_one_se,0.0,0.71,0.6991389148251893,1.1935041809082032,0.5977054704256187,0.10594613468759476,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,5,random_gate,upda_r1_l20.001_one_se,0.0,0.8,0.7999199679871949,1.319541015625,0.4218125890164718,0.03148607444264126,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,6,random_gate,upda_r1_l20.001_one_se,0.0,0.95,0.9499949994999499,2.47853515625,0.1854936805963271,0.07665459817350627,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,7,random_gate,upda_r1_l20.001_one_se,0.25,0.74,0.7373737373737375,1.123981464531415,0.44602788603509164,0.0629107564553152,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,20,random_gate,upda_r1_l20.001_one_se,0.0,0.85,0.8487750781328763,1.578509521484375,0.4281661131415275,0.0645208625569826,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,23,random_gate,upda_r1_l20.001_one_se,0.0,0.62,0.6175523349436394,0.8036795043945313,0.6329613126431554,0.13943155550110564,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,26,random_gate,upda_r1_l20.001_one_se,0.5,0.84,0.8383838383838383,1.9931849252138139,0.3654241483859987,0.07956937530445331,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,1,35,random_gate,upda_r1_l20.001_one_se,0.0,0.85,0.8487750781328763,2.050445556640625,0.3164922165645325,0.049272776709507686,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,1,random_gate,upda_r1_l20.001_one_se,0.25,0.7,0.6940024479804161,0.8920676393659296,0.6163154935095577,0.11067410229728443,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,5,random_gate,upda_r1_l20.001_one_se,0.5,0.6799999999999999,0.6798719487795117,1.1707003108977878,0.7351248621045143,0.1639150048769113,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,6,random_gate,upda_r1_l20.001_one_se,0.0,0.94,0.9399759903961584,2.6552545166015626,0.20489411468362578,0.05564113507118163,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,7,random_gate,upda_r1_l20.001_one_se,0.0,0.74,0.7398959583833533,1.3058122634887694,0.47486054068277767,0.06727790648486538,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
OpenBMI,outcome,3,2,20,random_gate,upda_r1_l20.001_one_se,0.0,0.86,0.86,1.6298751068115234,0.43146837540111627,0.08436635788383144,False,False,True,,6189810936384c4e7f638a1ed3ea4139d9d7975815ec4faa9d7741ff1c46d761,one-SE U-PDA,1,0.001
