dataset,role,fold,seed,subject,method,recipe,alpha,BA,macro_F1,margin,CE,ECE,future_session_used_for_fit,future_labels_used_for_fit,population_checkpoint_unchanged,oracle_label,population_checkpoint_id,certificate,rank,l2
OpenBMI,outcome,1,2,14,random_gate,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6767676767676768,0.733280029296875,0.6726992480448782,0.11398661580768002,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,14,correct_adapter,upda_r1_l20.001_one_se,0.25,0.69,0.6884735202492211,0.6724726472948727,0.647008889859001,0.09017827137100355,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,14,wrong_adapter,upda_r1_l20.001_one_se,0.25,0.69,0.6846709388668497,0.556972725574285,0.6332042292349567,0.09379386649323514,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,14,shuffled_adapter,upda_r1_l20.001_one_se,0.25,0.68,0.6753246753246753,0.5993690632393515,0.6428875619139975,0.08455891930504432,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,14,oracle_alpha,upda_r1_l20.001_one_se,0.25,0.69,0.6884735202492211,0.6724726472948727,0.647008889859001,0.09017827137100355,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,population,upda_r1_l20.001_one_se,0.0,0.75,0.7469379491851402,1.219853515625,0.6774308049571819,0.1339239360297756,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,intercept_only,upda_r1_l20.001_one_se,1.0,0.75,0.7469379491851402,1.219853515625,0.69938958301273,0.141588860712353,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.5,0.3333333333333333,0.4133429204637389,2.2066618104080065,0.4836976746967291,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.5700000000000001,0.4724573671942093,0.3879569989995245,0.9155029150417415,0.2767096205324092,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,persistent_ce,upda_r1_l20.001_one_se,1.0,0.62,0.6006725514922235,0.4106325458774126,0.6461801067813425,0.09042140482930079,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,u_pda,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.0175482731881031,0.6445066326427448,0.13038076586728897,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,eb_u_pda,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.0175482731881031,0.6445066326427448,0.13038076586728897,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,random_gate,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.0175482731881031,0.6445066326427448,0.13038076586728897,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,correct_adapter,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.0175482731881031,0.6445066326427448,0.13038076586728897,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,wrong_adapter,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.127989103620208,0.6530680652302628,0.1362309597757082,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,shuffled_adapter,upda_r1_l20.001_one_se,0.25,0.75,0.7469379491851402,1.1506633858499624,0.6701415794964126,0.1234505046023838,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,34,oracle_alpha,upda_r1_l20.001_one_se,0.0,0.75,0.7469379491851402,1.219853515625,0.6774308049571819,0.1339239360297756,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,population,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,intercept_only,upda_r1_l20.001_one_se,1.0,0.72,0.719551282051282,1.040570983886719,0.5284612624670644,0.045333263458958856,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.5,0.3333333333333333,0.8807470862314364,2.1534558120916745,0.47988589911366575,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.69,0.6899689968996899,0.41117457967673077,0.5756441462324265,0.07298208974394196,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,persistent_ce,upda_r1_l20.001_one_se,1.0,0.7,0.6995192307692308,0.7743425691749505,0.5231302247447757,0.07222691114576595,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,u_pda,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,eb_u_pda,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,random_gate,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,correct_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,40,oracle_alpha,upda_r1_l20.001_one_se,0.0,0.72,0.7159090909090908,1.0405709838867188,0.5422451649845885,0.08373627515182992,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,population,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,intercept_only,upda_r1_l20.001_one_se,1.0,0.81,0.8084484323016433,1.5804776000976566,0.4903725922357087,0.06706495526942227,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.52,0.37629937629937626,0.9156073497649413,1.7348795447348968,0.4524326090414455,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.74,0.7241086587436333,1.2386016495757506,0.5349494603177859,0.10489267996652679,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,persistent_ce,upda_r1_l20.001_one_se,1.0,0.8,0.8,1.4459473261961096,0.462706670962272,0.08592931886331884,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,u_pda,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,eb_u_pda,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,random_gate,upda_r1_l20.001_one_se,0.5,0.81,0.8090644156366193,1.5132124631468826,0.4714535476583668,0.08205382278252053,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,correct_adapter,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,43,oracle_alpha,upda_r1_l20.001_one_se,0.0,0.81,0.8084484323016433,1.5804776000976561,0.4861682118284875,0.0750062883873942,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,population,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,intercept_only,upda_r1_l20.001_one_se,1.0,0.73,0.7293233082706767,0.9454927825927733,0.5695678890386303,0.1247945341404021,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.51,0.3551783129359126,0.8097618075811661,2.315379795811975,0.48533116598679976,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.72,0.719551282051282,0.5535612637706945,0.5657952234748346,0.05816499436265204,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,persistent_ce,upda_r1_l20.001_one_se,1.0,0.75,0.7457023700539112,1.020783421205562,0.5838078755009302,0.12461094605974007,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,u_pda,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,eb_u_pda,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,random_gate,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,correct_adapter,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,44,oracle_alpha,upda_r1_l20.001_one_se,0.0,0.77,0.7647058823529411,0.9454927825927735,0.591650251225234,0.1469849213359175,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,population,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,intercept_only,upda_r1_l20.001_one_se,1.0,0.65,0.6338529134846741,0.6916394042968753,0.8072744897001151,0.16785945945962494,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.5,0.3333333333333333,0.29448354829333917,2.027962738603556,0.48161822753729344,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.65,0.6368917937545389,0.8421845560727163,0.8555740448683611,0.20138034810525268,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,persistent_ce,upda_r1_l20.001_one_se,1.0,0.63,0.5960257670051315,0.40937284635675053,0.7137314291524739,0.13178806265456858,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,u_pda,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,eb_u_pda,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,random_gate,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,correct_adapter,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,wrong_adapter,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,shuffled_adapter,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,48,oracle_alpha,upda_r1_l20.001_one_se,0.0,0.6799999999999999,0.6715927750410509,0.691639404296875,0.7522613343227621,0.11480691472114281,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,population,upda_r1_l20.001_one_se,0.0,0.58,0.5442708333333334,0.35590911865234376,1.020051132725439,0.25489660636903866,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,intercept_only,upda_r1_l20.001_one_se,1.0,0.5599999999999999,0.5512035903712771,0.35590911865234376,0.8750876350716774,0.20578960042694877,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.5,0.3333333333333333,-0.2154852368199385,2.845630323386731,0.4937606109987337,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.6,0.5796553173602353,0.2709079430555731,0.8476621984151445,0.21147416287127124,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,persistent_ce,upda_r1_l20.001_one_se,1.0,0.43,0.42994299429942995,-0.07487509593005051,0.7732880694650861,0.17543873397030185,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,u_pda,upda_r1_l20.001_one_se,0.5,0.5800000000000001,0.5320855614973261,0.14051701136114667,0.797179221078692,0.13124239965195456,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,eb_u_pda,upda_r1_l20.001_one_se,0.5,0.5800000000000001,0.5320855614973261,0.14051701136114667,0.797179221078692,0.13124239965195456,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,random_gate,upda_r1_l20.001_one_se,0.0,0.58,0.5442708333333334,0.35590911865234376,1.020051132725439,0.25489660636903866,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,correct_adapter,upda_r1_l20.001_one_se,0.5,0.5800000000000001,0.5320855614973261,0.14051701136114667,0.797179221078692,0.13124239965195456,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,wrong_adapter,upda_r1_l20.001_one_se,0.5,0.6,0.570999570999571,0.28162161114851303,0.8862417159754764,0.21196465055691266,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,shuffled_adapter,upda_r1_l20.001_one_se,0.5,0.58,0.5442708333333334,0.2660624941959248,0.8969207408924426,0.2031278529781932,False,False,True,,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,1,2,50,oracle_alpha,upda_r1_l20.001_one_se,0.5,0.5800000000000001,0.5320855614973261,0.14051701136114667,0.797179221078692,0.13124239965195456,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,37ddca2239a3205ecc05778ca46a09c35cf1168c992b4963f38e6f96ce54f2f8,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,population,upda_r1_l20.001_one_se,0.0,0.48,0.4663382594417077,-0.1302787208557129,1.1181815120315521,0.31488560470861016,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,intercept_only,upda_r1_l20.001_one_se,1.0,0.51,0.5015766453056658,-0.1302787208557129,1.105109306267517,0.29659335601794323,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,ordinary_adapter,upda_r1_l20.001_one_se,1.0,0.5,0.3333333333333333,-0.11461549378173849,2.54350192684999,0.4902652609482543,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,previous_full_pda,upda_r1_l20.001_one_se,1.0,0.47,0.4213342067911344,-0.12118910376031003,0.9812700888762137,0.271666075670665,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,persistent_ce,upda_r1_l20.001_one_se,1.0,0.48,0.46960424316605465,-0.11979926574710305,0.8936591798548221,0.22088671583235772,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,u_pda,upda_r1_l20.001_one_se,0.75,0.48,0.46960424316605465,-0.12241912952425553,0.9413204977060947,0.23976493785332947,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,eb_u_pda,upda_r1_l20.001_one_se,0.75,0.48,0.46960424316605465,-0.12241912952425553,0.9413204977060947,0.23976493785332947,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,random_gate,upda_r1_l20.001_one_se,0.75,0.48,0.46960424316605465,-0.12241912952425553,0.9413204977060947,0.23976493785332947,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,correct_adapter,upda_r1_l20.001_one_se,0.75,0.48,0.46960424316605465,-0.12241912952425553,0.9413204977060947,0.23976493785332947,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,wrong_adapter,upda_r1_l20.001_one_se,0.75,0.46,0.4375,-0.1300061169051736,1.15869553357438,0.34495739433806016,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,shuffled_adapter,upda_r1_l20.001_one_se,0.75,0.43,0.4285714285714286,-0.12021724914828578,0.8934075206176536,0.2580425470967263,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,9,oracle_alpha,upda_r1_l20.001_one_se,0.25,0.49,0.4782608695652174,-0.12765885707856037,1.0543192419589678,0.2826276781034057,False,False,True,DIAGNOSTIC_UPPER_BOUND_ONLY,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,10,population,upda_r1_l20.001_one_se,0.0,0.6100000000000001,0.6080795899909557,0.6698309326171875,0.7915831157803498,0.18120876800281382,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
OpenBMI,outcome,2,0,10,intercept_only,upda_r1_l20.001_one_se,1.0,0.63,0.6290726817042607,0.6698309326171876,0.7591429927456407,0.1722064611437447,False,False,True,,dd806412d39cc8c38e5fceac3f6e07a7747b44d375c2c09905b264861b8ef724,one-SE U-PDA,1,0.001
