task,fold,seed,checkpoint_path,checkpoint_sha256,normalizer_path,normalizer_sha256,parameter_count,source_experiment
OpenBMI_MI,3,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/openbmi_fold3_seed1_litebn/selected_best.pt,d0e57b465a347ddbea4c2ab5b24acee6d41ccea0b957d12ec52419daf502c31b,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_MI,3,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/openbmi_fold3_seed2_litebn/selected_best.pt,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold3.npz,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_MI,4,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/openbmi_fold4_seed0_litebn/selected_best.pt,656f9fd20601d63bed1fe5d4730a815288cc3a29c0c0357ce95559dd04ea6b63,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold4.npz,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_MI,4,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/openbmi_fold4_seed1_litebn/selected_best.pt,da73a311608c69caee6ec16b34438a213010bf48dc86f2f37b2bcd4e094bc2b3,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold4.npz,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_MI,4,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/openbmi_fold4_seed2_litebn/selected_best.pt,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_mi_fold4.npz,c04fbdc0d215369e977dffa0c159801dd8fbf42e82538b262c3b254498e56b1f,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,0,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold0_seed0_litebn/selected_best.pt,2abd5a36099dd7886c813f1ca9deaa043158ce533a29b6ab31aacf611848f23b,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold0.npz,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,0,1,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold0_seed1_litebn/selected_best.pt,2c055d28017de05dcf2d6dfb713fc88ff6b27510d826573e2341be37cb7e40aa,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold0.npz,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,0,2,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold0_seed2_litebn/selected_best.pt,04288c565ee6e57f5b8b89e8edf5ecb54d6385316c6f86247527b422fbf76464,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold0.npz,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,1,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold1_seed0_litebn/selected_best.pt,c08f0f3483a798cec6cfcf478741f17cdc1686870da39749ba6ae265536d3c9a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold1.npz,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,1,1,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold1_seed1_litebn/selected_best.pt,edb5e38a084b4b4359d005da7791c226e0705b769c6e5e46038ff7f5ba8d9ad1,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold1.npz,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,1,2,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold1_seed2_litebn/selected_best.pt,85dbd0cb3c66d8467b644bb0cf2b54bb077c73165640197af4adfb5011d13f30,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold1.npz,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,2,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold2_seed0_litebn/selected_best.pt,58fc6dc4928d3ab4b8a85ba59773d740388233db674ed3200485ece132a8a3c6,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold2.npz,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,2,1,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold2_seed1_litebn/selected_best.pt,4624b15943e37715aaa45834d6e04a07e290355a7ec552a795bd1dd345bc0f68,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold2.npz,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,2,2,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold2_seed2_litebn/selected_best.pt,aa168f76641064430e56b6e494241204c49dd44adf75f26fd74bc076efef0d1b,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold2.npz,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,3,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold3_seed0_litebn/selected_best.pt,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,3,1,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold3_seed1_litebn/selected_best.pt,78c3e60a5415db83b1f3ad07e6abf15072aa74126ecaa58a978264db280106bc,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,3,2,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold3_seed2_litebn/selected_best.pt,961f01f46652040f19a99899ea89c27a5b30a5f030dc72d2509e27440dedd17b,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,4,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold4_seed0_litebn/selected_best.pt,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,4,1,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold4_seed1_litebn/selected_best.pt,ff5185637d17609dd2a56011430ebecad9c0686b6d5124579fcaa39092b63adf,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_ERP,4,2,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold4_seed2_litebn/selected_best.pt,294c2890d151d117c89b1017da54ea9e5085acaea10affac678b22ea8fe0bd9d,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,47978,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,0,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed1_litebn/selected_best.pt,e61c4f1f112574fd1a460254039c8b4c13234cb3c75645693cf0ae62cdcf6926,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,0,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed2_litebn/selected_best.pt,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,1,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,1,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed1_litebn/selected_best.pt,84b5b312c4209367704fd2f4e1be73155d097776ff7baf5c545009e7cb69618c,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,1,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed2_litebn/selected_best.pt,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,2,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,2,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed1_litebn/selected_best.pt,a80a9b6222ac82a01beb89f1e1e615dedc7af9a675db9744112dd89ca5a7f851,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,2,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed2_litebn/selected_best.pt,79f8b752646e0b09ebc5425de5e70e1dfd92f983d805c088789f248690240b41,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,3,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed0_litebn/selected_best.pt,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,3,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed1_litebn/selected_best.pt,60c9a370307cd851418dad3c0bb316bf33548eca5f9e32093a37ff1421b0b816,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,3,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed2_litebn/selected_best.pt,f38355eaa66885186d51b5a22615c2bc93082f6bc49af3605c18399c860b3169,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,4,1,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed1_litebn/selected_best.pt,3f9605a7aff9ccbdae7eaa56a267de3a13ba5fb3075363abcadd32ca9f22e699,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
OpenBMI_SSVEP,4,2,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed2_litebn/selected_best.pt,e9576667d327dbdc9ff9e04b7cb1ab6e7317628fa190a65b16bf8b817a7c855a,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,48108,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,0,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold0_seed0_litebn/selected_best.pt,7fe7b939e760fcc91ed6b8035a9f611f8f2839a442b36810a75ca6ff89c3b267,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,0,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold0_seed1_litebn/selected_best.pt,e737917659b3d7bbb46e9b602501067e69e359a1b818ba1b7f47b004853f057f,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,0,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold0_seed2_litebn/selected_best.pt,e0794525f56f19aabee361e2d06bbf49fd4dfce04e553ceb89f89064002c0891,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold0.npz,be79e4d13d12f509ab6f95c8294686a0ec1f5bbf268ea5435b93f7253e3a2778,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,1,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold1_seed0_litebn/selected_best.pt,838161c589c8ba47b6ac391b90d97ce785fc98b277f84d3d22730e126122838f,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,1,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold1_seed1_litebn/selected_best.pt,80b0ebbc3f359410e635e8ac04ebded1998e6ca19c83340b068d0c5520721f69,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,1,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold1_seed2_litebn/selected_best.pt,d52c744296da8f3b93cc2e0667385e919c46843d3079eb8e5748140055af8c97,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold1.npz,0f98f389f4c681a10af051f2876130187fad37501dfd942e64ff764820f0e2dc,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,2,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold2_seed0_litebn/selected_best.pt,8cb100fba157c5220ae7a9313f7665d683cd96cb315fefd0ce8e3314fc73eb01,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,2,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold2_seed1_litebn/selected_best.pt,3341e95b950d3478040930685bda0708adaacf8b5ccc15fc2fbc5517d8d1f101,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,2,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold2_seed2_litebn/selected_best.pt,72401dd16aaef6798df3e7148a3c11cda7abf5b8e563cb148db2302793bcd2e2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold2.npz,c50ff7eae26bf6476c9f6b57134891adc485451ff17b5105ae756c337e1c3a5b,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,3,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold3_seed0_litebn/selected_best.pt,9d4e6a2babb8d1b0febca64f5944319c3612f2c442c3580084d43f33c600f614,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,3,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold3_seed1_litebn/selected_best.pt,666a05be19cd6dd73e4daa0b0ecc651777cc0b6dff0f6b011d7efb0adf9774a2,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,3,2,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold3_seed2_litebn/selected_best.pt,e028620de5b6e58efd46c75ac60b5da66a86c89a29ca87ee8971a7d787d82e0f,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold3.npz,737b7d011441a2d1dd426fb07b7b373f3b3b69909de87ca59853d84f235c09b5,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,4,0,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold4_seed0_litebn/selected_best.pt,e9cce7a3ca4470c9727670a3135261acc7fa07a811d48ba5a7b74c44442b0807,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
WBCIC_MI,4,1,/root/rivermind-data/carrier_5fold_multiseed_stability_runtime/wbcic_fold4_seed1_litebn/selected_best.pt,cd1f57187cf83436ee93017d1fb7c48069436b1d16769e0e9460ce593cc3e0ca,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/wbcic_mi_fold4.npz,6fa138b8416b6a2609eab8a668a705cd913cf5694bbd5e5eb648bbe2e87c010d,47786,official final LiteBN/SIRE reference in carrier or openbmi task-generality runtime
