task,fold,total_trials,accepted_trials,acceptance_fraction,native_correct_trials,acceptance_fraction_native_correct,acceptance_fraction_native_wrong,mean_CE_improvement_all,median_CE_improvement_all,mean_CE_improvement_accepted,median_CE_improvement_accepted,mean_standardized_P_movement_accepted,median_standardized_P_movement_accepted,mean_teacher_weight_accepted,selected_alpha_distribution,selected_direction_distribution,native_correct_damage_count,prediction_rescue_count,teacher_cache_sha256,teacher_role
OpenBMI_MI,0,5200,5081,0.9771153846153846,4410,0.973015873015873,1.0,0.0004227817989885807,0.00017887447029352188,0.00043268364970572293,0.0001820102334022522,0.0027830854523926973,0.001006120815873146,0.003911235369741917,"{""0.5"": 530, ""0.75"": 1941, ""1.25"": 1996, ""1.5"": 614}","{""0"": 46, ""1"": 1521, ""2"": 501, ""3"": 86, ""4"": 60, ""5"": 262, ""6"": 100, ""7"": 102, ""8"": 396, ""9"": 340, ""10"": 45, ""11"": 459, ""12"": 825, ""13"": 113, ""14"": 61, ""15"": 164}",0,1,50dc29560963865088cf35c3a1849ff30e503f25ef8ffb7c09a4250a3e76e70d,inner_train_only
OpenBMI_MI,1,5200,5083,0.9775,4625,0.9747027027027027,1.0,0.00032338633900508285,0.00015927618369460106,0.00033082999289035797,0.0001614689826965332,0.0043473574332892895,0.0013650183100253344,0.005553737748414278,"{""0.5"": 683, ""0.75"": 1869, ""1.25"": 1838, ""1.5"": 693}","{""0"": 249, ""1"": 295, ""2"": 378, ""3"": 255, ""4"": 189, ""5"": 104, ""6"": 870, ""7"": 339, ""8"": 157, ""9"": 56, ""10"": 252, ""11"": 291, ""12"": 61, ""13"": 297, ""14"": 304, ""15"": 986}",0,2,a082c6d669970ce8fd430c511a97103a07e63bf39dfdce981ac1f4a6034fd236,inner_train_only
OpenBMI_MI,2,5200,5020,0.9653846153846154,4722,0.9618805590851334,1.0,0.00034180888906121254,0.0001557633513584733,0.00035406500683166087,0.00015935231931507587,0.004666995722800493,0.0016349991783499718,0.008729120716452599,"{""0.5"": 664, ""0.75"": 1923, ""1.25"": 1796, ""1.5"": 637}","{""0"": 459, ""1"": 102, ""2"": 161, ""3"": 417, ""4"": 410, ""5"": 194, ""6"": 86, ""7"": 67, ""8"": 596, ""9"": 198, ""10"": 347, ""11"": 266, ""12"": 403, ""13"": 917, ""14"": 131, ""15"": 266}",0,1,79db2d9d8e8f6d34f016060cccad77ef6c7ba83c6d666d8de8a7d0765aeb63e4,inner_train_only
OpenBMI_MI,3,5200,4895,0.9413461538461538,4690,0.9349680170575693,1.0,0.00033472845098003745,0.00015385914593935013,0.00035558483796194196,0.00015989970415830612,0.004963376093655825,0.0016398811712861061,0.006897683255374432,"{""0.5"": 614, ""0.75"": 1833, ""1.25"": 1804, ""1.5"": 644}","{""0"": 299, ""1"": 115, ""2"": 23, ""3"": 161, ""4"": 92, ""5"": 380, ""6"": 764, ""7"": 103, ""8"": 613, ""9"": 567, ""10"": 392, ""11"": 175, ""12"": 466, ""13"": 231, ""14"": 105, ""15"": 409}",0,0,2735f0ed5813685b24183509d39fa704ac94c3f74ec5353a01c461266daf7975,inner_train_only
OpenBMI_MI,4,5200,4720,0.9076923076923077,4657,0.8969293536611552,1.0,0.00028987546102143824,0.00014914805069565773,0.0003193543234374374,0.00015804870054125786,0.004923543427139521,0.001319139963015914,0.0063288239762187,"{""0.5"": 626, ""0.75"": 1671, ""1.25"": 1718, ""1.5"": 705}","{""0"": 993, ""1"": 614, ""2"": 18, ""3"": 96, ""4"": 101, ""5"": 193, ""6"": 131, ""7"": 311, ""8"": 834, ""9"": 124, ""10"": 181, ""11"": 286, ""12"": 160, ""13"": 25, ""14"": 243, ""15"": 410}",0,3,bebb43dbd3676f0a566923561a2d0b6d42d12db3f984e2f4eb7e0accde318b34,inner_train_only
