epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7538888888888889,0.7577777777777778,2.2402587407071826,0.37475772936579205,6.218078972588123,4.843519448987651e-05,71,2.20963978767395
1,0.7461111111111112,0.7561111111111111,2.126813166578051,0.3694532547198551,5.8572543439730795,0.00037619548623899363,71,4.4090588092803955
2,0.7455555555555555,0.7533333333333334,2.1391586275167866,0.3712713435082368,5.889708482043844,0.0013842193621315692,71,6.60702919960022
3,0.745,0.755,1.9992649949772257,0.3565541163716518,5.4666753537218336,0.0036826590223657625,71,8.798274040222168
4,0.7422222222222221,0.7561111111111112,2.07599632840761,0.394019215459555,5.585135339011608,0.007440027687370672,71,10.983266830444336
5,0.7438888888888888,0.7561111111111112,1.798467756996692,0.3510197493391977,4.803310840902194,0.015722198490525634,71,13.18256163597107
6,0.7372222222222222,0.7583333333333333,1.704340011301175,0.3538692988140482,4.470273031315333,0.025421802780892646,71,15.326323509216309
7,0.7405555555555556,0.7533333333333334,1.6736972348790773,0.3723821008289364,4.285038118631068,0.03901424634099846,71,17.48653769493103
8,0.7416666666666667,0.7583333333333333,1.5411883013349184,0.3529700005138424,3.902736156759128,0.05947031566059925,71,19.70985460281372
9,0.74,0.7555555555555555,1.5592888845524318,0.37504431185588033,3.8789204745225505,0.08006237436768035,71,21.932278394699097
10,0.7433333333333333,0.7544444444444445,1.397398807633091,0.35716931039178873,3.3918561095922763,0.10058314468659146,71,24.092397212982178
11,0.7433333333333333,0.7561111111111112,1.4418011416851635,0.3707332797873188,3.4697811939346956,0.13684896426931234,71,26.291057586669922
12,0.7416666666666667,0.7555555555555555,1.3019951195784019,0.3530878332299246,3.0484560467827486,0.1691836686411374,71,28.48992395401001
13,0.7438888888888888,0.755,1.282832919711798,0.3627921483466323,2.9420467682287725,0.20542854039182126,71,30.72316837310791
14,0.7461111111111112,0.755,1.3024671791305005,0.3816691886791041,2.9281700975458387,0.23641798194025604,71,32.943342447280884
15,0.7455555555555555,0.7561111111111112,1.3005275885823746,0.3665816395635336,2.9651601197014394,0.26144658469818005,71,35.106112241744995
16,0.745,0.7572222222222222,1.2310352065193821,0.3690130817638317,2.7253156866825803,0.30457942481611816,71,37.28893065452576
17,0.7427777777777778,0.7572222222222222,1.2139403610162331,0.36075945954087757,2.661652259423699,0.3268330668059873,71,39.470176696777344
18,0.7466666666666667,0.7577777777777778,1.0939575618421529,0.34329018815302514,2.316932729432281,0.363948813626464,71,41.708083629608154
19,0.7461111111111112,0.7566666666666666,1.1728409293671729,0.35790533813792214,2.5061308951445027,0.42027402154996363,71,43.92389750480652
20,0.7466666666666667,0.7549999999999999,1.1725240626805264,0.36690316674575,2.4662146920889194,0.44898457510370604,71,46.09499430656433
21,0.745,0.755,1.1168421561449347,0.37843272362796354,2.262188835463054,0.4400116188425413,71,48.21937012672424
22,0.7466666666666666,0.7527777777777778,1.2061907741385447,0.37695726290555065,2.54246020065227,0.4678079359967944,71,50.41978979110718
23,0.7461111111111112,0.7522222222222221,1.132151660365118,0.3558485254015721,2.345909122010352,0.5427913497871076,71,52.563570737838745
