regime,task,dataset,fold,split,epoch,BA,macro_F1,accuracy,best_epoch,early_stop_epoch
XRA_G1_ADAPTER_SCALE,OpenBMI_MI,OpenBMI,4,0,5,0.7616666666666667,0.753778564890204,0.7616666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,0,0.8751515151515151,0.8489106208569345,0.9107744107744108,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,1,0.8753030303030304,0.8492265510445263,0.9110269360269361,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,2,0.8755050505050505,0.8500144977742856,0.9117003367003366,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,3,0.8756060606060606,0.8502527149376357,0.9118686868686868,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,4,0.8759090909090909,0.850543748601594,0.9120370370370371,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,5,0.8757070707070708,0.8504622244873317,0.9120370370370369,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,6,0.8752525252525253,0.8501935812054762,0.911952861952862,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,7,0.8753535353535353,0.8504075420517143,0.9121212121212122,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,8,0.8747979797979797,0.8499085768584033,0.9118686868686868,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,0,0,9,0.8745959595959597,0.8498482592324569,0.9118686868686869,4,9
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,0,0.832979797979798,0.7732772681516282,0.8502525252525253,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,1,0.8320707070707071,0.7739857767260467,0.8514309764309763,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,2,0.8307070707070707,0.7731997141349051,0.8511784511784514,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,3,0.8299494949494949,0.7735583130765139,0.8519360269360269,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,4,0.8293434343434344,0.7735614702655959,0.8522727272727272,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,1,0,5,0.8291414141414141,0.7737413597308883,0.8526094276094276,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,0,0.7990909090909092,0.7657455072572041,0.8526936026936026,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,1,0.7955555555555556,0.765986287679061,0.8548821548821549,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,2,0.796060606060606,0.7668167575966066,0.8557239057239058,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,3,0.7958585858585859,0.766997568356333,0.8560606060606061,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,4,0.7961616161616162,0.7673444733930443,0.8562289562289562,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,2,0,5,0.7954545454545454,0.7668414509198271,0.8560606060606061,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,0,0.8388888888888889,0.8113647521601685,0.8853535353535354,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,1,0.8392929292929292,0.8121450873808703,0.886026936026936,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,2,0.8399999999999999,0.8128609737134601,0.8865319865319865,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,3,0.8384343434343434,0.8120977865853932,0.8862794612794612,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,4,0.8384848484848484,0.8121907727274927,0.8863636363636364,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,5,0.839090909090909,0.8124006061897949,0.8863636363636364,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,6,0.8394444444444445,0.8124645683783954,0.8862794612794612,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,3,0,7,0.8393939393939394,0.8120636501309568,0.8858585858585858,2,7
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,0,0.8256565656565656,0.7918799258266115,0.8727272727272727,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,1,0.8265151515151515,0.7925331995051698,0.873148148148148,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,2,0.8269191919191919,0.793349260371182,0.8738215488215489,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,3,0.8267171717171716,0.7932647372760729,0.8738215488215489,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,4,0.8266666666666667,0.7934322645151757,0.8740740740740741,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,5,0.8276767676767677,0.7942220283997029,0.8744107744107743,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,6,0.8265151515151515,0.7937886444088001,0.8744949494949495,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,7,0.8267676767676768,0.7943295102792457,0.8749158249158251,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,8,0.8266666666666667,0.7944702070842687,0.875084175084175,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,9,0.8265656565656565,0.7945803175882199,0.8752525252525253,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_ERP,OpenBMI,4,0,10,0.826010101010101,0.7944547891944334,0.8753367003367004,5,10
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,0,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,1,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,2,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,3,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,4,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,0,0,5,0.9566666666666667,0.9572880061122087,0.9566666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,0,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,1,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,2,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,3,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,4,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,1,0,5,0.9166666666666666,0.9169603996532972,0.9166666666666666,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,0,0.9033333333333333,0.9045790841703255,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,1,0.9033333333333333,0.9045790841703255,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,2,0.9033333333333333,0.9045790841703255,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,3,0.9033333333333333,0.9046243197698064,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,4,0.9033333333333333,0.9046243197698064,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,2,0,5,0.9033333333333333,0.9046243197698064,0.9033333333333333,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,0,0.9,0.9011661491418698,0.9,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,1,0.9,0.9011661491418698,0.9,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,2,0.9,0.9011661491418698,0.9,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,3,0.9016666666666667,0.9027371792245296,0.9016666666666667,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,4,0.9016666666666667,0.9027371792245296,0.9016666666666667,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,5,0.9033333333333333,0.904229859339245,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,6,0.9033333333333333,0.904229859339245,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,7,0.9033333333333333,0.904229859339245,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,8,0.9033333333333333,0.904229859339245,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,9,0.9033333333333333,0.904229859339245,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,10,0.9049999999999999,0.9057395733943586,0.9049999999999999,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,11,0.9049999999999999,0.9058465852579675,0.9049999999999999,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,12,0.9033333333333333,0.9042709272763938,0.9033333333333333,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,13,0.9016666666666667,0.9026189447949312,0.9016666666666667,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,14,0.9016666666666667,0.9026189447949312,0.9016666666666667,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,3,0,15,0.9016666666666667,0.9026189447949312,0.9016666666666667,10,15
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,0,0.9266666666666667,0.9255304190646884,0.9266666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,1,0.9266666666666667,0.9255304190646884,0.9266666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,2,0.9266666666666667,0.9255304190646884,0.9266666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,3,0.9250000000000002,0.9237816853517167,0.9250000000000002,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,4,0.9266666666666667,0.9254022779036818,0.9266666666666667,0,5
XRA_G1_ADAPTER_SCALE,OpenBMI_SSVEP,OpenBMI,4,0,5,0.9250000000000002,0.9236236468061332,0.9250000000000002,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,0,0.708554292929293,0.7029707514107101,0.7085897435897436,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,1,0.707554292929293,0.7020901999910858,0.7075897435897435,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,2,0.706554292929293,0.7012080902495333,0.7065897435897436,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,3,0.704554292929293,0.6996439166610282,0.7045897435897436,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,4,0.704554292929293,0.6996439166610282,0.7045897435897436,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,0,0,5,0.703554292929293,0.698481828699806,0.7035897435897436,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,0,0.8946906565656565,0.894527013111162,0.8946153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,1,0.8946906565656565,0.894527013111162,0.8946153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,2,0.8946906565656565,0.894527013111162,0.8946153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,3,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,4,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,5,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,6,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,7,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,1,0,8,0.8956906565656565,0.895540132386027,0.8956153846153846,3,8
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,0,0.877,0.8767241246539903,0.877,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,1,0.877,0.8767241246539903,0.877,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,2,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,3,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,4,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,5,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,6,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,2,0,7,0.8779999999999999,0.8777414227779292,0.8779999999999999,2,7
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,0,0.745,0.7413544763320312,0.745,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,1,0.745,0.7413544763320312,0.745,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,2,0.744,0.7404683390945727,0.744,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,3,0.744,0.7404683390945727,0.744,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,4,0.745,0.7417416774647527,0.7449999999999999,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,3,0,5,0.745,0.7417416774647527,0.7449999999999999,0,5
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,0,0.765,0.7621664583571769,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,1,0.765,0.7621664583571769,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,2,0.765,0.7621664583571769,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,3,0.765,0.7621664583571769,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,4,0.766,0.7631770183629836,0.766,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,5,0.766,0.7631770183629836,0.766,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,6,0.765,0.7621832954253875,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,7,0.765,0.7621832954253875,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,8,0.765,0.7621832954253875,0.765,4,9
XRA_G1_ADAPTER_SCALE,WBCIC_MI,WBCIC,4,0,9,0.765,0.7621832954253875,0.765,4,9
