task,method,fold,epoch,mean_CE_A,mean_CE_B,mean_CE_C,mean_CE_D,mean_CE,mean_within_batch_CE_std,mean_pairwise_prediction_disagreement,mean_pairwise_probability_L1,mean_pairwise_symmetric_KL_diagnostic_only,mean_preclip_gradient_norm,mean_gradscaler_scale,attempted_optimizer_steps,successful_optimizer_steps,amp_skips,inner_val_subject_BA,inner_val_subject_macro_F1,selected,epoch_runtime_seconds
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,15,0.34843072618047394,0.34395259370406467,0.34576474552353226,0.34193509990970294,0.34502078940471015,0.01788640140633409,0.10664062500000002,0.1678132038977411,0.05417427465630075,1.5248781472444535,16384.0,60,60,0,0.5493750000000001,0.43075705385038593,False,17.60025496315211
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,16,0.3402917337914308,0.340205492824316,0.34005109295248986,0.34428150330980617,0.34120745236674943,0.016143793461378664,0.1017795138888889,0.1663336626150542,0.057314761966052986,1.5501310269037882,16384.0,60,60,0,0.6816805555555555,0.6677785425686105,True,17.600304630585015
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,17,0.3299928704897563,0.330267950395743,0.33191583553949994,0.3252693936228752,0.32936151201526326,0.017380245099775492,0.09635416666666666,0.1618623251509335,0.055098118167370556,1.483563107252121,16384.0,60,60,0,0.6556502525252526,0.6298369655201118,False,17.596424353308976
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,18,0.33388981421788533,0.3309357583522797,0.33218855907519657,0.3365628056228161,0.33339423313736916,0.015771405678242444,0.09585503472222223,0.15946596604254512,0.051337749573091666,1.536072353521983,16384.0,60,60,0,0.6560833333333334,0.5926172496610087,False,17.5953621417284
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,19,0.3167083464562893,0.3131285458803177,0.3148911319673061,0.3082283280789852,0.3132390874127547,0.015456095504729699,0.09793836805555557,0.15995660651889115,0.0563114215257681,1.5135966410239539,16384.0,60,60,0,0.6617007575757576,0.6416404156435495,False,17.59504446014762
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,20,0.29694317405422527,0.29843739196658137,0.3006929613649845,0.30138619169592856,0.2993649296462536,0.01473886805276076,0.09092881944444443,0.1558964010535015,0.056576855496192964,1.5050856987635295,16384.0,60,60,0,0.6917007575757576,0.67559589951833,True,17.98767382092774
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,21,0.31172942245999974,0.31273658499121665,0.31385215347011886,0.31186926836768786,0.31254685670137405,0.01524551782446603,0.09381510416666666,0.15641655965397755,0.05581364942611091,1.5147509048382441,16384.0,60,60,0,0.6676489898989899,0.6485684380950703,False,17.602001581341028
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,22,0.3141382391254107,0.31531812498966855,0.31466667478283245,0.31485086133082707,0.3147434723873933,0.017138287502651412,0.0984375,0.1554405885438124,0.054786913702264434,1.4913623253504436,16384.0,60,60,0,0.6627007575757575,0.6388968388996852,False,17.60522441379726
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,23,0.30849988063176476,0.3029129353662332,0.30182341759403547,0.30495764141281445,0.30454846744736036,0.015178563876543195,0.09848090277777777,0.15797377942750854,0.05803432908530037,1.530920113126437,16384.0,60,60,0,0.6646502525252524,0.6482719407590001,False,17.597150300629437
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,24,0.2972991128762563,0.289458566904068,0.29630260293682414,0.2953212981422742,0.29459539651870725,0.016846120163487893,0.09698350694444445,0.1549031931699978,0.057361844880506406,inf,11878.4,60,59,1,0.533,0.40459498643461556,False,17.59263277426362
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,25,0.30408274158835413,0.2994366390009721,0.30598190054297447,0.3038283847272396,0.3033324144780636,0.014966089352189254,0.09717881944444445,0.1550074960829483,0.057219880519227856,1.5546164115269978,8192.0,60,60,0,0.6587209595959596,0.6407509488159622,False,17.58298929128796
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,26,0.28465611053009826,0.2905863091349602,0.2834161182244619,0.2918952864905198,0.2876384563744068,0.018060018801285573,0.09216579861111113,0.15386401139613654,0.057773607519144815,1.600185720125834,8192.0,60,60,0,0.6777108585858586,0.6514002511846094,False,17.5855080652982
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,27,0.30587319334348045,0.2966044296820958,0.2998254425823689,0.29458625564972557,0.2992223292589188,0.017067672684788704,0.09537760416666667,0.1541852664823333,0.05754447084230682,1.6020834883054098,8192.0,60,60,0,0.6786691919191918,0.6641438688117067,False,17.584394617006183
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,28,0.28665873433152833,0.2846601814031601,0.284017230818669,0.28487403417627016,0.285052544871966,0.01616892494688121,0.0894314236111111,0.14932688760260743,0.05679686049827271,2.405739742517471,8192.0,60,60,0,0.5492083333333333,0.4305781148552964,False,17.58011816535145
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,29,0.2779808484017849,0.2763064980506897,0.28033208747704824,0.27763467729091645,0.2780635287364324,0.016224082792177796,0.09092881944444443,0.15268216524273157,0.06080017714347277,1.5132635434468586,8192.0,60,60,0,0.6637108585858587,0.6431521301450318,False,17.584366327151656
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,30,0.27675689980387685,0.28260065491000813,0.28711558307210605,0.2804155079027017,0.28172216191887856,0.016590016762105128,0.09496527777777777,0.1507360062044528,0.058805065415799614,1.5988700767358144,8192.0,60,60,0,0.6807209595959597,0.6566554998708893,False,17.967336680740118
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,31,0.2862213479975859,0.28770506059130035,0.28336191549897194,0.2903772289554278,0.28691639030973115,0.015505106770433486,0.09767795138888889,0.15630148297382723,0.06213889138566124,2.033524077137311,8192.0,60,60,0,0.5,0.33401360544217684,False,17.581562471576035
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,32,0.29149438651899495,0.28686935181419054,0.28680398091673853,0.29378290648261707,0.28973765795429546,0.016401341010350734,0.09552951388888889,0.1516861550302969,0.05897216831023495,1.8960060765345892,8192.0,60,60,0,0.6217916666666667,0.549418937783581,False,17.597611569799483
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,33,0.2581580266356468,0.2620858798424403,0.25869614457090695,0.2644954693814119,0.2608588804801305,0.017234499799087644,0.0873263888888889,0.1458654817607668,0.05976072108993927,1.518225469191869,8192.0,60,60,0,0.6786792929292929,0.6558255598258967,False,17.589497233740985
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,34,0.2772957218190034,0.2734264947474003,0.27571999952197074,0.278426643460989,0.2762172142664591,0.016053425807816286,0.08975694444444444,0.14804698820743298,0.058736855603961476,1.5436176051696142,8192.0,60,60,0,0.6747108585858586,0.6513817684203833,False,17.595130003988743
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,35,0.26433382332324984,0.26053594301144284,0.25640289559960366,0.2607421504954497,0.2605037028590838,0.01634255120297894,0.08522135416666668,0.1454593405334486,0.05962501871399582,1.456323821345965,8192.0,60,60,0,0.6997108585858586,0.6805801539592249,True,17.593786590732634
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,36,0.25674815513193605,0.2584880147129297,0.26170307596524556,0.2556225626418988,0.25814045369625094,0.01616910273442045,0.08691406249999999,0.14842843444397052,0.06326197498581475,1.6672512074311574,8192.0,60,60,0,0.6827209595959596,0.6706240815952638,False,17.58909205161035
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,37,0.2685066978136698,0.2678186861177286,0.26559635773301127,0.26483082994818685,0.2666881458212932,0.01652714122707645,0.09040798611111112,0.14777548619442513,0.06207579896371396,inf,7714.133333333333,60,59,1,0.5,0.33401360544217684,False,17.58731393236667
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,38,0.2618658314148585,0.2610956847667694,0.25745554169019064,0.25367488116025927,0.2585229833920797,0.015797507584405443,0.08730468750000002,0.14633396545218097,0.06179514509211812,1.5306912511587143,4096.0,60,60,0,0.6957196969696969,0.6833773091671411,False,17.591165263205767
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,39,0.28441174402832986,0.2819498601059119,0.28669288928310077,0.28784921814997994,0.28522592758138976,0.01600535095203668,0.09301215277777779,0.15406247677488458,0.06289445468638506,1.9984021792809168,4096.0,60,60,0,0.5,0.33401360544217684,False,17.590002867393196
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,40,0.2646880151083072,0.26619220338761806,0.2662857251862685,0.2627593251566092,0.2649813188860814,0.016446665356246132,0.08888888888888889,0.14730119616207152,0.05999502254029114,1.6146263927221298,4096.0,60,60,0,0.6817310606060606,0.6557888471270168,False,17.975551732815802
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,41,0.26450351948539413,0.26757165839274727,0.2685886314759652,0.2632723281780879,0.26598403602838516,0.01705839439528063,0.09166666666666669,0.1466722449287772,0.061517470764617124,2.071691770354907,4096.0,60,60,0,0.5051249999999999,0.3451748367609922,False,17.588475247845054
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,42,0.257622467726469,0.25893297667304677,0.25689184963703154,0.25658450548847517,0.2575079503158728,0.016441540012601764,0.09021267361111111,0.14707230530265306,0.06207233416433963,1.5753522525231043,4096.0,60,60,0,0.6987411616161616,0.6945443913051775,False,17.588428015820682
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,43,0.26286619578798615,0.2646047612031301,0.26696535050868986,0.2675710581243038,0.2655018411576748,0.015421779407188297,0.0859375,0.1419119083012144,0.05773961335006687,1.5178735305865605,4096.0,60,60,0,0.6927108585858586,0.6772546874128423,False,17.590320247225463
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,44,0.25341186821460726,0.2483654501537482,0.25462215517958003,0.25761212905248004,0.25350290139516196,0.01673278082162142,0.08713107638888888,0.145527969342139,0.06456394507032302,inf,3481.6,60,59,1,0.5,0.33401360544217684,False,17.589044209569693
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,45,0.24313193671405314,0.24026344045996667,0.2452723618596792,0.2463166244328022,0.24374608943859735,0.017808885243721307,0.08578559027777778,0.14292483478784562,0.06410594864541458,1.5881549388170242,2048.0,60,60,0,0.678739898989899,0.653357596167982,False,17.596826403401792
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,46,0.23448886970678964,0.2296861194074154,0.23180049210786818,0.23435162181655567,0.23258177464207014,0.01733917483749489,0.08051215277777776,0.13977041031337448,0.06247297037496335,1.622095513343811,2048.0,60,60,0,0.6766994949494949,0.6623810825740324,False,17.593106482177973
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,47,0.257238915314277,0.25982941736777626,0.2532862201333046,0.25617117807269096,0.2566314342121283,0.01665026876532162,0.08554687499999998,0.14767780080437656,0.0652925551817235,1.6232763091723124,2048.0,60,60,0,0.682689393939394,0.6645150405971781,False,17.59577537421137
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,48,0.237851000080506,0.23860955089330674,0.24142159298062324,0.2399562863012155,0.2394596070051193,0.016592248156666756,0.08387586805555555,0.1455164724547002,0.06568507888975243,1.538183907667796,2048.0,60,60,0,0.6777108585858587,0.6513916400245028,False,17.5932344943285
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,49,0.24609431301554044,0.24774609009424844,0.2452588488658269,0.24432807279129823,0.2458568297326565,0.01633927527970324,0.08428819444444445,0.14503210803700817,0.06677524357413252,1.6717113316059113,2048.0,60,60,0,0.6787108585858586,0.6634408473454079,False,17.598396016284823
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,50,0.23582157045602797,0.22757611349225043,0.23479094356298447,0.23341884439190227,0.23290186685820422,0.015563510016848643,0.08216145833333334,0.14205854114972885,0.06433424593673813,1.6340144246816635,2048.0,60,60,0,0.6927209595959596,0.674156765798468,False,17.977083776146173
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,51,0.222397909561793,0.2215695748726527,0.21349369784196218,0.21762807816267013,0.21877231349547704,0.015025535427654783,0.08114149305555556,0.1401950704347756,0.06757858091344436,1.5981044073899586,2048.0,60,60,0,0.6826792929292929,0.667621977785719,False,17.597118043340743
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,52,0.24435503470400968,0.24757210140426952,0.24384079252680144,0.24283573230107625,0.24465091203649839,0.015264635028628012,0.08122829861111111,0.14345334352304542,0.06657858461969429,1.6824473669131597,2048.0,60,60,0,0.6917209595959596,0.6783899047275398,False,17.582997455261648
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,53,0.23721794188022613,0.23356566950678825,0.23756538331508636,0.22924653602143127,0.23439888395369052,0.01666640678886324,0.08710937499999999,0.1500202310582002,0.07490899770313668,2.161208445827166,2048.0,60,60,0,0.5,0.33401360544217684,False,17.58580224402249
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,54,0.22513492653767267,0.22342123687267304,0.2242628316084544,0.22588258584340412,0.22467539608478546,0.016227881067122023,0.07990451388888889,0.13837629426270723,0.066279900030026,1.567416359980901,2048.0,60,60,0,0.6686565656565657,0.6278172472269817,False,17.581914553418756
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,55,0.2523054586102565,0.24790076563755672,0.24751487672328948,0.25198390868802867,0.2499262522906065,0.01585528109377871,0.08893229166666665,0.14623262596627076,0.06721578582914339,1.7544709493716557,2048.0,60,60,0,0.5051666666666667,0.34514569219579083,False,17.58319338876754
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,56,0.25318542396028837,0.24440097734332084,0.24001952446997166,0.2498311733206113,0.24685927803317706,0.01791939896841844,0.08611111111111111,0.14708940653751293,0.06817615285722746,inf,1894.4,60,59,1,0.5,0.33401360544217684,False,17.57811996527016
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,57,0.22949365687867004,0.22313021173079808,0.2203538888444503,0.2225600851078828,0.22388446008165677,0.01735128800695141,0.08075086805555554,0.13998435733632913,0.06806487501081494,1.6550722022851307,1024.0,60,60,0,0.671689393939394,0.6524950523586592,False,17.578517954796553
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,58,0.22685179164012273,0.23388654527564842,0.23169784198204676,0.2278926767408848,0.2300822136302789,0.018620258984932057,0.08856336805555555,0.1454986177177893,0.07032265504822137,2.0757048318783444,1024.0,60,60,0,0.5070707070707071,0.35087555103499823,False,17.582179718650877
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,59,0.23185438190897306,0.23165316668649513,0.23525994966427485,0.23817605276902518,0.2342358892162641,0.01818282458310326,0.08107638888888888,0.14165807972765626,0.0660998383950856,1.6794835786024729,1024.0,60,60,0,0.6707083333333334,0.6278797936101134,False,17.581446638330817
WBCIC_MI,MS4_LiteBN_FourSampleCE,0,60,0.24106239701310794,0.24045598804950713,0.2424930324157079,0.24243335748712222,0.2416111965974172,0.016444639473532637,0.0883029513888889,0.14567194980465706,0.0683865672391322,1.6914722591638565,1024.0,60,60,0,0.6767411616161616,0.6575876840832939,False,17.967212127521634
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,1,0.703075749533517,0.7070737528422523,0.7047317255110968,0.7095238935379755,0.7061012803562103,0.01641063908455036,0.3058035714285714,0.23684789405928716,0.04963989326700805,1.4242667404432146,65536.0,63,63,0,0.6239646464646464,0.6187442064709325,False,18.777587697841227
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,2,0.643287908463251,0.6466006551470075,0.6470066895560612,0.6458287655361115,0.6456810046756079,0.012963746888710865,0.25727513227513227,0.19164717512786705,0.031900136302860954,1.0718994519067189,65536.0,63,63,0,0.6949469696969697,0.6927363997550511,False,18.393513361923397
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,3,0.5892538797287714,0.591649263624161,0.5903493383574108,0.5868261390262179,0.5895196549476139,0.013844802498906142,0.18785135582010581,0.20209446202510253,0.03967024420422536,1.3437948889202542,65536.0,63,63,0,0.7611540404040404,0.7601156008617591,False,18.397927237674594
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,4,0.5399258713873606,0.5421911799718463,0.5413171147543286,0.5387608683298505,0.5405487612126365,0.013788812341065042,0.16856812169312171,0.2146970792501061,0.05005786629029051,1.534234434839279,65536.0,63,63,0,0.8103396464646464,0.81005576008255,False,18.385907419025898
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,5,0.4832281020898668,0.4873292138652196,0.4844559889937204,0.4828104660624549,0.48445594121539404,0.016780256589372006,0.14554398148148143,0.20675423839893292,0.054072428440487895,1.5419451017228385,65536.0,63,63,0,0.8155896464646464,0.8147726465017355,False,18.389371637254953
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,6,0.4759725384295933,0.4797483535986098,0.48237471211524235,0.4767121909156678,0.4787019472273569,0.016340658386489227,0.14837549603174602,0.20227320243914923,0.051949665645167,1.4587204541478838,65536.0,63,63,0,0.8475176767676768,0.8468481435068634,False,18.39220010023564
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,7,0.43567178883249796,0.4408158210534898,0.4445132693601033,0.44298839569091797,0.4409973176698836,0.015641687020275092,0.1284515542328042,0.19481214750853793,0.054420110744931714,1.5476027027009025,65536.0,63,63,0,0.8576199494949496,0.8569967198942517,False,18.397789558395743
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,8,0.422071531651512,0.43103180045173284,0.4190935227606032,0.42551158155713764,0.42442711005135186,0.01580230508088356,0.12258184523809523,0.18659208101964503,0.052053039923073745,1.4547552248788258,65536.0,63,63,0,0.8555782828282827,0.8552414789230649,False,18.433397257700562
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,9,0.4312646800563449,0.42684126184100196,0.4325384232732985,0.4313844589013902,0.4305072057814825,0.015579753307743914,0.12590939153439154,0.18635968714164047,0.05133582053893301,1.4287192045696198,65536.0,63,63,0,0.8525795454545454,0.8520643544616853,False,18.45534714218229
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,10,0.39597959792803206,0.39464583803736974,0.38911883698569405,0.3941035109852988,0.3934619483493623,0.015916761410023485,0.11592675264550265,0.18186796720696508,0.054809735112247016,1.5080013142691717,65536.0,63,63,0,0.8576401515151517,0.85700107024525,True,18.842522307299078
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,11,0.4167554719107492,0.4178251259856754,0.4134119545656537,0.4142905662930201,0.4155707808714064,0.016317828218378717,0.12322255291005288,0.1819484640681554,0.05171157900618497,1.4446969070131817,65536.0,63,63,0,0.8656098484848485,0.8652919990272194,True,18.460538069717586
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,12,0.3952776032780844,0.3919418260218605,0.39401111290568397,0.3893947099882459,0.3926563116293105,0.015459755879072916,0.11464533730158731,0.17905797147088584,0.05366301585343622,1.4328148137955439,65536.0,63,63,0,0.8716628787878788,0.8710306479909395,True,18.458986615762115
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,13,0.38668543431493974,0.389469554263448,0.3894976301798745,0.3881657466528908,0.3884545928902096,0.015393535924395399,0.11466600529100526,0.17462781172186606,0.05173135966693282,1.4805710088639032,65536.0,63,63,0,0.8605997474747475,0.860194406337971,False,18.4562635011971
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,14,0.37980746158531736,0.38155831231011283,0.38197316513175056,0.384662743125643,0.38200042124778505,0.014259299880544108,0.11148313492063491,0.16932500906722256,0.05003285784983918,1.367401896015046,65536.0,63,63,0,0.8706300505050505,0.8703414773900716,False,18.455539821647108
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,15,0.3940919826901148,0.39359119487187216,0.3959693326836541,0.3917672601011064,0.3938549468441615,0.014191305091131538,0.12045304232804235,0.1731940470438786,0.049840902510498254,1.405549372945513,65536.0,63,63,0,0.8485883838383839,0.8475897662359856,False,18.465808669105172
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,16,0.3713257483073643,0.363738148931473,0.3669600628671192,0.36382063797542025,0.366461148101186,0.015800944677302763,0.11518270502645499,0.16901373078741094,0.051198745989018954,1.4136698879892864,65536.0,63,63,0,0.8766098484848485,0.876197964083881,True,18.4673888431862
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,17,0.3725811453565719,0.3700538684451391,0.3688736063620401,0.3692926248860738,0.37020031256335123,0.016164460958587746,0.10980902777777778,0.17026531030103642,0.053552538659127936,1.4990336838222684,65536.0,63,63,0,0.8775770202020201,0.8772409362049206,True,18.472666727378964
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,18,0.3587598204612732,0.3562828153371811,0.3578301627957632,0.35660267231010256,0.3573688670756325,0.016125327885328306,0.11102843915343914,0.16569333959114613,0.05139697432301189,1.4320166215064034,65536.0,63,63,0,0.8715467171717173,0.8710962036205994,False,18.465474946424365
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,19,0.36871664438928875,0.3722225127239076,0.3683491051197052,0.36739467084407806,0.3691707338605608,0.014526705290856106,0.12020502645502644,0.17438668290537498,0.05642946952924369,1.5201119421020386,65536.0,63,63,0,0.8586098484848484,0.8579204182698537,False,18.46117005031556
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,20,0.3681587829949364,0.3663875711342645,0.3683093116870002,0.3711376478747716,0.36849833173411234,0.014760002763646226,0.115224041005291,0.17138207859542,0.05418019958096679,1.5521578504925682,65536.0,63,63,0,0.8705997474747476,0.8699058409562781,False,18.843221840448678
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,21,0.348140309017802,0.3492251085856604,0.348774270405845,0.35216153803325834,0.34957530881677357,0.016602612669683166,0.11158647486772487,0.1683417997623562,0.05418350923037718,1.3881749804057772,65536.0,63,63,0,0.8795871212121211,0.8791966635890024,True,18.461772978305817
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,22,0.35249791353467913,0.35198158356878495,0.35360486214123077,0.3543906349038321,0.3531187479458158,0.014690269716084003,0.10650214947089949,0.16504035744244458,0.05277842039823847,1.4959954543719216,65536.0,63,63,0,0.8856489898989899,0.885510421206124,True,18.465524544008076
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,23,0.32625029295209856,0.3262933109487806,0.32683791030967047,0.32694027561043937,0.32658044591782587,0.014755018558057527,0.10517939814814814,0.1638646946145744,0.05570649203878863,1.4398682003929502,65536.0,63,63,0,0.8746502525252525,0.8742908627251309,False,18.461761243641376
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,24,0.34754452606042224,0.34808778455333106,0.34719800476043944,0.34664110460924724,0.3473678557645707,0.016280360165096465,0.10999503968253968,0.17006175959157566,0.058614884754495014,1.4760686953862507,65536.0,63,63,0,0.8745669191919193,0.8740526561847399,False,18.426159403286874
WBCIC_MI,MS4_LiteBN_FourSampleCE,1,25,0.34232267193377963,0.34850411637434886,0.346027110777204,0.34561462369230056,0.3456171313448558,0.014752615354068223,0.1115244708994709,0.16842940589659428,0.05622885562479496,1.4717949401764643,65536.0,63,63,0,0.8745669191919191,0.8743502389596595,False,18.37093130685389
