checkpoint,checkpoint_sha256,early_stopped,elapsed_seconds,epochs_ran,fold,inner_val_BA,model,seed,selected_epoch,task,trainable_parameters,variant,reused_from_completed_seed0
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,4ebc3c2a37ba0480e08a22a2b4865ff93cfda5eb7cebeb689dd5f19e7c5116ea,True,34.13969014212489,23,2,0.7549999999999999,LiteBN,0,15,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold2/selected.pt,f1cf3ee43a2e3fcad18c010262f33d39256534e65550a8c06709e999e5ee1824,True,87.90207446366549,52,2,0.7799999999999999,LiteBN,0,44,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold3/selected.pt,ee49dd726605960c4f7cc74cf9550d318a6dd0801b255ad416fae6ac4b7dbd42,True,39.14965968579054,23,3,0.7616666666666667,LiteBN,0,15,OpenBMI_MI,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold3/selected.pt,cdf8b5c9d0c01a8e080428333d0ef9a7e1f1468645e1de0bba44004aec2b3e46,True,66.59295094758272,39,3,0.7566666666666667,LiteBN,0,31,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,3dc7716f5239d82e8a3e596124329efa36a2900a7e93e3e56b88a23c9e6384f1,True,57.90870671067387,39,3,0.7549999999999999,LiteBN,0,31,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold3/selected.pt,672f898b98e480520a05ac5e11d71ea1a66b64bc886cc37fb5807c798b65fa2c,True,89.66874472331256,53,3,0.7766666666666667,LiteBN,0,45,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B1_SAME_SCALE_63/fold4/selected.pt,dc596015a689eacc0ff8cb78e801f8fd3e675df71dcb7eb1921fd15322f903ae,True,75.43072257842869,44,4,0.7233333333333333,LiteBN,0,36,OpenBMI_MI,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B2_SCALE_COLLAPSE/fold4/selected.pt,789b7ec0a35f00af8db724a123d98edb15ba368c3e0959c81117c58d7fdcda7f,True,42.66678677871823,25,4,0.7066666666666667,LiteBN,0,17,OpenBMI_MI,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,f161fd6a3e4539d75132f54a962935549062c4c1690759777997dae8f1d09460,True,32.77362736966461,22,4,0.7200000000000001,LiteBN,0,14,OpenBMI_MI,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_MI/B4_ONE_STAGE_BACKEND/fold4/selected.pt,50ab3683ae7282c95645a2351b881961bfcccee02d9674897c7f7196245ac448,True,87.84785353112966,52,4,0.735,LiteBN,0,44,OpenBMI_MI,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold0/selected.pt,7b82685b20cc3accd8863b7d15c295dd5f9773f48f03fa2bb1d8cf4ca232b6ba,True,164.00257489923388,18,0,0.8735858585858587,LiteBN,0,10,OpenBMI_ERP,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold0/selected.pt,801528b7e8a4a774af234b95f18a487b076e68ba4c710e7356f7f4999f48fe99,True,169.58754562493414,18,0,0.8798989898989898,LiteBN,0,10,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,3b532bcc1a5e738c158bded60b28ee8466b389f6a2b3812224da7d70772fc5af,True,218.9606063356623,22,0,0.8759595959595959,LiteBN,0,14,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold0/selected.pt,7e2b0a5aadaaf9c164a3aa2a81901b6a61da75ef6632699b8c6872e080226f54,True,223.4600062770769,25,0,0.8735858585858584,LiteBN,0,17,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold1/selected.pt,47aaba8020ac6ee096e95ca32365a8e67cc570d2935a908ea8cb47508f86ec76,True,202.90288868173957,22,1,0.8352020202020203,LiteBN,0,14,OpenBMI_ERP,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold1/selected.pt,249ebb44511cb143647eb41c85c9d3c488b34d31da8070742ce98d0e4e83475c,True,199.83149703312665,22,1,0.8376767676767677,LiteBN,0,14,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,d6ca6afb61bba46e5575f8a8e362041328a4921f0814e13778bf676899e3e46c,True,176.88696872722358,22,1,0.8333333333333334,LiteBN,0,14,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold1/selected.pt,48105fad30f83318582d4d19d0464f99307b0af745cedbbd19f2e320167e4c49,True,148.96250908169895,18,1,0.8276767676767677,LiteBN,0,10,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold2/selected.pt,9d7b1a9673674fee8f9d7c79b10b1a5bea78324f01e9ea6259354ff4e735e50a,True,210.71104378812015,25,2,0.7966666666666667,LiteBN,0,17,OpenBMI_ERP,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold2/selected.pt,4d5801a2b35447363ae0040d66d1c726e824278c2fb387cbac60cfc19541d29e,True,346.95181438792497,38,2,0.8054040404040403,LiteBN,0,30,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,88a392fa36ab383db02fc29b7acf01e23c09a89db57970ed17491485d4ff9029,True,230.51485237665474,24,2,0.8101010101010101,LiteBN,0,16,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold2/selected.pt,cf6876d29d97127c647434e7f384e994b0ce3c9345d121d22d50d199ce196247,True,239.5090695526451,27,2,0.7879797979797979,LiteBN,0,19,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold3/selected.pt,b2d97ca63a9ef94b44c0f8aadd76e4f671cfd754f6216eaa7c81d63341677e77,True,169.28507390245795,18,3,0.8444949494949495,LiteBN,0,10,OpenBMI_ERP,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold3/selected.pt,07ca58f493b8dc977e65e3fe3608e808b0cc0f4f73f0834d770e6ed9d2e5b615,True,202.34302964434028,21,3,0.8366161616161616,LiteBN,0,13,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,ce8be1a029a9c18764f2c8daf463483bcd453d5fa2d7f26aab35ab1905829b0c,True,170.79675278626382,18,3,0.8408080808080807,LiteBN,0,10,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold3/selected.pt,5263ef6f99519e464e7cb9f112e0f795aa4d2df0a745dcd74f3e754e84e9650b,True,160.84199668001384,18,3,0.8316161616161616,LiteBN,0,10,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold4/selected.pt,8442a3ac1d9055c2a2d5f85c3f1b9495ed30fb98564563b8de945e1ab24635ab,True,207.6840996146202,22,4,0.8344949494949495,LiteBN,0,14,OpenBMI_ERP,47850,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B2_SCALE_COLLAPSE/fold4/selected.pt,58e2b3f143d8f98ec6a223174a9125d2b7f86f05d6efd73bd3e2a4f5dca29a8b,True,216.1593208257109,23,4,0.8204545454545454,LiteBN,0,15,OpenBMI_ERP,47978,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,a1e4733b79bd5741d7252e0cbb34beec90a01f1ea6ad045c1e5b89d353373091,True,224.91228936612606,22,4,0.833939393939394,LiteBN,0,14,OpenBMI_ERP,46874,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B4_ONE_STAGE_BACKEND/fold4/selected.pt,1a02fe7b2ac6db10c699bebb87e43d986f190c2e90316b0bb3e466a824c141ee,True,241.64236899279058,27,4,0.8111616161616162,LiteBN,0,19,OpenBMI_ERP,41770,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0/selected.pt,89ab99801503da8316ef7d047e8b20b2412de7f856bcb632eaadac2e219e0591,True,66.69895389676094,39,0,0.9583333333333334,LiteBN,0,31,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold0/selected.pt,48642c7f3e60dae3e9ce1afeeb1c7a7667f4e9f0ed55a97fd428df1d29a674ca,True,69.0707196034491,41,0,0.935,LiteBN,0,33,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,faea0515c8fb4af36db4d93485a0fbdd4dcb5e0a8cddc527d089f183c1e46206,True,48.84793047513813,33,0,0.9483333333333334,LiteBN,0,25,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold0/selected.pt,ffe385be2a2f4a01fb48d83e5eae6264028fe17b976b3fe87699c7ab0661294e,True,72.86859861481935,44,0,0.89,LiteBN,0,36,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1/selected.pt,aa937c5fc13b3dbc5437ed88f067783dac16ca81ad3392549d90f14ae61bfa28,True,50.087294415570796,30,1,0.9433333333333334,LiteBN,0,22,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold1/selected.pt,69d93cfc198115f7251ece9fb421843211f4b2ae011384dbdc378a27a83baa1a,True,32.04845592658967,19,1,0.8966666666666666,LiteBN,0,11,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold1/selected.pt,d66a95854b78fd5ff2f0bee813e209d7337a0718fefa0b917ba03559aff8431d,True,68.05314276367426,46,1,0.975,LiteBN,0,38,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold1/selected.pt,83f57f3cd5d5f8b8625a5b21a65c831f270253a0ab064cf907e5cbf266235660,True,39.76073695719242,24,1,0.875,LiteBN,0,16,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold2/selected.pt,b4a8e315d6eac3c8080949222c780416bfc800d4decd77a4d10e4cd3e3e2d90a,True,73.64354160334915,44,2,0.8799999999999999,LiteBN,0,36,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold2/selected.pt,7a5a309d11ab620eac16a03892e37d1e4f219e1b183ff600ad15eb2f56de0506,True,54.13252129685134,32,2,0.9050000000000001,LiteBN,0,24,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold2/selected.pt,3851e1d71f3ce0eaecc98fdef75fb04a8bf0d6a1f1585c12de25b86d0b6a4e1a,True,50.45471900328994,34,2,0.8733333333333334,LiteBN,0,26,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold2/selected.pt,f2fc48960acf656f4ac0a8257fe2d1e8886ea414d3e879b503e6800ec4c4c49e,True,68.0921975178644,41,2,0.79,LiteBN,0,33,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold3/selected.pt,4ae91ca556428585f223b801e222139981fd334ff74fc544f3d0b2491523491e,True,51.717295351438224,31,3,0.835,LiteBN,0,23,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold3/selected.pt,32edc013cfec844e7b708ecd7c1d3032eaa22679b3f79375de72a717cbeff61d,True,40.00890167616308,24,3,0.8633333333333333,LiteBN,0,16,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold3/selected.pt,01ff99fd95e1f67016f10a433799053c0daf9dbe8e22a28e064a60f0748a7f11,True,48.47488291375339,33,3,0.835,LiteBN,0,25,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold3/selected.pt,58a418ff42e26462291f24d59464fb4c28616fd3b73247c5e7c8993c758f5071,True,60.58879982121289,37,3,0.755,LiteBN,0,29,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold4/selected.pt,26cefc20a58cdb1bebb9c5fe92bf70496d19eec55adc65e0b87f9d6f07bae081,True,53.99703392479569,33,4,0.9283333333333332,LiteBN,0,25,OpenBMI_SSVEP,47980,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B2_SCALE_COLLAPSE/fold4/selected.pt,57b7d7d968d23be3c3565c33d9bdf7c52b09f7f5babeffb0a206995f93e0b8a8,True,31.36756098922342,19,4,0.8683333333333335,LiteBN,0,11,OpenBMI_SSVEP,48108,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B3_SINGLE_SPATIAL_BASIS/fold4/selected.pt,f69b0b24268a3869561c50ac1fbfdce61caa087b139a1761fded856bd7d8a199,True,40.60376701038331,28,4,0.9333333333333335,LiteBN,0,20,OpenBMI_SSVEP,47004,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B4_ONE_STAGE_BACKEND/fold4/selected.pt,22dc5cc8b2a040e9423b8932ceabfb35c695711d47a05abe10ab4c21da99cdb5,False,98.11254135891795,60,4,0.9133333333333332,LiteBN,0,55,OpenBMI_SSVEP,41900,B4_ONE_STAGE_BACKEND,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B1_SAME_SCALE_63/fold0/selected.pt,e101dfbc59ff38aad2f64f8a22805bf8a4ac167ff86a3e267f10b7c4ec5f66c2,True,97.64739023242146,22,0,0.6756275252525252,LiteBN,0,14,WBCIC_MI,47658,B1_SAME_SCALE_63,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B2_SCALE_COLLAPSE/fold0/selected.pt,66922aed96cf42a5bf38b775cfe86f5fe4a64d90a59b2f3c6e1f171e7be97e0d,True,88.9418312041089,20,0,0.6915328282828282,LiteBN,0,12,WBCIC_MI,47786,B2_SCALE_COLLAPSE,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B3_SINGLE_SPATIAL_BASIS/fold0/selected.pt,5cb11cfca3b005f1562188b9ff1d85f42ccfc6726157bbda230df5d4e14ecae9,True,109.85964053776115,28,0,0.7015757575757575,LiteBN,0,20,WBCIC_MI,46778,B3_SINGLE_SPATIAL_BASIS,True
/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/WBCIC_MI/B4_ONE_STAGE_BACKEND/fold0/selected.pt,50562d7fbd346c7eb82cb05af863e9faca810437280cfa5e405c456ee80c1bd0,True,105.88589026220143,24,0,0.6825454545454545,LiteBN,0,16,WBCIC_MI,41578,B4_ONE_STAGE_BACKEND,True
