epoch,validation_macro_BA,validation_BA_mi,validation_BA_erp,validation_BA_ssvep,train_task,train_persistence,train_order,train_budget,train_total,train_grad_norm,lambda_p_effective,lambda_order_effective,lambda_budget_effective,orthogonality_error,gate_mean_mi,gate_mean_erp,gate_mean_ssvep,gate_active_mi,gate_active_erp,gate_active_ssvep,elapsed_seconds
28,0.7359820426487094,0.6994444444444444,0.5740572390572392,0.9344444444444444,0.42158575202817117,0.2061397936021056,0.013826590858260605,0.4716876890057715,0.4988584404236802,1.2689352236061453,0.35,0.2,0.005,2.980232238769531e-07,0.47059500217437744,0.4521447420120239,0.4896867871284485,0,0,2,581.0422937870026
29,0.7372109988776656,0.7211111111111111,0.5610774410774411,0.9294444444444445,0.4230086711522575,0.20402593144746584,0.014035832215204973,0.46989119164297516,0.499574369916292,1.303172271385371,0.35,0.2,0.005,2.384185791015625e-07,0.4695417284965515,0.4494073987007141,0.4879215955734253,0,0,2,600.9656145572662
30,0.7504433221099888,0.7194444444444444,0.5818855218855219,0.95,0.4209153802595406,0.19465571600143042,0.013955220101383801,0.46830042026867374,0.4941774272473059,1.255400367986376,0.35,0.2,0.005,3.5762786865234375e-07,0.4683678448200226,0.4474748969078064,0.4864976108074188,0,0,2,620.977213382721
31,0.742749719416386,0.7188888888888889,0.571026936026936,0.9383333333333334,0.4233275824618117,0.19094820223122,0.014416071586310863,0.4664698426968583,0.4953750154682409,1.254847842399205,0.35,0.2,0.005,3.5762786865234375e-07,0.4671717882156372,0.4448685050010681,0.48482877016067505,0,0,1,640.9179232120514
32,0.7440291806958473,0.7194444444444444,0.5737542087542088,0.9388888888888889,0.4148859014020902,0.20170099309114653,0.013842199123943242,0.4647785834619932,0.4905735772346782,1.2771984528158313,0.35,0.2,0.005,2.980232238769531e-07,0.46584370732307434,0.4422346353530884,0.48364031314849854,0,0,1,660.8118913173676
33,0.7455499438832772,0.721111111111111,0.5816498316498316,0.9338888888888888,0.41715894179923513,0.19110819237811544,0.013880334646554193,0.4630644324226914,0.4891382004613074,1.2420053565613578,0.35,0.2,0.005,2.980232238769531e-07,0.46462851762771606,0.4399191737174988,0.48224979639053345,0,0,0,680.9183328151703
34,0.7523737373737375,0.7366666666666667,0.5826767676767677,0.9377777777777778,0.41547348956081354,0.18684576521410007,0.013919090556207105,0.4613814342801816,0.48596023538402305,1.2703305911795002,0.35,0.2,0.005,4.172325134277344e-07,0.4633321166038513,0.4373934864997864,0.4807104766368866,0,0,0,700.7331123352051
35,0.7518574635241301,0.7294444444444445,0.5833501683501683,0.9427777777777777,0.4174146613227987,0.18911459067157496,0.01346226320732559,0.4595548296086142,0.4885949985446217,1.308048322379032,0.35,0.2,0.005,2.384185791015625e-07,0.46206605434417725,0.43485528230667114,0.47893965244293213,0,0,0,720.7010037899017
36,0.7321380471380472,0.6833333333333333,0.5869696969696969,0.9261111111111111,0.4154995989019626,0.18056274553604215,0.013984431068752414,0.45774266430150684,0.483782159669377,1.2450003022345426,0.35,0.2,0.005,4.76837158203125e-07,0.4608585238456726,0.43229714035987854,0.47749847173690796,0,0,0,740.7324063777924
37,0.733327721661055,0.6977777777777778,0.5810942760942761,0.9211111111111111,0.41593707554808285,0.1817926470642892,0.013682747790676969,0.455994104670587,0.48458102178350787,1.2800400920003374,0.35,0.2,0.005,1.7881393432617188e-07,0.459459125995636,0.4297390282154083,0.4761713147163391,0,0,0,760.7706525325775
38,0.7408978675645342,0.6983333333333334,0.5871380471380472,0.9372222222222222,0.410778715788761,0.1821286059985651,0.013770376697670077,0.4541884468537625,0.47954874283799503,1.2524589411566192,0.35,0.2,0.005,3.5762786865234375e-07,0.4580260217189789,0.42658478021621704,0.4746392071247101,0,0,0,780.9185748100281
39,0.7561223344556677,0.7344444444444445,0.5928114478114479,0.941111111111111,0.4081153256870876,0.17900010748444317,0.013467676197744418,0.45222313576769607,0.47572001452757934,1.2591227733086203,0.35,0.2,0.005,4.76837158203125e-07,0.45679524540901184,0.4241776168346405,0.47282397747039795,0,0,0,800.9195430278778
40,0.7546408529741863,0.7344444444444445,0.5861447811447812,0.9433333333333334,0.40956312724363025,0.1737255127491238,0.013685137599219228,0.45045367022541083,0.47535634932116927,1.2756972468902017,0.35,0.2,0.005,3.5762786865234375e-07,0.4553109109401703,0.421384334564209,0.4713257849216461,0,0,0,821.0500409603119
41,0.7378731762065097,0.6950000000000001,0.5880639730639731,0.9305555555555556,0.40959724366107836,0.18015192031303298,0.01397345334326274,0.44858196127080474,0.4776880136717146,1.3012157923707337,0.35,0.2,0.005,3.5762786865234375e-07,0.4541500210762024,0.41900771856307983,0.469862163066864,0,0,0,841.0809900760651
42,0.7450617283950617,0.7266666666666666,0.5851851851851851,0.9233333333333333,0.41116986124314997,0.16654727043949555,0.014073160929587956,0.44678062785451655,0.47450993829798477,1.2416162646819497,0.35,0.2,0.005,1.1920928955078125e-07,0.4530335068702698,0.416134774684906,0.4681999683380127,0,0,0,861.0309629440308
43,0.7454601571268237,0.7266666666666667,0.5841582491582492,0.9255555555555555,0.4083151644635423,0.17512727647184212,0.013516599704102378,0.44481065395836517,0.47453708320020516,1.2782047675034711,0.35,0.2,0.005,2.980232238769531e-07,0.45174282789230347,0.41315579414367676,0.466410756111145,0,0,0,880.930216550827
44,0.7396408529741864,0.7116666666666667,0.588922558922559,0.9183333333333333,0.40629400772469065,0.1663865442866477,0.014267026120361603,0.4428776733786146,0.46959708812080814,1.264972032230591,0.35,0.2,0.005,2.384185791015625e-07,0.450316846370697,0.4105520248413086,0.4649845063686371,0,0,0,900.7834706306458
45,0.7498035914702581,0.7216666666666667,0.5932996632996632,0.9344444444444444,0.41109243341695484,0.15862535378921813,0.014022997571764706,0.4409732838100362,0.47162077192948243,1.2902637508427985,0.35,0.2,0.005,4.172325134277344e-07,0.44893351197242737,0.40803855657577515,0.4631901979446411,0,0,0,920.7686574459076
46,0.7468125701459035,0.7294444444444445,0.580993265993266,0.9299999999999999,0.4034170850972149,0.16618731673632828,0.013454306592172552,0.43915683086787427,0.46646929010052546,1.231789047472945,0.35,0.2,0.005,2.384185791015625e-07,0.44774091243743896,0.4049851894378662,0.46179109811782837,0,0,0,940.5933151245117
47,0.7462514029180696,0.7122222222222222,0.5893097643097642,0.9372222222222222,0.40714525953631536,0.16003241410879332,0.01289342658890185,0.43711860380440115,0.46792088045138064,1.2708434780067372,0.35,0.2,0.005,3.5762786865234375e-07,0.4462670683860779,0.4025406837463379,0.46004652976989746,0,0,0,960.4885053634644
48,0.7622446689113356,0.7327777777777778,0.6022895622895623,0.9516666666666667,0.4080707088252094,0.16736305045468786,0.013197123882508724,0.4353068615788611,0.4714637368081886,1.3578216985007312,0.35,0.2,0.005,2.980232238769531e-07,0.4450933635234833,0.39978688955307007,0.4581923484802246,0,0,0,980.2987565994263
49,0.7544500561167228,0.7311111111111112,0.5933501683501684,0.9388888888888889,0.40342695189413624,0.16251145407696752,0.013005963126284497,0.43347896036700667,0.4650745472618353,1.2295175088900272,0.35,0.2,0.005,2.980232238769531e-07,0.44378459453582764,0.39737051725387573,0.45658737421035767,0,0,0,1000.343953371048
50,0.7461840628507295,0.7072222222222222,0.5907744107744108,0.9405555555555556,0.4064643892729394,0.15500017165023589,0.013379740232828065,0.43166345803537104,0.4655487108453412,1.2742880103744079,0.35,0.2,0.005,2.384185791015625e-07,0.44227248430252075,0.39463990926742554,0.45524850487709045,0,0,0,1020.133725643158
51,0.7477497194163861,0.7344444444444445,0.5832491582491582,0.9255555555555555,0.4051510248785821,0.1591762988784603,0.012379603678029831,0.4298337464020631,0.4654878199657547,1.2335011006515717,0.35,0.2,0.005,2.384185791015625e-07,0.4409518241882324,0.39198416471481323,0.4536353349685669,0,0,0,1039.9546098709106
52,0.7541526374859707,0.72,0.6024579124579124,0.9400000000000001,0.4039031462134602,0.15956003706310398,0.012423107831382027,0.42796821544103536,0.4643736208710715,1.266545136955297,0.35,0.2,0.005,2.384185791015625e-07,0.43968647718429565,0.38951194286346436,0.45182350277900696,0,0,0,1059.8240101337433
53,0.7542929292929293,0.73,0.5945454545454546,0.9383333333333334,0.40182943628213114,0.15741023616256,0.012882501230723112,0.42609458409737205,0.46162998704152686,1.2576567675465735,0.35,0.2,0.005,2.980232238769531e-07,0.4384007751941681,0.38662731647491455,0.450208842754364,0,0,0,1080.040560245514
54,0.7497306397306397,0.7150000000000001,0.6003030303030303,0.9338888888888889,0.40026567945970554,0.16070394830726017,0.013292673383360711,0.4241544448326681,0.46129136581287206,1.2483879015824506,0.35,0.2,0.005,3.5762786865234375e-07,0.4368286728858948,0.38420945405960083,0.4487425684928894,0,0,0,1100.0094442367554
55,0.7474691358024691,0.7316666666666667,0.5907407407407407,0.92,0.40271759311729505,0.16000186798171462,0.012714256689161341,0.42227336457956616,0.463372465048995,1.270482640957164,0.35,0.2,0.005,2.980232238769531e-07,0.43560317158699036,0.381319522857666,0.4468148350715637,0,0,0,1119.9573650360107
56,0.7531032547699215,0.7216666666666667,0.6009764309764309,0.9366666666666668,0.39950013383526667,0.15533581271628352,0.01326027419853294,0.4203601969736759,0.458621522255033,1.228154080493428,0.35,0.2,0.005,2.384185791015625e-07,0.4340522289276123,0.3785320818424225,0.4453078508377075,0,0,0,1140.0314886569977
57,0.7530303030303029,0.7266666666666667,0.5935353535353536,0.9388888888888889,0.3984160615462009,0.15621086495501973,0.012504283227809818,0.4184984745823334,0.457683210618028,1.2607768790744176,0.35,0.2,0.005,3.5762786865234375e-07,0.43278032541275024,0.3761584758758545,0.44363194704055786,0,0,0,1160.0458657741547
58,0.7600897867564534,0.7350000000000001,0.6041582491582491,0.9411111111111111,0.3974810473829786,0.15424045098719197,0.012208737058686876,0.4166834995011303,0.45599037046744445,1.2238071421596493,0.35,0.2,0.005,2.384185791015625e-07,0.43160444498062134,0.3734741806983948,0.4417668581008911,0,0,0,1180.0979630947113
59,0.738692480359147,0.7288888888888889,0.5855218855218856,0.9016666666666667,0.4031944046510714,0.15238008703862396,0.011927058537290475,0.41474291041632677,0.4609865585220194,1.2604856062158245,0.35,0.2,0.005,1.7881393432617188e-07,0.43007636070251465,0.37161481380462646,0.44016802310943604,0,0,0,1200.0395338535309
60,0.7490628507295174,0.7261111111111112,0.5966329966329966,0.9244444444444445,0.40014901395156005,0.15746225938897265,0.012355592232371601,0.4129245868910139,0.45979654677560394,1.267473275973418,0.35,0.2,0.005,2.384185791015625e-07,0.4286002516746521,0.36883050203323364,0.4386265277862549,0,0,0,1220.1628448963165
