model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.6696479962362598,0.0625,0.5104166666666666,9.479566847284636,0.7248953594826162,2.4698857174565396,-0.0860810747447734,1.669648040086031,0.4791666666666667,1.6714110588654876,0.020833333333333332,0.59375,0.8062891438603401,2.140802696968118,-0.3713059088137622,3.296539937456449,1.6714110948766272,0.07765782083151862,0.26155196778321016,96,1,1
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.4504737279688318,0.052083333333333336,0.4791666666666667,9.593347638845444,0.6582782142795622,2.310664445782701,0.03421233640983701,1.4504737375924985,0.5416666666666666,1.7803626836587985,0.020833333333333332,0.6041666666666666,0.9447921738028526,2.262401492955784,-0.26601448251555365,3.2046189258495965,1.7803626855214436,0.07389298623699385,0.23018767512015378,96,2,1
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.6527337816854317,0.052083333333333336,0.4479166666666667,8.881626511613527,0.6558863682827601,2.2911526697377362,-0.016171902728577454,1.6527337276687224,0.3645833333333333,1.6131199520702164,0.0,0.5208333333333334,0.788262479492308,2.1071261962254844,-0.33603428141213953,3.1702932491898537,1.6131199199395876,0.10231659668594754,0.3239376995091637,96,1,10
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.6119915113473933,0.041666666666666664,0.4895833333333333,8.797201156616211,0.6284319243471449,2.2808004350711903,-0.026471864354486268,1.6119915361826618,0.46875,1.6670270878821611,0.010416666666666666,0.6041666666666666,0.757916129892692,2.1232005835821233,-0.32790596643462777,3.27820181598266,1.667027101541559,0.08517135292640887,0.2869877260721599,96,2,10
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.6921135960146785,0.052083333333333336,0.5520833333333334,8.773307954271635,0.615533136917899,2.093280777335167,-0.10594562984382112,1.6921135916685064,0.5833333333333334,1.4429051987826824,0.020833333333333332,0.5520833333333334,0.641977031637604,1.7955855913460255,-0.2282108978057901,2.765716896702846,1.4429051994035642,0.07289479574925888,0.2570713258852872,96,1,16
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.9972631993393104,0.0625,0.3541666666666667,8.933208460609118,0.6087231645360589,2.242076010132829,-0.030651593580842018,1.997263237213095,0.4583333333333333,2.511261627698938,0.0,0.6875,1.1420775574321549,3.0597985734542212,-0.45468750890965265,4.535631513843934,2.511261629561583,0.19707799024763517,0.8848557344366176,96,2,16
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.5586160306508343,0.07291666666666667,0.3229166666666667,9.064649571975073,0.6108982992203286,2.316821231196324,-0.007160561236863335,1.5586160247524579,0.6875,2.5006247820953527,0.0,0.8020833333333334,1.2746980927574139,3.056191093598803,-0.6979382412197689,4.2309897529582186,2.500624792650342,0.09226744255283847,0.3900249779302006,96,1,2
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.7141566310698788,0.052083333333333336,0.625,9.880628898739815,0.6354201622307301,2.2409567373494306,0.034421517591302596,1.714156634795169,0.5625,1.610104174974064,0.020833333333333332,0.6666666666666666,0.7399478773586452,2.054245309283336,-0.2896301223275562,3.337631137420734,1.6101041998093326,0.08217659190995619,0.28068007371621206,96,2,2
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.819571443212529,0.07291666666666667,0.5208333333333334,9.361979588866234,0.607226902153343,2.290078757951657,-0.0186792587240537,1.8195714525257547,0.4375,2.0637408836434283,0.010416666666666666,0.5416666666666666,1.1185006566035252,2.674737441663941,-0.41220923769287765,3.591991737484932,2.0637408749510846,0.08995525016992663,0.3763781686623891,96,1,20
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.2694507551689942,0.08333333333333333,0.4479166666666667,9.214952528476715,0.6586389583535492,2.386448902388414,0.06312194412263732,1.2694507936636608,0.5625,1.910156567580998,0.020833333333333332,0.6145833333333334,1.044687243256097,2.4299658704549074,-0.39403012196999043,3.26184358758231,1.910156584965686,0.07443890149200645,0.25087048542142537,96,2,20
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.5873256806905072,0.03125,0.5,9.718678906559944,0.6080217496491969,2.3613827073325715,-0.11598286746690671,1.587325719029953,0.5416666666666666,1.463534704099099,0.0,0.5208333333333334,0.7166023346750686,1.9295952065537374,-0.22632345401992401,2.849685409416755,1.4635347503547866,0.07857615151927651,0.24389102005322152,96,1,21
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.56192284822464,0.052083333333333336,0.28125,8.791377186775208,0.5553544025169685,2.1497197517504296,-0.14818375899146,1.5619228527260323,0.5625,2.72138990710179,0.0,0.7604166666666666,1.2334206214485068,3.207462248081962,-0.6216984450196227,4.752331203470628,2.7213899375249944,0.12387518450850621,0.5613106516733145,96,2,21
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.4517785490800936,0.041666666666666664,0.3541666666666667,9.54606124262015,0.6754412763984874,2.4315916495397687,-0.14779012343691042,1.4517785940940182,0.5625,1.797688890248537,0.041666666666666664,0.5833333333333334,0.9212709453422576,2.320715573616326,-0.15231420084213218,3.3661312324305377,1.7976889053049188,0.07769322797927695,0.25707828329177573,96,1,22
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.4752467193951209,0.03125,0.4375,9.261169294516245,0.669901450475057,2.3450245670974255,0.07123579007262985,1.4752467737222712,0.5729166666666666,1.8289730890343587,0.03125,0.53125,0.9938755834009498,2.415888593221704,-0.3261449399869889,3.3152958638966084,1.8289731110756595,0.08074381996993907,0.2618965618312359,96,2,22
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.3647430160393317,0.03125,0.4895833333333333,9.418890645106634,0.6731707321790358,2.4545802362263203,0.013442454083512226,1.3647430560862024,0.5625,1.3725360129028559,0.010416666666666666,0.53125,0.6084258868359029,1.8007943965494633,-0.19087166525423527,2.9989369176328182,1.3725360256309311,0.07587076805066317,0.20680438517592847,96,1,23
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.221152810069422,0.052083333333333336,0.5104166666666666,9.674369230866432,0.6192363096245875,2.5137650165706873,0.097320826491341,1.2211528286958735,0.46875,1.4760660889248054,0.03125,0.5625,0.6947214424920579,1.821356225758791,0.16358770919032395,2.8493112393965325,1.4760660883039236,0.08440584370206732,0.23024907463695854,96,2,23
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,2.0349101427321634,0.07291666666666667,0.4479166666666667,8.764247422417005,0.7039582817815244,2.4235527645796537,-0.08776243900259335,2.034910151734948,0.46875,2.67315463287135,0.010416666666666666,0.6666666666666666,1.2914532530121505,3.2113079465925694,-0.48493850138038397,4.589509733021259,2.6731546483933926,0.15318089063900212,0.8124700169428252,96,1,27
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,1.5130386764649302,0.0625,0.2604166666666667,8.411357909440994,0.54930401329572,2.0814028307795525,0.054286954924464226,1.5130386609428872,0.46875,2.3972855421404042,0.0,0.5833333333333334,1.1209189391229302,2.9812008875111737,-0.5254307007417083,4.410795031736295,2.3972855483492217,0.13813412350524837,0.588209819009838,96,2,27
