C_effect_norm,C_to_C_norm,C_to_P_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_oppose_C_support_rate,P_support_C_oppose_rate,P_to_C_norm,P_to_P_norm,final_C_true_margin,final_P_true_margin,functional_pair_count,interaction_norm,interaction_random_excess,local_C_context_sensitivity,local_P_context_sensitivity,local_sensitivity_definition,outer_scope,protected_top10_interaction_norm,rank_matched_random_draws,rank_matched_random_interaction_norm,session,signature_stage,split,subject
8.493896185110012,6.0199432373046875,3.4906625747680664,0.7604166666666666,4.821011781692505,0.140625,0.140625,1.727819800376892,3.443775177001953,3.737746337428689,3.0707236770540476,96,3.1182967349886894,0.03964574616402389,0.0731567485878865,0.1996933363067607,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.14510226473212243,20,0.10545651856809854,1,depth_point_elu_pool2,TRAIN,1
7.4298949639002485,5.279965400695801,2.9319279193878174,0.7083333333333334,5.57913929472367,0.171875,0.09375,1.8971019983291626,4.007032871246338,3.2851246744394302,2.2459651567041874,96,3.1481195030113063,0.05991867175325752,0.0784887649739782,0.14243579593797526,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.21962329745292664,20,0.15970462569966912,2,depth_point_elu_pool2,TRAIN,1
9.05976466089487,6.324460506439209,3.8389759063720703,0.6770833333333334,6.2494886219501495,0.015625,0.015625,2.0867321491241455,4.505575656890869,4.2516397554427385,3.4302785266190767,96,4.016838951657216,0.05391401844099164,0.1381829404272139,0.26325826595226925,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.19326685816049577,20,0.13935283971950413,1,depth_point_elu_pool2,TRAIN,2
7.366465054452419,5.484782695770264,2.5919435024261475,0.7083333333333334,4.59078082938989,0.078125,0.125,1.528408408164978,3.3150174617767334,3.1995277795940638,2.638880214653909,96,2.8742818124592304,0.06347570747137071,0.06707244614760081,0.15207366738468409,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.23206003606319428,20,0.16858432859182357,2,depth_point_elu_pool2,TRAIN,2
9.019820369780064,6.317984104156494,3.6617813110351562,0.90625,5.281811474822462,0.15625,0.0,1.882186770439148,3.8080685138702393,4.8550410978496075,3.001719130203128,96,4.420308239758015,0.018454754231497658,0.12993284842620292,0.2837781257306536,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.06544822305440903,20,0.046993468822911375,1,depth_point_elu_pool2,TRAIN,7
7.904631692295273,5.236432075500488,3.472987174987793,0.6354166666666666,5.035001263332863,0.109375,0.0625,1.9332355260849,3.491467237472534,3.4694079672917724,3.1157999699935317,96,4.165597263723612,0.024158213185146438,0.0946902974198262,0.2342530715589722,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.09661918468773364,20,0.07246097150258721,2,depth_point_elu_pool2,TRAIN,7
8.29868671298027,5.994258403778076,3.1799027919769287,0.71875,5.5299381123234825,0.09375,0.125,1.8429218530654907,3.9803426265716553,3.2033008420839906,3.6780287520959973,96,3.1302906001607576,0.029632728649303317,0.09287504417200883,0.1664176940297087,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.11018739566206932,20,0.08055466701276601,1,depth_point_elu_pool2,TRAIN,10
8.618267295261225,6.227945327758789,3.37709903717041,0.7604166666666666,4.5530776890615625,0.0625,0.09375,1.456833004951477,3.3326427936553955,3.6052071722224355,3.5798945617862046,96,3.297819941615065,0.025419620946049687,0.07946013162533443,0.20253537564227977,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.08992828540503979,20,0.0645086644589901,2,depth_point_elu_pool2,TRAIN,10
9.346311512092749,6.575531005859375,3.8583524227142334,0.875,4.6294959510366125,0.078125,0.0625,1.614747405052185,3.320946455001831,4.115766830742359,3.2936247792094946,96,3.243392183134953,0.03363426056690515,0.08193449148287375,0.2313268013919393,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.11821606233716012,20,0.08458180177025497,1,depth_point_elu_pool2,TRAIN,16
9.74168998748064,7.025277614593506,3.679486036300659,0.9375,4.781193131580949,0.046875,0.015625,1.7736655473709106,3.425842523574829,4.880436398088932,3.0205012625083327,96,3.6161488021413484,0.02175177354365588,0.11944788849602143,0.3135180378643175,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.0790450271219015,20,0.05729325357824563,2,depth_point_elu_pool2,TRAIN,16
