model,task,fold,epoch,trajectory_provenance,coordinate_correlation,crossfit,direction,fit_trials,normalized_mse,r2,subject,test_trials
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5174975740019907,0,within_s1,2000,0.741690858037791,0.258309141962209,1,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5733067294026924,0,within_s1,2000,0.6352332983964115,0.3647667016035885,20,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5920994004081999,0,within_s1,2000,0.6563865502796878,0.34361344972031216,28,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5382715729974034,0,within_s1,2000,0.7330010726623313,0.2669989273376687,40,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.531744189614976,0,within_s1,2000,0.7557635088642223,0.24423649113577772,46,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6472101690344148,0,within_s1,2000,0.5914567507315703,0.40854324926842966,53,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6285262823253372,1,within_s1,2100,0.5794994042513754,0.42050059574862464,2,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5463936999003871,1,within_s1,2100,0.7136618146186928,0.2863381853813072,21,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5851598559468543,1,within_s1,2100,0.660583600844066,0.339416399155934,30,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6252740638410594,1,within_s1,2100,0.6135368760737372,0.3864631239262628,41,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6865840307735109,1,within_s1,2100,0.5286950053309911,0.4713049946690089,48,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6706532489433873,2,within_s1,2100,0.5306077013236814,0.4693922986763186,7,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5572256427606448,2,within_s1,2100,0.7264285269065197,0.2735714730934803,22,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6332586271675074,2,within_s1,2100,0.522491212665466,0.47750878733453395,31,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6282747732615652,2,within_s1,2100,0.6056372514446385,0.39436274855536146,43,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.7433725645474722,2,within_s1,2100,0.45646351003621116,0.5435364899637889,49,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5112790416314807,3,within_s1,2100,0.7239515282888409,0.2760484717111591,10,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.4578706341805097,3,within_s1,2100,0.8166167045243206,0.18338329547567944,23,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5751584843839662,3,within_s1,2100,0.7113351519500491,0.28866484804995085,34,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.7311553654876534,3,within_s1,2100,0.4409489784575737,0.5590510215424263,44,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6193540564974647,3,within_s1,2100,0.5654988947523418,0.43450110524765817,50,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5528514644062169,4,within_s1,2100,0.7201692194456476,0.2798307805543524,16,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6767692606478847,4,within_s1,2100,0.4914194232285398,0.5085805767714602,27,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5886936672928385,4,within_s1,2100,0.6141548602719248,0.3858451397280752,35,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5860560456068384,4,within_s1,2100,0.6831418947699601,0.3168581052300399,45,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5576253148622426,4,within_s1,2100,0.6964754920034849,0.3035245079965151,52,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5239530022740212,0,within_s2,2000,0.7376515138544641,0.26234848614553585,1,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.41631642786794826,0,within_s2,2000,0.8388809210837243,0.16111907891627575,20,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6163281653362088,0,within_s2,2000,0.6274661230656665,0.3725338769343335,28,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5872988704875735,0,within_s2,2000,0.6726756637391883,0.3273243362608117,40,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.476389113957589,0,within_s2,2000,0.7860740437069462,0.21392595629305378,46,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5940721440215103,0,within_s2,2000,0.6594898445510179,0.3405101554489821,53,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5447086190017774,1,within_s2,2100,0.7160394780012285,0.28396052199877153,2,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6243766410847688,1,within_s2,2100,0.6079714346993862,0.3920285653006138,21,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6384931036029193,1,within_s2,2100,0.6183904052718394,0.3816095947281606,30,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6189491858474324,1,within_s2,2100,0.6264352484775281,0.3735647515224719,41,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6202200764959941,1,within_s2,2100,0.5761999205547936,0.42380007944520637,48,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.5814752009418734,2,within_s2,2100,0.6642712724220335,0.33572872757796646,7,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.538621457668781,2,within_s2,2100,0.742541690988465,0.257458309011535,22,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6883994791578103,2,within_s2,2100,0.4085335725784424,0.5914664274215575,31,100
EEGNet,OpenBMI_SSVEP,0,6,RETRAINED_REPLICA_TRAJECTORY,0.6698488262894758,2,within_s2,2100,0.5217322593585141,0.4782677406414859,43,100
