model,task,fold,epoch,schedule_tags,trajectory_provenance,protected_rank,persistence_supported_blocks,native_finite_dependence,selected_excess_CE_harm_mean,outer_BA,outer_macro_F1,outer_CE,outer_used_for_selection
EEGNet,OpenBMI_SSVEP,0,6,10pct,RETRAINED_REPLICA_TRAJECTORY,6,7,0.831995060810676,0.03486766187957303,0.6525000000000001,0.6405654187763892,0.8719797506928444,False
EEGNet,OpenBMI_SSVEP,0,15,25pct,RETRAINED_REPLICA_TRAJECTORY,8,5,1.9527345712368305,0.08623931648861752,0.8912499999999999,0.8877373630821255,0.30663007218390703,False
EEGNet,OpenBMI_SSVEP,0,30,50pct,RETRAINED_REPLICA_TRAJECTORY,4,7,2.23160065137423,0.2014863991521749,0.9025,0.8996394444451298,0.29699843749403954,False
EEGNet,OpenBMI_SSVEP,0,45,75pct,RETRAINED_REPLICA_TRAJECTORY,4,6,2.3012781785084653,0.14792391492908594,0.9037499999999999,0.902717873019071,0.31685009016655385,False
EEGNet,OpenBMI_SSVEP,0,52,best_legal,RETRAINED_REPLICA_TRAJECTORY,4,6,2.616491354428805,0.20240261120127298,0.90375,0.8999034587177777,0.3271470181643963,False
EEGNet,OpenBMI_SSVEP,0,60,final,RETRAINED_REPLICA_TRAJECTORY,4,6,2.551099337064303,0.1743920444441484,0.9049999999999999,0.9013261521782856,0.3578866593306884,False
