fold,seed,inner_fold,mode,config,clean_balanced_accuracy,clean_accuracy,clean_macro_f1,clean_nll,clean_brier,clean_ece,robust_ba,delta_ba_under_shift,worst_quartile_ba,worst_shift_ba,robust_nll,prediction_js_sensitivity,epochs,optimizer_steps,elapsed_seconds,n_augmented,mean_applied_shift_norm,mean_geometry_projection_error,max_geometry_projection_error,alpha,p_cf,lambda_cf,lambda_cons,scale_policy,donor_policy,development_validation_used,outer_test_used
1,0,0,hard,cf0_a100_p050_l10_c01,0.8264285714285714,0.8264285714285714,0.8263895090681117,0.3786668197654439,0.12139530226926284,0.034612240568487905,0.8286309523809523,0.0022023809523809,0.8259523809523809,0.8257142857142856,0.3788558772278044,8.981689990332422e-05,1,57,0.6071999073028564,2738,0.7591352741417003,2.036832482597467e-08,9.968580627628398e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,0,1,hard,cf0_a100_p050_l10_c01,0.835,0.835,0.8348441974086779,0.35455035496829407,0.11088734697082463,0.034338766336543494,0.8404761904761905,0.005476190476190523,0.8335714285714285,0.8321428571428571,0.3559218986313515,0.0003669454552919452,1,57,0.5931351184844971,2743,0.8725934767436251,1.853262876656354e-08,8.97351384310241e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,0,2,hard,cf0_a100_p050_l10_c01,0.8271428571428572,0.8271428571428572,0.8270016339869282,0.3894840510547903,0.12456724989806596,0.026371565220157486,0.8258928571428571,-0.0012500000000000844,0.822857142857143,0.8221428571428571,0.3894865664999951,0.0002249773121328603,1,57,0.5850377082824707,2705,0.8451500771006022,2.068621564370488e-08,9.029256631265525e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,0,3,hard,cf0_a100_p050_l10_c01,0.8442857142857143,0.8442857142857143,0.8436395307136636,0.36690308468173954,0.1131865670273339,0.04733485003071814,0.8423214285714286,-0.0019642857142857517,0.8316666666666667,0.825,0.3719761189868125,0.0006103417308353079,1,57,0.5966601371765137,2718,0.858307223709477,1.9273095135528035e-08,1.148727903910185e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,0,4,hard,cf0_a100_p050_l10_c01,0.8441666666666667,0.8441666666666666,0.8439845402862647,0.3472649773349437,0.10983432392882951,0.029793104657351212,0.8454166666666668,0.0012500000000000844,0.8433333333333333,0.8433333333333333,0.3477505950651954,0.0001416125635329557,1,59,0.5954904556274414,2829,0.8223555279351157,2.1379497399810055e-08,1.1960197809912643e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,1,0,hard,cf0_a100_p050_l10_c01,0.8028571428571429,0.8028571428571428,0.8021104125567704,0.4435095311135928,0.14281850070557636,0.04830587098146486,0.8023214285714285,-0.000535714285714417,0.800952380952381,0.8,0.44359304728448784,1.2158634370322539e-06,5,285,2.1027417182922363,13718,0.9002879050021652,1.514132985339407e-08,9.650760546264792e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,1,1,hard,cf0_a100_p050_l10_c01,0.8457142857142856,0.8457142857142858,0.8454111021820345,0.3402533599935041,0.10908430379650368,0.04236566982577181,0.8436904761904763,-0.0020238095238093168,0.8419047619047619,0.8414285714285714,0.3405451193915305,3.9886993746597446e-05,5,285,2.0592780113220215,13669,0.9033161520268976,1.946235386123057e-08,9.142545565055116e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,1,2,hard,cf0_a100_p050_l10_c01,0.8,0.8,0.7994088702216327,0.42781636370931253,0.1375882348360547,0.04296844735367713,0.8000000000000002,1.1102230246251565e-16,0.7992857142857144,0.7992857142857144,0.427792816933463,1.0249049426810313e-07,5,285,2.0957069396972656,13761,0.8530807101477909,1.969836529010743e-08,9.839133241484888e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,1,3,hard,cf0_a100_p050_l10_c01,0.8121428571428572,0.8121428571428572,0.812138160596872,0.41646050058083117,0.13104367254214944,0.05178006671018814,0.8121428571428573,1.1102230246251565e-16,0.8121428571428572,0.8121428571428572,0.41645709713341145,3.499349688223951e-07,5,285,2.08943772315979,13742,0.8328276607706078,2.1636493038746147e-08,1.268062703729811e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
1,1,4,hard,cf0_a100_p050_l10_c01,0.8391666666666666,0.8391666666666666,0.8391531510633881,0.35465699560830927,0.11250563797835085,0.025680715107842703,0.8392361111111112,6.944444444456632e-05,0.8391666666666667,0.8391666666666666,0.35465600128304925,7.488801818374921e-08,5,295,2.171802282333374,14162,0.8686741235111076,1.3359912305129756e-08,5.912243850048071e-08,1.0,0.5,1.0,0.1,constant,uniform,False,False
2,0,0,hard,cf0_a050_p025_l05_c01,0.7964285714285715,0.7964285714285714,0.7963154017716987,0.43006961545933897,0.14020943467868352,0.03101135053580375,0.7957738095238094,-0.0006547619047621023,0.7914285714285715,0.7885714285714285,0.4307511197086198,0.00032354636438918714,3,171,1.6952459812164307,4204,0.4019679851922163,1.1010573434499172e-08,5.1774723175412873e-08,0.5,0.25,0.5,0.1,constant,uniform,False,False
2,0,1,hard,cf0_a050_p025_l05_c01,0.7892857142857144,0.7892857142857143,0.7883517624456082,0.4530558304751484,0.14410281952729093,0.042117631825268495,0.7936309523809525,0.004345238095238124,0.7778571428571429,0.7771428571428571,0.45379254976780053,0.0007358053845065159,3,171,1.693331003189087,4007,0.4107975717015715,1.3237838893722502e-08,5.3426855828320186e-08,0.5,0.25,0.5,0.1,constant,uniform,False,False
2,0,2,hard,cf0_a050_p025_l05_c01,0.7957142857142857,0.7957142857142857,0.7957076149425287,0.4161225894133533,0.13676594331425868,0.03430709883618591,0.7950595238095239,-0.0006547619047617692,0.79,0.7885714285714286,0.4165956601564427,0.00015547796645178365,3,171,1.6759154796600342,4204,0.3808769401655551,1.2717630104532797e-08,4.629751515494718e-08,0.5,0.25,0.5,0.1,constant,uniform,False,False
2,0,3,hard,cf0_a050_p025_l05_c01,0.8657142857142857,0.8657142857142858,0.8657131894954244,0.364162259519774,0.1115313836370344,0.0999694292035349,0.857857142857143,-0.007857142857142674,0.8473809523809525,0.8342857142857143,0.36680861560481454,0.0004257908228521632,3,171,1.6870765686035156,4153,0.40565124948484593,1.2858719308164146e-08,1.0550397178121784e-07,0.5,0.25,0.5,0.1,constant,uniform,False,False
2,0,4,hard,cf0_a050_p025_l05_c01,0.7816666666666667,0.7816666666666666,0.7793863797754007,0.42665018319987896,0.13914081244312618,0.035130918519902576,0.7819444444444446,0.0002777777777778212,0.7794444444444445,0.7783333333333333,0.4281766259006899,0.00013297883970798854,3,177,1.7366201877593994,4301,0.37868224585009186,1.0350928953663213e-08,4.434113165530107e-08,0.5,0.25,0.5,0.1,constant,uniform,False,False
2,1,0,hard,cf0_a100_p050_l10_c01,0.8192857142857143,0.8192857142857143,0.8191852513973324,0.38228965274281484,0.12180901391256299,0.03404574981387813,0.8205357142857143,0.0012499999999999734,0.8185714285714285,0.8185714285714285,0.38231950385552094,3.073533618628047e-05,4,228,2.217453718185425,11005,1.2127271510968691,2.8947684441498405e-08,1.5092246030690148e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
2,1,1,hard,cf0_a100_p050_l10_c01,0.8921428571428571,0.8921428571428571,0.8921084529505583,0.25631075171604234,0.07839471086935279,0.033515338927127415,0.8892261904761906,-0.0029166666666665675,0.8838095238095237,0.8814285714285715,0.25925912052194877,0.0004648639910335313,4,228,2.2196767330169678,10873,1.2682110991592428,3.673404676542212e-08,1.1873878236201563e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
2,1,2,hard,cf0_a100_p050_l10_c01,0.8178571428571428,0.8178571428571428,0.8178302821181287,0.43648564242698884,0.13877440783552417,0.05126629151278204,0.8126785714285715,-0.005178571428571366,0.8114285714285714,0.8114285714285714,0.43696764175002256,0.00011262491893657826,4,228,2.2442572116851807,10920,1.297487816094479,2.6602294226966263e-08,1.0746497736136007e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
2,1,3,hard,cf0_a100_p050_l10_c01,0.8028571428571429,0.8028571428571428,0.8026622214595642,0.41640052601759925,0.1337268217450953,0.022066151128474012,0.8030952380952381,0.00023809523809514843,0.7978571428571429,0.7949999999999999,0.41682824790231016,0.00012407866648264898,4,228,2.2187321186065674,10956,1.1810580490713967,3.1735891054036224e-08,1.0421165086427209e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
2,1,4,hard,cf0_a100_p050_l10_c01,0.8258333333333333,0.8258333333333333,0.8256850445691648,0.4053447336371027,0.12706790763864256,0.03596796555359151,0.8256944444444443,-0.00013888888888902162,0.8230555555555555,0.8200000000000001,0.40577467053695115,0.00012475948394320856,4,236,2.330813407897949,11272,1.263490407157232,3.383421232041174e-08,1.6306964312207128e-07,1.0,0.5,1.0,0.1,constant,uniform,False,False
