fold,seed,protected_block_id,dose,group_id,control_id,subject_id,baseline_BA,post_BA,harm,alpha,head,outer_test_used,outer_membership_enumerated
1,0,6,MEDIUM,N,N_B6_015,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_015,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_015,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_015,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_015,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_016,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,3,0.95,0.96,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,7,0.6699999999999999,0.64,0.029999999999999916,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,11,0.65,0.62,0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,17,0.59,0.66,-0.07000000000000006,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,19,0.78,0.75,0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,22,0.72,0.6799999999999999,0.040000000000000036,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,38,0.65,0.72,-0.06999999999999995,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,40,0.75,0.74,0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_017,50,0.5,0.51,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_018,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_019,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_020,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_021,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_022,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_023,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_024,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_025,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_026,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_027,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_028,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_030,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_031,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,3,0.95,0.96,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,7,0.6699999999999999,0.62,0.04999999999999993,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,11,0.65,0.65,0.0,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,17,0.59,0.62,-0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,19,0.78,0.77,0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,22,0.72,0.6699999999999999,0.050000000000000044,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,38,0.65,0.69,-0.039999999999999925,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,40,0.75,0.72,0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_032,50,0.5,0.51,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,3,0.95,0.96,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,7,0.6699999999999999,0.63,0.039999999999999925,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,11,0.65,0.6699999999999999,-0.019999999999999907,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,17,0.59,0.62,-0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,19,0.78,0.79,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,22,0.72,0.6699999999999999,0.050000000000000044,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,38,0.65,0.7,-0.04999999999999993,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,40,0.75,0.74,0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_033,50,0.5,0.51,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_034,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_035,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_036,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_037,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_038,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_039,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_040,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_041,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_042,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_043,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_044,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_045,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,3,0.95,0.95,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,7,0.6699999999999999,0.6699999999999999,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,11,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,17,0.59,0.59,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,19,0.78,0.78,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,22,0.72,0.72,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,38,0.65,0.65,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,40,0.75,0.75,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_046,50,0.5,0.5,0.0,0.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,3,0.95,0.96,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,7,0.6699999999999999,0.64,0.029999999999999916,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,11,0.65,0.6699999999999999,-0.019999999999999907,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,17,0.59,0.62,-0.030000000000000027,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,19,0.78,0.78,0.0,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,22,0.72,0.6599999999999999,0.06000000000000005,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,38,0.65,0.71,-0.05999999999999994,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,40,0.75,0.73,0.020000000000000018,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_047,50,0.5,0.51,-0.010000000000000009,1.0,refit,False,False
1,0,6,MEDIUM,N,N_B6_048,3,0.95,0.95,0.0,0.0,refit,False,False
