fold,seed,protected_block_id,group_id,alpha,identity_BA,drop,baseline_identity_BA,outer_test_used,outer_membership_enumerated
0,0,5,P_B5,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,P_B5,1.0,0.38117647058823534,0.016176470588235237,0.3973529411764706,False,False
0,0,5,N_B5_001,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_001,1.0,0.3658823529411765,0.031470588235294084,0.3973529411764706,False,False
0,0,5,N_B5_002,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_002,1.0,0.3604411764705882,0.036911764705882366,0.3973529411764706,False,False
0,0,5,N_B5_003,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_003,1.0,0.3514705882352941,0.045882352941176485,0.3973529411764706,False,False
0,0,5,N_B5_004,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_004,1.0,0.3610294117647058,0.036323529411764754,0.3973529411764706,False,False
0,0,5,N_B5_005,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.8500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.9,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,0.9500000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_005,1.0,0.3533823529411765,0.043970588235294095,0.3973529411764706,False,False
0,0,5,N_B5_006,0.0,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.05,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.1,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.15000000000000002,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.2,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.25,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.30000000000000004,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.35000000000000003,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.4,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.45,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.5,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.55,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.6000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.65,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.7000000000000001,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.75,0.3973529411764706,0.0,0.3973529411764706,False,False
0,0,5,N_B5_006,0.8,0.3973529411764706,0.0,0.3973529411764706,False,False
