fold,seed,protected_block_id,candidate_coordinate_ids,rank,train_same_similarity,train_mismatched_similarity,train_R_persist,train_persistence_supported,outer_test_used,outer_membership_enumerated
0,0,5,"[0, 1, 5, 8]",4.0,0.8014183699402375,-0.02928066356004227,0.8306990335002798,True,False,False
0,0,5,"[0, 1, 5, 9]",4.0,0.8071160843822646,-0.057154105581368686,0.8642701899636331,True,False,False
0,0,5,"[0, 1, 5, 10]",4.0,0.7913061577913122,-0.07678186185663245,0.8680880196479448,True,False,False
0,0,5,"[0, 1, 5, 11]",4.0,0.7819062974222442,-0.061015250368431716,0.8429215477906757,True,False,False
0,0,5,"[0, 1, 5, 16]",4.0,0.7956736354643684,-0.03504439264263917,0.8307180281070076,True,False,False
0,0,5,"[0, 1, 5, 17]",4.0,0.8065743638944588,-0.039856054270899305,0.846430418165358,True,False,False
0,0,5,"[0, 1, 5, 18]",4.0,0.8127356339177287,-0.04716546232600445,0.8599010962437331,True,False,False
0,0,5,"[0, 1, 5, 19]",4.0,0.8045048196240107,-0.054143807737170924,0.8586486273611816,True,False,False
0,0,5,"[0, 1, 6, 7]",4.0,0.796822841788417,-0.042051289094382174,0.8388741308827992,True,False,False
0,0,5,"[0, 1, 6, 8]",4.0,0.7950563961140812,0.012943984198551962,0.782112411915529,True,False,False
0,0,5,"[0, 1, 6, 9]",4.0,0.8001281276378797,-0.022928647209168828,0.8230567748470484,True,False,False
0,0,5,"[0, 1, 6, 10]",4.0,0.803452906200743,-0.028218089875316932,0.83167099607606,True,False,False
0,0,5,"[0, 1, 6, 11]",4.0,0.7803083021876038,-0.012149425433243889,0.7924577276208479,True,False,False
0,0,5,"[0, 1, 6, 16]",4.0,0.793079982418865,0.0022611641354200267,0.790818818283445,True,False,False
0,0,5,"[0, 1, 6, 17]",4.0,0.8022927248152437,0.0029832175815720395,0.7993095072336717,True,False,False
0,0,5,"[0, 1, 6, 18]",4.0,0.8067936239127167,0.00017446023792707556,0.8066191636747897,True,False,False
0,0,5,"[0, 1, 6, 19]",4.0,0.8028951864489011,-0.011141869463828679,0.8140370559127299,True,False,False
0,0,5,"[0, 1, 7, 8]",4.0,0.8061123323400976,-0.040416434203776976,0.8465287665438745,True,False,False
0,0,5,"[0, 1, 7, 9]",4.0,0.8112527300722131,-0.07237141433743072,0.8836241444096438,True,False,False
0,0,5,"[0, 1, 7, 10]",4.0,0.8085728788308815,-0.07566302813317638,0.884235906964058,True,False,False
0,0,5,"[0, 1, 7, 11]",4.0,0.7965826561809812,-0.06105388498499463,0.8576365411659759,True,False,False
0,0,5,"[0, 1, 7, 16]",4.0,0.804695441525055,-0.05346639010090053,0.8581618316259556,True,False,False
0,0,5,"[0, 1, 7, 17]",4.0,0.8113203150797905,-0.05647738154112478,0.8677976966209153,True,False,False
0,0,5,"[0, 1, 7, 18]",4.0,0.8145740352776838,-0.0563439635139593,0.8709179987916431,True,False,False
0,0,5,"[0, 1, 7, 19]",4.0,0.8075855402742612,-0.0682447861085079,0.8758303263827691,True,False,False
0,0,5,"[0, 1, 8, 9]",4.0,0.8071221616511537,-0.007902287960938935,0.8150244496120925,True,False,False
0,0,5,"[0, 1, 8, 10]",4.0,0.8055823896732016,-0.02639582981294039,0.8319782194861419,True,False,False
0,0,5,"[0, 1, 8, 11]",4.0,0.7852229995644406,-0.0040861914439053754,0.789309191008346,True,False,False
0,0,5,"[0, 1, 8, 16]",4.0,0.7972358649630684,0.011694839481811495,0.7855410254812569,True,False,False
0,0,5,"[0, 1, 8, 17]",4.0,0.8089219714185134,0.006253781112345596,0.8026681903061677,True,False,False
0,0,5,"[0, 1, 8, 18]",4.0,0.8165306164197604,0.002354133059032354,0.8141764833607281,True,False,False
0,0,5,"[0, 1, 8, 19]",4.0,0.8073785989051199,-0.002803616590969619,0.8101822154960895,True,False,False
0,0,5,"[0, 1, 9, 10]",4.0,0.8056249778151837,-0.055184137084387457,0.8608091148995711,True,False,False
0,0,5,"[0, 1, 9, 11]",4.0,0.7884271841150409,-0.03792791838227761,0.8263551024973184,True,False,False
0,0,5,"[0, 1, 9, 16]",4.0,0.8031411568869485,-0.021128611508631413,0.8242697683955801,True,False,False
0,0,5,"[0, 1, 9, 17]",4.0,0.8179688185921122,-0.026932003921683788,0.8449008225137961,True,False,False
0,0,5,"[0, 1, 9, 18]",4.0,0.8208605613422725,-0.03075283116160052,0.851613392503873,True,False,False
0,0,5,"[0, 1, 9, 19]",4.0,0.8122498259049159,-0.0421153458918121,0.8543651717967281,True,False,False
0,0,5,"[0, 1, 10, 11]",4.0,0.7879570628759169,-0.0478772129219316,0.8358342757978485,True,False,False
0,0,5,"[0, 1, 10, 16]",4.0,0.7928656082638593,-0.02962370584814699,0.8224893141120064,True,False,False
0,0,5,"[0, 1, 10, 17]",4.0,0.8066665396559312,-0.04297518318452476,0.8496417228404559,True,False,False
0,0,5,"[0, 1, 10, 18]",4.0,0.8061712148118038,-0.04383125580685539,0.8500024706186589,True,False,False
0,0,5,"[0, 1, 10, 19]",4.0,0.8062943823672,-0.05167379764096498,0.8579681800081651,True,False,False
0,0,5,"[0, 1, 11, 16]",4.0,0.7801154316010819,-0.015631348284518287,0.7957467798856002,True,False,False
0,0,5,"[0, 1, 11, 17]",4.0,0.7893540393472331,-0.011575895673409093,0.8009299350206421,True,False,False
0,0,5,"[0, 1, 11, 18]",4.0,0.7940116810071527,-0.019125417606706406,0.813137098613859,True,False,False
0,0,5,"[0, 1, 11, 19]",4.0,0.7879548404478729,-0.03377740797533401,0.821732248423207,True,False,False
0,0,5,"[0, 1, 16, 17]",4.0,0.8023961490489897,0.0031898307980696935,0.79920631825092,True,False,False
0,0,5,"[0, 1, 16, 18]",4.0,0.8068231161422732,-0.0028721020668940156,0.8096952182091673,True,False,False
0,0,5,"[0, 1, 16, 19]",4.0,0.799168300232671,-0.014472725401302289,0.8136410256339731,True,False,False
0,0,5,"[0, 1, 17, 18]",4.0,0.8242033790966338,-0.011245165210017071,0.8354485443066508,True,False,False
0,0,5,"[0, 1, 17, 19]",4.0,0.8149957049078864,-0.020928156565403217,0.8359238614732896,True,False,False
0,0,5,"[0, 1, 18, 19]",4.0,0.814369842501258,-0.020657524106308955,0.8350273666075669,True,False,False
0,0,5,"[0, 2, 3, 4]",4.0,0.8056116421079135,-0.02585241324650294,0.8314640553544167,True,False,False
0,0,5,"[0, 2, 3, 5]",4.0,0.8066423115471537,-0.06321852308847464,0.8698608346356284,True,False,False
0,0,5,"[0, 2, 3, 6]",4.0,0.8031838372791668,0.005671371755276642,0.7975124655238902,True,False,False
0,0,5,"[0, 2, 3, 7]",4.0,0.7998328730495786,-0.03935687998671071,0.8391897530362893,True,False,False
0,0,5,"[0, 2, 3, 8]",4.0,0.8040631841486575,-0.01002204211183249,0.8140852262604903,True,False,False
0,0,5,"[0, 2, 3, 9]",4.0,0.8112009177419651,-0.022475779588146762,0.8336766973301116,True,False,False
0,0,5,"[0, 2, 3, 10]",4.0,0.801785370482369,-0.021067024053884054,0.8228523945362529,True,False,False
0,0,5,"[0, 2, 3, 11]",4.0,0.7940688428088535,-0.029487793764369073,0.8235566365732228,True,False,False
0,0,5,"[0, 2, 3, 16]",4.0,0.8043367281822685,-0.009800704496408722,0.8141374326786774,True,False,False
0,0,5,"[0, 2, 3, 17]",4.0,0.8038134169607494,-0.015422066356127539,0.8192354833168767,True,False,False
0,0,5,"[0, 2, 3, 18]",4.0,0.8108841745099842,-0.0211153817032526,0.8319995562132367,True,False,False
0,0,5,"[0, 2, 3, 19]",4.0,0.8067269044629166,-0.019668796221224246,0.8263957006841407,True,False,False
0,0,5,"[0, 2, 4, 5]",4.0,0.8183893278180092,0.0015229907023660177,0.8168663371156432,True,False,False
0,0,5,"[0, 2, 4, 6]",4.0,0.8199315490526816,0.06919939369277252,0.750732155359909,True,False,False
0,0,5,"[0, 2, 4, 7]",4.0,0.8101742992095626,-0.0017244651875916778,0.8118987643971539,True,False,False
0,0,5,"[0, 2, 4, 8]",4.0,0.8122937005478607,0.04264268679894136,0.7696510137489191,True,False,False
0,0,5,"[0, 2, 4, 9]",4.0,0.8282281111094809,0.02588104371579644,0.8023470673936843,True,False,False
0,0,5,"[0, 2, 4, 10]",4.0,0.8136751813506875,0.02820193630809669,0.7854732450425909,True,False,False
0,0,5,"[0, 2, 4, 11]",4.0,0.8051555256317328,0.038453227644024555,0.7667022979877084,True,False,False
0,0,5,"[0, 2, 4, 16]",4.0,0.8171210080879739,0.047523153060928,0.7695978550270459,True,False,False
0,0,5,"[0, 2, 4, 17]",4.0,0.8118544665379488,0.03173452662717807,0.7801199399107706,True,False,False
0,0,5,"[0, 2, 4, 18]",4.0,0.8287252212312276,0.02690431798922748,0.8018209032420002,True,False,False
0,0,5,"[0, 2, 4, 19]",4.0,0.8206911989238062,0.030500362146275533,0.7901908367775305,True,False,False
0,0,5,"[0, 2, 5, 6]",4.0,0.8232582583159591,0.06460427006985803,0.7586539882461012,True,False,False
0,0,5,"[0, 2, 5, 7]",4.0,0.8052938307159753,-0.020207116300227448,0.8255009470162027,True,False,False
0,0,5,"[0, 2, 5, 8]",4.0,0.8224919182150594,0.033341929518185695,0.7891499886968736,True,False,False
0,0,5,"[0, 2, 5, 9]",4.0,0.8395844237680063,0.008537878389517585,0.8310465453784887,True,False,False
0,0,5,"[0, 2, 5, 10]",4.0,0.8121442006146347,0.0022078501341665463,0.8099363504804681,True,False,False
0,0,5,"[0, 2, 5, 11]",4.0,0.815930854096529,0.017483060905349818,0.7984477931911791,True,False,False
0,0,5,"[0, 2, 5, 16]",4.0,0.8277162944288464,0.030952136391365723,0.7967641580374806,True,False,False
0,0,5,"[0, 2, 5, 17]",4.0,0.8331247637209852,0.02077900420288861,0.8123457595180964,True,False,False
0,0,5,"[0, 2, 5, 18]",4.0,0.8438099607636667,0.01565937830087865,0.828150582462788,True,False,False
0,0,5,"[0, 2, 5, 19]",4.0,0.8333482593689175,0.016968086347066886,0.8163801730218507,True,False,False
0,0,5,"[0, 2, 6, 7]",4.0,0.8058856874259905,0.04805323385690415,0.7578324535690862,True,False,False
0,0,5,"[0, 2, 6, 8]",4.0,0.8158858421315877,0.1041076535436102,0.7117781885879775,True,False,False
0,0,5,"[0, 2, 6, 9]",4.0,0.8228598446626533,0.08626986364220364,0.7365899810204498,True,False,False
0,0,5,"[0, 2, 6, 10]",4.0,0.8161032392072947,0.0812671389477666,0.7348361002595282,True,False,False
0,0,5,"[0, 2, 6, 11]",4.0,0.8019790120327801,0.09612678430081559,0.7058522277319644,True,False,False
0,0,5,"[0, 2, 6, 16]",4.0,0.819091381707195,0.10412465081547854,0.7149667308917164,True,False,False
0,0,5,"[0, 2, 6, 17]",4.0,0.8237208890396596,0.10559622713757039,0.7181246619020891,True,False,False
0,0,5,"[0, 2, 6, 18]",4.0,0.8303702722280886,0.10061059770857339,0.7297596745195152,True,False,False
0,0,5,"[0, 2, 6, 19]",4.0,0.823912246068003,0.09993055543734836,0.7239816906306549,True,False,False
0,0,5,"[0, 2, 7, 8]",4.0,0.8072659865615597,0.02845369564748602,0.7788122909140738,True,False,False
0,0,5,"[0, 2, 7, 9]",4.0,0.8162495927584965,0.008986985886047398,0.8072626068724491,True,False,False
0,0,5,"[0, 2, 7, 10]",4.0,0.8045881464997884,0.011171304304001746,0.7934168421957866,True,False,False
0,0,5,"[0, 2, 7, 11]",4.0,0.7980966526835057,0.026086990362154207,0.7720096623213514,True,False,False
0,0,5,"[0, 2, 7, 16]",4.0,0.8103033865642153,0.029499589683363,0.7808037968808521,True,False,False
0,0,5,"[0, 2, 7, 17]",4.0,0.8071968605912917,0.01873272366250945,0.7884641369287819,True,False,False
0,0,5,"[0, 2, 7, 18]",4.0,0.816405845131027,0.017575353433543515,0.7988304916974835,True,False,False
0,0,5,"[0, 2, 7, 19]",4.0,0.8078860330551592,0.015880519272218604,0.7920055137829406,True,False,False
0,0,5,"[0, 2, 8, 9]",4.0,0.8261604304885581,0.05677879071311947,0.7693816397754386,True,False,False
0,0,5,"[0, 2, 8, 10]",4.0,0.8088419653837915,0.05113127095911673,0.7577106944246749,True,False,False
0,0,5,"[0, 2, 8, 11]",4.0,0.802050355862522,0.07705680950303741,0.7249935463594848,True,False,False
0,0,5,"[0, 2, 8, 16]",4.0,0.8114481062831217,0.08675481648042273,0.7246932898026989,True,False,False
0,0,5,"[0, 2, 8, 17]",4.0,0.8150932670080814,0.07029026386372317,0.7448030031443581,True,False,False
0,0,5,"[0, 2, 8, 18]",4.0,0.8317345491280377,0.06790652452341454,0.7638280246046232,True,False,False
0,0,5,"[0, 2, 8, 19]",4.0,0.8178060416056004,0.06984833004522839,0.7479577115603719,True,False,False
0,0,5,"[0, 2, 9, 10]",4.0,0.8177773004588862,0.03354546792276643,0.7842318325361197,True,False,False
0,0,5,"[0, 2, 9, 11]",4.0,0.813107684165523,0.05810449779113617,0.755003186374387,True,False,False
0,0,5,"[0, 2, 9, 16]",4.0,0.8304222423031478,0.06384489001951049,0.7665773522836371,True,False,False
0,0,5,"[0, 2, 9, 17]",4.0,0.8360103747580354,0.047408058767250016,0.7886023159907855,True,False,False
0,0,5,"[0, 2, 9, 18]",4.0,0.8437214187618844,0.04167756929381783,0.8020438494680666,True,False,False
0,0,5,"[0, 2, 9, 19]",4.0,0.8323413212668873,0.04635115185923224,0.785990169407655,True,False,False
0,0,5,"[0, 2, 10, 11]",4.0,0.797512249989522,0.05035076689561919,0.7471614830939025,True,False,False
0,0,5,"[0, 2, 10, 16]",4.0,0.8086435537897837,0.060493560264702394,0.7481499935250814,True,False,False
0,0,5,"[0, 2, 10, 17]",4.0,0.8097610755148064,0.04102254047340594,0.7687385350414003,True,False,False
0,0,5,"[0, 2, 10, 18]",4.0,0.8180348632743604,0.04004028477469416,0.7779945784996662,True,False,False
0,0,5,"[0, 2, 10, 19]",4.0,0.8133710313575784,0.04055274236548313,0.7728182889920954,True,False,False
0,0,5,"[0, 2, 11, 16]",4.0,0.8078848696575424,0.06950877684466836,0.7383760928128739,True,False,False
0,0,5,"[0, 2, 11, 17]",4.0,0.8088008245195557,0.07134351036945787,0.737457314150098,True,False,False
0,0,5,"[0, 2, 11, 18]",4.0,0.8175794185822217,0.06599814857289982,0.751581270009322,True,False,False
0,0,5,"[0, 2, 11, 19]",4.0,0.8084954094949017,0.06372829935162384,0.7447671101432779,True,False,False
0,0,5,"[0, 2, 16, 17]",4.0,0.8207852914689093,0.08088916095393701,0.7398961305149722,True,False,False
0,0,5,"[0, 2, 16, 18]",4.0,0.8323937749325169,0.07162712688791664,0.7607666480446004,True,False,False
0,0,5,"[0, 2, 16, 19]",4.0,0.821570346030803,0.07423020903184153,0.7473401369989615,True,False,False
0,0,5,"[0, 2, 17, 18]",4.0,0.8394230437212117,0.05668312131490477,0.7827399224063067,True,False,False
0,0,5,"[0, 2, 17, 19]",4.0,0.8259796900427954,0.06015339115877481,0.7658262988840204,True,False,False
0,0,5,"[0, 2, 18, 19]",4.0,0.835183148437909,0.0561313967683684,0.7790517516695408,True,False,False
0,0,5,"[0, 3, 4, 5]",4.0,0.73930101665913,-0.2039344436839025,0.9432354603430324,True,False,False
0,0,5,"[0, 3, 4, 6]",4.0,0.7205526624933882,-0.1435868873571517,0.86413954985054,True,False,False
0,0,5,"[0, 3, 4, 7]",4.0,0.7369327534114519,-0.19279501038271413,0.9297277637941659,True,False,False
0,0,5,"[0, 3, 4, 8]",4.0,0.7336416216244391,-0.14118937440328228,0.8748309960277214,True,False,False
0,0,5,"[0, 3, 4, 9]",4.0,0.7154537271986691,-0.1877210097985464,0.9031747369972154,True,False,False
0,0,5,"[0, 3, 4, 10]",4.0,0.7120975600075854,-0.17153833327882695,0.8836358932864123,True,False,False
0,0,5,"[0, 3, 4, 11]",4.0,0.7011744991671983,-0.2065386872564769,0.9077131864236754,True,False,False
0,0,5,"[0, 3, 4, 16]",4.0,0.7067481446713808,-0.1610221053078838,0.8677702499792647,True,False,False
0,0,5,"[0, 3, 4, 17]",4.0,0.6867246343436654,-0.17011242655482056,0.8568370608984859,True,False,False
0,0,5,"[0, 3, 4, 18]",4.0,0.7037186183481349,-0.17317130759655835,0.8768899259446932,True,False,False
0,0,5,"[0, 3, 4, 19]",4.0,0.7021683999114039,-0.18268960063960274,0.8848580005510067,True,False,False
0,0,5,"[0, 3, 5, 6]",4.0,0.747425315508692,-0.1888754145426172,0.9363007300513091,True,False,False
0,0,5,"[0, 3, 5, 7]",4.0,0.7555905883422281,-0.24300286691198214,0.9985934552542101,True,False,False
0,0,5,"[0, 3, 5, 8]",4.0,0.7557811923246287,-0.1849706313792756,0.9407518237039043,True,False,False
0,0,5,"[0, 3, 5, 9]",4.0,0.7539300884832029,-0.22807918378180264,0.9820092722650057,True,False,False
0,0,5,"[0, 3, 5, 10]",4.0,0.7488584118922129,-0.23667234093954312,0.9855307528317558,True,False,False
0,0,5,"[0, 3, 5, 11]",4.0,0.7361114729232283,-0.25809180333369575,0.9942032762569238,True,False,False
0,0,5,"[0, 3, 5, 16]",4.0,0.7426623480839305,-0.22476591656635192,0.9674282646502824,True,False,False
0,0,5,"[0, 3, 5, 17]",4.0,0.7505732146795903,-0.2354536728398029,0.9860268875193932,True,False,False
0,0,5,"[0, 3, 5, 18]",4.0,0.7482580448700412,-0.23353392578139712,0.9817919706514383,True,False,False
0,0,5,"[0, 3, 5, 19]",4.0,0.7492922720917439,-0.2394387445174568,0.9887310166092007,True,False,False
0,0,5,"[0, 3, 6, 7]",4.0,0.7295963718675007,-0.1695209455681229,0.8991173174356236,True,False,False
0,0,5,"[0, 3, 6, 8]",4.0,0.7418445724742001,-0.13958043510797769,0.8814250075821777,True,False,False
0,0,5,"[0, 3, 6, 9]",4.0,0.7243389592506047,-0.17091623051559537,0.8952551897662002,True,False,False
0,0,5,"[0, 3, 6, 10]",4.0,0.7213390046439542,-0.1652389136304715,0.8865779182744256,True,False,False
0,0,5,"[0, 3, 6, 11]",4.0,0.7187950985877931,-0.18983697272813016,0.9086320713159232,True,False,False
0,0,5,"[0, 3, 6, 16]",4.0,0.7119493855409991,-0.1599466937547903,0.8718960792957894,True,False,False
0,0,5,"[0, 3, 6, 17]",4.0,0.7104273248175738,-0.16767229823693428,0.878099623054508,True,False,False
0,0,5,"[0, 3, 6, 18]",4.0,0.7123898094793536,-0.15912689053575235,0.8715167000151058,True,False,False
0,0,5,"[0, 3, 6, 19]",4.0,0.7202345293856226,-0.17136186928417158,0.8915963986697941,True,False,False
0,0,5,"[0, 3, 7, 8]",4.0,0.7639236490275544,-0.1718764796580259,0.9358001286855804,True,False,False
0,0,5,"[0, 3, 7, 9]",4.0,0.748248886398267,-0.21514184623057278,0.9633907326288399,True,False,False
0,0,5,"[0, 3, 7, 10]",4.0,0.7248858776154642,-0.20809648289533475,0.932982360510799,True,False,False
0,0,5,"[0, 3, 7, 11]",4.0,0.730467941463166,-0.2262282147845639,0.9566961562477299,True,False,False
0,0,5,"[0, 3, 7, 16]",4.0,0.7359918248814421,-0.19207039155835115,0.9280622164397933,True,False,False
0,0,5,"[0, 3, 7, 17]",4.0,0.7210492677077438,-0.20982133506498035,0.9308706027727239,True,False,False
0,0,5,"[0, 3, 7, 18]",4.0,0.7287862025094829,-0.19201009563314583,0.9207962981426288,True,False,False
0,0,5,"[0, 3, 7, 19]",4.0,0.7299096245547645,-0.21082191931825217,0.9407315438730166,True,False,False
0,0,5,"[0, 3, 8, 9]",4.0,0.744887908029162,-0.16025497427674465,0.9051428823059068,True,False,False
0,0,5,"[0, 3, 8, 10]",4.0,0.7425395731529079,-0.16976779246854207,0.9123073656214502,True,False,False
0,0,5,"[0, 3, 8, 11]",4.0,0.7379763192163203,-0.175053669084175,0.9130299883004953,True,False,False
0,0,5,"[0, 3, 8, 16]",4.0,0.7327053540406341,-0.14462253575478565,0.8773278897954198,True,False,False
0,0,5,"[0, 3, 8, 17]",4.0,0.7372759219138483,-0.1626274179263415,0.8999033398401898,True,False,False
0,0,5,"[0, 3, 8, 18]",4.0,0.7453692126107047,-0.16274654194232396,0.9081157545530286,True,False,False
0,0,5,"[0, 3, 8, 19]",4.0,0.7391710566836875,-0.16684746176481569,0.9060185184485032,True,False,False
0,0,5,"[0, 3, 9, 10]",4.0,0.7313200477662047,-0.204137883049696,0.935457930815901,True,False,False
0,0,5,"[0, 3, 9, 11]",4.0,0.7182471675629117,-0.23083689745633343,0.9490840650192451,True,False,False
0,0,5,"[0, 3, 9, 16]",4.0,0.7202538474024975,-0.19210475719413245,0.9123586045966301,True,False,False
0,0,5,"[0, 3, 9, 17]",4.0,0.7206717115545084,-0.19929684659722088,0.9199685581517292,True,False,False
0,0,5,"[0, 3, 9, 18]",4.0,0.7308890352775911,-0.19776056450294913,0.9286495997805401,True,False,False
0,0,5,"[0, 3, 9, 19]",4.0,0.7203071944764172,-0.2145070770108036,0.934814271487221,True,False,False
0,0,5,"[0, 3, 10, 11]",4.0,0.7229960071238305,-0.22706229204394984,0.9500582991677803,True,False,False
0,0,5,"[0, 3, 10, 16]",4.0,0.7105576136057099,-0.18217722783516546,0.8927348414408753,True,False,False
0,0,5,"[0, 3, 10, 17]",4.0,0.7026161416554745,-0.19915442366694974,0.9017705653224242,True,False,False
0,0,5,"[0, 3, 10, 18]",4.0,0.7095319705307822,-0.18806668323862122,0.8975986537694034,True,False,False
0,0,5,"[0, 3, 10, 19]",4.0,0.7048571041372261,-0.2110284840067491,0.9158855881439752,True,False,False
0,0,5,"[0, 3, 11, 16]",4.0,0.7092815744370673,-0.2282179327754587,0.9374995072125261,True,False,False
0,0,5,"[0, 3, 11, 17]",4.0,0.7096740298804418,-0.22737697115906097,0.9370510010395027,True,False,False
0,0,5,"[0, 3, 11, 18]",4.0,0.7152031945922728,-0.23311757710961128,0.948320771701884,True,False,False
0,0,5,"[0, 3, 11, 19]",4.0,0.705848961932502,-0.24344627918422765,0.9492952411167297,True,False,False
0,0,5,"[0, 3, 16, 17]",4.0,0.6990189486140946,-0.18260463929821996,0.8816235879123144,True,False,False
0,0,5,"[0, 3, 16, 18]",4.0,0.7038656627019916,-0.17962869804572598,0.8834943607477177,True,False,False
0,0,5,"[0, 3, 16, 19]",4.0,0.7135345309584624,-0.19469421641317264,0.9082287473716351,True,False,False
0,0,5,"[0, 3, 17, 18]",4.0,0.7068206053811176,-0.18987010947063898,0.8966907148517568,True,False,False
0,0,5,"[0, 3, 17, 19]",4.0,0.7015643893753074,-0.2094856075424852,0.9110499969177926,True,False,False
0,0,5,"[0, 3, 18, 19]",4.0,0.7046197231320418,-0.20456441868077718,0.9091841418128188,True,False,False
0,0,5,"[0, 4, 5, 6]",4.0,0.7319673481148954,-0.08439338586351164,0.816360733978407,True,False,False
0,0,5,"[0, 4, 5, 7]",4.0,0.7399177484128147,-0.175503295517085,0.9154210439298996,True,False,False
0,0,5,"[0, 4, 5, 8]",4.0,0.7351849175065548,-0.08775379379226245,0.8229387112988171,True,False,False
0,0,5,"[0, 4, 5, 9]",4.0,0.7345366414460908,-0.1339761858732436,0.8685128273193347,True,False,False
0,0,5,"[0, 4, 5, 10]",4.0,0.7304491445657156,-0.1424245451388213,0.8728736897045373,True,False,False
