regime,task,fold,selected_epoch,selected_robust_gain_BA,selected_median_delta_BA,selected_std_delta_BA,selected_nonnegative_splits,selected_eligible,all_epoch_scores
XRA_G0_ADAPTER_ONLY,OpenBMI_MI,0,0,0.0,0.0,0.0,3,False,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 2, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 3, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 4, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 5, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [-0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0, 0.0, 0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0, 0.0, 0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0, 0.0, 0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.0, 0.0, 0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [0.0012499999999999734, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}]"
XRA_G0_ADAPTER_ONLY,OpenBMI_MI,1,0,0.0,0.0,0.0,3,False,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 2, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 3, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 4, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 5, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [0.0, 0.0, 0.0012500000000000844], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0005892556509888294, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}]"
XRA_G0_ADAPTER_ONLY,OpenBMI_MI,2,0,0.0,0.0,0.0,3,False,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 2, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 3, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 4, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 5, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.0, 0.0, 0.0024999999999999467], 'median_delta_BA': 0.0, 'std_delta_BA': 0.001178511301977554, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0, 0.0, 0.0024999999999999467], 'median_delta_BA': 0.0, 'std_delta_BA': 0.001178511301977554, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [-0.0012499999999999734, 0.0, 0.0024999999999999467], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0015590239111557757, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}]"
XRA_G0_ADAPTER_ONLY,OpenBMI_MI,3,0,0.0,0.0,0.0,3,False,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 2, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 3, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 4, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 5, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0, 0.0, -0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0, 0.0, -0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0, 0.0, -0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0, 0.0, -0.0012499999999999734], 'median_delta_BA': 0.0, 'std_delta_BA': 0.000589255650988777, 'nonnegative_splits': 2, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}]"
XRA_G0_ADAPTER_ONLY,OpenBMI_MI,4,0,0.0,0.0,0.0,3,False,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 2, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 3, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 4, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 5, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}]"
XRA_G0_ADAPTER_ONLY,OpenBMI_ERP,0,1,6.192170639258873e-05,0.00022727272727274261,0.00033070204176030777,2,True,"[{'epoch': 0, 'deltas': [0.0, 0.0, 0.0], 'median_delta_BA': 0.0, 'std_delta_BA': 0.0, 'nonnegative_splits': 3, 'robust_score': 0.0, 'eligible': False}, {'epoch': 1, 'deltas': [0.00022727272727274261, -0.00045454545454548523, 0.000265151515151385], 'median_delta_BA': 0.00022727272727274261, 'std_delta_BA': 0.00033070204176030777, 'nonnegative_splits': 2, 'robust_score': 6.192170639258873e-05, 'eligible': True}, {'epoch': 2, 'deltas': [7.575757575750686e-05, -0.0011742424242424665, 0.0004924242424242387], 'median_delta_BA': 7.575757575750686e-05, 'std_delta_BA': 0.0007081971546656736, 'nonnegative_splits': 2, 'robust_score': -0.00027834100157532996, 'eligible': True}, {'epoch': 3, 'deltas': [0.0004924242424242387, -0.001136363636363713, 0.00011363636363637131], 'median_delta_BA': 0.00011363636363637131, 'std_delta_BA': 0.0006959350393697659, 'nonnegative_splits': 2, 'robust_score': -0.00023433115604851163, 'eligible': True}, {'epoch': 4, 'deltas': [0.0005303030303029921, -0.00121212121212122, 0.0002272727272726316], 'median_delta_BA': 0.0002272727272726316, 'std_delta_BA': 0.0007600968153177749, 'nonnegative_splits': 2, 'robust_score': -0.00015277568038625587, 'eligible': True}, {'epoch': 5, 'deltas': [0.00060606060606061, -0.0018939393939393367, -0.00045454545454548523], 'median_delta_BA': -0.00045454545454548523, 'std_delta_BA': 0.0010245183219747633, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 6, 'deltas': [0.00060606060606061, -0.0019696969696969546, -0.00060606060606061], 'median_delta_BA': -0.00060606060606061, 'std_delta_BA': 0.0010521548816161397, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 7, 'deltas': [0.0004924242424242387, -0.0019696969696969546, -0.0006818181818182278], 'median_delta_BA': -0.0006818181818182278, 'std_delta_BA': 0.0010055135728315344, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 8, 'deltas': [0.00045454545454548523, -0.0022348484848484507, -0.0006439393939394744], 'median_delta_BA': -0.0006439393939394744, 'std_delta_BA': 0.0011040581938736888, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 9, 'deltas': [0.0004166666666667318, -0.00242424242424244, -0.0006818181818182278], 'median_delta_BA': -0.0006818181818182278, 'std_delta_BA': 0.0011696854119210853, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 10, 'deltas': [0.0006439393939393634, -0.0025757575757575646, -0.0009090909090909705], 'median_delta_BA': -0.0009090909090909705, 'std_delta_BA': 0.0013147086486106007, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 11, 'deltas': [0.0007954545454544881, -0.002689393939393936, -0.001136363636363713], 'median_delta_BA': -0.001136363636363713, 'std_delta_BA': 0.0014254821239801986, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 12, 'deltas': [0.000871212121212106, -0.003030303030302939, -0.0013257575757575912], 'median_delta_BA': -0.0013257575757575912, 'std_delta_BA': 0.0015970101068877914, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 13, 'deltas': [0.00121212121212122, -0.0032575757575756814, -0.001477272727272827], 'median_delta_BA': -0.001477272727272827, 'std_delta_BA': 0.0018372839144863515, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 14, 'deltas': [0.0012499999999999734, -0.003484848484848424, -0.0013636363636364557], 'median_delta_BA': -0.0013636363636364557, 'std_delta_BA': 0.001936475207947861, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 15, 'deltas': [0.0010984848484847376, -0.003484848484848424, -0.001477272727272827], 'median_delta_BA': -0.001477272727272827, 'std_delta_BA': 0.001875924422663859, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 16, 'deltas': [0.0010984848484847376, -0.003560606060606042, -0.001136363636363602], 'median_delta_BA': -0.001136363636363602, 'std_delta_BA': 0.0019025896731939434, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 17, 'deltas': [0.0009848484848484773, -0.0033712121212120527, -0.0014015151515152091], 'median_delta_BA': -0.0014015151515152091, 'std_delta_BA': 0.0017810640253344279, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 18, 'deltas': [0.00121212121212122, -0.0033712121212120527, -0.0013636363636363447], 'median_delta_BA': -0.0013636363636363447, 'std_delta_BA': 0.0018759244226639023, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 19, 'deltas': [0.0013636363636363447, -0.003560606060605931, -0.0015151515151515804], 'median_delta_BA': -0.0015151515151515804, 'std_delta_BA': 0.002019886338971786, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}, {'epoch': 20, 'deltas': [0.0011742424242424665, -0.0035227272727272885, -0.0015530303030303338], 'median_delta_BA': -0.0015530303030303338, 'std_delta_BA': 0.0019258258550442296, 'nonnegative_splits': 1, 'robust_score': 0.0, 'eligible': False}]"
