epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7679691304587352,0.7524359886201991,0.6227866179648892,0.9286847847911169,0.5201584448417028
1,0.7565712579554654,0.7391714082503555,0.6018914068325729,0.9286509587834679,0.47665979464848834
2,0.7499045706277606,0.7432610241820767,0.5751507185197356,0.9313019691814697,0.4493824690580368
3,0.7379167235926936,0.7436877667140824,0.5394680299793986,0.9305943740845994,0.43189898133277893
4,0.7345104492826054,0.7580192034139402,0.5202980245446847,0.9252141198891913,0.42712581157684326
5,0.7323178254678954,0.7636024182076814,0.5101300539679731,0.9232210042280315,0.4343617508808772
