epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7495019695553323,0.7026312280545802,0.5984019886363636,0.9474726919750532,0.5529538840055466
1,0.7426784327559486,0.7054046846526512,0.573828125,0.9488024886151946,0.5069266359011332
2,0.73454200539522,0.7053691275167786,0.5507457386363637,0.9475111500325175,0.4862045596043269
3,0.7250117953676384,0.6985688252811236,0.5316051136363636,0.9448614471854279,0.4728657553593318
4,0.7192883870017805,0.6944886439397306,0.5211647727272728,0.9422117443383382,0.4666002442439397
5,0.7172822673414679,0.6944797546557625,0.5144886363636364,0.9428784110050048,0.45993492752313614
