fold,seed,task,block,dimensions,persistence_supported,n_unique_subjects,n_split_observations,bootstrap_hierarchy,u_abs_mean,u_abs_CI95,u_abs_sign_probability,u_spec_mean,u_spec_CI95,u_spec_sign_probability,raw_BA_change,same_rank_random_BA_change,u_abs_bootstrap,u_spec_bootstrap,random_interventions
2,0,erp,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0013455256015000236,"[-3.957740985745005e-05, 0.0027042625783674197]",0.9715,-0.009625047260573436,"[-0.011565451846327858, -0.007800418259810257]",0.0,0.002374387254901961,-0.01957012101715686,"{'mean': 0.0013455256015000236, 'ci95': [-3.957740985745005e-05, 0.0027042625783674197], 'sign_probability': 0.9715, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.009625047260573436, 'ci95': [-0.011565451846327858, -0.007800418259810257], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,erp,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0026698055810431267,"[0.0006816474752838716, 0.004599708994179701]",0.9966,-0.007959613074887158,"[-0.010666903415168615, -0.005211175056388949]",0.0,-0.0024892769607843136,-0.018424096200980396,"{'mean': 0.0026698055810431267, 'ci95': [0.0006816474752838716, 0.004599708994179701], 'sign_probability': 0.9966, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.007959613074887158, 'ci95': [-0.010666903415168615, -0.005211175056388949], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,erp,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0022414286488266744,"[0.0004077595695438197, 0.003950595831671426]",0.9909,-0.008203000222824719,"[-0.010352270986529487, -0.0060681537780608525]",0.0,-0.00034466911764705863,-0.018310738357843137,"{'mean': 0.0022414286488266744, 'ci95': [0.0004077595695438197, 0.003950595831671426], 'sign_probability': 0.9909, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.008203000222824719, 'ci95': [-0.010352270986529487, -0.0060681537780608525], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,erp,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.038988544604517054,"[0.03184400815009, 0.046345659766331614]",1.0,0.03701077368251023,"[0.029767195821615973, 0.044500871762210126]",1.0,-0.07676547181372549,-0.0013143382352941177,"{'mean': 0.038988544604517054, 'ci95': [0.03184400815009, 0.046345659766331614], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.03701077368251023, 'ci95': [0.029767195821615973, 0.044500871762210126], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,0,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0007573367257747633,"[-0.002012845602852268, 0.00031183039182113996]",0.0936,-0.0043049688781672014,"[-0.0056533939791202645, -0.003154627684713809]",0.0,0.0007352941176470571,-0.0030259803921568657,"{'mean': -0.0007573367257747633, 'ci95': [-0.002012845602852268, 0.00031183039182113996], 'sign_probability': 0.0936, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.0043049688781672014, 'ci95': [-0.0056533939791202645, -0.003154627684713809], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,1,1,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,-0.0007364130809544749,"[-0.0019227462621679411, 0.0003780443700869117]",0.1033,-0.004321357212435885,"[-0.0053782190760730654, -0.003358260051921773]",0.0,-0.0003799019607843149,-0.0031702205882352978,"{'mean': -0.0007364130809544749, 'ci95': [-0.0019227462621679411, 0.0003780443700869117], 'sign_probability': 0.1033, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.004321357212435885, 'ci95': [-0.0053782190760730654, -0.003358260051921773], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,2,2,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0013004717578097213,"[2.8176968546883452e-05, 0.002589294568121184]",0.9773,-0.006072813279280008,"[-0.007545057288197172, -0.004516051359250957]",0.0,-0.0013357843137254916,-0.0070002450980392195,"{'mean': 0.0013004717578097213, 'ci95': [2.8176968546883452e-05, 0.002589294568121184], 'sign_probability': 0.9773, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.006072813279280008, 'ci95': [-0.007545057288197172, -0.004516051359250957], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,3,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.016175062026538838,"[0.011922179712108854, 0.020394001063592807]",1.0,0.003951680780271595,"[-0.0013074557455861476, 0.00921476059846384]",0.9292,-0.020980392156862752,-0.011250490196078437,"{'mean': 0.016175062026538838, 'ci95': [0.011922179712108854, 0.020394001063592807], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.003951680780271595, 'ci95': [-0.0013074557455861476, 0.00921476059846384], 'sign_probability': 0.9292, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,4,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.029707134901582513,"[0.02480488883311842, 0.034659457310186284]",1.0,0.020914061852784507,"[0.015705415458341237, 0.026134989503350588]",1.0,-0.026372549019607856,-0.008042401960784318,"{'mean': 0.029707134901582513, 'ci95': [0.02480488883311842, 0.034659457310186284], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.020914061852784507, 'ci95': [0.015705415458341237, 0.026134989503350588], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,5,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.01783754502844624,"[0.013016070557031826, 0.022840289029146723]",1.0,0.004646476491703799,"[-0.0008965102692514765, 0.010230485898117434]",0.9505,-0.016102941176470598,-0.013310906862745104,"{'mean': 0.01783754502844624, 'ci95': [0.013016070557031826, 0.022840289029146723], 'sign_probability': 1.0, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': 0.004646476491703799, 'ci95': [-0.0008965102692514765, 0.010230485898117434], 'sign_probability': 0.9505, 'draws': 10000, 'n_unique_subjects': 34}",100
2,0,ssvep,6,4,True,34,85,aggregate_unique_subject_across_inner_splits_then_subject_bootstrap,0.0017604818917474317,"[8.927861705065567e-05, 0.003491609377406587]",0.9801,-0.015506205878569837,"[-0.017800807925786484, -0.01308248766180521]",0.0,-0.0017401960784313739,-0.016772794117647066,"{'mean': 0.0017604818917474317, 'ci95': [8.927861705065567e-05, 0.003491609377406587], 'sign_probability': 0.9801, 'draws': 10000, 'n_unique_subjects': 34}","{'mean': -0.015506205878569837, 'ci95': [-0.017800807925786484, -0.01308248766180521], 'sign_probability': 0.0, 'draws': 10000, 'n_unique_subjects': 34}",100
