block,EE_exclusive_correct,LL_exclusive_correct,EL_exclusive_correct,EE_BA,LL_BA,EL_BA,highest_complementarity_family,highest_BA_family
OpenBMI_MI,16.409523809523808,17.952380952380953,20.642857142857142,73.25714285714285,75.91904761904763,75.58571428571427,Heterogeneous_orientation_mean,LiteBN_homogeneous
OpenBMI_ERP,7.636844636844631,8.329004329004325,9.677248677248674,85.38340548340548,85.4011544011544,85.70505050505051,Heterogeneous_orientation_mean,Heterogeneous_orientation_mean
OpenBMI_SSVEP,7.961904761904762,6.19047619047619,8.89047619047619,90.69523809523808,92.12380952380953,91.97857142857141,Heterogeneous_orientation_mean,LiteBN_homogeneous
WBCIC_MI,9.273333333333333,11.853333333333333,13.479999999999999,79.73666666666666,79.89666666666668,80.02666666666667,Heterogeneous_orientation_mean,Heterogeneous_orientation_mean
