epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7672988315920707,0.7524182076813656,0.6227866179648892,0.9266916691299574,0.3842756276329358
1,0.7573259364513488,0.7411628733997155,0.6014901227234236,0.9293248132309073,0.35179732988278073
2,0.7498856324422484,0.7445234708392603,0.5751507185197356,0.9299827079677494,0.32990509768327075
3,0.7380688967238944,0.7436522048364154,0.540633965698108,0.9299205196371602,0.3167790149648984
4,0.7351136514875961,0.7580192034139402,0.521463960263394,0.9258577907854542,0.3131018628676732
5,0.7332610094253117,0.7589971550497866,0.5175648689981168,0.9232210042280315,0.3189408754309018
