model,task,subject_id,selector,estimable_runs,future_BA,worst_BA,random_worst_BA,PSWA_pp,PEEH_pp
CBraMod,OpenBMI_ERP,29,U_only,12,0.7122395833333334,0.6822916666666666,0.5872786458333333,9.501302083333334,5.794270833333333
CBraMod,OpenBMI_ERP,36,PU,12,0.7317708333333334,0.6979166666666666,0.6292447916666667,6.8671875,6.854166666666667
CBraMod,OpenBMI_ERP,36,P_only,12,0.5989583333333334,0.58984375,0.6292447916666667,-3.9401041666666665,-2.130208333333333
CBraMod,OpenBMI_ERP,36,U_only,12,0.75390625,0.71875,0.6292447916666667,8.950520833333332,8.416666666666666
CBraMod,OpenBMI_ERP,37,PU,12,0.71484375,0.6315104166666666,0.5771744791666666,5.433593750000001,4.350260416666666
CBraMod,OpenBMI_ERP,37,P_only,12,0.625,0.5442708333333334,0.5771744791666666,-3.2903645833333335,-0.858072916666667
CBraMod,OpenBMI_ERP,37,U_only,12,0.7239583333333334,0.6419270833333334,0.5771744791666666,6.475260416666667,5.782552083333333
CBraMod,OpenBMI_ERP,39,PU,12,0.55078125,0.55078125,0.5208723958333334,2.990885416666666,1.7799479166666672
CBraMod,OpenBMI_ERP,39,P_only,12,0.5325520833333334,0.5026041666666666,0.5208723958333334,-1.8268229166666676,-2.1263020833333326
CBraMod,OpenBMI_ERP,39,U_only,12,0.5703125,0.5703125,0.5208723958333334,4.944010416666667,1.3893229166666672
CBraMod,OpenBMI_ERP,4,PU,12,0.6432291666666666,0.55859375,0.5461328125000001,1.24609375,0.34765624999999933
CBraMod,OpenBMI_ERP,4,P_only,12,0.5703125,0.5234375,0.5461328125000001,-2.26953125,-2.2565104166666674
CBraMod,OpenBMI_ERP,4,U_only,12,0.6432291666666666,0.5598958333333334,0.5461328125000001,1.3763020833333333,2.4309895833333326
CBraMod,OpenBMI_ERP,42,PU,12,0.6666666666666666,0.6471354166666666,0.57625,7.088541666666665,4.677083333333335
CBraMod,OpenBMI_ERP,42,P_only,12,0.609375,0.5716145833333334,0.57625,-0.4635416666666681,-1.1822916666666654
CBraMod,OpenBMI_ERP,42,U_only,12,0.6848958333333334,0.6666666666666666,0.57625,9.041666666666666,6.109375
CBraMod,OpenBMI_ERP,51,PU,12,0.6041666666666666,0.59765625,0.5366796875000001,6.09765625,3.0585937499999982
CBraMod,OpenBMI_ERP,51,P_only,12,0.5677083333333334,0.55859375,0.5366796875000001,2.1914062500000013,0.7148437499999981
CBraMod,OpenBMI_ERP,51,U_only,12,0.6028645833333334,0.59375,0.5366796875000001,5.707031250000001,2.7981770833333317
CBraMod,OpenBMI_ERP,54,PU,12,0.5794270833333334,0.5625,0.5188151041666668,4.368489583333333,4.359375
CBraMod,OpenBMI_ERP,54,P_only,12,0.546875,0.5104166666666666,0.5188151041666668,-0.8398437500000012,0.8437500000000004
CBraMod,OpenBMI_ERP,54,U_only,12,0.5716145833333334,0.55859375,0.5188151041666668,3.9778645833333326,3.0572916666666665
CBraMod,OpenBMI_MI,12,PU,6,0.53125,0.453125,0.45226562499999995,0.08593750000000044,1.0234375
CBraMod,OpenBMI_MI,12,P_only,6,0.53125,0.4375,0.45226562499999995,-1.4765624999999993,-0.01822916666666674
CBraMod,OpenBMI_MI,12,U_only,6,0.5260416666666666,0.4557291666666667,0.45226562499999995,0.34635416666666713,1.0234375
CBraMod,OpenBMI_MI,13,PU,6,0.5364583333333334,0.4583333333333333,0.46648437500000006,-0.8151041666666665,-0.3151041666666668
CBraMod,OpenBMI_MI,13,P_only,6,0.5442708333333334,0.4557291666666667,0.46648437500000006,-1.0755208333333333,-0.0546875000000003
CBraMod,OpenBMI_MI,13,U_only,6,0.53125,0.4713541666666667,0.46648437500000006,0.4869791666666668,0.20572916666666638
CBraMod,OpenBMI_MI,17,PU,6,0.5416666666666666,0.515625,0.471171875,4.445312500000001,2.6250000000000004
CBraMod,OpenBMI_MI,17,P_only,6,0.5104166666666666,0.46875,0.471171875,-0.24218749999999992,-1.5416666666666663
CBraMod,OpenBMI_MI,17,U_only,6,0.5286458333333334,0.4947916666666667,0.471171875,2.3619791666666665,2.8854166666666674
CBraMod,OpenBMI_MI,18,PU,6,0.4609375,0.453125,0.454609375,-0.14843750000000014,-4.851562499999999
CBraMod,OpenBMI_MI,18,P_only,6,0.5078125,0.4609375,0.454609375,0.6328124999999999,-1.9869791666666659
CBraMod,OpenBMI_MI,18,U_only,6,0.4635416666666667,0.4557291666666667,0.454609375,0.11197916666666656,-5.111979166666665
CBraMod,OpenBMI_MI,24,PU,6,0.4947916666666667,0.4401041666666667,0.4610677083333334,-2.096354166666666,-2.0625000000000004
CBraMod,OpenBMI_MI,24,P_only,6,0.515625,0.4765625,0.4610677083333334,1.5494791666666672,-0.7604166666666671
CBraMod,OpenBMI_MI,24,U_only,6,0.4973958333333333,0.453125,0.4610677083333334,-0.7942708333333326,-2.0625000000000004
CBraMod,OpenBMI_MI,25,PU,6,0.5052083333333334,0.4427083333333333,0.4499739583333333,-0.7265625000000009,3.7838541666666656
CBraMod,OpenBMI_MI,25,P_only,6,0.46875,0.4427083333333333,0.4499739583333333,-0.7265625000000006,0.1380208333333317
CBraMod,OpenBMI_MI,25,U_only,6,0.4869791666666667,0.4505208333333333,0.4499739583333333,0.054687499999999334,2.4817708333333317
CBraMod,OpenBMI_MI,29,PU,6,0.5520833333333334,0.5130208333333334,0.49328125000000006,1.9739583333333337,1.518229166666666
CBraMod,OpenBMI_MI,29,P_only,6,0.5703125,0.5260416666666666,0.49328125000000006,3.276041666666668,0.7369791666666664
CBraMod,OpenBMI_MI,29,U_only,6,0.5364583333333334,0.4973958333333333,0.49328125000000006,0.41145833333333376,-1.0859375000000007
CBraMod,OpenBMI_MI,36,PU,6,0.5729166666666666,0.5104166666666666,0.497109375,1.3307291666666676,4.169270833333335
CBraMod,OpenBMI_MI,36,P_only,6,0.5390625,0.5078125,0.497109375,1.070312500000001,-1.8203124999999984
CBraMod,OpenBMI_MI,36,U_only,6,0.5598958333333334,0.5234375,0.497109375,2.6328125000000013,2.346354166666668
CBraMod,OpenBMI_MI,37,PU,6,0.5,0.4765625,0.46374999999999994,1.2812500000000004,1.7005208333333328
CBraMod,OpenBMI_MI,37,P_only,6,0.5130208333333334,0.4583333333333333,0.46374999999999994,-0.541666666666666,-1.9453125000000007
CBraMod,OpenBMI_MI,37,U_only,6,0.4921875,0.484375,0.46374999999999994,2.0625000000000004,0.6588541666666661
CBraMod,OpenBMI_MI,39,PU,6,0.5,0.4505208333333333,0.4666406250000001,-1.611979166666667,-3.861979166666669
CBraMod,OpenBMI_MI,39,P_only,6,0.4583333333333333,0.4401041666666667,0.4666406250000001,-2.653645833333334,-2.299479166666669
CBraMod,OpenBMI_MI,39,U_only,6,0.5208333333333334,0.4583333333333333,0.4666406250000001,-0.830729166666667,-2.820312500000002
CBraMod,OpenBMI_MI,4,PU,6,0.4895833333333333,0.453125,0.46828125,-1.515625,0.35677083333333376
CBraMod,OpenBMI_MI,4,P_only,6,0.4817708333333333,0.4791666666666667,0.46828125,1.0885416666666665,-0.9453124999999997
CBraMod,OpenBMI_MI,4,U_only,6,0.5026041666666666,0.4505208333333333,0.46828125,-1.7760416666666667,1.1380208333333337
CBraMod,OpenBMI_MI,42,PU,6,0.546875,0.4895833333333333,0.4808333333333333,0.8750000000000008,0.5078125000000017
CBraMod,OpenBMI_MI,42,P_only,6,0.5,0.4765625,0.4808333333333333,-0.4270833333333324,0.7682291666666683
CBraMod,OpenBMI_MI,42,U_only,6,0.5364583333333334,0.4817708333333333,0.4808333333333333,0.09375000000000074,0.24739583333333495
CBraMod,OpenBMI_MI,51,PU,6,0.5104166666666666,0.4895833333333333,0.47393229166666667,1.5651041666666672,1.2578125000000013
CBraMod,OpenBMI_MI,51,P_only,6,0.5130208333333334,0.5,0.47393229166666667,2.606770833333334,-1.3463541666666654
CBraMod,OpenBMI_MI,51,U_only,6,0.5416666666666666,0.5104166666666666,0.47393229166666667,3.6484375000000004,2.0390625000000013
CBraMod,OpenBMI_MI,54,PU,6,0.5442708333333334,0.5026041666666666,0.4694010416666667,3.3203125,2.567708333333334
CBraMod,OpenBMI_MI,54,P_only,6,0.546875,0.5052083333333334,0.4694010416666667,3.5807291666666665,1.786458333333334
CBraMod,OpenBMI_MI,54,U_only,6,0.5286458333333334,0.5130208333333334,0.4694010416666667,4.361979166666667,0.22395833333333393
CBraMod,OpenBMI_SSVEP,12,PU,8,0.895,0.895,0.7745249999999999,12.047499999999998,20.917499999999997
CBraMod,OpenBMI_SSVEP,12,P_only,8,0.895,0.895,0.7745249999999999,12.047499999999998,20.917499999999997
CBraMod,OpenBMI_SSVEP,12,U_only,8,0.895,0.895,0.7745249999999999,12.047499999999998,20.917499999999997
CBraMod,OpenBMI_SSVEP,13,PU,8,0.73375,0.73125,0.593375,13.787499999999998,20.3125
CBraMod,OpenBMI_SSVEP,13,P_only,8,0.73375,0.73125,0.593375,13.787499999999998,20.3125
CBraMod,OpenBMI_SSVEP,13,U_only,8,0.73375,0.73125,0.593375,13.787499999999998,20.3125
CBraMod,OpenBMI_SSVEP,17,PU,8,0.8724999999999999,0.8049999999999999,0.6936125,11.138750000000003,12.144999999999996
CBraMod,OpenBMI_SSVEP,17,P_only,8,0.8724999999999999,0.8049999999999999,0.6936125,11.138750000000003,12.144999999999996
CBraMod,OpenBMI_SSVEP,17,U_only,8,0.8724999999999999,0.8049999999999999,0.6936125,11.138750000000003,12.144999999999996
CBraMod,OpenBMI_SSVEP,18,PU,8,0.9675,0.92625,0.8105625000000001,11.568749999999998,23.153749999999995
CBraMod,OpenBMI_SSVEP,18,P_only,8,0.9675,0.92625,0.8105625000000001,11.568749999999998,23.153749999999995
CBraMod,OpenBMI_SSVEP,18,U_only,8,0.9675,0.92625,0.8105625000000001,11.568749999999998,23.153749999999995
CBraMod,OpenBMI_SSVEP,24,PU,8,0.84,0.8062499999999999,0.6745625,13.168750000000005,18.76375
CBraMod,OpenBMI_SSVEP,24,P_only,8,0.84,0.8062499999999999,0.6745625,13.168750000000005,18.76375
CBraMod,OpenBMI_SSVEP,24,U_only,8,0.84,0.8062499999999999,0.6745625,13.168750000000005,18.76375
CBraMod,OpenBMI_SSVEP,25,PU,8,0.8825,0.8825,0.760675,12.182499999999994,19.302500000000002
CBraMod,OpenBMI_SSVEP,25,P_only,8,0.8825,0.8825,0.760675,12.182499999999994,19.302500000000002
CBraMod,OpenBMI_SSVEP,25,U_only,8,0.8825,0.8825,0.760675,12.182499999999994,19.302500000000002
CBraMod,OpenBMI_SSVEP,29,PU,8,0.905,0.89125,0.745025,14.622499999999992,22.73
CBraMod,OpenBMI_SSVEP,29,P_only,8,0.905,0.89125,0.745025,14.622499999999992,22.73
CBraMod,OpenBMI_SSVEP,29,U_only,8,0.905,0.89125,0.745025,14.622499999999992,22.73
CBraMod,OpenBMI_SSVEP,36,PU,8,0.96875,0.96875,0.8332499999999999,13.55,29.276249999999997
CBraMod,OpenBMI_SSVEP,36,P_only,8,0.96875,0.96875,0.8332499999999999,13.55,29.276249999999997
CBraMod,OpenBMI_SSVEP,36,U_only,8,0.96875,0.96875,0.8332499999999999,13.55,29.276249999999997
CBraMod,OpenBMI_SSVEP,37,PU,8,0.9412499999999999,0.9325,0.801725,13.077499999999993,20.2475
CBraMod,OpenBMI_SSVEP,37,P_only,8,0.9412499999999999,0.9325,0.801725,13.077499999999993,20.2475
CBraMod,OpenBMI_SSVEP,37,U_only,8,0.9412499999999999,0.9325,0.801725,13.077499999999993,20.2475
CBraMod,OpenBMI_SSVEP,39,PU,8,0.9512499999999999,0.92875,0.7794249999999999,14.932500000000001,19.417500000000004
CBraMod,OpenBMI_SSVEP,39,P_only,8,0.9512499999999999,0.92875,0.7794249999999999,14.932500000000001,19.417500000000004
CBraMod,OpenBMI_SSVEP,39,U_only,8,0.9512499999999999,0.92875,0.7794249999999999,14.932500000000001,19.417500000000004
CBraMod,OpenBMI_SSVEP,4,PU,8,0.96875,0.9650000000000001,0.840325,12.467500000000003,22.860000000000003
CBraMod,OpenBMI_SSVEP,4,P_only,8,0.96875,0.9650000000000001,0.840325,12.467500000000003,22.860000000000003
CBraMod,OpenBMI_SSVEP,4,U_only,8,0.96875,0.9650000000000001,0.840325,12.467500000000003,22.860000000000003
CBraMod,OpenBMI_SSVEP,42,PU,8,0.5075000000000001,0.5075000000000001,0.44843750000000004,5.90625,7.4262500000000005
CBraMod,OpenBMI_SSVEP,42,P_only,8,0.5075000000000001,0.5075000000000001,0.44843750000000004,5.90625,7.4262500000000005
CBraMod,OpenBMI_SSVEP,42,U_only,8,0.5075000000000001,0.5075000000000001,0.44843750000000004,5.90625,7.4262500000000005
CBraMod,OpenBMI_SSVEP,51,PU,8,0.4475,0.385,0.3381375,4.686249999999998,9.120000000000001
CBraMod,OpenBMI_SSVEP,51,P_only,8,0.4475,0.385,0.3381375,4.686249999999998,9.120000000000001
CBraMod,OpenBMI_SSVEP,51,U_only,8,0.4475,0.385,0.3381375,4.686249999999998,9.120000000000001
CBraMod,OpenBMI_SSVEP,54,PU,8,0.68875,0.6225,0.53125,9.124999999999996,16.42875
CBraMod,OpenBMI_SSVEP,54,P_only,8,0.68875,0.6225,0.53125,9.124999999999996,16.42875
CBraMod,OpenBMI_SSVEP,54,U_only,8,0.68875,0.6225,0.53125,9.124999999999996,16.42875
CBraMod,WBCIC_MI,sub-10,PU,10,0.78125,0.6078125,0.564296875,4.351562499999998,7.2390625
CBraMod,WBCIC_MI,sub-10,P_only,10,0.740625,0.6015625,0.564296875,3.7265624999999987,4.114062500000001
CBraMod,WBCIC_MI,sub-10,U_only,10,0.78125,0.6078125,0.564296875,4.351562499999998,7.2390625
CBraMod,WBCIC_MI,sub-15,PU,10,0.6078125,0.565625,0.5463125,1.9312499999999992,2.3937499999999976
CBraMod,WBCIC_MI,sub-15,P_only,10,0.6125,0.575,0.5463125,2.8687499999999995,1.4562499999999976
CBraMod,WBCIC_MI,sub-15,U_only,10,0.6078125,0.565625,0.5463125,1.9312499999999992,2.3937499999999976
CBraMod,WBCIC_MI,sub-20,PU,10,0.4828125,0.4828125,0.464171875,1.8640625000000006,1.0531249999999992
CBraMod,WBCIC_MI,sub-20,P_only,10,0.490625,0.4625,0.464171875,-0.16718749999999966,2.4593749999999988
CBraMod,WBCIC_MI,sub-20,U_only,10,0.4828125,0.4828125,0.464171875,1.8640625000000006,1.0531249999999992
CBraMod,WBCIC_MI,sub-39,PU,10,0.7265625,0.496875,0.48096875000000006,1.5906249999999995,5.709375
CBraMod,WBCIC_MI,sub-39,P_only,10,0.7046875,0.4953125,0.48096875000000006,1.4343749999999995,3.365625
CBraMod,WBCIC_MI,sub-39,U_only,10,0.7265625,0.496875,0.48096875000000006,1.5906249999999995,5.709375
CBraMod,WBCIC_MI,sub-4,PU,10,0.625,0.5125,0.4997187500000001,1.2781249999999988,3.840625000000002
CBraMod,WBCIC_MI,sub-4,P_only,10,0.6125,0.5078125,0.4997187500000001,0.809374999999999,4.309375000000001
CBraMod,WBCIC_MI,sub-4,U_only,10,0.625,0.5125,0.4997187500000001,1.2781249999999988,3.840625000000002
CBraMod,WBCIC_MI,sub-40,PU,10,0.71875,0.6,0.559671875,4.032812499999997,5.3375
CBraMod,WBCIC_MI,sub-40,P_only,10,0.7,0.6,0.559671875,4.032812499999997,2.0562500000000004
CBraMod,WBCIC_MI,sub-40,U_only,10,0.71875,0.6,0.559671875,4.032812499999997,5.3375
CBraMod,WBCIC_MI,sub-43,PU,10,0.8671875,0.8421875,0.75975,8.24375,6.9265625
CBraMod,WBCIC_MI,sub-43,P_only,10,0.815625,0.796875,0.75975,3.712500000000001,3.9578125
CBraMod,WBCIC_MI,sub-43,U_only,10,0.8671875,0.8421875,0.75975,8.24375,6.9265625
CBraMod,WBCIC_MI,sub-46,PU,10,0.8203125,0.8140625,0.735484375,7.857812500000001,7.0671875
CBraMod,WBCIC_MI,sub-46,P_only,10,0.7765625,0.7625,0.735484375,2.7015625000000005,4.567187499999999
CBraMod,WBCIC_MI,sub-46,U_only,10,0.8203125,0.8140625,0.735484375,7.857812500000001,7.0671875
CBraMod,WBCIC_MI,sub-51,PU,10,0.7484375,0.6984375,0.645953125,5.2484375,5.4984375
CBraMod,WBCIC_MI,sub-51,P_only,10,0.725,0.66875,0.645953125,2.279687499999999,3.9359375
CBraMod,WBCIC_MI,sub-51,U_only,10,0.7484375,0.6984375,0.645953125,5.2484375,5.4984375
CBraMod,WBCIC_MI,sub-8,PU,10,0.796875,0.7921875,0.7077656250000001,8.442187499999998,7.503125
CBraMod,WBCIC_MI,sub-8,P_only,10,0.7609375,0.7515625,0.7077656250000001,4.3796874999999975,3.128125
CBraMod,WBCIC_MI,sub-8,U_only,10,0.796875,0.7921875,0.7077656250000001,8.442187499999998,7.503125
EEGConformer,OpenBMI_ERP,12,PU,15,0.7916666666666666,0.753125,0.6859375000000001,6.718750000000001,2.9510416666666663
EEGConformer,OpenBMI_ERP,12,P_only,15,0.7260416666666667,0.66875,0.6859375000000001,-1.71875,0.45104166666666656
EEGConformer,OpenBMI_ERP,12,U_only,15,0.7916666666666666,0.7541666666666667,0.6859375000000001,6.822916666666668,2.742708333333333
EEGConformer,OpenBMI_ERP,13,PU,15,0.6572916666666667,0.646875,0.5886458333333333,5.822916666666668,4.283333333333333
EEGConformer,OpenBMI_ERP,13,P_only,15,0.6270833333333333,0.5895833333333333,0.5886458333333333,0.09374999999999988,-1.7583333333333329
EEGConformer,OpenBMI_ERP,13,U_only,15,0.6583333333333333,0.6541666666666667,0.5886458333333333,6.552083333333333,4.179166666666667
EEGConformer,OpenBMI_ERP,17,PU,15,0.6614583333333334,0.6177083333333333,0.556875,6.083333333333333,6.945833333333334
EEGConformer,OpenBMI_ERP,17,P_only,15,0.5520833333333334,0.50625,0.556875,-5.0625,-5.1375
EEGConformer,OpenBMI_ERP,17,U_only,15,0.659375,0.6166666666666667,0.556875,5.979166666666667,6.945833333333335
EEGConformer,OpenBMI_ERP,18,PU,15,0.7229166666666667,0.6489583333333333,0.5833437499999999,6.561458333333334,4.789583333333335
EEGConformer,OpenBMI_ERP,18,P_only,15,0.621875,0.5552083333333333,0.5833437499999999,-2.813541666666666,-3.543749999999999
EEGConformer,OpenBMI_ERP,18,U_only,15,0.73125,0.6427083333333333,0.5833437499999999,5.936458333333334,5.310416666666668
EEGConformer,OpenBMI_ERP,24,PU,15,0.65,0.65,0.59190625,5.809375000000001,1.0760416666666675
EEGConformer,OpenBMI_ERP,24,P_only,15,0.6010416666666667,0.5864583333333333,0.59190625,-0.5447916666666663,0.5552083333333335
EEGConformer,OpenBMI_ERP,24,U_only,15,0.65,0.65,0.59190625,5.809375000000001,2.0135416666666672
EEGConformer,OpenBMI_ERP,25,PU,15,0.6291666666666667,0.6114583333333333,0.5647500000000001,4.670833333333334,3.813541666666669
EEGConformer,OpenBMI_ERP,25,P_only,15,0.5385416666666667,0.5197916666666667,0.5647500000000001,-4.495833333333333,-3.373958333333331
EEGConformer,OpenBMI_ERP,25,U_only,15,0.6385416666666667,0.6208333333333333,0.5647500000000001,5.608333333333334,4.751041666666668
EEGConformer,OpenBMI_ERP,29,PU,15,0.6520833333333333,0.625,0.5938020833333334,3.1197916666666656,1.8677083333333326
EEGConformer,OpenBMI_ERP,29,P_only,15,0.6604166666666667,0.634375,0.5938020833333334,4.057291666666666,1.0343749999999994
EEGConformer,OpenBMI_ERP,29,U_only,15,0.6364583333333333,0.609375,0.5938020833333334,1.5572916666666656,1.2427083333333326
EEGConformer,OpenBMI_ERP,36,PU,15,0.7479166666666667,0.721875,0.65346875,6.840625,4.906250000000001
EEGConformer,OpenBMI_ERP,36,P_only,15,0.6875,0.6395833333333333,0.65346875,-1.388541666666668,-2.0729166666666656
EEGConformer,OpenBMI_ERP,36,U_only,15,0.7552083333333334,0.7302083333333333,0.65346875,7.673958333333333,5.843750000000001
EEGConformer,OpenBMI_ERP,37,PU,15,0.803125,0.6645833333333333,0.6014791666666668,6.310416666666667,7.0562499999999995
EEGConformer,OpenBMI_ERP,37,P_only,15,0.6864583333333333,0.5791666666666667,0.6014791666666668,-2.23125,-3.152083333333335
EEGConformer,OpenBMI_ERP,37,U_only,15,0.8145833333333333,0.6635416666666667,0.6014791666666668,6.20625,8.202083333333333
EEGConformer,OpenBMI_ERP,39,PU,15,0.609375,0.58125,0.52634375,5.490625,5.6875
EEGConformer,OpenBMI_ERP,39,P_only,15,0.48333333333333334,0.475,0.52634375,-5.134375,-3.2708333333333335
EEGConformer,OpenBMI_ERP,39,U_only,15,0.5989583333333334,0.5770833333333333,0.52634375,5.0739583333333345,5.6875
EEGConformer,OpenBMI_ERP,4,PU,15,0.7354166666666667,0.6229166666666667,0.5868958333333333,3.6020833333333333,3.9458333333333333
EEGConformer,OpenBMI_ERP,4,P_only,15,0.6708333333333333,0.56875,0.5868958333333333,-1.8145833333333334,-2.2
EEGConformer,OpenBMI_ERP,4,U_only,15,0.7416666666666667,0.6375,0.5868958333333333,5.060416666666667,4.258333333333334
EEGConformer,OpenBMI_ERP,42,PU,15,0.6885416666666667,0.665625,0.5797916666666666,8.583333333333334,7.690625
EEGConformer,OpenBMI_ERP,42,P_only,15,0.5510416666666667,0.5,0.5797916666666666,-7.979166666666667,-5.642708333333334
EEGConformer,OpenBMI_ERP,42,U_only,15,0.6854166666666667,0.6625,0.5797916666666666,8.270833333333334,7.794791666666667
EEGConformer,OpenBMI_ERP,51,PU,15,0.61875,0.615625,0.54125,7.437500000000001,6.4052083333333325
EEGConformer,OpenBMI_ERP,51,P_only,15,0.5302083333333333,0.528125,0.54125,-1.3124999999999998,-3.3864583333333345
EEGConformer,OpenBMI_ERP,51,U_only,15,0.6125,0.609375,0.54125,6.812500000000001,5.467708333333333
EEGConformer,OpenBMI_ERP,54,PU,15,0.6520833333333333,0.5979166666666667,0.5209583333333333,7.695833333333334,7.21875
EEGConformer,OpenBMI_ERP,54,P_only,15,0.546875,0.4947916666666667,0.5209583333333333,-2.6166666666666667,-1.5312499999999998
EEGConformer,OpenBMI_ERP,54,U_only,15,0.6416666666666667,0.5833333333333334,0.5209583333333333,6.2375,5.864583333333333
EEGConformer,OpenBMI_MI,12,PU,15,0.6541666666666667,0.646875,0.5463958333333334,10.047916666666667,1.939583333333335
EEGConformer,OpenBMI_MI,12,P_only,15,0.565625,0.5510416666666667,0.5463958333333334,0.4645833333333319,0.4812500000000016
EEGConformer,OpenBMI_MI,12,U_only,15,0.6541666666666667,0.646875,0.5463958333333334,10.047916666666667,1.939583333333335
EEGConformer,OpenBMI_MI,13,PU,15,0.6833333333333333,0.6614583333333334,0.5394791666666665,12.197916666666666,3.367708333333333
EEGConformer,OpenBMI_MI,13,P_only,15,0.59375,0.58125,0.5394791666666665,4.177083333333333,1.0760416666666661
EEGConformer,OpenBMI_MI,13,U_only,15,0.6833333333333333,0.6614583333333334,0.5394791666666665,12.197916666666666,3.367708333333333
EEGConformer,OpenBMI_MI,17,PU,15,0.5864583333333333,0.5864583333333333,0.5167395833333334,6.971875,3.009375
EEGConformer,OpenBMI_MI,17,P_only,15,0.5416666666666666,0.5354166666666667,0.5167395833333334,1.8677083333333344,0.9260416666666667
EEGConformer,OpenBMI_MI,17,U_only,15,0.5864583333333333,0.5864583333333333,0.5167395833333334,6.971875,3.009375
EEGConformer,OpenBMI_MI,18,PU,15,0.6229166666666667,0.5958333333333333,0.5256770833333333,7.015625,1.0208333333333341
EEGConformer,OpenBMI_MI,18,P_only,15,0.5677083333333334,0.5416666666666666,0.5256770833333333,1.5989583333333335,-0.43749999999999895
EEGConformer,OpenBMI_MI,18,U_only,15,0.6229166666666667,0.5958333333333333,0.5256770833333333,7.015625,1.0208333333333341
EEGConformer,OpenBMI_MI,24,PU,15,0.5239583333333333,0.5145833333333333,0.48544791666666665,2.9135416666666663,0.9666666666666665
EEGConformer,OpenBMI_MI,24,P_only,15,0.5114583333333333,0.49270833333333336,0.48544791666666665,0.726041666666666,1.3833333333333333
EEGConformer,OpenBMI_MI,24,U_only,15,0.5239583333333333,0.5145833333333333,0.48544791666666665,2.9135416666666663,0.9666666666666665
EEGConformer,OpenBMI_MI,25,PU,15,0.9135416666666667,0.675,0.5923333333333335,8.266666666666667,19.772916666666667
EEGConformer,OpenBMI_MI,25,P_only,15,0.809375,0.5958333333333333,0.5923333333333335,0.35000000000000014,7.897916666666668
EEGConformer,OpenBMI_MI,25,U_only,15,0.9135416666666667,0.675,0.5923333333333335,8.266666666666667,19.772916666666667
EEGConformer,OpenBMI_MI,29,PU,15,0.7385416666666667,0.6260416666666667,0.5409895833333334,8.505208333333334,6.801041666666666
EEGConformer,OpenBMI_MI,29,P_only,15,0.6364583333333333,0.5354166666666667,0.5409895833333334,-0.5572916666666676,1.2802083333333334
EEGConformer,OpenBMI_MI,29,U_only,15,0.7385416666666667,0.6260416666666667,0.5409895833333334,8.505208333333334,6.801041666666666
EEGConformer,OpenBMI_MI,36,PU,15,0.8791666666666667,0.79375,0.6602187500000001,13.353125,14.173958333333333
