model,task,fold,seed,subject_id,persistent_block,nonpersistent_block,block_rank,score_U_persistent,score_U_nonpersistent,Delta_future,Delta_worst
EEGNet,OpenBMI_SSVEP,2,2,18,4,6,4,0.0010316901770563802,0.04641680137486078,-0.17000000000000004,-0.09000000000000008
EEGNet,OpenBMI_SSVEP,2,2,24,4,6,4,0.0010316901770563802,0.04641680137486078,-0.04999999999999993,-0.04999999999999999
EEGNet,OpenBMI_SSVEP,2,2,25,4,6,4,0.0010316901770563802,0.04641680137486078,1.1102230246251565e-16,1.1102230246251565e-16
EEGNet,OpenBMI_SSVEP,2,2,29,4,6,4,0.0010316901770563802,0.04641680137486078,-0.020000000000000018,-0.020000000000000018
EEGNet,OpenBMI_SSVEP,2,2,36,4,6,4,0.0010316901770563802,0.04641680137486078,-0.050000000000000044,0.0
EEGNet,OpenBMI_SSVEP,2,2,37,4,6,4,0.0010316901770563802,0.04641680137486078,-0.1100000000000001,-0.020000000000000018
EEGNet,OpenBMI_SSVEP,2,2,39,4,6,4,0.0010316901770563802,0.04641680137486078,-0.08999999999999997,-0.14
EEGNet,OpenBMI_SSVEP,2,2,4,4,6,4,0.0010316901770563802,0.04641680137486078,-0.12,-0.31999999999999995
EEGNet,OpenBMI_SSVEP,2,2,42,4,6,4,0.0010316901770563802,0.04641680137486078,-0.020000000000000018,-0.020000000000000018
EEGNet,OpenBMI_SSVEP,2,2,51,4,6,4,0.0010316901770563802,0.04641680137486078,-0.09999999999999998,0.020000000000000018
EEGNet,OpenBMI_SSVEP,2,2,54,4,6,4,0.0010316901770563802,0.04641680137486078,-0.020000000000000018,0.05999999999999994
EEGNet,OpenBMI_SSVEP,2,2,12,5,6,4,0.1348782120252003,0.04641680137486078,0.17000000000000004,0.17000000000000004
EEGNet,OpenBMI_SSVEP,2,2,13,5,6,4,0.1348782120252003,0.04641680137486078,0.08999999999999997,0.08999999999999997
EEGNet,OpenBMI_SSVEP,2,2,17,5,6,4,0.1348782120252003,0.04641680137486078,0.17000000000000004,0.050000000000000044
EEGNet,OpenBMI_SSVEP,2,2,18,5,6,4,0.1348782120252003,0.04641680137486078,0.13,0.16999999999999993
EEGNet,OpenBMI_SSVEP,2,2,24,5,6,4,0.1348782120252003,0.04641680137486078,0.21999999999999997,0.22999999999999993
EEGNet,OpenBMI_SSVEP,2,2,25,5,6,4,0.1348782120252003,0.04641680137486078,0.15000000000000013,0.15000000000000013
EEGNet,OpenBMI_SSVEP,2,2,29,5,6,4,0.1348782120252003,0.04641680137486078,0.17000000000000004,0.17000000000000004
EEGNet,OpenBMI_SSVEP,2,2,36,5,6,4,0.1348782120252003,0.04641680137486078,0.19999999999999996,0.20999999999999996
EEGNet,OpenBMI_SSVEP,2,2,37,5,6,4,0.1348782120252003,0.04641680137486078,0.1299999999999999,0.14
EEGNet,OpenBMI_SSVEP,2,2,39,5,6,4,0.1348782120252003,0.04641680137486078,0.010000000000000009,0.010000000000000009
EEGNet,OpenBMI_SSVEP,2,2,4,5,6,4,0.1348782120252003,0.04641680137486078,0.08999999999999997,0.05999999999999994
EEGNet,OpenBMI_SSVEP,2,2,42,5,6,4,0.1348782120252003,0.04641680137486078,0.040000000000000036,0.040000000000000036
EEGNet,OpenBMI_SSVEP,2,2,51,5,6,4,0.1348782120252003,0.04641680137486078,-0.07,0.04999999999999999
EEGNet,OpenBMI_SSVEP,2,2,54,5,6,4,0.1348782120252003,0.04641680137486078,0.15999999999999992,0.09999999999999998
EEGNet,OpenBMI_SSVEP,3,2,12,5,7,4,0.1083477581067598,0.015943333603901502,0.10999999999999999,0.10999999999999999
EEGNet,OpenBMI_SSVEP,3,2,13,5,7,4,0.1083477581067598,0.015943333603901502,0.06,0.06
EEGNet,OpenBMI_SSVEP,3,2,17,5,7,4,0.1083477581067598,0.015943333603901502,0.1499999999999999,0.19
EEGNet,OpenBMI_SSVEP,3,2,18,5,7,4,0.1083477581067598,0.015943333603901502,0.010000000000000009,0.040000000000000036
EEGNet,OpenBMI_SSVEP,3,2,24,5,7,4,0.1083477581067598,0.015943333603901502,0.04999999999999999,0.04999999999999999
EEGNet,OpenBMI_SSVEP,3,2,25,5,7,4,0.1083477581067598,0.015943333603901502,0.23000000000000004,0.23000000000000004
EEGNet,OpenBMI_SSVEP,3,2,29,5,7,4,0.1083477581067598,0.015943333603901502,0.04999999999999999,0.04999999999999999
EEGNet,OpenBMI_SSVEP,3,2,36,5,7,4,0.1083477581067598,0.015943333603901502,-0.15999999999999992,-0.1499999999999999
EEGNet,OpenBMI_SSVEP,3,2,37,5,7,4,0.1083477581067598,0.015943333603901502,-0.009999999999999898,-1.1102230246251565e-16
EEGNet,OpenBMI_SSVEP,3,2,39,5,7,4,0.1083477581067598,0.015943333603901502,0.1499999999999999,0.16999999999999993
EEGNet,OpenBMI_SSVEP,3,2,4,5,7,4,0.1083477581067598,0.015943333603901502,0.02000000000000013,0.039999999999999925
EEGNet,OpenBMI_SSVEP,3,2,42,5,7,4,0.1083477581067598,0.015943333603901502,0.010000000000000009,0.010000000000000009
EEGNet,OpenBMI_SSVEP,3,2,51,5,7,4,0.1083477581067598,0.015943333603901502,0.19000000000000006,0.10000000000000003
EEGNet,OpenBMI_SSVEP,3,2,54,5,7,4,0.1083477581067598,0.015943333603901502,0.22000000000000008,0.13999999999999996
EEGNet,OpenBMI_SSVEP,3,2,12,6,7,4,0.048157923750324384,0.015943333603901502,-0.07999999999999996,-0.07999999999999996
