model,task,fold,seed,status,block_id,block_rank,score_U,persistence_margin,persistence_pass,subject_id,future_BA,worst_BA
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,3,4,0.06601537217891418,0.018089021649211647,True,42,0.625,0.625
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,3,4,0.06601537217891418,0.018089021649211647,True,51,0.625,0.546875
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,3,4,0.06601537217891418,0.018089021649211647,True,54,0.625,0.609375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,4,0.765625,0.625
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,12,0.59375,0.59375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,13,0.671875,0.671875
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,17,0.609375,0.609375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,18,0.734375,0.71875
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,24,0.796875,0.765625
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,25,0.78125,0.609375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,29,0.578125,0.578125
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,36,0.75,0.6875
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,37,0.6875,0.609375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,39,0.5625,0.5625
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,42,0.671875,0.671875
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,51,0.59375,0.59375
CBraMod,OpenBMI_ERP,4,1,ESTIMABLE,4,1,0.0798510914787866,-0.03194676358252763,False,54,0.609375,0.609375
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,4,0.671875,0.59375
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,12,0.734375,0.6875
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,13,0.671875,0.671875
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,17,0.6875,0.6875
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,18,0.84375,0.65625
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,24,0.8125,0.703125
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,25,0.515625,0.515625
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,29,0.671875,0.671875
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,36,0.8125,0.75
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,37,0.765625,0.6875
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,39,0.640625,0.640625
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,42,0.640625,0.578125
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,51,0.609375,0.609375
CBraMod,OpenBMI_ERP,4,2,ESTIMABLE,3,4,0.11316738654247772,0.011407650890760127,True,54,0.578125,0.578125
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,4,1.0,0.99
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,12,0.92,0.92
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,13,0.78,0.78
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,17,0.95,0.89
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,18,1.0,0.96
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,24,0.89,0.83
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,25,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,29,0.98,0.98
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,37,0.99,0.98
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,39,1.0,0.99
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,42,0.54,0.54
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,51,0.49,0.42
CBraMod,OpenBMI_SSVEP,0,1,ESTIMABLE,1,3,0.16127917556432053,0.011502590915188196,True,54,0.73,0.7
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,4,1.0,0.99
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,12,0.91,0.91
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,13,0.69,0.69
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,17,0.8699999999999999,0.8699999999999999
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,18,1.0,0.94
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,24,0.84,0.84
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,25,0.8799999999999999,0.8799999999999999
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,29,0.89,0.89
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,37,0.96,0.96
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,39,0.98,0.91
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,42,0.48000000000000004,0.48000000000000004
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,51,0.41000000000000003,0.32
CBraMod,OpenBMI_SSVEP,0,2,ESTIMABLE,1,4,0.11625873920508834,0.019699950236827135,True,54,0.6900000000000001,0.62
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,12,0.91,0.91
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,13,0.86,0.8400000000000001
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,17,0.8999999999999999,0.83
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,18,1.0,0.97
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,24,0.87,0.86
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,25,0.8899999999999999,0.8899999999999999
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,29,0.94,0.94
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,37,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,39,0.98,0.95
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,42,0.52,0.52
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,51,0.51,0.4
CBraMod,OpenBMI_SSVEP,1,2,ESTIMABLE,1,3,0.561148341919904,0.00012933295220136747,True,54,0.76,0.6399999999999999
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,13,0.74,0.74
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,17,0.9299999999999999,0.8200000000000001
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,18,0.99,0.95
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,24,0.87,0.87
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,25,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,29,0.94,0.94
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,37,0.98,0.97
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,39,1.0,0.98
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,42,0.5,0.5
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,51,0.43,0.43
CBraMod,OpenBMI_SSVEP,2,1,ESTIMABLE,1,3,0.24846910618036105,0.0010637569008395114,True,54,0.68,0.62
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,13,0.73,0.73
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,17,0.9299999999999999,0.88
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,18,1.0,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,24,0.94,0.8200000000000001
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,25,0.94,0.94
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,29,0.95,0.95
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,37,0.98,0.98
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,39,0.99,0.99
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,42,0.54,0.54
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,51,0.45999999999999996,0.45999999999999996
CBraMod,OpenBMI_SSVEP,3,1,ESTIMABLE,1,4,0.13082807959996753,0.008993306849151856,True,54,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,4,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,12,0.7,0.7
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,13,0.63,0.63
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,17,0.69,0.6000000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,18,0.75,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,24,0.6799999999999999,0.6799999999999999
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,25,0.71,0.71
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,29,0.72,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,36,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,37,0.74,0.72
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,39,0.75,0.75
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,42,0.4600000000000001,0.4600000000000001
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,51,0.47000000000000003,0.3
CBraMod,OpenBMI_SSVEP,3,2,ESTIMABLE,2,2,0.3111792610985577,0.0009461556095630083,True,54,0.6100000000000001,0.6100000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,4,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,13,0.73,0.73
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,17,0.8899999999999999,0.7700000000000001
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,18,1.0,0.94
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,24,0.82,0.82
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,25,0.89,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,29,0.94,0.89
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,37,0.97,0.96
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,39,0.98,0.93
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,42,0.52,0.52
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,51,0.38,0.38
CBraMod,OpenBMI_SSVEP,4,0,ESTIMABLE,1,3,0.12451165392366895,0.01260996824130417,True,54,0.63,0.5700000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,4,1.0,0.99
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,12,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,13,0.71,0.71
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,17,0.82,0.78
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,18,1.0,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,24,0.81,0.7300000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,25,0.8899999999999999,0.8899999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,29,0.88,0.8200000000000001
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,36,1.0,1.0
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,37,0.98,0.96
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,39,0.9299999999999999,0.9299999999999999
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,42,0.5,0.5
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,51,0.43000000000000005,0.37
CBraMod,OpenBMI_SSVEP,4,1,ESTIMABLE,1,3,0.22359947534174796,0.0019525472074747108,True,54,0.73,0.54
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-4,0.65625,0.546875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-8,0.828125,0.796875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-10,0.796875,0.671875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-15,0.609375,0.609375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-20,0.515625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-39,0.828125,0.484375
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-40,0.765625,0.515625
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-43,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-46,0.921875,0.921875
CBraMod,WBCIC_MI,0,1,ESTIMABLE,0,4,0.03991836874321313,0.057730069383978906,True,sub-51,0.765625,0.671875
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-4,0.71875,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-8,0.828125,0.828125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-10,0.8125,0.609375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-20,0.46875,0.46875
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-39,0.734375,0.640625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-40,0.8125,0.625
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-43,0.875,0.859375
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,0,2,ESTIMABLE,0,4,0.03128855582424946,0.07673533521592618,True,sub-51,0.71875,0.640625
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-4,0.515625,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-10,0.8125,0.546875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-15,0.5,0.5
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-39,0.671875,0.453125
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-40,0.734375,0.59375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-43,0.9375,0.875
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-46,0.859375,0.859375
CBraMod,WBCIC_MI,1,0,ESTIMABLE,1,4,0.0934885613762089,0.13500242736190557,True,sub-51,0.625,0.625
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-4,0.5,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-8,0.78125,0.78125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-10,0.734375,0.515625
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-15,0.53125,0.53125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-20,0.453125,0.453125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-39,0.78125,0.5
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-40,0.6875,0.6875
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-43,0.9375,0.859375
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-46,0.8125,0.8125
CBraMod,WBCIC_MI,1,1,ESTIMABLE,0,4,0.029189946546124883,0.10234495121985682,True,sub-51,0.734375,0.734375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-4,0.5625,0.5625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-8,0.875,0.875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-10,0.671875,0.515625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-15,0.625,0.546875
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-20,0.375,0.375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-39,0.703125,0.359375
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-40,0.640625,0.625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-43,0.890625,0.890625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-46,0.90625,0.90625
CBraMod,WBCIC_MI,2,0,ESTIMABLE,1,4,0.032999531700189946,0.06232102178037168,True,sub-51,0.8125,0.71875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-4,0.578125,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-8,0.765625,0.765625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-10,0.734375,0.609375
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-15,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-20,0.53125,0.53125
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-39,0.65625,0.5
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-40,0.640625,0.5625
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-43,0.6875,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-46,0.734375,0.6875
CBraMod,WBCIC_MI,2,1,ESTIMABLE,2,1,0.05686324467758721,0.007768263109028343,True,sub-51,0.75,0.734375
CBraMod,WBCIC_MI,3,0,ESTIMABLE,0,4,0.02935282612990955,0.12277316506952055,True,sub-4,0.734375,0.46875
CBraMod,WBCIC_MI,3,0,ESTIMABLE,0,4,0.02935282612990955,0.12277316506952055,True,sub-8,0.8125,0.8125
