model,task,variant,seed,fold,epoch,train_loss,inner_val_BA,eligible,selected_at_epoch
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,6,0.5829597285815648,0.6216666666666667,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,7,0.557701899891808,0.6516666666666667,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,8,0.5334827999273936,0.6583333333333333,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,9,0.5324982603391012,0.6749999999999999,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,10,0.5285535128343672,0.6366666666666666,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,11,0.5097405711809794,0.6683333333333333,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,12,0.5030593900453477,0.6766666666666667,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,13,0.46690120867320467,0.6633333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,14,0.5167333370163327,0.6533333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,15,0.4623185552301861,0.6566666666666666,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,16,0.45815270997229074,0.6683333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,17,0.48230113160042537,0.6883333333333334,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,18,0.47747581203778583,0.68,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,19,0.46431815482321237,0.6883333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,20,0.4407560768581572,0.6733333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,21,0.4511213714168185,0.6733333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,22,0.441354839574723,0.6933333333333334,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,23,0.44413438723200843,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,24,0.4168621897697449,0.7050000000000001,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,25,0.43775120093708947,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,26,0.43562582277116324,0.6900000000000001,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,27,0.4246342707247961,0.6900000000000001,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,28,0.4072141335124061,0.6849999999999999,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,29,0.4250797671931131,0.6783333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,30,0.40119596890040804,0.685,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,31,0.4076811983471825,0.6966666666666667,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,32,0.41153916006996516,0.7116666666666666,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,33,0.38779765083676293,0.6983333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,34,0.39981025031634737,0.6766666666666667,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,35,0.3822578461397262,0.6866666666666666,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,36,0.3814045162427993,0.6916666666666668,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,37,0.39876351611954824,0.6833333333333332,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,38,0.3779205467019762,0.71,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,39,0.37601570856003536,0.69,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,0,40,0.3798070422240666,0.695,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,1,0.7088977949959892,0.5416666666666666,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,2,0.6611880801972889,0.5833333333333334,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,3,0.627920701390221,0.61,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,4,0.6204874402000791,0.58,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,5,0.5891784259251186,0.63,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,6,0.5932467579841614,0.6,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,7,0.5791747484888349,0.63,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,8,0.5469717099553063,0.6433333333333334,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,9,0.5517374759628659,0.6566666666666666,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,10,0.5408868136860076,0.625,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,11,0.5343246658643087,0.6316666666666667,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,12,0.5167566594623384,0.6433333333333333,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,13,0.5003673377491179,0.6433333333333333,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,14,0.526081159001305,0.6466666666666666,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,15,0.48089304992130827,0.6533333333333333,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,16,0.47770575398490545,0.6316666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,17,0.49420022822561716,0.6616666666666666,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,18,0.4752504626909892,0.66,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,19,0.47019458810488385,0.6733333333333333,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,20,0.4486693782465799,0.6483333333333333,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,21,0.4605088063648769,0.6616666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,22,0.4548792541027069,0.6683333333333333,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,23,0.453273077805837,0.685,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,24,0.43783738783427645,0.6866666666666666,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,25,0.4339747159253983,0.6583333333333334,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,26,0.44422486424446106,0.6816666666666666,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,27,0.42462852597236633,0.6616666666666666,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,28,0.4115735661415827,0.6916666666666668,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,29,0.42520691809200106,0.6766666666666666,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,30,0.39412971905299593,0.6833333333333335,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,31,0.40907889178821016,0.6916666666666668,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,32,0.41650626205262686,0.7133333333333334,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,33,0.4076277358191354,0.6999999999999998,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,34,0.41680556535720825,0.6783333333333333,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,35,0.3964593126660302,0.6866666666666666,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,36,0.3881362236681439,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,37,0.4200085188661303,0.68,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,38,0.3894745934577215,0.6916666666666668,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,39,0.3691800534725189,0.6833333333333332,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,0,40,0.37840478193192256,0.71,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,1,0.7186023507799421,0.5599999999999999,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,2,0.6463451101666405,0.5833333333333331,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,3,0.6217596360615322,0.6133333333333334,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,4,0.6211993637539092,0.6016666666666667,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,5,0.592659300281888,0.6283333333333334,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,6,0.6027849685578119,0.625,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,7,0.580353611991519,0.65,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,8,0.568133416629973,0.6366666666666667,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,9,0.5665034793672108,0.6583333333333333,False,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,10,0.5563651124636332,0.645,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,11,0.5253579928761437,0.6333333333333333,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,12,0.5253641633760362,0.6233333333333334,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,13,0.4926460640771048,0.6366666666666667,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,14,0.5448819398880005,0.6550000000000001,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,15,0.49268889852932524,0.6683333333333333,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,16,0.47419524050894235,0.6516666666666667,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,17,0.51549374631473,0.6549999999999999,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,18,0.5001461945828938,0.665,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,19,0.46613946557044983,0.6866666666666666,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,20,0.46119707964715506,0.6833333333333332,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,21,0.4600542670204526,0.6749999999999999,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,22,0.45116880536079407,0.6783333333333333,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,23,0.43895387649536133,0.6833333333333332,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,24,0.43635785579681396,0.71,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,25,0.4526274275212061,0.685,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,26,0.441142928032648,0.6816666666666668,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,27,0.42500399833633784,0.68,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,28,0.41817700153305415,0.7183333333333334,True,True
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,29,0.43708543124653043,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,30,0.4076144837197803,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,31,0.4112300645737421,0.715,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,32,0.40834217837878634,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,33,0.41246314843495685,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,34,0.40121173290979295,0.695,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,35,0.38105067752656485,0.7083333333333334,True,False
LiteBN,OpenBMI_MI,B4_ONE_STAGE_BACKEND,0,0,36,0.3868611433676311,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,1,0.7462603989101592,0.5866666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,2,0.6643331277938116,0.6116666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,3,0.6275608539581299,0.59,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,4,0.6303313629967826,0.5916666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,5,0.6216211091904413,0.6416666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,6,0.6002527361824399,0.6416666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,7,0.5678584093139285,0.66,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,8,0.557125537168412,0.6516666666666667,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,9,0.5425825942130316,0.6783333333333332,False,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,10,0.5257553997493926,0.6683333333333334,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,11,0.5254282937163398,0.705,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,12,0.48436846903392244,0.7050000000000001,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,13,0.46908896877652123,0.735,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,14,0.47911758649916875,0.7033333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,15,0.4639840636934553,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,16,0.4789781542051406,0.7050000000000001,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,17,0.46902288709368023,0.7233333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,18,0.45812044257209417,0.7366666666666667,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,19,0.4506148894627889,0.7366666666666667,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,20,0.4423259056749798,0.7316666666666666,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,21,0.4483031772431873,0.7383333333333334,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,22,0.38338637068158105,0.7616666666666667,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,23,0.4376917325315021,0.7583333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,24,0.40776902579125907,0.745,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,25,0.4054554644085112,0.775,True,True
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,26,0.39073734482129413,0.7583333333333334,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,27,0.38926335743495394,0.745,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,28,0.40990717780022395,0.735,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,29,0.3724329485779717,0.755,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,30,0.3580953436238425,0.7333333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,31,0.3970588289556049,0.7450000000000001,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,32,0.37237776744933354,0.7383333333333333,True,False
LiteBN,OpenBMI_MI,B1_SAME_SCALE_63,0,1,33,0.38368461103666396,0.7699999999999999,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,1,0.7259611629304432,0.5733333333333334,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,2,0.6737413576671055,0.6150000000000001,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,3,0.629114548365275,0.5966666666666668,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,4,0.6335235323224749,0.625,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,5,0.6174585138048444,0.64,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,6,0.5954736357643491,0.66,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,7,0.5905784936178298,0.6816666666666666,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,8,0.5466362805593581,0.68,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,9,0.5416653411728996,0.6966666666666667,False,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,10,0.5380049205961681,0.6666666666666666,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,11,0.5436111262866429,0.7083333333333334,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,12,0.5015304727213723,0.6883333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,13,0.5006727207274664,0.7166666666666667,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,14,0.5032962986401149,0.7383333333333333,True,True
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,15,0.4902285167149135,0.6983333333333334,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,16,0.48908360657237826,0.7200000000000001,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,17,0.49127080894651864,0.6750000000000002,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,18,0.5068090047155108,0.695,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,19,0.4806951028960092,0.6966666666666667,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,20,0.4648380833012717,0.665,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,21,0.4658805642809187,0.6983333333333333,True,False
LiteBN,OpenBMI_MI,B2_SCALE_COLLAPSE,0,1,22,0.4345835589227222,0.71,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,1,0.7295511790684291,0.4916666666666667,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,2,0.6770267486572266,0.5850000000000001,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,3,0.62950066725413,0.5916666666666667,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,4,0.6368919270379203,0.6083333333333333,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,5,0.6271757057734898,0.6283333333333333,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,6,0.597444046111334,0.6383333333333333,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,7,0.5793627614066714,0.6666666666666666,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,8,0.5554187553269523,0.6416666666666666,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,9,0.5429970593679518,0.7050000000000001,False,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,10,0.548286721819923,0.6549999999999999,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,11,0.5390599966049194,0.6983333333333334,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,12,0.505119039898827,0.6933333333333334,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,13,0.49689556871141705,0.7133333333333333,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,14,0.5013196354820615,0.69,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,15,0.5043229446524665,0.6766666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,16,0.48525155725933256,0.7133333333333334,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,17,0.4898368077618735,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,18,0.5085937409173875,0.7066666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,19,0.48138838438760667,0.7000000000000001,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,20,0.4743999796254294,0.6966666666666667,True,False
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,21,0.4605385490826198,0.7150000000000002,True,True
LiteBN,OpenBMI_MI,B3_SINGLE_SPATIAL_BASIS,0,1,22,0.44149087582315716,0.7233333333333333,True,True
