epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7661111111111111,0.765,2.1194671459600958,0.4336912690753668,5.619280355077394,2.8460898538425304e-05,71,2.2609825134277344
1,0.7627777777777778,0.7616666666666667,2.0182425623208706,0.4113913283381664,5.356349293614777,0.00016335867503969472,71,4.484897613525391
2,0.7627777777777778,0.76,2.034057679310651,0.4113195943580547,5.408351102345426,0.0005291560795945181,71,6.730370998382568
3,0.758888888888889,0.755,1.9507986743685226,0.4019828260364667,5.160099244453538,0.0013519706283236894,71,8.958042860031128
4,0.7627777777777778,0.7583333333333333,1.9250540632597157,0.39574148852220725,5.089506763807485,0.002974819223081667,71,11.177385330200195
5,0.7583333333333333,0.7516666666666667,1.9495630919093816,0.4111865431490079,5.118906555041461,0.005338007502231589,71,13.379762649536133
6,0.7561111111111112,0.7505555555555555,1.9326235601599788,0.4172869406535592,5.0378203257708485,0.008705772616913621,71,15.632489919662476
7,0.7572222222222222,0.7522222222222222,1.794581927883793,0.39893457230547785,4.637557536783353,0.013472674650625445,71,17.8323175907135
8,0.7527777777777778,0.7511111111111111,1.7624625387326094,0.40033650188378883,4.516544476361342,0.019901549981408556,71,20.07079243659973
9,0.7577777777777779,0.7533333333333333,1.8351874855202688,0.4104485110917562,4.718213984664057,0.028713044277589087,71,22.29120421409607
10,0.7583333333333333,0.7522222222222222,1.7262860696080704,0.4063479104931925,4.365467190742493,0.039771521568927964,71,24.546375036239624
11,0.7538888888888888,0.7572222222222222,1.7404509564520607,0.4125149659287762,4.38828861545509,0.04905146187250043,71,26.737194538116455
12,0.7516666666666667,0.7461111111111112,1.6638827332308594,0.38806885417918086,4.194668736256344,0.0661593646230832,71,28.972856283187866
13,0.7511111111111111,0.7516666666666667,1.617180005765297,0.4057514663313476,3.990013371051197,0.07907606818726365,71,31.174521446228027
14,0.7511111111111111,0.7511111111111111,1.5703029909604032,0.39303607672033175,3.8699716816485767,0.09733290582055777,71,33.3958694934845
15,0.758888888888889,0.7511111111111111,1.577828697755303,0.38852274103063933,3.8949051541341864,0.11533022241693147,71,35.64583110809326
16,0.7505555555555556,0.7544444444444445,1.5841647252230577,0.40754823323706507,3.8517452780629546,0.1353305959155862,71,37.848655462265015
17,0.7533333333333334,0.7533333333333334,1.6551558274618337,0.4134933201360031,4.053278681258081,0.1599534892700088,71,40.095032930374146
18,0.758888888888889,0.7611111111111111,1.6484861415876468,0.41300366546066714,4.024879860206389,0.1735788921655064,71,42.32153868675232
19,0.7605555555555557,0.7572222222222222,1.5353764547428614,0.39606579550555054,3.6895915185901482,0.1956062570843898,71,44.56470823287964
20,0.755,0.7572222222222222,1.4588775676740726,0.39721413103627484,3.428761752558426,0.23109665324150677,71,46.79001426696777
21,0.7538888888888888,0.7561111111111112,1.4478011341162131,0.3893577517338202,3.4075004131021633,0.25112967507939943,71,49.018797159194946
22,0.7561111111111112,0.7566666666666667,1.5042787723138298,0.4049108903592741,3.5375938633797874,0.2748232960281238,71,51.29600977897644
23,0.7477777777777778,0.7511111111111111,1.558389468931816,0.40706519278841957,3.7047586558570322,0.3025248948956879,71,53.56428050994873
