epoch,loss,macro_f1,balanced_accuracy
1,1.3008938905520318,0.45490441994487185,0.4574174531472668
2,0.7047556094252146,0.44821239347056663,0.45370099620876025
3,0.35250257113232064,0.42078183758411225,0.4229744763518056
4,0.14399948100057933,0.40701401152343575,0.41119071146245056
