fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
3,0,0,0.591711008112364,0.9091679270366145,0.18036994935006423,True,0.00014479060194593713,0.016911682456141462,-0.016766891854195526,-0.02180200435493296,-0.012692332314682711,False,0.03952608629123916,0.314539453914002,0.1256633652770503,False,False,False,False
3,0,1,0.23499236551908428,0.7564273241923744,0.09084785998148294,True,-0.00016065323290089914,0.010538532274748016,-0.010699185507648912,-0.013624413668968915,-0.008512012507592656,False,0.04038089193201041,0.2503752947474695,0.1612814553957446,False,False,False,False
3,0,2,0.20122998155763136,0.7901985022449178,0.07516351200647398,True,0.003527579194995501,0.012073035962457766,-0.008545456767462264,-0.011734168881416799,-0.005706090816550475,False,0.15597054705571797,0.27495887475958813,0.5672504558803265,False,False,False,False
3,0,3,0.1191663390450913,0.8060005218356342,0.044334691923873355,True,0.03193716727839892,0.011253216016523925,0.020683951261874993,0.012104244733791063,0.028571931445488193,True,0.5528597763815901,0.2651819955148955,2.08483149584918,True,True,False,False
3,0,4,0.11291798680607781,0.6909825426536896,0.04218662891003662,True,0.0026349187441351844,0.012695590313096037,-0.010060671568960853,-0.013737921134297329,-0.006550602676227482,False,0.14294690773845348,0.27752125410910894,0.5150845408123341,False,False,False,False
3,0,5,0.08617858227703164,0.8225589532405785,0.02398889430679907,True,0.037004432399784626,0.010086644434426965,0.02691778796535767,0.017162122960309483,0.036651535013215546,True,0.5830646260884039,0.2560251847075853,2.2773721528776205,True,True,False,False
3,0,6,0.08084626660093738,0.8371667538812096,0.026451417701685038,True,0.14630587842382708,0.024128493072082792,0.1221773853517443,0.10090001564081509,0.1430322566962944,True,1.1487238785606222,0.42555694633264074,2.699342328823628,True,True,False,False
3,0,7,0.06423924226630424,0.6980690212130453,0.020439741566071184,True,0.0074344347272053395,0.010561343551162427,-0.0031269088239570877,-0.0070302393718347945,0.0006914364824371842,False,0.23501504334888765,0.2536040540882155,0.9267006562408433,False,False,False,False
3,0,8,0.04919301954189264,0.7798187474543556,0.01791935625619034,True,0.07969955965497529,0.019414603656503698,0.060284955998471584,0.04753475127223948,0.07313465357307353,True,0.8544372517466975,0.3641209866923171,2.346575130174242,True,True,False,False
3,0,9,0.03627934272526507,0.5490311823308334,0.016573235672779837,True,0.0015890289315420017,0.0060478986839459774,-0.004458869752403976,-0.005374131847130539,-0.003601245821972264,False,0.05570135733928204,0.1872575626360604,0.29745851945931273,False,False,False,False
3,0,10,0.03619734762009094,0.7786339684694124,0.01238613256432067,True,0.03042418935647611,0.00989530215917438,0.020528887197301726,0.014447810984197814,0.02656369548226574,True,0.44049567966257325,0.24765061917781794,1.7786980752359387,True,True,False,False
3,0,11,0.033862119477347664,0.5448778669627649,0.015892106889416748,True,0.0004902933387745656,0.006048961884620174,-0.005558668545845608,-0.006319907604865356,-0.004826968694611993,False,0.055526907162699785,0.19193260445914023,0.2893041925793316,False,False,False,False
3,0,12,0.03091954066661285,0.7066533209123318,0.010385172258039468,True,0.029373493069794976,0.010303592502560688,0.019069900567234285,0.012884357666119362,0.025719878610732806,True,0.47333469294801117,0.24767650915155398,1.9111004695983351,True,True,False,False
3,0,13,0.023556382805211596,0.6137433004318221,0.010585732114467524,True,0.01119754810437186,0.008545214354581445,0.0026523337497904144,-0.0014151051591561792,0.006484484947490079,False,0.3117084598591178,0.22273783846407197,1.399440984111898,True,False,False,False
3,0,14,0.014700266354904968,0.42000095790453484,0.0072882566886394795,True,0.0010329640730970993,0.004890139927190607,-0.0038571758540935077,-0.005140526209015932,-0.0026158042793752436,False,0.08432704012161472,0.17001387632443787,0.49600092618730274,False,False,False,False
3,0,15,0.011530658583919327,0.6718031679173904,0.007676756308215868,True,0.03282940403337109,0.011553995812006508,0.021275408221364575,0.014187124675792985,0.0289852562784544,True,0.5866836918821311,0.2641204082418107,2.2212736069414345,True,True,False,False
