fold,seed,task,metric,subject,session,representation,value
0,0,ssvep,cross_session,11,2->1,protected,0.8285714285714287
0,0,ssvep,cross_session,12,1->2,protected,0.8285714285714287
0,0,ssvep,cross_session,12,2->1,protected,0.8285714285714287
0,0,ssvep,cross_session,15,1->2,protected,0.08571428571428573
0,0,ssvep,cross_session,15,2->1,protected,0.2571428571428572
0,0,ssvep,cross_session,16,1->2,protected,0.6
0,0,ssvep,cross_session,16,2->1,protected,0.8285714285714287
0,0,ssvep,cross_session,18,1->2,protected,0.14285714285714288
0,0,ssvep,cross_session,18,2->1,protected,0.08571428571428573
0,0,ssvep,cross_session,20,1->2,protected,0.6
0,0,ssvep,cross_session,20,2->1,protected,0.6
0,0,ssvep,cross_session,21,1->2,protected,0.48571428571428577
0,0,ssvep,cross_session,21,2->1,protected,0.5428571428571429
0,0,ssvep,cross_session,22,1->2,protected,-0.028571428571428574
0,0,ssvep,cross_session,22,2->1,protected,0.08571428571428573
