regime,task,fold,selected_epoch,epoch0_inner_val_BA,selected_inner_val_BA,selected_delta_BA,selected_delta_BA_pp,status,early_stop_epoch,patience,selected_checkpoint,selected_eligible
XRA_G2_ADAPTER_SCALE_LAST_MIXER,WBCIC_MI,0,0,0.708554292929293,0.708554292929293,0.0,0.0,zero,5,5,/root/rivermind-data/xinit_residual_adapter_seed0_g2_wbcic_runtime/stage_a/xra_g2_adapter_scale_last_mixer/wbcic_mi/fold0/split0/best.pt,True
XRA_G2_ADAPTER_SCALE_LAST_MIXER,WBCIC_MI,1,5,0.8946906565656565,0.8976691919191919,0.0029785353535354275,0.29785353535354275,positive,10,5,/root/rivermind-data/xinit_residual_adapter_seed0_g2_wbcic_runtime/stage_a/xra_g2_adapter_scale_last_mixer/wbcic_mi/fold1/split0/best.pt,True
XRA_G2_ADAPTER_SCALE_LAST_MIXER,WBCIC_MI,2,4,0.877,0.8780000000000001,0.001000000000000112,0.10000000000001119,positive,9,5,/root/rivermind-data/xinit_residual_adapter_seed0_g2_wbcic_runtime/stage_a/xra_g2_adapter_scale_last_mixer/wbcic_mi/fold2/split0/best.pt,True
XRA_G2_ADAPTER_SCALE_LAST_MIXER,WBCIC_MI,3,4,0.745,0.746,0.0010000000000000009,0.10000000000000009,positive,9,5,/root/rivermind-data/xinit_residual_adapter_seed0_g2_wbcic_runtime/stage_a/xra_g2_adapter_scale_last_mixer/wbcic_mi/fold3/split0/best.pt,True
XRA_G2_ADAPTER_SCALE_LAST_MIXER,WBCIC_MI,4,0,0.765,0.765,0.0,0.0,zero,5,5,/root/rivermind-data/xinit_residual_adapter_seed0_g2_wbcic_runtime/stage_a/xra_g2_adapter_scale_last_mixer/wbcic_mi/fold4/split0/best.pt,True
