version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8564285714285714,0.8564285714285714,0.0,0,0,14.465263366699219
V1,V1__lg0.3__ld0.01__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001155,4,0,25.625412702560425
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857784,3,3,22.14203143119812
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8714285714285714,0.87,0.0014285714285714457,1,2,19.600555658340454
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8164285714285715,0.815,0.0014285714285715567,4,4,24.45615816116333
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.509177446365356
V1,V1__lg0.3__ld0.1__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332416,0,2,20.41299080848694
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713347,1,1,17.243332386016846
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8735714285714286,0.87,0.0035714285714285587,0,0,14.882928609848022
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8178571428571428,0.8157142857142857,0.002142857142857113,0,0,14.302690744400024
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8564285714285714,0.8564285714285714,0.0,0,0,14.801622867584229
V1,V1__lg0.3__ld0.1__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8633333333333333,0.8574999999999999,0.005833333333333357,6,0,30.716370344161987
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8021428571428572,0.8021428571428572,0.0,3,3,22.111907958984375
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8721428571428571,0.87,0.002142857142857113,1,2,19.609081983566284
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8157142857142857,0.815,0.0007142857142857784,2,4,24.34994864463806
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.830651760101318
V1,V1__lg1__ld0.01__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332416,0,2,20.07478404045105
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713347,1,1,16.95273494720459
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8728571428571428,0.87,0.0028571428571427804,0,0,14.951808452606201
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8192857142857143,0.8157142857142857,0.0035714285714285587,0,0,14.664552450180054
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857784,3,0,22.227657079696655
V1,V1__lg1__ld0.01__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001155,8,0,35.72633218765259
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8021428571428572,0.8021428571428572,0.0,3,3,22.027373790740967
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8721428571428571,0.87,0.002142857142857113,1,2,19.58015537261963
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8157142857142857,0.815,0.0007142857142857784,2,4,24.357727766036987
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8585714285714285,0.8585714285714285,0.0,0,0,14.67629075050354
V1,V1__lg1__ld0.1__lr0.0001__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8583333333333334,0.8591666666666666,-0.0008333333333332416,0,2,20.543920755386353
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,0,"['44', '9', '2', '8', '52', '41', '51']",27,7,0.8007142857142857,0.802142857142857,-0.0014285714285713347,1,1,17.42510485649109
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,1,"['33', '53', '20', '27', '34', '47', '36']",27,7,0.8728571428571428,0.87,0.0028571428571427804,0,0,15.392080783843994
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,2,"['46', '54', '24', '30', '15', '29', '28']",27,7,0.8192857142857143,0.8157142857142857,0.0035714285714285587,0,0,15.911126613616943
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,3,"['39', '18', '31', '49', '12', '13', '37']",27,7,0.8557142857142856,0.8564285714285714,-0.0007142857142857784,3,0,23.598029136657715
V1,V1__lg1__ld0.1__lr0.0003__b8,stage2,4,"['32', '26', '23', '4', '14', '21']",28,6,0.8625,0.8574999999999999,0.0050000000000001155,8,0,36.63956618309021
