PEEH_pp,active_rank,bn_state_updates,checkpoint_sha256,fold,intact_probe_BA,model,no_training,normalizer_sha256,persistence_to_consequence,protected_coordinates,protected_erased_BA,protected_harm_pp,protected_rank,random_erased_BA,random_harm_pp,seed,task
8.472142857142854,20,False,6ac976196e0658f66888c0fe23c909c6745c567e57c05cb7e5b2f2113adc5c8c,0,0.7257142857142858,LiteBN,True,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,source-session persistence -> internal-heldout consequence,"[3, 4, 5, 6, 7, 8, 9, 10]",0.5871428571428572,13.857142857142852,8,0.6718642857142856,5.384999999999997,0,OpenBMI_MI
7.604999999999998,20,False,666ec91dd0e33f5ece8021696698231735b7833317e0a0f2a2071a53093745fa,0,0.7521428571428572,LiteBN,True,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,source-session persistence -> internal-heldout consequence,"[4, 5, 6, 7]",0.6428571428571429,10.928571428571429,4,0.7189071428571427,3.3235714285714306,1,OpenBMI_MI
10.645,20,False,e9a084001940b2e4ca46729c1c0f6ad19c110c11f09df99b2bf0d04a93004eac,0,0.7378571428571429,LiteBN,True,12d47d87b6c5f890babc3a9452672a2e7c29a9ec550f544df24d8acc4259b3fe,source-session persistence -> internal-heldout consequence,"[3, 4, 5, 6, 7, 8, 9]",0.5807142857142856,15.714285714285712,7,0.6871642857142856,5.069285714285712,2,OpenBMI_MI
11.9,20,False,a8229c7f05ac72bea13934f14f5d3600e10e889454687be06f47105e61d3747e,1,0.7700000000000001,LiteBN,True,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,source-session persistence -> internal-heldout consequence,"[4, 5, 6, 7, 8, 9, 10, 11]",0.5778571428571428,19.214285714285715,8,0.6968571428571428,7.314285714285711,0,OpenBMI_MI
10.846428571428573,20,False,b85320fdb1c4ebb1409b150272275ed05851493398ccef894d1b445ab19a654e,1,0.755,LiteBN,True,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,source-session persistence -> internal-heldout consequence,"[5, 6, 7, 8]",0.6207142857142858,13.428571428571429,4,0.7291785714285715,2.5821428571428546,1,OpenBMI_MI
12.748571428571433,20,False,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,1,0.75,LiteBN,True,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,source-session persistence -> internal-heldout consequence,"[4, 5, 6, 7, 8, 9, 10, 11]",0.5699999999999998,17.999999999999996,8,0.6974857142857144,5.251428571428568,2,OpenBMI_MI
12.392142857142854,20,False,36a06475f75712f3c00276cc8de5aab7552c5aa6c5ee94cd201f543692751814,2,0.7535714285714284,LiteBN,True,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,source-session persistence -> internal-heldout consequence,"[4, 5, 6, 7, 8, 9, 10, 11]",0.5692857142857143,18.428571428571423,8,0.6932071428571429,6.036428571428571,0,OpenBMI_MI
6.652142857142858,20,False,76280844278a5619786f5a1f939e9623b0d0b1ff804ea6f4a8b6d43bcaab6b5a,2,0.755,LiteBN,True,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,source-session persistence -> internal-heldout consequence,"[9, 10, 11, 12]",0.6607142857142857,9.428571428571429,4,0.7272357142857142,2.776428571428572,1,OpenBMI_MI
7.150714285714286,20,False,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,2,0.7628571428571428,LiteBN,True,2d746d812678d332f4771d21ce01123ddd5e32aa0fb569c5064b7691df0fa7e6,source-session persistence -> internal-heldout consequence,"[9, 10, 11, 12]",0.6621428571428573,10.071428571428573,4,0.73365,2.9207142857142876,2,OpenBMI_MI
11.508571428571429,20,False,2eb9b20d2f2ce7ba385fc296872935bf2ca5a1b5cc30e9f699d502dc25f1b256,3,0.7307142857142858,LiteBN,True,040fc77f68d09d091af77dda00d1a472e30e1a7c1292f2f9bd136630069a6569,source-session persistence -> internal-heldout consequence,"[3, 4, 5, 6, 7, 8, 9, 10]",0.5685714285714285,16.214285714285715,8,0.6836571428571429,4.705714285714282,0,OpenBMI_MI
