task,dataset,fold,seed,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256,baseline_reused
OpenBMI_MI,OpenBMI,1,2,43,LiteBN_BASELINE,0.85,0.8481627695110842,0.85,100,b3632994c47346649a737161603aae5621c79910406d014f41b8f662e0b314d7,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,True
OpenBMI_MI,OpenBMI,1,2,43,LiteBN_XS,0.86,0.86,0.86,100,9c7f0561c828cf6f5bcbf8d5c6e71613c7608304e87b86de3567c44f9d9438dd,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,False
OpenBMI_MI,OpenBMI,2,2,1,LiteBN_BASELINE,0.64,0.6043956043956044,0.64,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,1,LiteBN_XS,0.71,0.69662098545873,0.71,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,11,LiteBN_BASELINE,0.6799999999999999,0.677938808373591,0.68,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,11,LiteBN_XS,0.69,0.6897207486738064,0.69,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,23,LiteBN_BASELINE,0.73,0.7175436761167486,0.73,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,23,LiteBN_XS,0.73,0.7266929851199515,0.73,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,30,LiteBN_BASELINE,0.78,0.7708333333333333,0.78,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,30,LiteBN_XS,0.73,0.72997299729973,0.73,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,48,LiteBN_BASELINE,0.62,0.5924495924495925,0.62,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,48,LiteBN_XS,0.73,0.72997299729973,0.73,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,50,LiteBN_BASELINE,0.53,0.4106583072100314,0.53,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,50,LiteBN_XS,0.6,0.5659722222222222,0.6,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,52,LiteBN_BASELINE,0.78,0.7688104245481295,0.78,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,52,LiteBN_XS,0.73,0.7297567811029927,0.73,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,2,2,8,LiteBN_BASELINE,0.85,0.8498648783905515,0.85,100,517d1d79073afb5cc4b11cdb32e01a24e93c5c9a814547634db65758da11f251,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,True
OpenBMI_MI,OpenBMI,2,2,8,LiteBN_XS,0.8,0.7987117552334944,0.8,100,0f2ecea39a5e0c7b9d4af2d3cf6d49d1cdb2d3ab35c4a92a01685e85ce160ad8,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,False
OpenBMI_MI,OpenBMI,3,2,10,LiteBN_BASELINE,0.6699999999999999,0.6601791782514674,0.67,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,10,LiteBN_XS,0.71,0.6991389148251893,0.71,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,16,LiteBN_BASELINE,0.86,0.859775641025641,0.86,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,16,LiteBN_XS,0.94,0.9399038461538461,0.94,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,19,LiteBN_BASELINE,0.7,0.6847414880201765,0.7,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,19,LiteBN_XS,0.67,0.648,0.67,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,22,LiteBN_BASELINE,0.7,0.6998799519807923,0.7,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,22,LiteBN_XS,0.69,0.6828644501278772,0.69,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,27,LiteBN_BASELINE,0.94,0.94,0.94,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,27,LiteBN_XS,0.91,0.90999099909991,0.91,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,34,LiteBN_BASELINE,0.69,0.6874684948079444,0.69,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,34,LiteBN_XS,0.66,0.6427070197562001,0.66,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,45,LiteBN_BASELINE,0.79,0.7889659330720531,0.79,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,45,LiteBN_XS,0.73,0.721964782205746,0.73,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,3,2,49,LiteBN_BASELINE,0.84,0.8376623376623377,0.84,100,eaad934be47be22c4a4b5ef604ad9bb22c0e058f655dff743ff84d0f127e0370,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,True
OpenBMI_MI,OpenBMI,3,2,49,LiteBN_XS,0.81,0.8043455874781176,0.81,100,1a9c60a0a354decefd3095b8a39ca949ca8128dba78abe6ba11a1e7903f897ae,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,False
OpenBMI_MI,OpenBMI,4,2,20,LiteBN_BASELINE,0.9,0.8999599839935974,0.9,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,20,LiteBN_XS,0.79,0.7803117480908045,0.79,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,21,LiteBN_BASELINE,0.9199999999999999,0.9194847020933977,0.92,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,21,LiteBN_XS,0.96,0.9599358974358975,0.96,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,41,LiteBN_BASELINE,0.76,0.7584541062801933,0.76,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,41,LiteBN_XS,0.79,0.7898108297467721,0.79,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,44,LiteBN_BASELINE,0.84,0.8368013055895553,0.84,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,44,LiteBN_XS,0.8799999999999999,0.8795664391810518,0.88,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,46,LiteBN_BASELINE,0.66,0.6353496353496353,0.66,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,46,LiteBN_XS,0.6799999999999999,0.6567996567996568,0.68,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,53,LiteBN_BASELINE,0.7,0.6782496782496783,0.7,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,53,LiteBN_XS,0.76,0.7519636213311285,0.76,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,7,LiteBN_BASELINE,0.76,0.7596153846153846,0.76,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,7,LiteBN_XS,0.79,0.7898108297467721,0.79,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_MI,OpenBMI,4,2,9,LiteBN_BASELINE,0.74,0.7373737373737375,0.74,100,70f60a29a0c677d606342a7d35aabee8a3e11d7edd6976be8fa4638397a3b398,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,True
OpenBMI_MI,OpenBMI,4,2,9,LiteBN_XS,0.71,0.7050147492625369,0.71,100,444060a7981ec117bfa36562ee4a9e91ddf5f702a7f9442d961a2bea29c0ae88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,False
OpenBMI_SSVEP,OpenBMI,0,2,15,LiteBN_BASELINE,0.72,0.697208399027723,0.72,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,15,LiteBN_XS,0.81,0.8145406089439392,0.81,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,3,LiteBN_BASELINE,0.99,0.9899959983993598,0.99,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,3,LiteBN_XS,1.0,1.0,1.0,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,32,LiteBN_BASELINE,0.9099999999999999,0.9091796718687475,0.91,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,32,LiteBN_XS,0.78,0.7787493286788401,0.78,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,33,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,33,LiteBN_XS,0.97,0.9701805337519624,0.97,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,38,LiteBN_BASELINE,0.99,0.9899959983993597,0.99,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,38,LiteBN_XS,0.9299999999999999,0.9301305063088037,0.93,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,47,LiteBN_BASELINE,0.98,0.9797794117647058,0.98,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,47,LiteBN_XS,0.95,0.9506923052239764,0.95,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,5,LiteBN_BASELINE,0.9199999999999999,0.9206923052239765,0.92,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,5,LiteBN_XS,0.85,0.8452548191726883,0.85,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,0,2,6,LiteBN_BASELINE,0.98,0.9799679487179488,0.98,100,4b1abc8d058923037747971e496a78302b38cdbbb51fd0da0fae5e1912f8a02d,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,True
OpenBMI_SSVEP,OpenBMI,0,2,6,LiteBN_XS,0.97,0.9699639471173085,0.97,100,f3edfaed4112acb1c07c72637c0af4cc94408c487fe73e4c410478e4e64c9554,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,False
OpenBMI_SSVEP,OpenBMI,1,2,14,LiteBN_BASELINE,0.79,0.7950556925847623,0.79,100,c6c4883399cfa19869ca35f7c395944c41d4934b00e6df608afdca3fa6216839,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,True
