task,fold,session,variant,mean_relative_P_movement,median_relative_P_movement,max_C_preservation_abs_error,label
OpenBMI_MI,3,S1,PCA_POSITIVE_ONLY_ROUTING,0.06468792259693146,0.054941318929195404,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,SHUFFLED_UTILITY_ROUTING,0.06323076784610748,0.05169649422168732,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,PCA_SIGNED_UTILITY_ROUTING,0.06468792259693146,0.054941318929195404,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,RANDOM_BASIS_0,0.006581393536180258,0.005072363652288914,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,RANDOM_BASIS_1,0.004278873559087515,0.0034353588707745075,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,RANDOM_BASIS_2,0.005385178606957197,0.004310292657464743,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,RANDOM_BASIS_3,0.004435457289218903,0.003427383489906788,4.76837158203125e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S1,RANDOM_BASIS_4,0.00443276995792985,0.0035272170789539814,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,PCA_POSITIVE_ONLY_ROUTING,0.06599166989326477,0.055435486137866974,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,SHUFFLED_UTILITY_ROUTING,0.06099976599216461,0.04647117108106613,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,PCA_SIGNED_UTILITY_ROUTING,0.06599166989326477,0.055435486137866974,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,RANDOM_BASIS_0,0.00575310830026865,0.004352616146206856,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,RANDOM_BASIS_1,0.00388122396543622,0.003028090577572584,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,RANDOM_BASIS_2,0.00485558807849884,0.0039029568433761597,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,RANDOM_BASIS_3,0.004136121831834316,0.0031175301410257816,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,3,S2,RANDOM_BASIS_4,0.0040784599259495735,0.003254905343055725,9.5367431640625e-07,POST_HOC_HELDOUT_DIAGNOSTIC
