task,dataset,fold,architecture,seed,parameter_count,initial_sha256,selected_epoch,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,normalizer_sha256,batch_manifest_sha256,class_weighted_ce,elapsed_seconds_this_invocation,epochs_completed,source_sha256
OpenBMI_ERP,OpenBMI,0,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,15,0.8676767676767677,0.8339550441019927,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_erp/fold0_litebn_xb/selected_best.pt,7bb7f12333357e368fb19e853d9753e402eac29c6f6ef2c8ead0bf850f7ff5ed,9f8f60e7d74014665f6c41f858b7bc1a01a182ee6a74f4255849bace52f412c4,,True,1319.2792940605432,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_ERP,OpenBMI,1,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,10,0.8283838383838383,0.7638451085080366,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_erp/fold1_litebn_xb/selected_best.pt,49d194e2d7e406c4a71531e64dd12d03c7fb2984631bd37773a7d3301bdeeb3c,e2de89059c6012827f0772d4648300c99af68a230b90c5b6210825a3cab5501b,,True,1288.4928476326168,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_ERP,OpenBMI,2,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,16,0.7955555555555556,0.7600446877128854,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_erp/fold2_litebn_xb/selected_best.pt,d7258695c29906e12fefee3477f4bcdb1d9bce13e615b2cc61dbaa629ec140e7,d58614d92d36fe84a3e6a2cc077409586c3c85e039c41e6ea925ec45069a822a,,True,1278.3516912963241,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_ERP,OpenBMI,3,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,14,0.8454545454545453,0.812148531835537,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_erp/fold3_litebn_xb/selected_best.pt,b404d28fded06dbfa0208c7102d3a1f568fa259d16f4bf05ab1e04046171087f,0c2673978377de33dbdc9eec11e75acf70a690be484d67dc44af2b17c4ad8341,,True,1331.653094456531,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_ERP,OpenBMI,4,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,43,0.821010101010101,0.805486395219894,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_erp/fold4_litebn_xb/selected_best.pt,2776d65befcd219f30504469d17f5fa3d6090aa19bf46cddd4deffa30fa6dccb,89b5bfef40ef0e746130fae2c13f2702001b0cad26af7298e63cf8fc10192f97,,True,1357.559357197024,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_MI,OpenBMI,0,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,58,0.7666666666666666,0.7609784057570425,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_mi/fold0_litebn_xb/selected_best.pt,af2f85e023dff34816d0aed374c380323abf3598e6859026ee111ed802f6ffdf,b0177be0754fe5ff53cd0f5060f7faef0a3d0c6415e7eb9cf49cd48150651e81,c371ec3ab1b22105ee426cadaaf94dbecea4edd562abfe80ab8c2dd5051601df,False,194.7241390189156,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_MI,OpenBMI,1,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,53,0.805,0.8011976959493414,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_mi/fold1_litebn_xb/selected_best.pt,b06e34abeffe031185b66fafc0c389b0d1cb4ba06440624ce8bea6f1866b060f,a9357c2c7be97fd094c7b0062fc8c20699aaf0a2da45e80e7c6df30280bcd944,a0e8f1ae32150b29681e6f759528083062775364f634c3eced7615d3df9f3ed0,False,192.79940923675895,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_MI,OpenBMI,2,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,28,0.7983333333333333,0.7893159204262958,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_xb/selected_best.pt,a3f864d24684307a446835558bedee9e0b8472d7653e7dd2a1462dff776f0b43,947ff3ef08f8c67d395636a407f030771a9bad4135b8e37e026faafebd4937ec,f377b95fca32cac942eeada95bf0ebe5eb1c0ae2fe4162817ae3e747e2c0584e,False,193.15778019931167,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_MI,OpenBMI,3,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,60,0.8233333333333333,0.8206987480084051,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_xb/selected_best.pt,c37066ab5682a512f273161dd324da7ee3da2c0ed44818395f8795c03e51f9ce,518c157ce4bee1bd71ea84341c5e383c93f7e73d05cf1ade7a1c84f3c121c0c5,22b84a265f6a9d46f4b904c6c554e490698bd38d78c9d3e99cf7e1573ed92815,False,194.55445369239897,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_MI,OpenBMI,4,LiteBN_XB,0,219767,817c12b4525f0169b3bafd0d30cf2aece7376c18bce5a6cdbcd57b7b7984f9a4,47,0.7533333333333333,0.7489542196547759,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_xb/selected_best.pt,41b21962991805f84f96eddd804415a87de386df43d63210efa740c7b9ecda88,aa5cc368db6730fff9bf926805d6492fdfc62c0603b0b06f451ec1c696f0d16d,ff5a16cd2ed5bbe6e8198e3d354f5c277758f9b923bbc40ea9798d3593a0a9d5,False,194.72030590754002,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_SSVEP,OpenBMI,0,LiteBN_XB,0,220025,b658782f703cf0e71459bf4fdb8644e8e7b9b57e236e95db4928e9ffdfc0597f,55,0.9533333333333335,0.9534212468402528,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_ssvep/fold0_litebn_xb/selected_best.pt,0c943b10d4c6114c10a35ba18bc93cfa2288a2678d526f91f0c0ad2fa0743097,ee5e5751bdcf139783ff744897d821bf571b82584eb02518b105d673d9c906a2,,False,250.96853969059885,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_SSVEP,OpenBMI,1,LiteBN_XB,0,220025,b658782f703cf0e71459bf4fdb8644e8e7b9b57e236e95db4928e9ffdfc0597f,48,0.9583333333333334,0.9582152896238849,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_ssvep/fold1_litebn_xb/selected_best.pt,2559a00b4113ef31f48bd01ba96a6cc43523601347edbcf96ba2c4569370c034,3ccca7591e0a73b37af6be0cd7a48c06ad58b0690e9e045892cf121dc791498b,,False,251.52036985754967,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_SSVEP,OpenBMI,2,LiteBN_XB,0,220025,b658782f703cf0e71459bf4fdb8644e8e7b9b57e236e95db4928e9ffdfc0597f,52,0.94,0.939954816852954,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_ssvep/fold2_litebn_xb/selected_best.pt,57d934fdefaaea007b711162c2f50c00ed94d3442906279cb8f7acba59daaa43,65457744184c97f7501093f7f0ae77803c77c55c76221e4319732fe46e157686,,False,248.1838097749278,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_SSVEP,OpenBMI,3,LiteBN_XB,0,220025,b658782f703cf0e71459bf4fdb8644e8e7b9b57e236e95db4928e9ffdfc0597f,36,0.8716666666666667,0.8693270826981955,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_ssvep/fold3_litebn_xb/selected_best.pt,d1ce2c55be16bc9010202a43db66dbb4f1ecc238f41baa9211694abcdd02223b,23fc006691b42bd16828108fc89922654fa7567a759b789614a5642702113b52,,False,253.17991461697966,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
OpenBMI_SSVEP,OpenBMI,4,LiteBN_XB,0,220025,b658782f703cf0e71459bf4fdb8644e8e7b9b57e236e95db4928e9ffdfc0597f,60,0.9466666666666667,0.9458887752187634,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/openbmi_ssvep/fold4_litebn_xb/selected_best.pt,04b4613bb6b0de6492df7e79fa5e998c2644b256fa937c5f1fd4ac4054449b2d,f35658c5b6e9edf7065b881ffbf59d3e0e0afa7726e18c3849663747b9413dda,,False,252.84506497438997,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
WBCIC_MI,WBCIC,0,LiteBN_XB,0,219479,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,52,0.7026376262626263,0.6968883535696063,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_xb/selected_best.pt,64fde58c4b19b9ef66c278e3a9e84a5ba03ae4abe0672555560da463a02e4d9f,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,502.65664688590914,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
WBCIC_MI,WBCIC,1,LiteBN_XB,0,219479,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,16,0.8907108585858585,0.8905437009254866,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_xb/selected_best.pt,a3738dd7c12ac6d332215ef085438fc22ddb3b107c1fa64fb8c7c90ee1a06beb,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,531.9590084087104,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
WBCIC_MI,WBCIC,2,LiteBN_XB,0,219479,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,26,0.883,0.8827729599404679,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_xb/selected_best.pt,e8b9f8284c60f13004eb28bce68e2983f8a4ddff3a1849b7039911263ea55fcb,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,525.432652416639,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
WBCIC_MI,WBCIC,3,LiteBN_XB,0,219479,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,22,0.748,0.7466687614730005,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_xb/selected_best.pt,55760b73ecfe3cbd913f5693800840ff57a5ff3fdf26e1e9b63bdd6815d89ea1,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,527.0785224912688,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
WBCIC_MI,WBCIC,4,LiteBN_XB,0,219479,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,32,0.77,0.7691445041932345,/root/rivermind-data/litebn_xb_balanced_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_xb/selected_best.pt,f3d1329b1d531d795519b6932a41c443dc6c93e097dc335e0ba0a2dfededd63e,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,531.5346594844013,60,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5
