r1,r2,abs_r_diff,dtraj,source_loss,pseudo_subjects,partition_seed,dataset,outer_fold,opt_seed,method,phase,epoch
0.8354755640029907,0.8985170722007751,0.06304150819778442,0.029517564922571182,0.7447433471679688,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7358948588371277,0.726661205291748,0.009233653545379639,0.04782476648688316,0.6775201559066772,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7014866471290588,0.6846060752868652,0.016880571842193604,0.029911551624536514,0.6103304624557495,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7728291749954224,0.7275760173797607,0.04525315761566162,0.0172793697565794,0.7838332653045654,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.854832649230957,0.9592751264572144,0.10444247722625732,0.08704911917448044,0.690919041633606,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6586435437202454,0.7118964791297913,0.0532529354095459,0.03277287632226944,0.7086579203605652,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7382876873016357,0.6682552099227905,0.07003247737884521,0.047455690801143646,0.6514942646026611,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.8397820591926575,0.7756201028823853,0.06416195631027222,0.025878585875034332,0.6677206754684448,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6667699813842773,0.8969129323959351,0.23014295101165771,0.08345677703619003,0.6709300875663757,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.9523341655731201,0.7278710007667542,0.22446316480636597,0.11652559787034988,0.6979973912239075,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6627240180969238,0.704775869846344,0.042051851749420166,0.017810506746172905,0.683279275894165,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7580397129058838,0.760708212852478,0.0026684999465942383,0.05090395361185074,0.6914321780204773,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6850976943969727,0.6721160411834717,0.012981653213500977,0.031428262591362,0.6586864590644836,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.9905641078948975,0.8148325681686401,0.17573153972625732,0.13219290971755981,0.7062489986419678,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.690751314163208,0.687523365020752,0.0032279491424560547,0.0119520528241992,0.7400116920471191,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7083882093429565,0.8605881333351135,0.15219992399215698,0.05038534849882126,0.7159799933433533,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6697482466697693,0.680697500705719,0.010949254035949707,0.034075431525707245,0.7276341915130615,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6491187214851379,0.6374861001968384,0.01163262128829956,0.01948658376932144,0.6649353504180908,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7230027914047241,0.7085858583450317,0.014416933059692383,0.012037652544677258,0.7170743942260742,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7147921919822693,1.005314588546753,0.29052239656448364,0.08561849594116211,0.6986244916915894,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6049123406410217,0.5439997315406799,0.0609126091003418,0.02264060080051422,0.6759530305862427,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.677200198173523,0.6395741701126099,0.037626028060913086,0.014107152819633484,0.6553947329521179,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.5717118978500366,0.618240475654602,0.04652857780456543,0.012590467929840088,0.5717995166778564,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.5886657238006592,0.7153788208961487,0.1267130970954895,0.02464814856648445,0.669219970703125,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.6732197999954224,0.6329255700111389,0.04029422998428345,0.031982507556676865,0.6689239740371704,4;8;11;27;29;35;38;39;43;49;52,3552084785656430714,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,1
0.7014396786689758,0.7117613554000854,0.01032167673110962,0.01908576861023903,0.602895975112915,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6917921900749207,0.6312671899795532,0.06052500009536743,0.01685084030032158,0.7001251578330994,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.8079969882965088,0.7598990201950073,0.048097968101501465,0.0806761085987091,0.5842733383178711,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7247406840324402,0.7753474712371826,0.05060678720474243,0.01523350179195404,0.6226829290390015,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.788037896156311,0.6650222539901733,0.1230156421661377,0.0519312247633934,0.58305424451828,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7168052196502686,0.7839875221252441,0.06718230247497559,0.024152560159564018,0.6010683178901672,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7324522137641907,0.6828792095184326,0.04957300424575806,0.025778435170650482,0.5733269453048706,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6724776029586792,0.6819232702255249,0.009445667266845703,0.035148002207279205,0.5972351431846619,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6711252927780151,0.6281576156616211,0.04296767711639404,0.011191717348992825,0.5324013829231262,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7293814420700073,0.7670512199401855,0.03766977787017822,0.04968136176466942,0.6636725068092346,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7410609722137451,0.6817660331726074,0.059294939041137695,0.04076392203569412,0.5886058807373047,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6937071084976196,0.68001389503479,0.01369321346282959,0.016727278009057045,0.6133952140808105,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6732391119003296,0.56977778673172,0.10346132516860962,0.038680024445056915,0.5994591116905212,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6576374769210815,0.6399845480918884,0.017652928829193115,0.015961384400725365,0.5970672369003296,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7723166942596436,0.6813608407974243,0.09095585346221924,0.038736287504434586,0.6610914468765259,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6316839456558228,0.8293847441673279,0.19770079851150513,0.0361381471157074,0.6156220436096191,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7167295217514038,0.6941037178039551,0.02262580394744873,0.032309528440237045,0.6141368746757507,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6492613554000854,0.6098885536193848,0.039372801780700684,0.012835737317800522,0.5679370164871216,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6935040354728699,0.6200419664382935,0.07346206903457642,0.0506768561899662,0.5986040234565735,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.5770307779312134,0.7767669558525085,0.19973617792129517,0.049720410257577896,0.6106668710708618,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.8316985368728638,0.6932456493377686,0.13845288753509521,0.01911124959588051,0.6455514430999756,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6714707016944885,0.7160885334014893,0.04461783170700073,0.021588370203971863,0.5759117603302002,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6720043420791626,0.7682610750198364,0.09625673294067383,0.0350678414106369,0.5404225587844849,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6460450291633606,0.6232050657272339,0.02283996343612671,0.019480600953102112,0.622508704662323,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6206117868423462,0.5902982950210571,0.030313491821289062,0.01874024048447609,0.6197701692581177,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6090682744979858,0.6914206147193909,0.08235234022140503,0.028058206662535667,0.6186522245407104,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6108990907669067,0.6193360090255737,0.008436918258666992,0.011961335316300392,0.5545158982276917,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7834372520446777,0.6708536148071289,0.11258363723754883,0.02216462977230549,0.6540527939796448,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.5912375450134277,0.7011711597442627,0.10993361473083496,0.024678070098161697,0.5712908506393433,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.659252405166626,0.6859197020530701,0.026667296886444092,0.03034152463078499,0.6123130321502686,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6622469425201416,0.5823909044265747,0.0798560380935669,0.038873154670000076,0.6204656958580017,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6828920245170593,0.6835867166519165,0.0006946921348571777,0.020243655890226364,0.6720544099807739,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6417123079299927,0.7604731321334839,0.11876082420349121,0.03762638196349144,0.6049069166183472,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.6761715412139893,0.6368162631988525,0.03935527801513672,0.031942009925842285,0.6181707978248596,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.7473592758178711,0.7484161853790283,0.0010569095611572266,0.05769207328557968,0.5677273869514465,4;8;11;29;35;37;38;39;46;51;52,4980215817855256910,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,2
0.5325913429260254,0.5340768694877625,0.0014855265617370605,0.020563136786222458,0.6712583899497986,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6149650812149048,0.5352165699005127,0.07974851131439209,0.018391095101833344,0.7219327688217163,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6213276982307434,0.5837280750274658,0.03759962320327759,0.014773664064705372,0.6169710159301758,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.7047286033630371,0.7453749179840088,0.04064631462097168,0.018659336492419243,0.6483027935028076,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6373646855354309,0.7622048854827881,0.12484019994735718,0.06140144169330597,0.6920926570892334,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5628571510314941,0.5509816408157349,0.011875510215759277,0.03181099519133568,0.6351228952407837,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6573116779327393,0.5242021083831787,0.13310956954956055,0.01993289776146412,0.5394300222396851,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6131325960159302,0.6093298196792603,0.003802776336669922,0.010563838295638561,0.6172569990158081,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6363731622695923,0.7291770577430725,0.09280389547348022,0.027267340570688248,0.6028270721435547,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6165452003479004,0.6168817281723022,0.00033652782440185547,0.023449327796697617,0.571287989616394,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5646826028823853,0.5171962380409241,0.04748636484146118,0.018355295062065125,0.6345762014389038,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5671242475509644,0.6198176145553589,0.05269336700439453,0.026263749226927757,0.6190581321716309,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5210946798324585,0.6498173475265503,0.1287226676940918,0.023331452161073685,0.5820295810699463,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6047172546386719,0.6906431317329407,0.0859258770942688,0.012958691455423832,0.5432872772216797,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6320842504501343,0.6107616424560547,0.02132260799407959,0.02657736837863922,0.6257012486457825,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6453250646591187,0.5460718274116516,0.09925323724746704,0.053860604763031006,0.6284596920013428,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6082754731178284,0.5256838798522949,0.08259159326553345,0.024381335824728012,0.5756113529205322,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5167707800865173,0.4617729187011719,0.05499786138534546,0.018013134598731995,0.6086629033088684,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6036730408668518,0.6091969013214111,0.005523860454559326,0.020672451704740524,0.6592422723770142,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6561329364776611,0.5805734992027283,0.07555943727493286,0.021677661687135696,0.5976254940032959,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.7321068048477173,0.7236557006835938,0.008451104164123535,0.03279075026512146,0.6998113393783569,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6898171901702881,0.7519984245300293,0.06218123435974121,0.023350857198238373,0.5821677446365356,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5324137806892395,0.5796259641647339,0.047212183475494385,0.03307966887950897,0.6030319929122925,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5450243949890137,0.6059443950653076,0.060920000076293945,0.04487040266394615,0.5111639499664307,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5842817425727844,0.6406162977218628,0.05633455514907837,0.025129998102784157,0.7352312207221985,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6144622564315796,0.7054314017295837,0.09096914529800415,0.01726662367582321,0.6781646609306335,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5726100206375122,0.6317408084869385,0.05913078784942627,0.019366372376680374,0.580234706401825,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6485238671302795,0.628910481929779,0.01961338520050049,0.0461202934384346,0.6059142351150513,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5697085857391357,0.5385251045227051,0.031183481216430664,0.009431066922843456,0.5342729091644287,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.513045608997345,0.4893520474433899,0.023693561553955078,0.011263588443398476,0.5622104406356812,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.6732925176620483,0.5992136001586914,0.07407891750335693,0.013708079233765602,0.6741204261779785,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5291608572006226,0.533541202545166,0.004380345344543457,0.015341989696025848,0.5991054177284241,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.7031421661376953,0.5559795498847961,0.14716261625289917,0.055181168019771576,0.5934077501296997,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5690262913703918,0.5490283370018005,0.01999795436859131,0.012866375967860222,0.6111271381378174,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.5445160865783691,0.45066601037979126,0.09385007619857788,0.01785181649029255,0.6892857551574707,4;8;9;11;12;25;35;39;43;46;49,7729479304929281243,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,3
0.573309063911438,0.6263532638549805,0.05304419994354248,0.02412843517959118,0.5383520126342773,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.7425785064697266,0.7145890593528748,0.027989447116851807,0.01340818963944912,0.6689014434814453,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6169819235801697,0.6907820701599121,0.07380014657974243,0.019949624314904213,0.612627387046814,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.5596591234207153,0.5381157398223877,0.021543383598327637,0.013183336704969406,0.6124777793884277,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6050775051116943,0.5436212420463562,0.061456263065338135,0.018742337822914124,0.6287264823913574,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6531820893287659,0.7578137516975403,0.10463166236877441,0.06526835262775421,0.5846916437149048,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6000837683677673,0.6164934635162354,0.016409695148468018,0.023619670420885086,0.6455307006835938,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.7398239374160767,0.7435895204544067,0.003765583038330078,0.033919572830200195,0.587670087814331,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6524572968482971,0.5929889678955078,0.05946832895278931,0.021947689354419708,0.6383174657821655,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6556459665298462,0.7392834424972534,0.08363747596740723,0.04835522919893265,0.5830472707748413,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.604738712310791,0.6197057366371155,0.014967024326324463,0.04887055233120918,0.5784529447555542,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.5454142093658447,0.6913522481918335,0.14593803882598877,0.036607593297958374,0.6057085990905762,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6614290475845337,0.6035527586936951,0.05787628889083862,0.03497309982776642,0.6153891682624817,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6010900735855103,0.6787919402122498,0.0777018666267395,0.022662721574306488,0.6299974322319031,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.5440303087234497,0.4871402978897095,0.056890010833740234,0.01310237031430006,0.5730211734771729,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6875184774398804,0.6293789744377136,0.05813950300216675,0.01555612776428461,0.572992205619812,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6277205944061279,0.6581772565841675,0.03045666217803955,0.01619960367679596,0.6001453995704651,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.6400948762893677,0.5793271064758301,0.0607677698135376,0.012894196435809135,0.6413561701774597,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
0.5740649104118347,0.6610326766967773,0.08696776628494263,0.02502826228737831,0.4608027935028076,8;16;27;34;35;37;38;39;49;51;52,4021820299594906514,OpenBMI,0,0,B2_TWO_TRAJECTORY_MEAN,selection,4
