task,dataset,fold,architecture,seed,parameter_count,selected_epoch,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,normalizer_sha256,batch_manifest_sha256,class_weighted_ce,source_sha256,recovered,elapsed_seconds_this_invocation,epochs_completed,initial_sha256
WBCIC_MI,WBCIC,1,LiteBN_BASELINE,0,47786,46,0.8926792929292929,0.8923931381296262,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_baseline/selected_best.pt,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,278.2532284576446,60.0,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f
WBCIC_MI,WBCIC,1,LiteBN_R,0,104077,27,0.8947121212121212,0.8945343821084499,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_r/selected_best.pt,a2fd766db25e1a8058f42c01602161fc940d53385539da7781fb287f9afa3f21,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,288.9311628136784,60.0,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811
WBCIC_MI,WBCIC,1,LiteBN_RG,0,105329,22,0.8956805555555556,0.8955372184111419,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_rg/selected_best.pt,9648aed41fa436ed34d64554c40b3ca86c06036c0b3dfa6128b1a29c65388080,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,297.16883073188365,60.0,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24
WBCIC_MI,WBCIC,1,LiteBN_X,0,219445,16,0.8946906565656565,0.894527013111162,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_x/selected_best.pt,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,350.8011976601556,60.0,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27
WBCIC_MI,WBCIC,1,LiteBN_XS,0,219479,16,0.8917108585858585,0.8915565023037131,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_xs/selected_best.pt,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,528.5269932644442,60.0,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436
WBCIC_MI,WBCIC,2,LiteBN_BASELINE,0,47786,56,0.8879999999999999,0.887952455369032,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_baseline/selected_best.pt,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,280.9083191882819,60.0,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f
WBCIC_MI,WBCIC,2,LiteBN_R,0,104077,50,0.876,0.8757816884338769,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_r/selected_best.pt,827342b228f3252bb5579a89e0b61bea54c7efa1fdc5d5bbf121419c88a606db,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,289.3540293946862,60.0,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811
WBCIC_MI,WBCIC,2,LiteBN_RG,0,105329,30,0.8859999999999999,0.8859631272354973,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_rg/selected_best.pt,bb43b27d5aa7bbe16a4f24f3678b4330a30994419b88265410e5b7e91828b46a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,300.29694122076035,60.0,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24
WBCIC_MI,WBCIC,2,LiteBN_X,0,219445,20,0.877,0.8767241246539903,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_x/selected_best.pt,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,352.8959909360856,60.0,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27
WBCIC_MI,WBCIC,2,LiteBN_XS,0,219479,21,0.883,0.8828306354292564,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_xs/selected_best.pt,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,526.9570504529402,60.0,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436
WBCIC_MI,WBCIC,3,LiteBN_BASELINE,0,47786,44,0.749,0.7442326565590702,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_baseline/selected_best.pt,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,278.0528498068452,60.0,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f
WBCIC_MI,WBCIC,3,LiteBN_R,0,104077,35,0.741,0.73798176233866,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_r/selected_best.pt,06470accbbc633f536662db17e78475a8d32b0d6b1abd2db894a156c5836b622,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,289.01367697678506,60.0,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811
WBCIC_MI,WBCIC,3,LiteBN_RG,0,105329,29,0.747,0.7458809260554691,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_rg/selected_best.pt,4f17e871a09a1d6f9bd4c71fdee2645e915da7ca339c5c237e9d6abbccd2e6db,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,294.75649057421833,60.0,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24
WBCIC_MI,WBCIC,3,LiteBN_X,0,219445,14,0.745,0.7413544763320312,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_x/selected_best.pt,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,351.188018376939,60.0,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27
WBCIC_MI,WBCIC,3,LiteBN_XS,0,219479,11,0.744,0.7412185115398763,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_xs/selected_best.pt,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,526.0717783309519,60.0,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436
WBCIC_MI,WBCIC,4,LiteBN_BASELINE,0,47786,55,0.7609999999999999,0.7567798487332543,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_baseline/selected_best.pt,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,279.2452322682366,60.0,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f
WBCIC_MI,WBCIC,4,LiteBN_R,0,104077,52,0.767,0.7663364990077765,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_r/selected_best.pt,280aefe2cb1d7a2a6a90a6a84e68395cd26c3d266c4d351898230936d3b89c9e,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,293.86040994897485,60.0,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811
WBCIC_MI,WBCIC,4,LiteBN_RG,0,105329,20,0.764,0.7613641513537182,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_rg/selected_best.pt,16715b8036efee46fcc29879151c7f76e13ee943c76ba0cbc3cdcbe7d77c6a22,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,297.9062533136457,60.0,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24
WBCIC_MI,WBCIC,4,LiteBN_X,0,219445,17,0.765,0.7621664583571769,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt,9ccc5c9e8da2ddd4dc0b3791cde02b84ac87945196f74c4d726cc0713f7376c6,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,349.9015694530681,60.0,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27
WBCIC_MI,WBCIC,4,LiteBN_XS,0,219479,32,0.77,0.769171093564855,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_xs/selected_best.pt,d37f0c4c8975406de573c855931935c66374b12aa2f5f04ebf3e3ff8dbb8e49d,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,523.5179969919845,60.0,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436
