task,dataset,fold,architecture,seed,parameter_count,selected_epoch,best_inner_val_BA,best_inner_val_macro_F1,checkpoint_path,checkpoint_sha256,normalizer_sha256,batch_manifest_sha256,class_weighted_ce,source_sha256,recovered,initial_sha256,elapsed_seconds_this_invocation,epochs_completed
OpenBMI_MI,OpenBMI,2,LiteBN_BASELINE,0,47978,55,0.7799999999999999,0.7688023413388344,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_baseline/selected_best.pt,c0dd602678b8f5dcf1dba8f1f11bca201db5daf49e6eef39a99417fcb672e711,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,2,LiteBN_R,0,104269,45,0.7716666666666666,0.760347380626747,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_r/selected_best.pt,bda12580f3727296b1e760e05630cdc32c41c66518954f789fc40a2d0e877744,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,2,LiteBN_RG,0,105521,39,0.7799999999999999,0.7708721749744312,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_rg/selected_best.pt,1d52210bdc4410ed20c1287173bda6e897bc85d63175bb085c275892b13e6d11,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,2,LiteBN_X,0,219733,58,0.8033333333333333,0.790395817008435,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_x/selected_best.pt,73a2a61f7d62e09a991554bce21397c457dac8e9cea565ef811067acb58876fd,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,2,LiteBN_XS,0,219767,58,0.805,0.7944971228059886,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold2_litebn_xs/selected_best.pt,a08650e49617551c705b49a346ea5745bd0bc05b4b731791a4ad25a64bd37d4d,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,3,LiteBN_BASELINE,0,47978,60,0.8083333333333332,0.8061997188436941,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_baseline/selected_best.pt,4d32fccecc3caddd41ea6ec0e8f41b34bda9853dbf26eef72c5d4a57fbb97d57,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,3,LiteBN_R,0,104269,60,0.7999999999999999,0.79359155960154,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_r/selected_best.pt,f989db2f09ee052749d3907c01f404c709f932fe96ecfc2e2b30ce69eca15f5b,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,3,LiteBN_RG,0,105521,60,0.7916666666666666,0.787661374481551,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_rg/selected_best.pt,7f03c9b3a2986c3956741ab1f8d0b09d7495d8feeb3fb809ce18f8c715163802,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,3,LiteBN_X,0,219733,60,0.8249999999999998,0.8233065685025899,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_x/selected_best.pt,43dbf3178f899416bdf26a0e37d8e4165d3ef06d7cf333bfcc2b467d4c297a14,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,3,LiteBN_XS,0,219767,60,0.8266666666666667,0.8239289128509834,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold3_litebn_xs/selected_best.pt,13d7c17d04ccd9096d1df47988876f23fedabf1b9092ee47e7f9c426f661fdbc,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,4,LiteBN_BASELINE,0,47978,57,0.7483333333333334,0.7419020099101624,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_baseline/selected_best.pt,2765697ee183b0f29ecdfaf343a7c16ba0b05781f9afa0bddd822707cc8e9501,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,4,LiteBN_R,0,104269,50,0.7683333333333334,0.7629269051284866,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_r/selected_best.pt,d8d4ade215a48cd6808cdfbe4a935c2932abee07d174aece5283d7b05f231cdd,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,4,LiteBN_RG,0,105521,59,0.7583333333333334,0.7516092821449513,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_rg/selected_best.pt,e59c054520d849e2d0b4638830c05df3336c9405845b10b9e31b305506181008,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,4,LiteBN_X,0,219733,50,0.7616666666666667,0.7539203142465248,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_x/selected_best.pt,e6adee5f94a73223aa3785cf43e290e6f3c7114bb1d2d94b7bf24e55d460c5c4,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
OpenBMI_MI,OpenBMI,4,LiteBN_XS,0,219767,47,0.7516666666666666,0.7463215085809177,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/openbmi_mi/fold4_litebn_xs/selected_best.pt,4738b01561d03d42a89344e23f72ff932eb2b8e938d0f579985d1b199b4c0061,recovered_from_existing_stage_a_checkpoint,,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,True,,,
WBCIC_MI,WBCIC,0,LiteBN_BASELINE,0,47786,36,0.6876994949494949,0.6691033391115113,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_baseline/selected_best.pt,e9a5eca1747421e8ae128253854e8737fe29e83fe262f47191157540cc98a292,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f,266.71214250288904,60.0
WBCIC_MI,WBCIC,0,LiteBN_R,0,104077,50,0.7068030303030304,0.6946620091510737,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_r/selected_best.pt,3376e99b62d22449f0e20db42659ca74d019d697fea0c01b90bbeb1c3c775476,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811,279.93664460629225,60.0
WBCIC_MI,WBCIC,0,LiteBN_RG,0,105329,49,0.7087613636363637,0.7020479067132441,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_rg/selected_best.pt,6a57e798ab1550905cd664d8e6840981252af54ab439dc588f7ab20c1dd31960,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24,282.0209432747215,60.0
WBCIC_MI,WBCIC,0,LiteBN_X,0,219445,59,0.708554292929293,0.7029707514107101,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_x/selected_best.pt,18637fdf99f7d8756bc06c7f61049560c0ec9a2888763e50b1c17b28d6b07faf,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27,335.36174796242267,60.0
WBCIC_MI,WBCIC,0,LiteBN_XS,0,219479,52,0.7036477272727273,0.6977069542880573,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_xs/selected_best.pt,c422565bd19b281d7ddbd7c5a5103c38c0908fdda83c32faaf05b80176c2daa6,631974d53460681d0bfd75375e581ffd97ed4e914490e9c9a4560b490d8e5a3b,2dfa600d297c7fb7c6abecbd865eda30f5d9b5aba95b57f4904c218695c52e7b,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,499.88278050813824,60.0
WBCIC_MI,WBCIC,1,LiteBN_BASELINE,0,47786,46,0.8926792929292929,0.8923931381296262,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_baseline/selected_best.pt,8c8e6265e149cc6e2e4fec62492e80ec4a20d4b5d92e218d57a521ac48c88673,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f,278.2532284576446,60.0
WBCIC_MI,WBCIC,1,LiteBN_R,0,104077,27,0.8947121212121212,0.8945343821084499,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_r/selected_best.pt,a2fd766db25e1a8058f42c01602161fc940d53385539da7781fb287f9afa3f21,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811,288.9311628136784,60.0
WBCIC_MI,WBCIC,1,LiteBN_RG,0,105329,22,0.8956805555555556,0.8955372184111419,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_rg/selected_best.pt,9648aed41fa436ed34d64554c40b3ca86c06036c0b3dfa6128b1a29c65388080,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24,297.16883073188365,60.0
WBCIC_MI,WBCIC,1,LiteBN_X,0,219445,16,0.8946906565656565,0.894527013111162,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_x/selected_best.pt,b0688c143000d78c420505ee98a65b03ab0be7fb29be56dec6e0cffa7707ab56,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27,350.8011976601556,60.0
WBCIC_MI,WBCIC,1,LiteBN_XS,0,219479,16,0.8917108585858585,0.8915565023037131,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_xs/selected_best.pt,e45b2658f076625db6e3b1aff824a194d7c12db64fd0357ddf8689089b963256,380188bb9feeddabfedb51cc689016400b2a12c4f08bdfd96b40465ba3a4ca17,4103e66137803e60d4cb21a8a7b94e3f255e4b1277712e6456d8ea617b58e66d,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,528.5269932644442,60.0
WBCIC_MI,WBCIC,2,LiteBN_BASELINE,0,47786,56,0.8879999999999999,0.887952455369032,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_baseline/selected_best.pt,871b1343e113db55f296c1dfe3fc83ba6ceb2534671f824f1fcf94317c40090a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f,280.9083191882819,60.0
WBCIC_MI,WBCIC,2,LiteBN_R,0,104077,50,0.876,0.8757816884338769,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_r/selected_best.pt,827342b228f3252bb5579a89e0b61bea54c7efa1fdc5d5bbf121419c88a606db,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811,289.3540293946862,60.0
WBCIC_MI,WBCIC,2,LiteBN_RG,0,105329,30,0.8859999999999999,0.8859631272354973,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_rg/selected_best.pt,bb43b27d5aa7bbe16a4f24f3678b4330a30994419b88265410e5b7e91828b46a,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24,300.29694122076035,60.0
WBCIC_MI,WBCIC,2,LiteBN_X,0,219445,20,0.877,0.8767241246539903,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_x/selected_best.pt,abcfb9e328e89f9df6e1b7cb057447c95afed864a40b083eb6bc0e421014b66d,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27,352.8959909360856,60.0
WBCIC_MI,WBCIC,2,LiteBN_XS,0,219479,21,0.883,0.8828306354292564,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_xs/selected_best.pt,b26f1a0812c9ac95607a8d4e0a0376d242271a7f2af3e4a48c9415be7c8b935f,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354,7bb1550f1199abe223c1be3b5f4a999abfbf6007458f9d1524db9ecf84b5c8d6,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,526.9570504529402,60.0
WBCIC_MI,WBCIC,3,LiteBN_BASELINE,0,47786,44,0.749,0.7442326565590702,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_baseline/selected_best.pt,5d0f70f47c63928305b6bc20fe36d3fe39ed2d4d52fe16fb5635144e342f1e06,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f,278.0528498068452,60.0
WBCIC_MI,WBCIC,3,LiteBN_R,0,104077,35,0.741,0.73798176233866,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_r/selected_best.pt,06470accbbc633f536662db17e78475a8d32b0d6b1abd2db894a156c5836b622,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811,289.01367697678506,60.0
WBCIC_MI,WBCIC,3,LiteBN_RG,0,105329,29,0.747,0.7458809260554691,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_rg/selected_best.pt,4f17e871a09a1d6f9bd4c71fdee2645e915da7ca339c5c237e9d6abbccd2e6db,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24,294.75649057421833,60.0
WBCIC_MI,WBCIC,3,LiteBN_X,0,219445,14,0.745,0.7413544763320312,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_x/selected_best.pt,7c866f472efdc75f5162c2d295294d197bfefaa3f7fad58eef01197d2b30870d,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,d84c0f481ff247e65e815938d155e14f9c35100f82b5f6bd20b0c4bd89e5ba27,351.188018376939,60.0
WBCIC_MI,WBCIC,3,LiteBN_XS,0,219479,11,0.744,0.7412185115398763,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_xs/selected_best.pt,d819254929e87529cdce06f8ba5d61a7f3b846e4617626d618efdeafa046dc5e,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035,9721226e6d5a5608d7df1a9291f9383a6ab67196ddbb68bb05afc32888eadafe,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,92533179542c916631abd4af0f8b2ecc2830e147e1a7d696cb31828610204436,526.0717783309519,60.0
WBCIC_MI,WBCIC,4,LiteBN_BASELINE,0,47786,55,0.7609999999999999,0.7567798487332543,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_baseline/selected_best.pt,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,8058ee4a8c20c3b1abb4d7bf3d01c11ebe6b17bc8b2d08e23338d0f758fd277f,279.2452322682366,60.0
WBCIC_MI,WBCIC,4,LiteBN_R,0,104077,52,0.767,0.7663364990077765,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_r/selected_best.pt,280aefe2cb1d7a2a6a90a6a84e68395cd26c3d266c4d351898230936d3b89c9e,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a79f8860bb5e63820750a2acc76d73da5ad0bc10d3967e750dd6f5ef44b8c811,293.86040994897485,60.0
WBCIC_MI,WBCIC,4,LiteBN_RG,0,105329,20,0.764,0.7613641513537182,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_rg/selected_best.pt,16715b8036efee46fcc29879151c7f76e13ee943c76ba0cbc3cdcbe7d77c6a22,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e,2bb197f76f70f4d38c3c6e7be012915bfd879ad94d3e7360f981119ca3890f90,False,5fa225c30f1938146a71f7655d56c487f457b8ab4a35c1a724a527e606c7dbf5,,a298f14d7478a79a369be141f9ab16bca1b75298b2a1530406fe1d4297f5bb24,297.9062533136457,60.0
