task,fold,DRA_BA,gateoff_BA,gateoff_delta_BA,lambda_channel,mean_abs_residual,rms_residual
OpenBMI_ERP,0,0.8663131313131313,0.8633838383838385,0.0029292929292927816,-0.2735743224620819,0.0728196422505823,0.07520532136007865
OpenBMI_ERP,1,0.8302020202020203,0.8230303030303029,0.007171717171717384,0.21764309704303741,0.12328896848311335,0.12508621726717267
OpenBMI_ERP,2,0.7962626262626262,0.7907070707070708,0.005555555555555425,-0.2958669364452362,0.054930048403532605,0.06051471619780019
OpenBMI_ERP,3,0.8461616161616162,0.8442929292929291,0.0018686868686871305,-0.2660791575908661,0.05012081928134705,0.05311529849719557
OpenBMI_ERP,4,0.819090909090909,0.8170202020202021,0.0020707070707068898,-0.2473161816596985,0.0427304096103455,0.04539157943510861
