task,dataset,fold,LiteBN_BA,LiteBN_macro_F1,XS_BA,XS_macro_F1,DRA_BA,DRA_macro_F1,DRA_accuracy,delta_BA_vs_XS,delta_BA_vs_XS_pp,delta_BA_vs_LiteBN_pp,selected_epoch,selected_admission_scale,lambda_channel,mean_abs_residual,rms_residual,gateoff_BA,gateoff_delta_BA,epochs_completed,early_stop_epoch,parameter_count,initial_state_matches_original_xs
OpenBMI_ERP,OpenBMI,0,0.8798484848484848,0.8354509330253693,0.8703030303030304,0.8344576563333945,0.8663131313131313,0.8330860938055048,0.8987373737373736,-0.003989898989899099,-0.3989898989899099,-1.3535353535353511,15,1.0,-0.2735743224620819,0.0728196422505823,0.07520532136007865,0.8633838383838385,0.0029292929292927816,25,25,219767,False
OpenBMI_ERP,OpenBMI,1,0.8354545454545456,0.7891531584586357,0.8295454545454546,0.766032081869594,0.8302020202020203,0.7659530537686918,0.842929292929293,0.0006565656565656885,0.06565656565656885,-0.5252525252525286,10,1.0,0.21764309704303741,0.12328896848311335,0.12508621726717267,0.8230303030303029,0.007171717171717384,20,20,219767,False
OpenBMI_ERP,OpenBMI,2,0.8008585858585859,0.7739201957667247,0.7959090909090909,0.7637118278572588,0.7962626262626262,0.7592938478271402,0.8503367003367005,0.00035353535353532806,0.035353535353532806,-0.4595959595959709,16,1.0,-0.2958669364452362,0.054930048403532605,0.06051471619780019,0.7907070707070708,0.005555555555555425,26,26,219767,False
OpenBMI_ERP,OpenBMI,3,0.8526262626262627,0.80312901454835,0.8448484848484848,0.8153117919948214,0.8461616161616162,0.8138247669109787,0.8856902356902357,0.001313131313131377,0.1313131313131377,-0.6464646464646506,14,1.0,-0.2660791575908661,0.05012081928134705,0.05311529849719557,0.8442929292929291,0.0018686868686871305,24,24,219767,False
OpenBMI_ERP,OpenBMI,4,0.8189898989898992,0.7789262979062775,0.8194444444444444,0.7886938498239434,0.819090909090909,0.7992744555381938,0.8836700336700337,-0.0003535353535354391,-0.03535353535354391,0.01010101010098241,15,1.0,-0.2473161816596985,0.0427304096103455,0.04539157943510861,0.8170202020202021,0.0020707070707068898,25,25,219767,False
