fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
1,0,0,4,"[0, 1, 2, 3]",True,0.014918769034554113,-0.012419899259401703,0.013635914199656218,-0.013826484007709661,False
1,0,1,4,"[4, 5, 6, 7]",True,0.07619046272498428,0.062351811503986686,0.07001909116736713,0.05743168317258283,False
1,0,2,4,"[8, 9, 10, 11]",True,0.01727745890079988,-0.011267196146319259,0.01629526515857447,-0.012280077318873515,False
1,0,3,4,"[12, 13, 14, 15]",False,0.023368385811034197,-0.002864194415990318,0.02197230716992913,-0.004684196229520067,False
1,0,4,4,"[16, 17, 18, 19]",False,0.001171700106242901,-0.03164200100037195,0.0008171850208416043,-0.03378514001921102,False
