epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7688888888888888,0.7677777777777778,1.6856350831582512,0.40437158900247494,4.271007000560492,1.4706744434824124e-05,71,2.2672224044799805
1,0.7711111111111111,0.768888888888889,1.6995414327567733,0.3961856327426266,4.344999800265675,8.30209280305188e-05,71,4.499684810638428
2,0.7638888888888888,0.7633333333333333,1.6044468611059055,0.3714025001710569,4.109305650415555,0.000318892176335179,71,6.771656513214111
3,0.7622222222222222,0.7633333333333333,1.5907274140438563,0.37495900144879246,4.049825171349754,0.0007538013156129598,71,9.032835721969604
4,0.7661111111111111,0.7661111111111111,1.5541683166799412,0.3596231979383549,3.9742371599439164,0.0016220505824837256,71,11.254895448684692
5,0.7638888888888888,0.765,1.5634943775727714,0.37364739893187937,3.957767392548037,0.002826058860002479,71,13.526463508605957
6,0.765,0.7644444444444445,1.5689328228923636,0.3795796427088724,3.9584774198666426,0.004862800545492013,71,15.772248983383179
7,0.7638888888888888,0.765,1.4302014859629348,0.3656791322667834,3.535425725117536,0.008363931020065931,71,18.03072428703308
8,0.7577777777777778,0.7594444444444444,1.4250371397381099,0.3634451554274895,3.5165325503953744,0.012955251451529247,71,20.256287813186646
9,0.7605555555555555,0.7627777777777778,1.443991263987313,0.36944516401895333,3.559175580320224,0.018910572759177482,71,22.492161750793457
10,0.758888888888889,0.7594444444444445,1.4770947745148564,0.38827204662309567,3.6059048964943683,0.024310117797322676,71,24.758046865463257
11,0.7577777777777778,0.7572222222222222,1.4043926991207498,0.38385634586005146,3.370658280144275,0.033043479258325736,71,27.023807525634766
12,0.7561111111111111,0.7572222222222222,1.3197229017674084,0.36855606902653065,3.140865883357088,0.04420026147764333,71,29.26778554916382
13,0.76,0.7622222222222222,1.3583181231794224,0.382573502374367,3.205786476672535,0.05495344369973935,71,31.49896788597107
14,0.7561111111111111,0.758888888888889,1.2255412759915205,0.36433208030714115,2.8333754170108847,0.0694209158315625,71,33.77537703514099
15,0.7577777777777778,0.7616666666666667,1.2841810785548788,0.36695062736390344,3.008296765072245,0.08296887859911986,71,36.023600578308105
16,0.755,0.7572222222222222,1.2516868769283025,0.3737669681579294,2.8772461078536344,0.10296948453490164,71,38.31581091880798
17,0.7561111111111112,0.7622222222222221,1.1994606298460087,0.36765433638028694,2.715524288130478,0.12318178297768176,71,40.54258322715759
18,0.7561111111111112,0.7566666666666666,1.269171996015898,0.37790693846386925,2.9042788676812616,0.1398393257822789,71,42.8371958732605
19,0.7505555555555556,0.7555555555555555,1.2255048499980443,0.3704039607669266,2.7756737428651728,0.1568925785766521,71,45.05383563041687
20,0.7561111111111112,0.758888888888889,1.2176786879418602,0.37495704163128224,2.729520749038374,0.18087995598013973,71,47.30796670913696
21,0.7555555555555555,0.7605555555555555,1.277394716168793,0.38708505852961206,2.88492175558923,0.206392463663934,71,49.54808020591736
22,0.7516666666666667,0.7527777777777778,1.17116478127493,0.36075089892870943,2.608798170593423,0.22989398933632274,71,51.748313188552856
23,0.7577777777777778,0.765,1.1969653174910746,0.3745379235962747,2.641974579280531,0.25120416745333607,71,53.98144602775574
