status,implementation_id,version,fold,seed,outer_test_used,historical_strict_inductive_BA,method_strict_inductive_BA,control_strict_inductive_BA,delta_BA,method_best_epoch,control_best_epoch,historical_head_zero_shot_BA,geometry_method,geometry_control,geometry_delta,drift_method,drift_control,intervention_method,intervention_control,n_validation_subjects,n_train_subjects,sampler,config,canonical_spectrum_sha256,protected_blocks,protected_weights,checkpoint_paths
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,0,0,False,0.7622222222222222,0.7544444444444445,0.7572222222222222,-0.002777777777777768,0,1,0.76,"{'alignment_same': 0.8855362716648314, 'alignment_cross': 0.8858348412646188, 'geometry_margin': 0.4276951704588201}","{'alignment_same': 0.8838772078355154, 'alignment_cross': 0.8841806650161743, 'geometry_margin': 0.4260021284636524}","{'alignment_same': 0.001659063829316021, 'alignment_cross': 0.0016541762484444389, 'geometry_margin': 0.0016930419951677322}","{'shared_geometry_drift': 0.013173859579347764, 'individual_protected_residual_drift': 0.01683229982432547, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.013302445411682129}","{'shared_geometry_drift': 0.01264451454245078, 'individual_protected_residual_drift': 0.0094618977888442, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.010342100635170937}","{'raw_BA': 0.7544444444444445, 'protected_ablation_BA': 0.6238888888888889, 'protected_drop': 0.13055555555555554, 'random_ablation_BA_mean': 0.7385555555555555, 'random_ablation_BA_std': 0.023923360142208853, 'random_drop_mean': 0.015888888888888952, 'n_random_subspaces': 20, 'protected_rank': 4}","{'raw_BA': 0.7572222222222222, 'protected_ablation_BA': 0.6233333333333333, 'protected_drop': 0.13388888888888895, 'random_ablation_BA_mean': 0.7355833333333334, 'random_ablation_BA_std': 0.022697334237339006, 'random_drop_mean': 0.021638888888888874, 'n_random_subspaces': 20, 'protected_rank': 4}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",129567f93cc5b2c17f6142ddfb0dadd09342cf596195a6828e4104dea1a540e2,[5],{5: 1.0},"{'method': 'V0/fold-0/seed-0/best_method.pt', 'control': 'V0/fold-0/seed-0/best_control.pt'}"
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,0,1,False,0.7622222222222222,0.7705555555555555,0.7705555555555555,0.0,1,1,0.7561111111111112,"{'alignment_same': 0.8261417498191198, 'alignment_cross': 0.829040581981341, 'geometry_margin': 0.22970379268129668}","{'alignment_same': 0.8151436895132065, 'alignment_cross': 0.8181124710374408, 'geometry_margin': 0.22212770229412448}","{'alignment_same': 0.010998060305913326, 'alignment_cross': 0.010928110943900227, 'geometry_margin': 0.007576090387172191}","{'shared_geometry_drift': 0.028820026585049164, 'individual_protected_residual_drift': 0.022175840846555526, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.025323515757918358}","{'shared_geometry_drift': 0.008195986084606248, 'individual_protected_residual_drift': 0.004910719992486621, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.0069856662303209305}","{'raw_BA': 0.7705555555555555, 'protected_ablation_BA': 0.6372222222222222, 'protected_drop': 0.1333333333333333, 'random_ablation_BA_mean': 0.7053055555555554, 'random_ablation_BA_std': 0.03855270362490968, 'random_drop_mean': 0.06525000000000014, 'n_random_subspaces': 20, 'protected_rank': 7}","{'raw_BA': 0.7705555555555555, 'protected_ablation_BA': 0.6333333333333333, 'protected_drop': 0.13722222222222225, 'random_ablation_BA_mean': 0.7090277777777778, 'random_ablation_BA_std': 0.030803977516940848, 'random_drop_mean': 0.06152777777777774, 'n_random_subspaces': 20, 'protected_rank': 7}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",db87a4f0193d3417fec2baa8b1cc276d078dc5b76eb0c2fcb740189613cd1d18,"[5, 6]","{5: 1.0, 6: 1.0}","{'method': 'V0/fold-0/seed-1/best_method.pt', 'control': 'V0/fold-0/seed-1/best_control.pt'}"
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,1,0,False,0.6922222222222223,0.7066666666666667,0.7083333333333333,-0.0016666666666665941,5,3,0.6688888888888889,"{'alignment_same': 0.7984459992084239, 'alignment_cross': 0.7966789077553484, 'geometry_margin': 0.16628082427713606}","{'alignment_same': 0.685074132349756, 'alignment_cross': 0.6832469002240233, 'geometry_margin': 0.14438344310555193}","{'alignment_same': 0.11337186685866785, 'alignment_cross': 0.1134320075313251, 'geometry_margin': 0.02189738117158413}","{'shared_geometry_drift': 0.1924362711986194, 'individual_protected_residual_drift': 0.09571112831459484, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.1410519778728485}","{'shared_geometry_drift': 0.010344840125609253, 'individual_protected_residual_drift': 0.007891239828337953, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.008367916569113731}","{'raw_BA': 0.7066666666666667, 'protected_ablation_BA': 0.5977777777777777, 'protected_drop': 0.10888888888888892, 'random_ablation_BA_mean': 0.6645277777777778, 'random_ablation_BA_std': 0.01855861169110542, 'random_drop_mean': 0.04213888888888884, 'n_random_subspaces': 20, 'protected_rank': 7}","{'raw_BA': 0.7083333333333333, 'protected_ablation_BA': 0.6111111111111112, 'protected_drop': 0.0972222222222221, 'random_ablation_BA_mean': 0.6464444444444444, 'random_ablation_BA_std': 0.024632734418620114, 'random_drop_mean': 0.06188888888888888, 'n_random_subspaces': 20, 'protected_rank': 7}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",37c689014d2052739ee7beb12e4f809f11fa2cdb53f88c0bcd075c5e5bdc6e83,"[4, 6]","{4: 1.0, 6: 1.0}","{'method': 'V0/fold-1/seed-0/best_method.pt', 'control': 'V0/fold-1/seed-0/best_control.pt'}"
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,1,1,False,0.6927777777777777,0.7016666666666667,0.7038888888888889,-0.0022222222222222365,12,8,0.6833333333333333,"{'alignment_same': 0.8821680082215203, 'alignment_cross': 0.8839020099904802, 'geometry_margin': 0.33366720999280614}","{'alignment_same': 0.7875348702073097, 'alignment_cross': 0.7895910191453166, 'geometry_margin': 0.23444443941116333}","{'alignment_same': 0.09463313801421058, 'alignment_cross': 0.09431099084516359, 'geometry_margin': 0.0992227705816428}","{'shared_geometry_drift': 0.4790657910237658, 'individual_protected_residual_drift': 0.2552873286641099, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.3372553586959839}","{'shared_geometry_drift': 0.016085050471447176, 'individual_protected_residual_drift': 0.008342966059184012, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.013174628838896751}","{'raw_BA': 0.7016666666666667, 'protected_ablation_BA': 0.5616666666666668, 'protected_drop': 0.1399999999999999, 'random_ablation_BA_mean': 0.6685833333333333, 'random_ablation_BA_std': 0.031010987200676052, 'random_drop_mean': 0.03308333333333335, 'n_random_subspaces': 20, 'protected_rank': 4}","{'raw_BA': 0.7038888888888889, 'protected_ablation_BA': 0.5805555555555556, 'protected_drop': 0.1233333333333333, 'random_ablation_BA_mean': 0.652638888888889, 'random_ablation_BA_std': 0.030296821228360082, 'random_drop_mean': 0.05124999999999991, 'n_random_subspaces': 20, 'protected_rank': 4}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",8dc5490a0f9b111c516ad25b8e603de3869e34d43314e5f005ebb98362daca47,[4],{4: 1.0},"{'method': 'V0/fold-1/seed-1/best_method.pt', 'control': 'V0/fold-1/seed-1/best_control.pt'}"
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,2,0,False,0.7511111111111111,0.7672222222222222,0.7644444444444445,0.002777777777777768,0,0,0.7516666666666667,"{'alignment_same': 0.7889637491769261, 'alignment_cross': 0.7931321486830711, 'geometry_margin': 0.16777018354170853}","{'alignment_same': 0.780329678621557, 'alignment_cross': 0.7844537827703688, 'geometry_margin': 0.16255857629908455}","{'alignment_same': 0.008634070555369133, 'alignment_cross': 0.008678365912702324, 'geometry_margin': 0.0052116072426239834}","{'shared_geometry_drift': 0.020137787137277378, 'individual_protected_residual_drift': 0.014992378396240787, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.01560359075665474}","{'shared_geometry_drift': 0.010482579356425454, 'individual_protected_residual_drift': 0.008557366320738866, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.007849683053791523}","{'raw_BA': 0.7672222222222222, 'protected_ablation_BA': 0.6222222222222222, 'protected_drop': 0.14500000000000002, 'random_ablation_BA_mean': 0.6864444444444445, 'random_ablation_BA_std': 0.03075962160020267, 'random_drop_mean': 0.08077777777777773, 'n_random_subspaces': 20, 'protected_rank': 8}","{'raw_BA': 0.7644444444444445, 'protected_ablation_BA': 0.6216666666666667, 'protected_drop': 0.14277777777777778, 'random_ablation_BA_mean': 0.6913888888888888, 'random_ablation_BA_std': 0.019378857640655438, 'random_drop_mean': 0.07305555555555565, 'n_random_subspaces': 20, 'protected_rank': 8}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",021ea98a0c849126e217504acf3189461d766a57a6b58edb02010fff7352d8d8,"[5, 6]","{5: 1.0, 6: 1.0}","{'method': 'V0/fold-2/seed-0/best_method.pt', 'control': 'V0/fold-2/seed-0/best_control.pt'}"
RUN_COMPLETE,p5_icg_repro_v4_shared_streams_exact_weights,V0,2,1,False,0.755,0.7533333333333334,0.7583333333333333,-0.004999999999999893,0,6,0.7511111111111111,"{'alignment_same': 0.7157068332243297, 'alignment_cross': 0.7214665073487494, 'geometry_margin': 0.14955836265451378}","{'alignment_same': 0.7120675759183036, 'alignment_cross': 0.7177408951231175, 'geometry_margin': 0.1462974494530095}","{'alignment_same': 0.0036392573060261, 'alignment_cross': 0.003725612225631947, 'geometry_margin': 0.0032609132015042896}","{'shared_geometry_drift': 0.022411681239652398, 'individual_protected_residual_drift': 0.013143985269060876, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.01672721840441227}","{'shared_geometry_drift': 0.025432920309295545, 'individual_protected_residual_drift': 0.01178713656450984, 'nonprotected_drift': 0.0, 'protected_q_drift_rms': 0.016873164102435112}","{'raw_BA': 0.7533333333333334, 'protected_ablation_BA': 0.6072222222222222, 'protected_drop': 0.1461111111111112, 'random_ablation_BA_mean': 0.6589166666666666, 'random_ablation_BA_std': 0.03970628079495612, 'random_drop_mean': 0.09441666666666682, 'n_random_subspaces': 20, 'protected_rank': 8}","{'raw_BA': 0.7583333333333333, 'protected_ablation_BA': 0.5888888888888889, 'protected_drop': 0.1694444444444444, 'random_ablation_BA_mean': 0.6771111111111112, 'random_ablation_BA_std': 0.036037788808724415, 'random_drop_mean': 0.08122222222222208, 'n_random_subspaces': 20, 'protected_rank': 8}",9,34,"{'subjects_per_batch': 6, 'trials_per_class': 4, 'steps_per_epoch': 71, 'seed_rule': 'sha256(p5|implementation|fold|seed) shared across versions, plus sha256(sampler|epoch|run_seed)'}","{'version': 'V0', 'lambda_geometry': 0.3, 'lambda_drift': 0.1, 'bottleneck': 8, 'learning_rate': 0.0003, 'weight_decay': 0.001, 'max_epochs': 24, 'subjects_per_batch': 6, 'trials_per_class': 4, 'gradient_clip': 2.0}",d96b1f574dc40e045d2a865ad1401c64e4ea15d5eb487ea2171b090529554ec6,"[5, 6]","{5: 1.0, 6: 1.0}","{'method': 'V0/fold-2/seed-1/best_method.pt', 'control': 'V0/fold-2/seed-1/best_control.pt'}"
