version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V1,V1__lg1__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7975,-0.011666666666666603,1,11,33.306689739227295
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8021428571428572,0.8035714285714286,-0.0014285714285714457,4,13,36.345887899398804
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856673,4,0,18.97077512741089
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8514285714285714,0.8521428571428571,-0.0007142857142856673,15,15,39.67059898376465
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.86,0.8607142857142858,-0.0007142857142857784,0,0,11.460126876831055
V1,V1__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333526,1,1,13.840553998947144
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,1,1,13.235721349716187
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,13.184741020202637
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.002142857142857113,11,15,39.45677614212036
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8642857142857143,0.0,9,13,35.53896141052246
V1,V1__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7916666666666667,0.7966666666666666,-0.004999999999999893,9,11,33.038211822509766
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8021428571428572,0.8028571428571429,-0.0007142857142857784,4,8,26.834874868392944
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856673,4,0,19.030847311019897
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8514285714285714,0.8507142857142858,0.0007142857142856673,15,15,39.95634484291077
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8592857142857142,0.8607142857142858,-0.0014285714285715567,0,0,11.034632444381714
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333526,1,1,13.55202841758728
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713347,1,1,13.374009370803833
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,13.029925107955933
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.002142857142857113,11,7,32.50770568847656
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8642857142857143,0.0,9,13,35.998173236846924
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7908333333333333,0.7975,-0.00666666666666671,9,11,33.04576802253723
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8035714285714286,-0.0007142857142857784,4,13,36.132256507873535
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856673,5,0,20.9299795627594
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8521428571428571,-0.0028571428571427804,15,15,39.43433475494385
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285587,20,21,45.83479690551758
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333526,1,1,13.696733713150024
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8042857142857143,0.0,1,1,13.44149374961853
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,13.026387929916382
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8500000000000001,0.0007142857142856673,4,7,24.353657722473145
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857784,6,4,23.84515690803528
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7875000000000001,0.7966666666666666,-0.009166666666666545,11,11,35.71298789978027
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8028571428571429,-1.1102230246251565e-16,4,8,26.976134300231934
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8035714285714286,0.8035714285714286,0.0,0,0,11.754756689071655
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8507142857142858,-0.0014285714285714457,15,15,39.51251697540283
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285587,20,21,44.97352075576782
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7841666666666667,0.7858333333333334,-0.0016666666666667052,1,1,13.07020092010498
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856673,1,1,11.537046194076538
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,11.077794551849365
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,4,7,20.789697647094727
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857784,6,4,17.97059679031372
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7975,-0.010833333333333361,11,11,25.296329021453857
