fold,seed,protected_block_id,control_id,protected_coordinate_ids,coordinate_ids,rank,match_distance,match_max_abs_z,train_same_similarity,train_mismatched_similarity,train_R_persist,N_rho_mean,N_rho_std,N_coordinate_variance_mean,N_coordinate_energy_mean,N_train_identity_balanced_accuracy,N_dewhitened_direction_norm_mean,N_train_task_margin_magnitude,P_rho_mean,P_rho_std,P_coordinate_variance_mean,P_coordinate_energy_mean,P_train_identity_balanced_accuracy,P_dewhitened_direction_norm_mean,P_train_task_margin_magnitude,outer_test_used,outer_membership_enumerated
0,0,5,N_B5_001,"[12, 13, 14, 15]","[10, 16, 17, 18]",4,1.4504540561942671,3.5443415970755137,0.5462778808660227,0.17160404162071832,0.37467383924530434,0.03977520694024861,0.03445653958837557,0.3491952121257782,0.3578483462333679,0.05205882352941177,1.5347638905909844,0.1748410548044801,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_002,"[12, 13, 14, 15]","[10, 11, 16, 19]",4,1.4676364097345016,3.588471227077527,0.4797439244268187,0.09749729595776176,0.38224662846905677,0.05658190743997693,0.03854252040329669,0.41631001234054565,0.4272182583808899,0.05176470588235294,1.4807132118477369,0.17337006632379376,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_003,"[12, 13, 14, 15]","[5, 10, 16, 19]",4,1.5245095681495549,3.4460632267253875,0.5725306684008155,0.010415131521011183,0.5621155368798041,0.08505774335935712,0.07628209359577003,0.48269569873809814,0.49048250913619995,0.07852941176470588,1.439745097336799,0.17811700229552102,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_004,"[12, 13, 14, 15]","[10, 16, 17, 19]",4,1.5575324275342557,3.7092102411775163,0.5546971186829608,0.1944466767868692,0.36025044189609157,0.03842213423922658,0.03553394297218175,0.36119431257247925,0.3709903955459595,0.05941176470588235,1.4374420794155613,0.16934543029348023,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_005,"[12, 13, 14, 15]","[5, 10, 16, 18]",4,1.558052806875379,3.766927580810473,0.563368180692003,0.00161419140053855,0.5617539892914644,0.08641081606037915,0.07494896317773102,0.4706965982913971,0.4773404598236084,0.07352941176470587,1.537066908512222,0.16742151790780951,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_006,"[12, 13, 14, 15]","[10, 16, 18, 19]",4,1.56210726310213,3.73260350360877,0.5292028580167055,0.1331398411653905,0.3960630168513151,0.0375772996339947,0.03606189359801036,0.3723132312297821,0.3816242218017578,0.04735294117647059,1.43772432480433,0.16856565444762617,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_007,"[12, 13, 14, 15]","[5, 10, 16, 17]",4,1.5667643701456035,3.7645777057878163,0.5867752650674245,0.03466269137337593,0.5521125736940486,0.08725565066561103,0.07414199569440107,0.45957767963409424,0.46670660376548767,0.0811764705882353,1.5367846631234532,0.16749984711857385,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_008,"[12, 13, 14, 15]","[10, 11, 16, 17]",4,1.5708754558327946,3.99112887383035,0.5262976831099682,0.14324554708896672,0.38305213602100135,0.05877981474623084,0.035899555663978594,0.39319199323654175,0.4034423530101776,0.0438235294117647,1.5777527776343911,0.15994813733851462,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_009,"[12, 13, 14, 15]","[7, 10, 16, 19]",4,1.57784475522713,3.6885489249122916,0.6686564908491848,-0.00774347724927019,0.676399968098455,0.07792813377454877,0.06540189784220884,0.471817284822464,0.4838107228279114,0.08176470588235295,1.4617797392612548,0.1700341412167437,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_010,"[12, 13, 14, 15]","[4, 10, 16, 19]",4,1.5812166051726593,3.642646644688356,0.6692169304590875,0.15835728950419176,0.5108596409548956,0.0943363313563168,0.09100488880046964,0.4796980023384094,0.4950505495071411,0.06999999999999999,1.4630751330737584,0.17156421807085656,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_011,"[12, 13, 14, 15]","[5, 10, 11, 16]",4,1.60596051683077,3.875993230970957,0.5340912205928338,-0.012502654984413,0.5465938755772466,0.10541542386636138,0.06281949646121295,0.5146933794021606,0.5229344964027405,0.0726470588235294,1.5800557955556287,0.16378599422412313,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_012,"[12, 13, 14, 15]","[10, 11, 16, 18]",4,1.6073241447023507,4.104061235267846,0.5078869217633887,0.07348524628577058,0.43440167547761793,0.05793498014099896,0.036891393434569486,0.4043109118938446,0.41407620906829834,0.04588235294117647,1.57803502302316,0.15618372320760798,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_013,"[12, 13, 14, 15]","[9, 10, 16, 19]",4,1.623812820862321,3.6426127446599543,0.5950350717601393,0.10741744635483626,0.48761762540530296,0.06393993319943547,0.04625049939959902,0.42034024000167847,0.43039143085479736,0.06705882352941175,1.313089391769663,0.17156534807242857,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_014,"[12, 13, 14, 15]","[8, 10, 16, 19]",4,1.6347729031345555,3.684653161514657,0.6243747271164718,0.24889199377634497,0.37548273334012694,0.0691564274020493,0.052907966350338585,0.461186021566391,0.4821808934211731,0.0738235294117647,1.3408368646879343,0.1701640000685206,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_015,"[12, 13, 14, 15]","[8, 10, 16, 17]",4,1.6630601381327632,3.9930508081205787,0.6104943594904957,0.26592746167441517,0.34456689781608046,0.07135433470830321,0.050470088790951884,0.4380680024623871,0.4584049880504608,0.07676470588235293,1.4378764304745886,0.1598840728267244,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
0,0,5,N_B5_016,"[12, 13, 14, 15]","[4, 10, 16, 17]",4,1.6681760445846183,4.009001758736377,0.6418406039537417,0.19160842761381236,0.45023217633992946,0.09653423866257071,0.08898977781228662,0.4565799832344055,0.47127464413642883,0.08441176470588235,1.5601146988604127,0.15935237417865583,0.04891125578433275,0.009159128640978098,0.41618800163269043,0.44599178433418274,0.0561764705882353,1.7884470893828137,0.2929858400808939,False,False
