method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
B0_VANILLA_EEGNET,3,1,1,0.6699999999999999,0.6576408341114224,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,1,0.71,0.7033248081841432,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,1,0.7,0.6995192307692308,100,0.71,-0.010000000000000009,True,1.0042355000041425,63810,False,False,False
A2_DUAL_CONTROL,3,1,1,0.6499999999999999,0.6491228070175439,100,0.7,-0.050000000000000044,True,0.9356570999952964,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,1,0.7,0.6998799519807923,100,0.7,0.0,False,1.0071692999918014,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,1,0.6699999999999999,0.6697027324592133,100,0.64,0.029999999999999916,False,0.9315397000173107,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,1,0.69,0.6874684948079444,100,0.66,0.029999999999999916,False,0.890534799953457,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,1,0.7,0.6998799519807923,100,0.7,0.0,False,0.8397258999757469,24050,False,False,False
B0_VANILLA_EEGNET,3,1,5,0.78,0.7796474358974359,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,5,0.77,0.7688674505074866,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,5,0.8,0.7996794871794872,100,0.77,0.030000000000000027,False,0.8351226999657229,63810,False,False,False
A2_DUAL_CONTROL,3,1,5,0.73,0.7253585596582239,100,0.73,0.0,False,0.9612719000433572,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,5,0.76,0.7584541062801933,100,0.73,0.030000000000000027,False,1.0706513000186533,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,5,0.78,0.7785829307568438,100,0.78,0.0,False,0.8823856000090018,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,5,0.73,0.7286704853783539,100,0.72,0.010000000000000009,False,0.8086851999978535,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,5,0.75,0.7469379491851402,100,0.73,0.020000000000000018,False,0.8541360999806784,24050,False,False,False
B0_VANILLA_EEGNET,3,1,6,0.98,0.98,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,6,0.95,0.9499549594635172,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,6,0.97,0.96999699969997,100,0.95,0.020000000000000018,False,0.923539699986577,63810,False,False,False
A2_DUAL_CONTROL,3,1,6,0.97,0.96999699969997,100,0.97,0.0,False,0.8425892999512143,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,6,0.96,0.96,100,0.98,-0.020000000000000018,True,1.0188457000185736,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,6,0.94,0.94,100,0.9299999999999999,0.010000000000000009,False,0.8325156000209972,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,6,0.92,0.92,100,0.96,-0.039999999999999925,True,0.9799570000031963,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,6,0.97,0.96999699969997,100,0.98,-0.010000000000000009,True,0.9920467000338249,24050,False,False,False
B0_VANILLA_EEGNET,3,1,7,0.69,0.6897207486738064,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,7,0.8400000000000001,0.8397435897435898,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,7,0.8,0.7992773986350863,100,0.8400000000000001,-0.040000000000000036,True,0.8882617999915965,63810,False,False,False
A2_DUAL_CONTROL,3,1,7,0.83,0.8299829982998299,100,0.8200000000000001,0.009999999999999898,False,0.9522793000214733,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,7,0.85,0.84998499849985,100,0.8,0.04999999999999993,False,1.019296399957966,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,7,0.8300000000000001,0.8291628982011858,100,0.81,0.020000000000000018,False,0.8777657000464387,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,7,0.8400000000000001,0.8397435897435898,100,0.76,0.08000000000000007,False,0.9280062000034377,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,7,0.8300000000000001,0.8298468621759583,100,0.8,0.030000000000000027,False,1.0121351999696344,24050,False,False,False
B0_VANILLA_EEGNET,3,1,20,0.89,0.8899009108197378,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,20,0.87,0.8698828946051447,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,20,0.87,0.8698828946051447,100,0.87,0.0,False,0.8600953999557532,63810,False,False,False
A2_DUAL_CONTROL,3,1,20,0.87,0.8698828946051447,100,0.87,0.0,False,1.0057320999912918,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,20,0.8500000000000001,0.8492613807657522,100,0.86,-0.009999999999999898,True,0.8888529000105336,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,20,0.8300000000000001,0.8295739348370927,100,0.86,-0.029999999999999916,True,0.8491584999719635,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,20,0.8500000000000001,0.849624060150376,100,0.8300000000000001,0.020000000000000018,False,0.9632468000054359,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,20,0.86,0.859775641025641,100,0.86,0.0,False,0.7115701999864541,24050,False,False,False
B0_VANILLA_EEGNET,3,1,23,0.65,0.6368917937545389,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,23,0.71,0.7033248081841432,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,23,0.74,0.7362012987012987,100,0.71,0.030000000000000027,False,0.7013662999961525,63810,False,False,False
A2_DUAL_CONTROL,3,1,23,0.6100000000000001,0.6080795899909557,100,0.6,0.01000000000000012,False,0.705487200000789,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,23,0.6599999999999999,0.6594551282051282,100,0.65,0.009999999999999898,False,0.9522011000080965,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,23,0.6599999999999999,0.6510673234811166,100,0.6,0.05999999999999994,False,0.9526428999961354,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,23,0.62,0.6161616161616161,100,0.6,0.020000000000000018,False,0.8829284000094049,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,23,0.69,0.6874684948079444,100,0.65,0.039999999999999925,False,0.8688704000087455,24050,False,False,False
B0_VANILLA_EEGNET,3,1,26,0.85,0.8481627695110842,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,26,0.87,0.8698828946051447,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,26,0.88,0.8799519807923168,100,0.87,0.010000000000000009,False,0.8854258000501432,63810,False,False,False
A2_DUAL_CONTROL,3,1,26,0.86,0.859775641025641,100,0.87,-0.010000000000000009,True,0.9162051000166684,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,26,0.8500000000000001,0.849624060150376,100,0.8500000000000001,0.0,False,0.9795527000096627,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,26,0.87,0.8699869986998701,100,0.85,0.020000000000000018,False,0.8810479000094347,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,26,0.8400000000000001,0.839421918908069,100,0.8200000000000001,0.020000000000000018,False,0.8241535000270233,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,26,0.87,0.8696741854636592,100,0.8500000000000001,0.019999999999999907,False,0.853517199982889,24050,False,False,False
B0_VANILLA_EEGNET,3,1,35,0.87,0.8684077335762729,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,3,1,35,0.81,0.8028841166096068,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,3,1,35,0.81,0.8043455874781176,100,0.81,0.0,False,0.8168588999542408,63810,False,False,False
A2_DUAL_CONTROL,3,1,35,0.8200000000000001,0.8139727159983464,100,0.8200000000000001,0.0,False,0.9421237000497058,24050,False,False,False
A6_PUD_ALL_ADAPT,3,1,35,0.8200000000000001,0.8152709359605912,100,0.8300000000000001,-0.010000000000000009,True,1.03655219997745,48100,False,False,False
A7_IDENTITY_PROTECTED,3,1,35,0.8300000000000001,0.8260869565217391,100,0.8400000000000001,-0.010000000000000009,True,0.9959999999846332,24050,False,False,False
A8_RANDOM_PROTECTED,3,1,35,0.8200000000000001,0.8152709359605912,100,0.8300000000000001,-0.010000000000000009,True,0.8770087999873795,24050,False,False,False
A10_FULL_PUD_FREEZE,3,1,35,0.8300000000000001,0.8249407887962105,100,0.8300000000000001,0.0,False,0.9167565999669023,24050,False,False,False
