method,fold,seed,subject_id,strategy,trainable_parameter_names,trainable_parameters,parameter_update_l2,adaptation_time_s,adaptation_seed,all_adapt,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2
A6_PUD_ALL_ADAPT,3,1,7,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,1.019296399957966,3533371277.0,True,0.1631671794238073,0.1614175024139693,69.28838418712296
A7_IDENTITY_PROTECTED,3,1,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8777657000464387,3533371277.0,False,0.0,0.16753523685395186,0.0
A8_RANDOM_PROTECTED,3,1,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9280062000034377,3533371277.0,False,0.0,0.1581675384683095,0.0
A10_FULL_PUD_FREEZE,3,1,7,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,1.0121351999696344,3533371277.0,False,0.0,0.16299770818974282,0.0
B2_STRONG_GENERIC,3,1,20,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.2537939506324159,0.8600953999557532,,,,,
A2_DUAL_CONTROL,3,1,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,1.0057320999912918,4021985235.0,False,0.0,0.19107734251512043,0.0
A6_PUD_ALL_ADAPT,3,1,20,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.8888529000105336,4021985235.0,True,0.171204796934363,0.16716590048385513,69.29221441032405
A7_IDENTITY_PROTECTED,3,1,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8491584999719635,4021985235.0,False,0.0,0.16217498652765008,0.0
A8_RANDOM_PROTECTED,3,1,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9632468000054359,4021985235.0,False,0.0,0.1735165762398752,0.0
A10_FULL_PUD_FREEZE,3,1,20,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.7115701999864541,4021985235.0,False,0.0,0.1705004768869982,0.0
B2_STRONG_GENERIC,3,1,23,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.2821159297816611,0.7013662999961525,,,,,
A2_DUAL_CONTROL,3,1,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.705487200000789,1004954032.0,False,0.0,0.18224855253516434,0.0
A6_PUD_ALL_ADAPT,3,1,23,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.9522011000080965,1004954032.0,True,0.203546660157096,0.18808272189573588,69.30121309758177
A7_IDENTITY_PROTECTED,3,1,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9526428999961354,1004954032.0,False,0.0,0.20609217476713607,0.0
A8_RANDOM_PROTECTED,3,1,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8829284000094049,1004954032.0,False,0.0,0.20288534650926973,0.0
A10_FULL_PUD_FREEZE,3,1,23,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8688704000087455,1004954032.0,False,0.0,0.2220546360906499,0.0
B2_STRONG_GENERIC,3,1,26,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.24316377795180003,0.8854258000501432,,,,,
A2_DUAL_CONTROL,3,1,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9162051000166684,75087174.0,False,0.0,0.17496064252209653,0.0
A6_PUD_ALL_ADAPT,3,1,26,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,0.9795527000096627,75087174.0,True,0.16284716954271777,0.17082661978912433,69.28245819400618
A7_IDENTITY_PROTECTED,3,1,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8810479000094347,75087174.0,False,0.0,0.16559248823630787,0.0
A8_RANDOM_PROTECTED,3,1,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8241535000270233,75087174.0,False,0.0,0.15907949623229217,0.0
A10_FULL_PUD_FREEZE,3,1,26,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.853517199982889,75087174.0,False,0.0,0.1928345381369708,0.0
B2_STRONG_GENERIC,3,1,35,tail,"['encoder.embedding.0.weight', 'encoder.embedding.0.bias', 'encoder.embedding.2.weight', 'encoder.embedding.2.bias', 'head.weight', 'head.bias']",63810,0.272266414413842,0.8168588999542408,,,,,
A2_DUAL_CONTROL,3,1,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9421237000497058,3922851336.0,False,0.0,0.16718732355333799,0.0
A6_PUD_ALL_ADAPT,3,1,35,tail,"['protected.embedding.0.weight', 'protected.embedding.0.bias', 'protected.embedding.2.weight', 'protected.embedding.2.bias', 'adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'protected_head.weight', 'protected_head.bias', 'adaptive_head.weight', 'adaptive_head.bias']",48100,,1.03655219997745,3922851336.0,True,0.1737446707460882,0.17013572306946206,69.30460020385948
A7_IDENTITY_PROTECTED,3,1,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9959999999846332,3922851336.0,False,0.0,0.1599868615642764,0.0
A8_RANDOM_PROTECTED,3,1,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.8770087999873795,3922851336.0,False,0.0,0.15564449955544873,0.0
A10_FULL_PUD_FREEZE,3,1,35,tail,"['adaptive.embedding.0.weight', 'adaptive.embedding.0.bias', 'adaptive.embedding.2.weight', 'adaptive.embedding.2.bias', 'adaptive_head.weight', 'adaptive_head.bias']",24050,,0.9167565999669023,3922851336.0,False,0.0,0.18687931943980476,0.0
