stage,c_rank,draw,final_subset,final_subset_sha256,mapping_sha256,outer_error_association_subjects,outer_subject_error_association,p_rank,train_concentration_ratio,train_max_interaction,train_top10,train_top10_mass
classifier_input,16,0,"[0, 2, 4, 5, 8, 12, 16, 17]",e47a82b82549d4569383ffeb6d3a16311a124c3c97eeac4855270a71fff40102,6db97523f513a08c4cd69e31a27f753dd13205eb60c679918e18bd69072fccd5,8,-5.789348139773054e-09,8,0.08338649257910277,4.340220272069928e-08,"[[4, 0], [6, 0], [6, 7], [6, 2], [4, 1], [2, 9], [1, 9], [3, 0], [1, 6], [3, 1]]",4.2524164811652554e-07
classifier_input,16,1,"[0, 1, 2, 4, 10, 14, 15, 18]",17ef113d6cc7ccb2657fd9bfbacecd8a2f64c26923611ab03131443050cefff5,8be802010e8f8dfbe7a9c4ae1f200687d76ae6471546887e41a7ca6ceb9d9285,8,-7.020192416273829e-09,8,0.08401930669332694,4.4940911436697206e-08,"[[7, 0], [1, 0], [2, 0], [0, 2], [5, 0], [3, 11], [0, 0], [3, 1], [3, 0], [4, 0]]",4.278362730758545e-07
classifier_input,16,2,"[2, 5, 6, 7, 8, 15, 17, 18]",78ccd8273958af3011536556373d12473135226777a9e62cb13335b5a0066d9c,f7ad81dc631e26535fc74c86282b938f4cd4580350e32cef349ceffe41ec98e2,8,-5.687619773070419e-09,8,0.08308437956156456,4.368872197346718e-08,"[[2, 0], [4, 0], [3, 0], [4, 7], [0, 5], [7, 0], [2, 1], [1, 0], [2, 8], [1, 15]]",4.2368868591324826e-07
classifier_input,16,3,"[2, 5, 7, 8, 9, 12, 13, 16]",78ecd818b348d51fdb719799a5569fcffaff94af3431de484f375c5875adadfb,62fbe095734bb6b538248dff387ac1b886cf8410761449d229790f63989bcf9d,8,-5.959403562294519e-09,8,0.08483840492375821,4.446916790357136e-08,"[[3, 0], [5, 0], [7, 0], [6, 0], [1, 5], [0, 0], [5, 9], [2, 0], [1, 0], [3, 4]]",4.32670066885521e-07
classifier_input,16,4,"[2, 5, 6, 7, 9, 11, 15, 17]",7c630ae1f153f766d3eb252f3c08ae993e6a5917e39cf37a79b019f3bc566dec,3e4f38620c3fc53ea611ce02a6883a7c868ac1b9833610c6a4ae4f1a7db8fa49,8,-8.989141750403995e-09,8,0.08387989727221304,4.434252787177684e-08,"[[5, 0], [5, 1], [2, 0], [0, 0], [3, 15], [4, 6], [1, 15], [4, 0], [6, 0], [3, 6]]",4.2659278420842384e-07
classifier_input,16,5,"[5, 6, 9, 13, 14, 17, 18, 19]",b86eac9aab64e118c73810c604c033b5f97b7b9b856b6dbcf12d3d49495e260e,b7793e3bbf6f8b81b3e198508ba9e8f3e573dbcd9dc8bd509483e76560d62833,8,-4.086313987183843e-09,8,0.08463995594444082,4.43377743408746e-08,"[[6, 0], [1, 0], [7, 0], [3, 0], [0, 0], [2, 0], [4, 1], [5, 0], [4, 0], [6, 3]]",4.292981827802578e-07
classifier_input,16,6,"[2, 3, 8, 10, 14, 15, 16, 18]",099d2651dfe6deb7c5828b58f04ec365049b95877904b9bf357a7fc16f6c018c,bffeca696cf724d383350af47f3b0c8557d380b79ae6e2227ab14af0a66e66a9,8,-7.455368350450797e-09,8,0.08400279786512264,4.418580701326391e-08,"[[1, 0], [1, 14], [2, 15], [5, 15], [7, 15], [7, 7], [2, 0], [3, 3], [6, 2], [6, 0]]",4.3128807192260865e-07
classifier_input,16,7,"[0, 2, 5, 8, 12, 14, 16, 17]",dda20a8b07d6cad31f7c63996976e4ed51df207e7ca7eb663e56975039ee30c1,d653c186b50acef15694873f4f4afe65017b6077ea927018e60587763e75e1a2,8,-3.7807546815482596e-09,8,0.08553116478582372,4.429582034504165e-08,"[[6, 0], [5, 1], [2, 0], [6, 1], [5, 0], [0, 0], [3, 0], [3, 4], [3, 8], [4, 0]]",4.349061022423939e-07
classifier_input,16,8,"[0, 1, 5, 6, 7, 8, 11, 15]",9a76288f4c05cbfb369c7201ae1fc94063112a64e6c4f74a930f8f558430f44b,e6b0cebeb0c59bb192d98f86f2c3416bf66cd557f94638c48bcc1d1cfb5eaabc,8,-5.255592261388387e-09,8,0.08422796639382034,4.461717750814387e-08,"[[6, 0], [1, 0], [3, 0], [2, 0], [5, 0], [6, 1], [3, 12], [6, 4], [4, 8], [3, 1]]",4.29203190321914e-07
classifier_input,16,9,"[2, 3, 6, 8, 9, 10, 13, 19]",61daaedb2b4a45c7523ddb5c21025e74a3ba6af96af7160e90d839a25799d53a,957c2031ecd5259f31044f4c72f80dc3a3390e15afb28fe673e44d07f46e7f8f,8,-5.741104258660812e-09,8,0.08385184532704537,4.4278412048015525e-08,"[[0, 0], [0, 1], [6, 4], [1, 0], [3, 1], [2, 1], [3, 0], [0, 14], [2, 2], [6, 0]]",4.2788849796693285e-07
