diagnostic,task,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-19,LiteBN_BASELINE,0.96,0.9599639675708138,0.96,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-19,LiteBN_XNG,0.94,0.9399459513562206,0.94,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-2,LiteBN_BASELINE,0.7849999999999999,0.7847363019699132,0.785,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-2,LiteBN_XNG,0.755,0.7546995068959474,0.755,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-21,LiteBN_BASELINE,0.895,0.8949763696831787,0.895,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-21,LiteBN_XNG,0.855,0.854967367657723,0.855,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-25,LiteBN_BASELINE,0.96,0.95999599959996,0.96,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-25,LiteBN_XNG,0.965,0.9649921232277263,0.965,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-3,LiteBN_BASELINE,0.8049999999999999,0.8008120738527542,0.805,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-3,LiteBN_XNG,0.8600000000000001,0.8596491228070176,0.86,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-31,LiteBN_BASELINE,0.62,0.5634191176470589,0.62,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-31,LiteBN_XNG,0.64,0.6328029375764994,0.64,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-33,LiteBN_BASELINE,0.98,0.98,0.98,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-33,LiteBN_XNG,0.96,0.95999599959996,0.96,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-38,LiteBN_BASELINE,0.51,0.5087719298245614,0.51,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-38,LiteBN_XNG,0.44499999999999995,0.4346973593746021,0.445,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-42,LiteBN_BASELINE,0.7050000000000001,0.7044014128610436,0.705,200,5395cdcad56c366a3cfcc16ae83fcb0e5a7d7cc2589b07249af5247f85efb3cb,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,4,sub-42,LiteBN_XNG,0.655,0.6545768566493955,0.655,200,9beb277bbd23e59b5badb8c9b42942aebd1fb9f2aefe807657b0c161dff775a4,0e862b1cae5aa096f18b8e895fd881156c2b6b7c2f2d2f0b89e97815b1ab0a0e
