task,fold,subjects,LiteBN_BA,XNG_BA,delta_BA_pp,LiteBN_macro_F1,XNG_macro_F1,delta_macro_F1_pp,LiteBN_accuracy,XNG_accuracy,LiteBN_selected_epoch,XNG_selected_epoch,LiteBN_selected_inner_val_BA,XNG_selected_inner_val_BA
WBCIC_MI,0,7,0.7871428571428571,0.7785714285714285,-0.8571428571428674,0.7848240946364273,0.774724446067025,-1.0099648569402375,0.7871428571428571,0.7785714285714285,36,36,0.6876994949494949,0.704479797979798
WBCIC_MI,1,6,0.7774999999999999,0.7925,1.5000000000000124,0.7653097944712327,0.7877904631419419,2.248066867070919,0.7775,0.7925,46,16,0.8926792929292929,0.8936906565656566
WBCIC_MI,2,6,0.7525000000000001,0.7566666666666667,0.4166666666666652,0.7509868754740777,0.7536153454087225,0.2628469934644828,0.7525,0.7566666666666667,56,20,0.8879999999999999,0.877
WBCIC_MI,3,6,0.848917297979798,0.8080923821548822,-4.082491582491576,0.8481250390819112,0.806141894628368,-4.1983144453543115,0.8488675213675214,0.8080555555555556,44,11,0.749,0.7369999999999999
WBCIC_MI,4,6,0.7858333333333333,0.7725000000000001,-1.3333333333333197,0.779940226425874,0.7689818105337904,-1.0958415892083573,0.7858333333333333,0.7725000000000001,55,17,0.7609999999999999,0.7689999999999999
